科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
处置固定资产、无形资产和其他长期资产收回的现金净额,,"261,200.00",,"494,192.31","544,192.31","544,192.31","83,000.00","126,000.00","188,000.00","273,030.80","1,500.00","15,000.00","234,500.00","275,888.41","17,809.00","247,009.00","247,009.00","245,299.10","349,800.00","382,696.00","398,688.00","391,155.39",,,"11,000.00","35,628.00","595,849.48","598,079.73","4,078,079.73","3,684,724.80","132,000.00","199,050.00","201,950.00"
筹资活动产生的现金流量净额,"-22,128,592.42","118,751,170.50",,,"-87,834,501.52","820,165,498.48",,"-48,000,000.00","-48,000,000.00","-48,000,000.00",,"-51,200,000.00","-51,200,000.00","-31,511,797.36",,"-76,800,000.00","-76,800,000.00","-76,800,000.00",,"-128,000,000.00","-126,000,000.00","-128,000,000.00","61,398,000.00","-100,627,000.00","-100,627,000.00","-100,627,000.00","13,600,000.00","-278,525,320.00","-278,525,320.00","-226,383,520.00","14,714,820.00","-349,797,805.00","-349,247,805.00"
处置子公司及其他营业单位收到的现金净额,,"3,550,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"-2,188.73","-1,003.45","-1,183.72","-23,356.37","-5,802.44","-8,612.34","-20,637.36","-24,519.10",-11.02,"2,982.47","4,041.24","-138,581.65","-2,906.81","-6,559.02","-18,307.83","-39,154.33","9,580.20","32,218.98","3,955.12","-74,288.72","137,978.79","118,078.54","232,785.40","352,912.42","-27,434.86","119,714.52","179,235.62","539,171.40","-49,876.39","-251,720.15","-541,025.53"
收到其他与投资活动有关的现金,"7,895,058.81",,,,,,,,,"4,467.91",,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"7,895,058.81","3,811,200.00",,"494,192.31","544,192.31","544,192.31","83,000.00","126,000.00","188,000.00","277,498.71","1,500.00","15,000.00","234,500.00","275,888.41","1,067,809.00","31,297,009.00","31,297,009.00","31,295,299.10","349,800.00","382,696.00","398,688.00","391,155.39",,,"11,000.00","35,628.00","595,849.48","598,079.73","4,078,079.73","3,684,724.80","132,000.00","199,050.00","101,335,100.69"
五、现金及现金等价物净增加额,"1,667,975.71","48,327,459.56","111,246,405.06","109,045,268.72","27,576,509.38","899,141,240.38","31,984,838.50","3,460,233.58","26,912,329.53","-53,506,756.47","-24,919,103.49","63,577,199.40","105,250,771.32","96,622,420.52","-550,800.26","127,319,582.41","134,420,019.00","158,494,596.59","52,982,414.86","210,708,700.16","236,055,809.02","324,139,655.44","-17,020,520.33","221,105,362.30","420,805,841.87","717,602,235.81","138,427,314.68","381,443,350.29","787,459,096.79","1,121,281,625.46","181,035,097.54","-435,681,201.65","-1,269,934,044.60"
购建固定资产、无形资产和其他长期资产支付的现金,"16,486,018.48","7,090,031.29","15,453,782.30","8,848,193.86","18,237,405.69","37,618,854.07","19,938,921.61","51,700,103.81","87,782,793.65","141,617,481.95","36,077,827.11","73,234,099.03","105,305,574.92","166,096,462.46","23,581,653.00","86,768,272.93","107,043,976.92","118,746,394.07","22,968,315.65","61,351,521.29","173,453,484.71","206,873,654.96","61,543,359.78","137,198,249.24","208,805,066.80","278,075,079.16","61,616,143.41","89,289,158.18","121,350,669.93","199,329,743.06","17,176,682.29","82,009,210.00","112,740,375.50"
期初现金及现金等价物余额,"14,072,180.47","15,740,156.18","64,067,615.74","175,314,020.80","175,314,020.80","175,064,820.80","1,074,748,427.18","1,074,206,061.18","1,074,206,061.18","1,074,206,061.18","1,020,699,304.71","1,020,699,304.71","1,020,699,304.71","1,020,699,304.71","1,117,321,725.23","1,117,321,725.23","1,117,321,725.23","1,117,321,725.23","1,275,816,321.82","1,275,816,321.82","1,275,816,321.82","1,275,816,321.82","1,599,955,977.26","1,599,955,977.26","1,599,955,977.26","1,599,955,977.26","2,317,558,213.07","2,317,558,213.07","2,317,558,213.07","2,317,558,213.07","3,438,839,838.53","3,438,839,838.53","3,438,839,838.53"
投资支付的现金,"5,100,000.00",,,,,,,,"1,050,000.00","1,050,000.00","50,000,000.00",,,"30,000,000.00",,,,,,,,,,,"14,700,000.00","27,734,000.00",,,,"2,677,500.00","2,677,500.00","702,677,500.00","1,702,677,500.00"
期末现金及现金等价物余额,"15,740,156.18","64,067,615.74","175,314,020.80","284,359,289.52","202,890,530.18","1,074,206,061.18","1,106,733,265.68","1,077,666,294.76","1,101,118,390.71","1,020,699,304.71","995,780,201.22","1,084,276,504.11","1,125,950,076.03","1,117,321,725.23","1,116,770,924.97","1,244,641,307.64","1,251,741,744.23","1,275,816,321.82","1,328,798,736.68","1,486,525,021.98","1,511,872,130.84","1,599,955,977.26","1,582,935,456.93","1,821,061,339.56","2,020,761,819.13","2,317,558,213.07","2,455,985,527.75","2,699,001,563.36","3,105,017,309.86","3,438,839,838.53","3,619,874,936.07","3,003,158,636.88","2,168,905,793.93"
