科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"15,007,255.56","18,432,493.78","23,805,880.19","86,920.05","3,453.08","4,591.52","26,965,904.75",,,,"33,603,196.89",,,"4,264,285.07","38,113,486.19","3,886,566.06","4,279,296.13","4,549,201.02","46,470,979.54","4,974,076.92"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"10,501,010.85","7,887,500.99","10,490,397.31","4,441,177.46","5,090,089.47","9,540,943.59","10,362,962.68","8,213,046.46","9,458,177.46","10,833,087.30","12,467,046.97","8,359,554.51","8,769,968.39","14,402,716.37","18,591,650.00","14,051,783.02","14,790,541.03","16,880,087.28","12,061,841.89","9,282,275.67"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,"170,180.58","223,666.67","292,111.11","190,740.00","122,999.17",,,,"174,181.00","257,605.66","257,605.66","331,388.29","374,364.11","490,718.89","515,686.01","530,287.24","546,983.59","563,602.34","593,165.53",
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"14,850,000.00",,,,,,,,,,,,,,,,
存货,"253,397,638.36","354,629,045.46","448,134,951.16","493,924,891.66","509,750,461.24","518,824,066.52","497,900,377.83","509,994,349.69","546,320,863.93","593,378,481.58","615,683,059.51","663,843,407.93","685,141,837.27","904,189,020.28","918,571,813.96","999,532,280.64","1,014,547,803.79","1,080,761,718.21","1,089,099,323.83","1,142,869,901.89"
其他应付款,"2,055,999.83","4,525,252.63","6,983,427.13","8,060,465.69","14,161,469.04","13,288,297.38","9,993,601.88","6,011,292.35","6,671,778.95","5,657,387.02","8,640,461.09","6,035,265.21","4,766,268.54","6,229,789.24","8,065,667.64","6,936,976.71","5,782,791.45","11,026,162.81","35,348,898.70","36,826,405.76"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,,"1,026,912.15","8,293,669.33","16,749,356.59","16,639,525.57","8,475,265.08","4,915,987.94","4,628,825.11","5,785,037.44","15,313,798.72","13,472,101.65","23,536,071.66","23,981,174.70","29,770,509.03","29,148,026.54","23,583,914.25","36,480,640.61","40,967,256.63","70,032,736.42","77,977,703.62"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"493,249,788.42","664,765,900.28","788,320,698.37","780,904,093.42","1,063,475,660.69","1,001,117,654.50","942,517,123.43","885,234,952.08","1,026,859,569.09","1,126,804,698.16","1,180,065,679.67","1,206,569,150.10","1,277,509,030.24","1,587,331,376.08","1,659,409,766.21","1,658,383,082.32","1,755,520,487.97","2,111,339,155.76","2,172,851,633.77","2,227,407,741.54"
流动负债合计,"407,837,867.76","555,795,140.71","617,405,558.58","611,015,801.24","513,161,050.61","434,943,810.28","417,950,318.78","424,651,399.00","577,442,311.98","723,450,824.65","812,657,281.41","830,435,425.80","920,254,120.85","1,145,649,658.22","1,194,638,242.62","1,172,996,525.22","1,274,943,095.54","1,336,680,937.62","1,477,343,990.93","1,548,530,349.05"
可供出售金融资产,,,"27,932.71","27,932.71","27,932.71","27,932.71","27,932.71","16,275,148.64","22,845,148.64","81,757,932.71","140,373,902.95","148,355,651.65","148,478,905.06","147,002,968.04","126,076,111.56","126,935,052.37","126,026,875.50","136,144,284.57","126,090,804.02","125,997,229.38"
长期借款,,,,,,,,,,,,,,"88,200,000.00","88,200,000.00","88,200,000.00","78,200,000.00","107,600,000.00","87,600,000.00","134,440,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"90,496,043.93","91,582,213.95","92,668,383.97","78,754,553.99","45,285,234.73","45,815,915.47","46,346,596.21"
长期股权投资,"27,932.71","27,932.71",,,,,,,,,,,,,,,,"20,000,000.00","21,917,436.09","21,716,764.68"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"161,028,375.99","189,325,537.21","188,608,581.91","187,873,632.75","197,883,216.22","199,402,200.39","202,377,681.94","201,134,340.71","243,681,980.70","268,913,208.37","270,510,897.13","267,223,772.77","281,621,794.55","285,918,054.00","298,644,234.39","292,738,441.47","287,163,262.27","284,482,772.38","306,216,510.89","345,711,700.78"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"2,302,368.50","8,006,691.69","6,076,120.24","6,661,782.06","577,120.24","1,842,820.24","13,009,172.92","76,491,580.21","6,127,097.46","3,529,589.84","7,529,128.94","10,471,356.01","9,542,236.01","14,409,368.48","559,667.79","1,380,949.20","2,047,866.44","2,709,597.22","4,368,529.67","17,841,522.24"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,"2,609,037.49","1,335,048.48","1,528,545.30","1,019,500.00","5,355,671.47","3,991,961.94","3,100,970.52","917,550.00","866,575.00","180,669,700.32","181,407,813.95","183,072,429.05","160,869,190.19","155,266,242.07","135,947,615.47","183,614,163.71"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"407,837,867.76","555,795,140.71","617,405,558.58","611,015,801.24","515,770,088.10","436,278,858.76","419,478,864.08","425,670,899.00","582,797,983.45","727,442,786.59","815,758,251.93","831,352,975.80","921,120,695.85","1,326,319,358.54","1,376,046,056.57","1,356,068,954.27","1,435,812,285.73","1,491,947,179.69","1,613,291,606.40","1,732,144,512.76"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","439,389,026.00","439,389,026.00","439,389,026.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"129,743,190.37","129,743,190.37","129,743,190.37","129,743,190.37","461,882,890.37","461,882,890.37","361,882,890.37","361,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","161,882,890.37","427,435,615.16","427,467,310.34","427,467,310.34"
无形资产,"34,226,399.11","33,551,017.59","33,652,508.41","33,380,729.95","33,629,688.12","33,327,408.39","33,023,892.69","34,252,924.13","61,666,318.97","61,148,033.15","71,568,735.08","70,400,244.62","69,255,329.93","82,094,458.11","80,674,886.75","79,110,629.96","75,696,471.69","70,620,626.59","85,221,129.30","115,270,062.56"
盈余公积,"8,586,331.14","15,327,618.47","22,720,510.68","22,720,510.68","22,720,510.68","22,720,510.68","29,163,986.33","29,163,986.33","29,163,986.33","29,163,986.33","36,851,981.09","36,851,981.09","36,851,981.09","36,851,981.09","41,309,336.98","41,309,336.98","41,309,336.98","41,309,336.98","47,943,402.23","47,943,402.23"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"10,620,368.04","31,000,178.17"
商誉,,,,,,,,,,,,,,"100,632,891.43","101,380,748.86","101,380,748.86","101,380,748.86","101,380,748.86","156,746,794.57","156,746,794.57"
未分配利润,"70,808,052.18","121,895,002.44","175,188,009.42","174,627,938.58","199,455,963.02","218,814,267.34","230,096,774.31","245,701,375.80","260,346,202.99","287,406,591.83","298,085,508.42","315,217,165.59","319,110,138.17","337,303,824.02","341,476,453.10","355,501,200.12","366,156,216.21","390,702,646.29","389,026,713.01","408,845,537.75"
长期待摊费用,,,,,,,,"672,169.86","636,792.51","601,415.16","566,037.81","774,330.36","718,649.01","1,417,295.66","2,285,703.58","2,767,351.03","2,522,670.60","3,542,728.86","5,794,945.43","5,864,296.72"
少数股东权益,"348,304.03","379,044.65","505,204.18","458,430.70","511,462.51","535,740.21","533,209.80","518,087.26","579,473.96","623,475.33","10,164,602.70","10,372,695.66","9,854,769.73","8,997,047.50","9,091,942.50","8,426,711.79","7,091,737.65","1,000,421.75","11,555,871.84","12,456,067.15"
递延所得税资产,"1,488,880.75","2,462,917.16","2,717,842.38","2,781,924.23","3,077,597.64","3,276,462.09","3,737,315.65","3,775,067.60","4,996,830.22","4,896,723.65","6,012,870.92","5,793,803.46","6,253,320.55","7,254,887.60","9,749,250.73","9,501,403.53","10,403,396.24","10,672,887.56","13,526,455.69","13,696,908.30"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"45,000,000.00","45,000,000.00","64,500,000.00","55,000,000.00","45,000,000.00","45,000,000.00","55,000,000.00","45,000,000.00","50,479,171.00","50,437,421.00","50,719,171.00","50,719,171.00","24,885,255.91","6,090,671.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"199,073,957.06","233,374,096.36","231,082,985.65","230,726,001.70","235,195,554.93","237,876,823.82","297,175,995.91","377,601,231.15","404,454,168.50","475,846,902.88","541,561,572.83","548,019,158.87","570,870,235.11","683,729,923.32","669,849,774.66","664,251,997.42","655,960,462.60","680,272,817.04","744,767,861.57","808,935,950.23"
所有者权益(或股东权益)合计,"284,485,877.72","342,344,855.93","401,998,125.44","400,614,293.88","782,901,127.52","802,715,619.56","820,214,255.26","837,165,284.23","848,515,754.14","875,208,814.45","905,869,000.57","923,235,333.17","927,258,569.50","944,741,940.86","953,213,484.30","966,566,125.47","975,668,664.84","1,299,664,793.11","1,304,327,888.94","1,304,199,179.01"
资产总计,"692,323,745.48","898,139,996.64","1,019,403,684.02","1,011,630,095.12","1,298,671,215.62","1,238,994,478.32","1,239,693,119.34","1,262,836,183.23","1,431,313,737.59","1,602,651,601.04","1,721,627,252.50","1,754,588,308.97","1,848,379,265.35","2,271,061,299.40","2,329,259,540.87","2,322,635,079.74","2,411,480,950.57","2,791,611,972.80","2,917,619,495.34","3,036,343,691.77"
负债和所有者(或股东权益)合计,"692,323,745.48","898,139,996.64","1,019,403,684.02","1,011,630,095.12","1,298,671,215.62","1,238,994,478.32","1,239,693,119.34","1,262,836,183.23","1,431,313,737.59","1,602,651,601.04","1,721,627,252.50","1,754,588,308.97","1,848,379,265.35","2,271,061,299.40","2,329,259,540.87","2,322,635,079.74","2,411,480,950.57","2,791,611,972.80","2,917,619,495.34","3,036,343,691.77"
