科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"80,151,338.41","96,937,434.06","62,716,912.30","92,206,042.39","117,499,332.38","40,614,618.56","71,724,289.55","102,773,916.43","143,767,107.79","36,192,601.46","80,255,630.09","119,747,283.63","185,987,309.72","61,588,990.27","113,468,559.61","170,592,872.03","237,003,505.95","84,758,641.13","135,041,248.80","211,822,784.29","280,138,111.31","82,009,524.85","160,661,475.55","236,655,463.76","315,972,497.21","78,591,108.35","169,832,978.91","253,072,809.30","339,780,475.77","94,930,796.64","180,445,579.64","265,498,591.41","359,072,218.18","103,087,163.77","197,864,509.42","297,040,124.49","403,537,580.72","107,804,892.48","260,007,639.23","386,392,831.05","527,964,515.11","135,552,624.19"
取得借款收到的现金,"571,850,840.00","764,485,557.00","367,486,092.15","472,357,039.71","720,420,494.75","156,838,224.99","299,293,806.00","361,000,000.00","661,535,575.40","160,921,967.11","331,478,319.04","529,421,188.75","739,105,970.93","203,570,248.39","432,549,878.49","533,294,770.25","697,026,570.25","218,485,440.00","475,242,640.00","868,597,768.00","1,106,402,752.00","566,154,077.00","902,685,985.71","1,241,865,841.00","1,338,589,864.00","342,897,800.00","545,839,297.54","956,649,746.41","1,133,598,253.88","159,770,000.00","300,861,950.00","514,016,737.50","678,950,000.00","123,629,029.73","580,777,319.74","847,680,689.35","2,112,960,243.12","359,782,115.06","730,367,381.28","889,933,128.15","944,097,356.97","273,719,695.47"
支付的各项税费,"80,700,074.30","81,436,813.79","47,390,953.29","72,253,132.82","96,079,346.68","27,324,929.07","55,409,201.61","75,462,269.49","99,503,116.39","23,666,908.20","48,928,386.40","70,452,615.55","91,983,056.86","27,632,273.73","57,395,524.30","81,850,937.73","102,576,041.64","32,269,603.77","69,119,945.72","100,525,158.54","122,364,827.41","31,461,382.17","76,796,462.31","120,732,037.30","166,448,578.43","53,760,809.28","111,922,231.77","158,954,705.96","207,356,519.16","59,954,449.57","127,626,538.82","182,926,671.98","243,286,448.59","55,563,814.31","127,757,278.96","190,363,337.59","279,714,520.07","111,505,416.88","165,382,170.94","267,838,869.07","355,779,923.51","79,997,221.28"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,,,"7,700,000.00",,,,,,,,"800,000.00",,,,,,,,,
支付其他与经营活动有关的现金,"192,739,248.70","261,089,139.92","124,357,167.21","168,172,428.57","283,717,994.50","69,568,524.35","147,023,291.95","216,697,945.96","358,450,272.88","88,363,541.29","184,603,777.53","275,384,703.68","426,373,756.91","94,308,095.77","239,477,728.00","360,327,366.96","470,341,282.95","154,068,657.76","292,980,312.09","367,106,281.46","630,099,641.52","135,769,136.84","319,230,311.62","470,590,707.63","661,111,495.51","165,962,968.31","344,247,576.20","489,908,375.51","662,550,490.23","179,307,561.00","411,088,562.26","614,918,299.55","948,522,642.95","187,628,123.32","425,650,086.03","656,231,989.83","1,235,507,268.51","395,098,210.91","657,277,444.37","900,387,949.87","1,458,703,365.34","292,434,342.44"
筹资活动现金流入小计,"571,850,840.00","764,485,557.00","367,486,092.15","472,357,039.71","1,376,476,264.16","156,838,224.99","299,293,806.00","361,000,000.00","661,535,575.40","160,921,967.11","331,478,319.04","529,421,188.75","768,737,970.93","203,570,248.39","632,549,878.49","733,294,770.25","897,026,570.25","418,485,440.00","675,242,640.00","1,068,597,768.00","1,306,402,752.00","566,154,077.00","902,685,985.71","1,441,865,841.00","1,546,289,864.00","342,897,800.00","545,839,297.54","1,156,649,746.41","2,195,546,635.24","159,770,000.00","304,701,950.00","717,856,737.50","883,590,000.00","123,629,029.73","580,777,319.74","847,680,689.35","2,112,960,243.12","359,782,115.06","732,927,381.28","892,493,128.15","949,037,356.97","274,200,295.47"
经营活动现金流出小计,"992,127,812.41","1,167,187,079.22","564,185,043.37","811,725,068.95","1,326,169,875.48","329,096,429.50","732,987,927.17","1,102,165,847.76","1,550,959,400.42","417,461,884.94","840,028,690.75","1,287,630,107.98","1,798,621,025.44","427,379,042.46","1,461,502,272.24","2,223,033,789.24","2,075,881,901.05","618,824,452.09","1,339,867,042.07","1,990,870,165.19","2,537,940,036.18","628,476,088.14","1,392,835,559.53","2,076,363,802.75","2,635,606,695.85","698,466,490.15","1,337,920,199.92","1,972,623,735.25","1,877,779,209.04","624,222,269.26","1,074,599,558.82","1,688,584,585.89","1,976,531,007.03","558,431,517.05","1,108,802,741.78","1,714,844,960.49","2,656,301,541.81","916,332,728.85","1,559,047,885.79","2,060,694,976.98","3,083,959,023.02","691,884,177.25"
偿还债务支付的现金,"526,759,780.00","639,122,647.27","351,036,579.15","477,663,650.34","739,164,453.42","197,334,155.99","348,355,241.60","435,253,632.87","748,956,998.27","213,291,529.29","238,405,429.04","440,317,802.27","753,423,501.02","164,775,032.18","359,523,410.02","479,329,904.70","601,435,704.70","144,985,960.00","509,264,540.00","801,359,110.27","1,049,173,338.27","489,269,047.00","786,951,326.71","1,339,376,503.98","1,478,720,732.27","315,047,400.00","537,950,000.00","1,130,173,027.27","1,596,225,981.15","205,260,068.50","330,675,000.00","801,577,727.27","977,877,727.27","119,810,000.00","160,310,576.95","616,071,175.62","969,650,084.74","297,462,978.06","643,323,914.17","872,764,818.59","1,091,482,824.61","267,244,687.94"
经营活动产生的现金流量净额,"96,534,590.22","36,030,822.72","72,621,982.03","97,929,525.01","104,678,023.74","-1,698,191.91","74,964,522.40","87,093,719.12","155,292,369.52","-13,990,970.14","46,292,647.27","77,745,501.87","147,627,798.10","-23,011,023.87","-14,344,136.60","-8,522,509.69","33,427,871.62","-70,840,400.62","-75,363,104.90","-16,465,236.46","63,461,725.59","-75,124,403.75","-77,011,994.03","-76,952,158.81","141,638,736.64","-98,359,725.62","49,981,411.00","38,154,921.30","199,607,086.19","-40,825,550.34","92,914,872.57","52,242,774.23","155,905,554.91","-63,365,266.39","61,760,290.57","101,043,826.25","167,466,085.22","-126,233,633.02","86,666,970.86","237,880,404.02","193,266,995.38","102,508,038.15"
分配股利、利润或偿还利息支付的现金,"82,612,410.98","105,732,226.03","44,712,384.53","58,089,295.19","58,478,757.31","7,467,455.45","106,982,110.67","139,239,022.16","136,893,696.39","5,720,188.27","105,434,859.06","139,376,394.77","140,266,147.48","7,203,764.80","69,859,379.71","102,459,168.37","119,945,496.49","10,382,326.59","82,420,279.19","117,703,459.09","144,232,971.24","24,931,790.17","41,391,431.62","60,237,352.31","79,493,413.41","15,961,611.17","79,962,097.20","104,354,141.10","122,246,970.07","9,050,907.51","83,615,676.56","104,921,108.26","103,019,198.35","6,686,416.06","76,332,852.22","94,894,246.65","159,530,681.54","11,013,948.92","87,006,920.77","95,970,103.63","128,889,157.57","11,485,705.57"
收回投资收到的现金,"22,873,682.04","739,214.00",,,,,,,,,,,,,,,"3,950,000.00",,,,,,,,,,,,"760,700.00",,,,,,,,"1,849,433.04",,,,,
支付其他与筹资活动有关的现金,"6,000,000.00",,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,"1,900,000.00",,,,"1,000,000.00",,,,"310,000,520.78",,"13,119,604.46","17,214,750.59","21,967,286.69",
取得投资收益收到的现金,"35,000.00","5,903,234.40","3,300,000.00","3,401,617.20","8,151,617.20",,,,"4,886,617.20",,,,"101,617.20",,,,,,,"5,795,000.00","5,998,034.40","200,000.00","200,000.00","200,000.00","5,000,000.00","300,000.00","600,000.00","7,611,550.00","10,064,784.40","5,688,450.00","5,863,450.00","5,863,450.00","21,640,695.05","401,617.20","7,546,423.12","9,909,182.26","46,343,754.29","24,948,500.00","31,699,842.47","32,279,568.50","37,183,416.08",
筹资活动现金流出小计,"615,372,190.98","744,854,873.30","395,748,963.68","535,752,945.53","797,643,210.73","204,801,611.44","455,337,352.27","574,492,655.03","885,850,694.66","219,011,717.56","343,840,288.10","579,694,197.04","893,689,648.50","181,978,796.98","439,382,789.73","591,789,073.07","731,381,201.19","155,368,286.59","591,684,819.19","919,062,569.36","1,193,406,309.51","514,200,837.17","828,342,758.33","1,399,613,856.29","1,558,214,145.68","331,009,011.17","617,912,097.20","1,234,527,168.37","1,720,372,951.22","214,310,976.01","414,290,676.56","906,498,835.53","1,081,896,925.62","126,496,416.06","236,643,429.17","710,965,422.27","1,439,181,287.06","308,476,926.98","743,450,439.40","985,949,672.81","1,242,339,268.87","278,730,393.51"
处置固定资产、无形资产和其他长期资产收回的现金净额,"6,427,367.31","22,603,969.15","236,116.85","1,024,141.67","521,543.25","13,000.00","289,966.41","1,135,958.51","778,408.11","389,696.88","546,896.58","703,949.07","933,959.77","221,642.85","454,733.28","29,593.44","5,740,067.89","-102,867.68","233,277.66","911,395.39","1,177,016.70","66,620.79","83,877.74","119,968.99","469,302.97","53,890.77","60,654.93","61,164.83","11,475.73","67,361.30","383,463.23","383,463.23","559,051.11","-18,177.33","23,220.97","472,628.55","14,085,168.13","159,825.24","312,272.51","791,286.35","1,482,666.18","55,265.97"
筹资活动产生的现金流量净额,"-43,521,350.98","19,630,683.70","-28,262,871.53","-63,395,905.82","578,833,053.43","-47,963,386.45","-156,043,546.27","-213,492,655.03","-224,315,119.26","-58,089,750.45","-12,361,969.06","-50,273,008.29","-124,951,677.57","21,591,451.41","193,167,088.76","141,505,697.18","165,645,369.06","263,117,153.41","83,557,820.81","149,535,198.64","112,996,442.49","51,953,239.83","74,343,227.38","42,251,984.71","-11,924,281.68","11,888,788.83","-72,072,799.66","-77,877,421.96","475,173,684.02","-54,540,976.01","-109,588,726.56","-188,642,098.03","-198,306,925.62","-2,867,386.33","344,133,890.57","136,715,267.08","673,778,956.06","51,305,188.08","-10,523,058.12","-93,456,544.66","-293,301,911.90","-4,530,098.04"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-3,176,968.92","-4,353,463.24","-367,671.24","-68,684.11","-305,492.23","-220,543.54","-596,929.29","-1,590,066.64","-2,287,634.01","-382,636.38","-1,029,220.82","-1,725,308.16","-1,906,548.44","-180,628.64","-119,755.09","-113,620.02","-1,726,832.59","-215,219.73","-3,255,876.78","-5,103,306.62","-6,174,658.08","-406,319.32","505,768.19","337,024.71","-48,751.52","2,315,908.11","2,719,268.56","8,955,333.68","13,230,942.14","-789,807.96","3,691,024.66","4,067,434.96","9,629,786.12","-642,324.21","-3,332,662.11","-7,753,011.36","-26,861,418.23","-1,866,372.13","2,191,178.24","3,235,604.49","3,080,723.18","-7,866,572.92"
收到其他与投资活动有关的现金,"27,207,065.61","1,849,951.74","20,446,313.41","20,955,639.61","20,928,881.93",,"4,869,871.89","8,505,278.06","6,017,774.37","2,454,942.61","10,379,713.17","11,395,302.37","15,761,611.36","434,017.36","5,319,870.11","6,918,548.38","27,103,500.00","961,747.40","2,660,400.00","2,660,400.00","7,477,400.00","1,219,688.40",,,"250,000.00","4,103,767.14","5,002,664.99","5,000,000.00","10,000,000.00","533,536.58",,"4,000,000.00","656,390,700.00","1,104,825.52","157,910,000.00","287,910,000.00","1,442,238,400.00",,"200,000,000.00","334,858,205.00","846,358,205.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"56,543,114.96","31,096,369.29","23,982,430.26","25,381,398.48","29,602,042.38","13,000.00","5,159,838.30","9,641,236.57","11,682,799.68","2,844,639.49","10,926,609.75","12,099,251.44","16,797,188.33","655,660.21","5,774,603.39","6,948,141.82","36,793,567.89","858,879.72","2,893,677.66","9,366,795.39","14,652,451.10","1,486,309.19","283,877.74","319,968.99","5,719,302.97","4,457,657.91","5,663,319.92","12,672,714.83","20,836,960.13","6,289,347.88","6,246,913.23","10,246,913.23","678,590,446.16","1,488,265.39","165,479,644.09","298,291,810.81","1,504,516,755.46","25,108,325.24","232,012,114.98","367,929,059.85","885,024,287.26","55,265.97"
五、现金及现金等价物净增加额,"34,831,569.97","1,156,294.66","46,236,343.27","22,719,659.07","665,300,205.93","-63,724,884.72","-101,980,804.97","-156,066,356.08","-123,443,988.62","-97,124,606.27","-47,575,560.01","-114,840,423.51","-253,743,976.41","-73,711,095.14","4,482,298.33","-102,419,949.38","-133,802,711.44","127,509,950.48","-66,937,137.56","-40,755,035.58","-9,309,365.66","-70,859,384.49","-60,812,277.75","-106,617,440.97","25,528,848.85","-98,179,129.20","-84,405,252.96","-115,193,455.33","208,918,547.72","-123,553,651.89","-84,419,854.95","-209,497,911.21","-68,782,295.10","-102,367,820.32","407,730,967.85","221,326,715.23","139,737,872.94","-87,400,973.53","82,964,756.06","175,279,525.61","-24,245,508.30","69,245,913.46"
购建固定资产、无形资产和其他长期资产支付的现金,"67,547,815.31","59,248,117.81","17,172,526.25","32,561,674.49","42,942,421.39","13,855,762.82","24,229,690.11","36,483,590.10","62,581,404.55","27,505,888.79","74,234,602.88","135,517,836.10","274,141,712.56","72,766,554.25","165,195,502.13","224,987,658.67","298,008,273.12","62,410,462.30","70,778,137.05","173,657,729.53","189,257,245.36","48,768,210.44","58,783,157.03","72,424,260.57","108,256,157.56","18,481,758.43","40,396,452.78","65,319,003.18","115,045,124.76","22,156,665.46","72,183,938.85","74,412,935.60","97,101,156.67","36,670,108.78","58,810,195.27","106,493,927.55","123,282,838.87","34,978,961.70","112,382,449.90","225,308,998.09","169,255,602.22","13,128,043.70"
期初现金及现金等价物余额,"97,334,990.72","132,166,560.69","133,322,855.35","133,322,855.35","133,322,855.35","798,623,061.28","798,623,061.28","798,623,061.28","798,623,061.28","675,179,072.66","675,179,072.66","675,179,072.66","675,179,072.66","421,435,096.25","421,435,096.25","421,435,096.25","421,435,096.25","287,632,384.81","287,632,384.81","287,632,384.81","287,632,384.81","278,323,019.15","278,323,019.15","278,323,019.15","278,323,019.15","302,501,868.00","303,851,868.00","303,851,868.00","303,851,868.00","512,995,715.72","512,770,415.72","512,995,715.72","512,770,415.72","443,988,120.62","443,988,120.62","443,988,120.62","443,988,120.62","583,725,993.56","583,725,993.56","583,699,669.09","583,725,993.56","560,955,640.80"
投资支付的现金,"4,000,000.00","2,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,"17,169,024.27","17,169,024.27",,,"14,800,000.00","17,250,000.00","62,250,000.00","3,000,000.00","3,000,000.00","3,150,000.00","3,150,000.00",,"150,000.00","150,000.00","1,600,000.00",,"30,300,000.00","31,780,000.00","34,885,000.00","11,530,000.00","5,500,000.00","13,000,000.00","17,500,000.00",,"1,500,000.00","20,477,250.00","20,477,250.00",,"15,000,000.00","15,000,000.00","33,060,000.00","1,232,676.00"
期末现金及现金等价物余额,"132,166,560.69","133,322,855.35","179,559,198.62","156,042,514.42","798,623,061.28","734,898,176.56","696,642,256.31","642,556,705.20","675,179,072.66","578,054,466.39","627,603,512.65","560,338,649.15","421,435,096.25","347,724,001.11","425,917,394.58","319,015,146.87","287,632,384.81","415,142,335.29","220,695,247.25","246,877,349.23","278,323,019.15","207,463,634.66","217,510,741.40","171,705,578.18","303,851,868.00","204,322,738.80","219,446,615.04","188,658,412.67","512,770,415.72","389,442,063.83","428,350,560.77","303,497,804.51","443,988,120.62","341,620,300.30","851,719,088.47","665,314,835.85","583,725,993.56","496,325,020.03","666,690,749.62","758,979,194.70","559,480,485.26","630,201,554.26"
