科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动现金流入小计,"394,800,000.00","296,000,000.00","342,743,605.00",,"547,246,560.00","708,927,840.00","774,936,320.00","32,052,200.00","74,052,200.00","81,052,200.00","166,052,200.00","48,000,000.00","104,863,300.00","120,065,300.00","210,065,300.00","101,656,000.00","183,274,000.00","196,923,200.00","301,730,300.00","190,070,300.00"
经营活动现金流出小计,"839,153,798.56","857,821,051.20","886,598,627.77",,"402,505,625.48","621,084,324.83","707,553,402.96","225,076,729.07","416,308,200.09","612,581,515.91","825,996,381.53","265,020,078.21","526,688,151.02","777,942,756.41","977,139,667.47","328,667,810.65","627,159,368.72","875,799,493.21","1,156,255,567.28","306,401,604.30"
偿还债务支付的现金,"350,000,000.00","302,000,000.00","366,754,630.00",,"150,000,000.00","324,000,000.00","423,886,880.00","145,636,840.00","165,636,840.00","190,636,840.00","305,636,840.00","4,000,000.00","4,000,000.00","24,037,458.33","164,000,000.00","30,000,000.00","62,326,200.00","118,066,700.00","232,459,200.00","140,070,300.00"
经营活动产生的现金流量净额,"148,279,460.61","114,630,746.80","145,722,140.75","50,040,934.53","104,401,612.53","128,569,365.07","168,572,099.10","-1,723,897.30","83,851,648.58","149,535,242.51","196,870,831.71","-11,595,300.82","-26,977,123.23","2,306,961.32","168,089,961.24","4,007,862.09","50,706,995.73","131,276,825.88","230,176,172.58","42,451,641.05"
分配股利、利润或偿还利息支付的现金,"54,753,354.68","53,817,646.01","71,073,485.39",,"10,153,388.51","13,746,712.60","16,127,301.92","2,103,170.33","43,809,403.65","45,677,060.71","46,937,786.92","956,780.55","75,642,731.67","77,123,927.26","79,285,016.04","1,582,434.67","81,038,223.87","83,279,768.34","85,063,698.38","1,533,456.16"
收回投资收到的现金,,,,,,,"308,000,000.00","166,000,000.00","361,000,000.00","445,000,000.00","505,000,000.00","40,000,000.00","110,000,000.00","259,000,000.00","452,000,000.00","214,602,600.00","234,602,600.00","549,602,600.00","1,041,602,600.00","492,000,000.00"
支付其他与筹资活动有关的现金,,,,,"7,270,736.00","7,270,736.00","7,270,736.00",,,,,,,,,,,,,
取得投资收益收到的现金,"2,636,819.57","2,137,734.64","164,365.00",,"1,355,949.28","1,355,949.28","3,901,737.51",,"1,914,164.39","2,442,756.17","2,764,756.13",,"2,880,131.20","4,240,333.89","5,815,530.04","950,946.21","1,384,307.31","-2,441,449.39","11,243,904.02","3,023,378.81"
筹资活动现金流出小计,"404,753,354.68","355,817,646.01","437,828,115.39",,"167,424,124.51","345,017,448.60","447,284,917.92","147,740,010.33","209,446,243.65","236,313,900.71","352,574,626.92","4,956,780.55","79,642,731.67","101,161,385.59","243,285,016.04","31,582,434.67","143,364,423.87","201,346,468.34","317,522,898.38","141,603,756.16"
处置固定资产、无形资产和其他长期资产收回的现金净额,"9,293,337.15",,"325,716.65",,,,,,,"897,980.00","996,680.00","400,775.00","700,020.00","772,470.00","932,180.00","21,200.00","21,200.00","36,330.00","473,820.00","12,000.00"
筹资活动产生的现金流量净额,"-9,953,354.68","-59,817,646.01","-95,084,510.39","-4,864,690.24","379,822,435.49","363,910,391.40","327,651,402.08","-115,687,810.33","-135,394,043.65","-155,261,700.71","-186,522,426.92","43,043,219.45","25,220,568.33","18,903,914.41","-33,219,716.04","70,073,565.33","39,909,576.13","-4,423,268.34","-15,792,598.38","48,466,543.84"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,045,746.77","-6,902,171.51","1,991,962.88","2,501,737.39","3,798,717.96","10,207,882.20","10,628,900.12","-1,097,256.90","2,597,716.77","4,179,709.98","8,691,412.67","-619,629.51","-4,061,131.16","-8,801,810.22","-14,957,811.47","-11,024,311.14","2,663,798.65","11,337,732.73","9,558,068.04","-5,382,917.25"
收到其他与投资活动有关的现金,"88,969,832.07",,"4,228,126.68",,,,"121,432.81","607,945.20",,,,"370,543.25",,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"100,899,988.79","2,137,734.64","4,718,208.33",,"1,355,949.28","1,355,949.28","312,023,170.32","166,607,945.20","362,914,164.39","448,340,736.17","508,761,436.13","40,771,318.25","113,580,151.20","264,012,803.89","458,747,710.04","215,574,746.21","236,008,107.31","547,197,480.61","1,053,320,324.02","495,035,378.81"
五、现金及现金等价物净增加额,"59,928,121.95","-29,829,089.83","-5,157,363.22","30,811,077.05","428,417,170.86","440,131,438.01","459,009,374.55","-332,297,889.50","-182,399,499.30","-124,213,406.33","-199,672,998.41","29,768,443.07","-57,773,367.67","-68,191,820.51","-94,335,054.05","87,414,256.07","100,322,381.40","63,956,013.56","149,657,421.22","169,335,306.33"
购建固定资产、无形资产和其他长期资产支付的现金,"112,109,212.66","75,528,194.26","62,505,164.79",,"20,961,544.40","23,912,149.94","51,866,197.07","19,396,870.17","51,368,985.39","86,007,394.28","105,494,252.00","21,831,164.30","33,535,832.81","42,613,689.91","73,392,597.82","10,217,606.42","12,966,096.42","14,432,757.32","19,169,745.04","5,235,340.12"
期初现金及现金等价物余额,"170,932,768.09","230,860,890.04","201,031,800.21",,"195,874,436.99","195,874,436.99","195,874,436.99","654,883,811.54","654,883,811.54","654,883,811.54","654,883,811.54","455,210,813.13","455,210,813.13","455,210,813.13","455,210,813.13","360,875,759.08","360,875,759.08","360,875,759.08","360,875,759.08","510,533,180.30"
投资支付的现金,"8,800,000.00",,,,"40,000,000.00","40,000,000.00","308,000,000.00","361,000,000.00","445,000,000.00","485,000,000.00","595,000,000.00","20,000,000.00","129,000,000.00","299,000,000.00","596,602,600.00","181,000,000.00","216,000,000.00","607,000,000.00","1,099,000,000.00","406,000,000.00"
期末现金及现金等价物余额,"230,860,890.04","201,031,800.21","195,874,436.99","226,685,514.04","624,291,607.85","636,005,875.00","654,883,811.54","322,585,922.04","472,484,312.24","530,670,405.21","455,210,813.13","484,979,256.20","397,437,445.46","387,018,992.62","360,875,759.08","448,290,015.15","461,198,140.48","424,831,772.64","510,533,180.30","679,868,486.63"
