科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"32,809,302.16","35,679,433.65","63,112,745.73","37,059,409.04","65,268,546.98","84,849,221.97","21,136,180.04","43,414,847.62","62,944,311.03","86,795,976.91","27,716,636.24","49,427,525.30","74,624,318.28","102,959,728.67","26,198,728.71","53,079,158.96","78,265,818.21","109,803,883.92","33,383,212.68","65,995,270.97","99,585,899.60","123,761,756.91","41,681,075.46","77,103,757.80","112,975,914.25","151,335,971.07","43,618,946.59","75,678,404.64","108,726,851.84","144,636,485.13","41,305,347.74"
取得借款收到的现金,"209,800,000.00","259,800,000.00","229,868,618.12","276,646,417.02","300,098,082.10","300,098,082.10","50,000,000.00","50,000,000.00","50,000,000.00","244,673,189.07","61,607,646.20","234,137,769.25","393,484,148.95","420,713,802.57","72,395,570.80","255,499,202.80","467,596,680.77","600,767,126.37","221,902,459.70","428,902,459.70","541,266,957.06","834,821,467.22","89,832,413.00","110,027,473.45","145,134,953.77","178,715,511.25","202,067,949.08","344,161,956.60","414,613,636.20","459,129,943.73","77,525,093.02"
支付的各项税费,"35,679,271.04","36,943,740.50","47,786,199.38","39,522,719.24","61,872,887.14","76,035,629.34","24,223,158.01","52,597,652.61","61,635,043.05","77,361,147.76","7,598,451.69","17,133,569.14","21,189,287.46","28,483,794.72","8,605,121.98","26,099,326.96","36,719,637.21","50,149,564.82","19,013,176.02","52,587,475.99","76,864,761.25","103,961,785.45","25,319,270.17","57,521,466.28","76,165,695.01","100,459,391.00","27,152,412.44","53,049,550.55","79,706,210.26","75,509,436.25","21,205,523.54"
收到其他与筹资活动有关的现金,"65,965,000.00","90,920,000.00","94,000,000.00","26,000,000.00","42,000,000.00","32,000,000.00",,,,,,,,,,,,"59,568,000.00",,,,"93,486,660.37",,"24,337,208.94","36,352,710.36","50,286,373.50",,"13,386,807.78","13,386,807.78","12,543,234.45","41,480.48"
支付其他与经营活动有关的现金,"37,994,074.81","35,095,050.59","53,528,956.57","30,660,516.72","45,155,748.53","72,667,714.80","16,727,267.11","34,934,878.34","51,084,616.01","74,780,837.42","34,515,205.80","44,923,625.29","57,815,117.89","75,994,073.55","19,762,817.85","33,170,929.83","48,200,234.07","91,601,002.90","22,070,772.61","51,718,745.70","75,603,708.85","106,915,715.93","23,201,709.69","24,102,463.69","50,325,603.15","77,997,134.55","45,689,686.15","26,431,811.62","39,635,722.17","87,232,055.43","28,911,627.28"
筹资活动现金流入小计,"275,765,000.00","350,720,000.00","327,868,618.12","1,841,146,417.02","1,883,197,858.10","1,873,197,858.10","50,007,050.30","50,007,050.30","50,007,050.30","244,680,239.37","61,607,646.20","234,137,769.25","393,484,148.95","420,713,802.57","72,395,570.80","255,499,202.80","467,596,680.77","660,335,126.37","221,902,459.70","428,902,459.70","541,266,957.06","928,308,127.59","89,832,413.00","134,364,682.39","181,487,664.13","292,086,444.75","205,763,949.08","361,244,764.38","431,696,443.98","475,369,178.18","77,566,573.50"
经营活动现金流出小计,"712,119,422.24","678,764,831.29","1,018,568,256.91","665,600,657.56","977,184,385.76","1,189,123,738.15","241,545,993.39","537,929,218.04","828,870,092.21","1,115,762,015.51","335,610,310.50","624,924,294.02","1,052,818,406.44","858,921,885.04","148,840,439.81","341,359,766.26","571,896,673.77","843,819,894.17","209,164,351.41","409,876,254.09","654,179,092.35","952,915,976.47","265,559,910.98","549,981,455.17","822,744,406.23","963,131,473.43","328,927,556.20","545,779,152.96","779,117,305.54","1,066,002,396.65","258,355,836.50"
偿还债务支付的现金,"251,652,000.00","269,200,000.00","215,100,000.00","182,315,035.14","365,315,035.14","415,266,700.22","88,000,000.00","188,000,000.00","198,000,000.00","368,000,000.00","52,038,365.43","108,257,736.23","118,263,879.35","353,220,618.02","85,651,537.00","212,166,373.62","244,561,914.42","321,914,378.42","106,910,387.60","340,023,515.73","458,743,706.38","756,023,390.60","156,154,956.84","196,627,975.77","327,613,766.57","453,651,105.86","195,508,879.84","278,310,597.48","368,600,498.55","428,633,445.75","68,742,465.10"
经营活动产生的现金流量净额,"138,849,889.71","92,760,742.38","117,488,372.27","51,636,902.49","68,898,534.88","146,244,075.17","103,805,953.77","164,229,120.25","219,092,162.88","226,422,043.63","9,569,670.95","31,505,227.22","14,185,036.30","-53,612,257.77","41,808,010.65","115,042,234.72","159,491,164.32","90,089,638.01","-17,305,983.13","60,382,008.28","106,149,997.82","74,924,457.73","9,833,007.78","103,867,144.10","222,022,773.90","248,112,773.61","-42,099,054.19","-56,864,890.97","-7,235,336.67","88,330,266.57","-10,934,014.16"
分配股利、利润或偿还利息支付的现金,"24,493,495.98","33,310,787.83","34,487,261.81","10,927,783.48","105,818,201.02","111,036,925.12","2,365,850.70","158,106,793.68","159,052,288.67","160,055,686.10","529,186.67","122,266,075.81","129,643,847.74","132,680,650.97","1,237,614.17","63,697,806.94","66,517,746.84","73,822,507.49","5,472,722.88","72,697,923.90","80,862,900.56","91,419,210.08","5,606,220.75","47,355,242.41","51,288,568.33","69,630,900.24","3,930,606.14","6,608,533.97","72,752,864.19","78,959,166.56","2,888,580.65"
收回投资收到的现金,,,,,,,,,,,"110,000,000.00","280,000,000.00","540,000,000.00",,,,,,,,,,,,,,"18,410,000.00","18,410,000.00","18,410,000.00","135,000,000.00","60,000,000.00"
支付其他与筹资活动有关的现金,"42,345,500.00","114,400,000.00","108,771,188.33","51,505,172.66","51,489,100.00","46,717,911.67",,,,,,,,"29,628,010.26",,,,"3,131,660.00",,,,"50,286,373.50",,"17,699,163.48","37,391,397.35","99,946,226.39",,"10,075,477.53","10,116,958.01","10,107,574.00","285,966.20"
取得投资收益收到的现金,,,,,,,,,,,"386,965.98","978,887.80","1,877,440.14","3,136,172.76",,,,,,,,,,,,,,,"6,400,000.00","7,216,497.26","417,698.62"
筹资活动现金流出小计,"318,490,995.98","416,910,787.83","358,358,450.14","244,747,991.28","522,622,336.16","573,021,537.01","90,365,850.70","346,106,793.68","357,052,288.67","528,055,686.10","52,567,552.10","230,523,812.04","247,907,727.09","515,529,279.25","86,889,151.17","275,864,180.56","311,079,661.26","398,868,545.91","112,383,110.48","412,721,439.63","539,606,606.94","897,728,974.18","161,761,177.59","261,682,381.66","416,293,732.25","623,228,232.49","199,439,485.98","294,994,608.98","451,470,320.75","517,700,186.31","71,917,011.95"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,326,560.00","4,771,799.51",,"78,000.00","100,000.00","82,908.82","106,000.00","108,200.00","108,200.00","783,543.80","1,200.00","17,200.00","54,200.00","117,200.00","16,000.00","42,580.00","42,580.00","1,298,043.85","19,980.00","25,980.00","48,180.00","48,980.00","115,000.00","384,002.00","1,121,665.60","3,121,055.90",,"10,000.00","33,000.00","81,407.27",928.00
筹资活动产生的现金流量净额,"-42,725,995.98","-66,190,787.83","-30,489,832.02","1,596,398,425.74","1,360,575,521.94","1,300,176,321.09","-40,358,800.40","-296,099,743.38","-307,045,238.37","-283,375,446.73","9,040,094.10","3,613,957.21","145,576,421.86","-94,815,476.68","-14,493,580.37","-20,364,977.76","156,517,019.51","261,466,580.46","109,519,349.22","16,181,020.07","1,660,350.12","30,579,153.41","-71,928,764.59","-127,317,699.27","-234,806,068.12","-331,141,787.74","6,324,463.10","66,250,155.40","-19,773,876.77","-42,331,008.13","5,649,561.55"
处置子公司及其他营业单位收到的现金净额,"1,647,545.00",,"1,504,641.30",,,,,,,,,,,,,,,,,,,,,,,,"21,594,607.05","21,594,607.05","21,594,607.05","40,004,607.05",
四、汇率变动对现金的影响,"43,486.24","5,446.55","-4,502.13","-260,222.15","-538,389.47","-381,255.17","-53,412.80","-52,311.35","-30,668.44","-314,387.04","52,827.54","24,550.49","63,320.36","-260,795.12","346,331.97","285,864.41","73,353.51","4,668.26","-87,666.41","-132,459.54","-106,337.57","13,808.42","-96,547.01","23,784.60","70,071.99","158,756.86","-286,696.36","-21,496.59","-104,638.41","-225,461.79","-137,606.30"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"10,050,000.00",,,,"86,920,000.00",,,,"23,190,000.00",,,,"261,440.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,974,105.00","4,771,799.51","1,504,641.30","78,000.00","100,000.00","82,908.82","106,000.00","108,200.00","108,200.00","783,543.80","110,388,165.98","280,996,087.80","541,931,640.14","3,253,372.76","16,000.00","42,580.00","42,580.00","11,348,043.85","19,980.00","25,980.00","48,180.00","86,968,980.00","115,000.00","384,002.00","1,121,665.60","26,311,055.90","40,004,607.05","40,014,607.05","46,437,607.05","182,563,951.58","60,418,626.62"
五、现金及现金等价物净增加额,"43,118,461.72","-9,920,597.02","7,147,411.85","1,520,697,380.38","1,220,528,089.02","1,184,318,710.26","-3,744,794.13","-259,064,057.93","-275,886,296.44","-465,580,012.25","-202,013,592.02","-344,496,123.64","-514,594,013.58","-488,413,713.98","-76,954,556.85","-53,780,894.72","53,496,176.31","-4,401,378.28","-38,427,232.92","-91,718,691.79","-102,514,611.25","-28,012,138.15","-68,870,395.03","-43,679,212.91","-42,197,530.49","-99,376,005.63","-948,176.63","42,117,243.46","6,727,187.23","-2,157,206.69","33,149,775.30"
购建固定资产、无形资产和其他长期资产支付的现金,"56,023,023.25","41,267,797.63","80,065,247.57","127,155,725.70","208,507,578.33","261,803,339.65","67,199,483.20","127,249,323.45","188,010,752.51","409,095,765.91","191,064,350.59","270,635,946.36","426,350,432.24","342,978,557.17","84,841,741.02","119,997,018.01","233,838,362.95","337,456,137.38","36,449,908.70","54,208,963.62","96,300,524.64","101,177,260.36","6,793,091.21","10,055,150.43","18,140,042.89","30,350,873.29","4,891,496.23","7,261,131.43","12,596,567.97","45,494,954.92","10,846,792.41"
期初现金及现金等价物余额,"23,205,664.18","66,324,125.90","56,403,528.88","63,550,940.73","63,550,940.73","63,550,940.73","1,247,869,650.99","1,247,869,650.99","1,247,869,650.99","1,247,869,650.99","782,289,638.74","782,289,638.74","782,289,638.74","782,289,638.74","323,503,935.02","323,503,935.02","323,503,935.02","293,875,924.76","292,606,206.48","289,474,546.48","289,474,546.48","289,474,546.48","261,462,408.33","261,462,408.33","261,462,408.33","261,462,408.33","162,086,402.70","162,086,402.70","162,086,402.70","162,086,402.70","159,929,196.01"
投资支付的现金,,,,,,,,,,,"140,000,000.00","390,000,000.00","790,000,000.00",,,,,,,,,,,"10,581,293.91","12,465,930.97","1,884,637.06",,,,"185,000,000.00","11,000,000.00"
期末现金及现金等价物余额,"66,324,125.90","56,403,528.88","63,550,940.73","1,584,248,321.11","1,284,079,029.75","1,247,869,650.99","1,244,124,856.86","988,805,593.06","971,983,354.55","782,289,638.74","580,276,046.72","437,793,515.10","267,695,625.16","293,875,924.76","246,549,378.17","269,723,040.30","377,000,111.33","289,474,546.48","254,178,973.56","197,755,854.69","186,959,935.23","261,462,408.33","192,592,013.30","217,783,195.42","219,264,877.84","162,086,402.70","161,138,226.07","204,203,646.16","168,813,589.93","159,929,196.01","193,078,971.31"
