科目,2007-12-31,2008-12-31,2009-06-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
长期股权投资,"243,377,947.76","246,722,426.00","253,922,695.70","269,027,501.28","269,027,501.28","269,874,525.71","278,254,622.51","279,800,163.94","279,862,099.61","279,930,573.80","279,742,737.96","272,134,600.95","271,799,570.87","271,364,296.42","301,061,287.84","293,023,648.79","317,158,415.18","315,732,973.38","313,922,893.35","309,797,819.36","307,252,030.91","309,645,679.86","72,231,351.84","69,793,148.77","67,919,423.30","89,140,564.19","88,139,306.34","92,232,848.84","92,232,848.84","263,964,357.58","266,211,864.06","295,220,427.29","293,500,050.99","291,849,864.20","289,927,762.28","315,287,733.93","315,524,977.22","310,584,129.57"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077,330.97",,,,,,
固定资产,"1,691,162,640.03","1,886,494,907.58","1,970,329,072.14","2,005,653,456.65","1,986,034,868.66","2,045,769,606.03","2,033,363,353.48","2,105,472,064.74","2,099,456,352.20","2,161,110,156.62","2,258,355,741.95","2,381,945,657.67","2,377,695,714.88","3,108,577,410.28","3,116,807,510.13","3,316,086,964.14","3,908,685,135.67","3,952,249,521.07","4,224,658,428.04","4,833,445,167.70","4,857,352,621.28","4,896,784,081.06","4,891,969,898.93","5,583,997,767.63","5,597,118,508.56","5,723,834,245.58","5,719,162,469.25","6,106,465,500.38","6,199,811,513.87","6,240,705,225.34","7,450,157,139.34","7,568,861,451.47","7,496,995,592.33","7,439,178,163.10","7,386,120,017.31","7,863,830,251.76","7,784,141,033.86","7,832,156,676.98"
递延所得税负债,,,,,,,,,,,,,,,,"1,841.00","1,841.00","1,841.00","1,841.00","120,389,249.49","115,187,486.43","109,985,723.37","104,783,960.31","99,537,095.73","94,086,444.09",928.00,928.00,"2,984,845.20","2,984,845.20","3,379,105.43","3,526,153.24","3,636,815.07","3,777,663.32","3,902,491.77","4,018,077.04","4,125,240.28","4,223,457.76","4,219,894.73"
在建工程,"216,477,034.92","253,385,978.73","270,112,762.56","389,209,417.50","521,274,333.54","606,089,481.83","785,272,999.40","1,054,195,062.93","1,276,294,540.17","1,485,625,057.57","1,592,342,055.53","1,952,291,879.80","2,232,791,903.94","1,773,692,765.92","2,034,232,020.03","2,437,920,970.39","2,050,262,910.97","2,308,489,030.61","2,364,649,579.65","2,180,519,532.31","2,372,935,698.13","2,549,238,740.77","2,848,871,225.51","2,477,165,684.14","2,853,526,607.03","2,990,796,500.62","3,325,008,758.12","3,255,233,974.76","3,646,101,015.64","3,934,421,470.30","3,051,588,669.04","3,334,922,804.52","3,593,184,157.14","3,969,014,088.74","4,192,330,387.59","4,065,973,665.88","4,218,004,297.21","4,256,183,536.20"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"126,510,000.00","126,510,000.00","254,961,392.30","304,653,564.84",,,,,,,,,,,,,,,
工程物资,"8,540,684.16","22,448,562.29","26,516,899.44","23,629,270.87","34,662,779.33","28,949,416.91","28,131,783.12","27,556,118.99","63,782,331.26","55,005,743.15","49,768,329.77","31,467,330.94","28,755,589.15","39,424,627.46","63,030,908.82","91,834,834.65","107,455,615.35","108,923,395.75","103,934,001.97","100,741,529.43","109,540,177.76","110,963,682.98","110,183,173.98","124,042,083.06","120,235,006.13","109,550,278.83","116,244,749.43","106,918,930.40","113,010,657.64","101,365,974.79","98,239,997.49","100,296,021.01","101,991,508.40","77,992,448.09","75,082,092.35","68,392,031.75","62,639,469.49","63,170,694.39"
非流动负债合计,"129,500,000.00","98,000,000.00","23,000,000.00","16,500,000.00","16,500,000.00","6,500,000.00","6,500,000.00",,,,"126,492,475.19","126,372,789.68","126,253,104.17","126,133,418.66","526,013,733.15","400,001,841.00","529,847,018.78","530,402,018.78","530,957,018.78","1,896,858,765.33","1,780,953,876.74","1,924,970,681.05","1,990,268,142.78","2,005,973,615.54","2,019,244,978.63","701,373,708.97","721,757,891.06","700,225,990.35","1,197,163,163.74","1,194,552,444.53","1,687,115,948.23","1,787,259,519.55","1,782,627,468.95","1,779,056,729.52","1,775,476,746.91","1,771,888,342.27","1,768,290,991.87","3,664,591,860.96"
固定资产清理,,,,,,,"37,126.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"2,160,001,157.16","3,002,969,267.90","2,352,753,372.47","3,175,699,742.91","3,417,542,942.02","4,322,743,532.03","4,549,806,728.63","4,393,374,883.96","4,774,996,066.11","5,196,322,983.87","5,612,519,363.31","5,135,542,016.73","4,623,027,464.06","4,922,991,752.96","5,175,158,756.16","5,192,046,804.94","5,168,068,472.87","5,468,156,757.65","5,827,192,240.20","6,822,955,874.22","6,587,595,064.90","7,309,348,023.11","7,417,750,150.47","7,495,089,804.17","8,248,612,692.88","7,668,016,353.65","8,062,213,385.73","7,817,530,018.91","7,894,264,753.34","8,530,854,978.80","8,234,246,915.12","9,183,369,988.45","8,931,067,460.23","9,105,154,389.17","9,525,558,582.64","9,990,393,547.29","9,426,899,851.77","10,804,456,903.93"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,100,000,000.00","1,100,000,000.00","1,100,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,230,000,000.00","1,320,300,000.00","1,320,300,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,450,000.00","1,980,456,501.00","1,980,456,501.00","1,980,597,846.00","1,980,682,820.00","2,177,616,866.00","2,178,025,146.00","2,178,025,146.00","2,178,424,296.00","2,179,030,146.00","2,211,658,761.00","2,212,124,211.00","2,212,059,211.00","2,214,267,211.00","2,214,092,211.00","2,214,092,211.00","2,214,092,211.00","2,878,319,874.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"38,217,738.23","38,217,738.23","38,217,738.23","774,229,417.78","774,229,417.78","760,445,172.20","760,337,922.20","767,835,021.71","767,925,713.76","768,039,087.34","768,054,981.22","1,624,265,665.39","1,624,287,970.85","964,170,448.87","964,245,839.97","971,382,433.39","976,832,509.39","982,282,585.39","987,732,661.39","1,319,993,496.90","1,325,443,572.90","1,004,127,657.05","1,008,608,830.05","965,150,559.25","960,876,519.30","2,466,600,493.46","2,477,410,450.12","2,469,804,144.82","2,473,502,207.71","2,472,149,513.36","2,601,154,916.26","2,620,218,303.79","2,626,964,026.84","2,646,321,417.24","2,652,674,440.29","2,658,439,068.48","2,665,674,968.68","2,008,750,880.47"
无形资产,"248,411,878.73","272,435,718.00","280,743,273.98","291,786,562.16","288,942,657.16","287,778,060.24","287,535,594.47","302,390,294.69","298,989,548.17","296,081,037.25","292,587,191.01","291,042,314.53","290,226,551.90","301,741,560.83","299,675,449.30","302,170,020.62","299,059,108.54","297,404,533.61","295,707,764.17","340,026,885.26","335,457,681.43","336,174,707.31","331,618,688.20","432,211,930.43","425,741,676.79","425,940,452.94","419,629,107.25","610,266,890.10","623,839,233.13","624,079,540.24","614,423,164.23","622,478,914.25","616,695,229.64","607,078,103.29","597,333,881.44","773,395,073.83","773,742,324.24","770,614,768.38"
盈余公积,"6,891,307.65","42,293,148.90","42,293,148.90","69,832,661.64","69,832,661.64","69,832,661.64","69,832,661.64","103,430,100.63","103,430,100.63","103,430,100.63","103,430,100.63","138,982,698.60","138,982,698.60","138,982,698.60","138,982,698.60","182,603,877.59","182,603,877.59","182,603,877.59","182,603,877.59","247,361,817.71","247,361,817.71","247,361,817.71","247,361,817.71","307,874,522.84","307,874,522.84","307,874,522.84","307,874,522.84","371,626,797.18","371,626,797.18","371,626,797.18","371,626,797.18","432,538,382.44","432,538,382.44","432,538,382.44","432,538,382.44","497,921,599.69","497,645,598.24","497,921,599.69"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137,895,180.00","137,598,130.00","137,598,130.00","136,798,380.00","133,717,890.00","136,798,380.00","133,717,890.00"
商誉,"159,585,267.85","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","171,372,824.32","174,101,512.24","195,305,912.00","195,305,912.00","204,346,160.52","204,346,160.52","204,672,024.83","204,672,024.83","219,476,034.49","219,476,034.49","260,480,987.04","260,480,987.04","279,320,731.86","280,058,274.95","280,062,371.54","360,967,736.39","373,972,711.45","373,972,711.45","375,826,127.30","375,826,127.30","375,826,127.30","375,826,127.30","501,765,953.22","501,765,953.22","554,733,163.36"
未分配利润,"162,281,243.49","215,343,497.79","287,540,049.70","366,911,087.43","452,729,777.22","446,650,041.80","512,979,680.56","530,361,000.55","643,349,993.65","647,044,026.73","706,625,767.58","740,212,679.43","887,659,318.48","934,742,471.98","1,051,304,029.57","1,053,353,221.64","1,275,161,812.03","1,287,541,014.23","1,380,569,837.17","1,426,264,722.59","1,571,514,823.35","1,586,355,289.20","1,725,761,616.85","1,803,676,657.27","1,926,007,571.49","1,878,668,352.00","2,005,686,327.68","2,088,186,868.72","2,298,777,902.80","2,410,731,656.17","2,618,758,489.51","2,581,381,880.98","2,803,499,840.00","2,920,928,588.70","3,141,648,862.17","3,170,457,930.74","3,412,697,738.77","3,476,738,803.33"
长期待摊费用,"69,971,451.96","71,546,551.41","81,319,982.31","86,907,226.81","91,820,350.53","90,334,327.20","90,686,693.64","97,723,788.02","101,079,439.27","101,202,718.35","102,382,903.70","103,313,873.18","105,942,979.52","103,951,592.93","113,640,511.54","136,051,473.81","135,392,782.81","139,535,583.32","140,255,326.16","149,619,347.39","159,385,864.55","153,370,955.15","150,434,267.41","172,333,943.48","171,104,405.16","171,746,823.15","169,908,587.18","179,162,624.35","177,607,849.39","170,049,122.99","166,638,043.73","172,287,635.96","181,234,808.35","190,377,217.49","183,865,830.74","176,479,956.84","176,330,778.82","191,451,694.53"
少数股东权益,"381,239,344.49","364,561,985.60","362,471,281.13","375,348,594.02","362,734,448.67","250,317,030.98","234,639,560.48","239,389,382.40","235,525,220.73","274,812,539.60","284,600,504.45","291,588,618.89","288,889,570.63","290,087,161.05","286,410,293.68","292,332,001.27","294,636,058.36","308,599,032.81","295,327,776.68","277,361,969.58","311,596,067.91","328,662,005.37","329,692,850.89","337,367,338.58","321,867,024.69","320,483,487.45","307,487,003.91","322,203,290.56","443,890,062.65","363,143,605.95","376,549,032.58","346,637,691.32","353,927,754.68","362,090,047.93","370,710,519.96","375,399,247.24","407,272,663.72","412,242,125.44"
递延所得税资产,,,,"2,631,228.41","2,631,228.41","7,771,228.41","7,771,228.41","8,851,512.16","8,851,512.16","8,851,512.16","8,851,512.16","8,417,694.87","8,417,694.87","8,417,694.87","8,417,694.87","13,248,446.63","13,248,446.63","16,012,853.98","16,012,853.98","21,744,745.33","22,730,549.60","23,689,040.20","24,809,333.45","24,215,105.56","21,804,219.43","18,155,226.02","18,755,451.72","18,724,916.07","18,346,409.45","17,863,777.96","16,627,302.16","23,790,110.03","22,108,531.57","22,178,322.99","23,922,766.26","40,751,005.49","42,383,539.71","44,090,284.92"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"101,275,000.00","49,128,500.00","27,228,500.00","4,880,000.00","1,736,000.00","1,736,000.00","3,048,026.00","3,048,026.00","79,570,998.01","80,150,128.01","80,309,296.01","65,316,926.11","202,093,502.83","211,497,474.71","207,923,517.71","241,506,927.68","199,743,499.13","189,439,378.89","179,994,729.60","167,322,248.18","167,369,111.02","134,518,225.37","140,658,132.52","294,165,700.46","120,406,565.67","127,762,238.97","129,668,214.52"
