科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"9,939,314.15","14,046,531.65","21,504,101.25","8,069,814.66","13,537,099.05","19,754,874.15","28,356,740.97","14,541,973.07","22,564,348.98","30,693,017.05","41,041,525.35","12,933,584.29","23,495,271.31","34,108,995.69","44,977,216.54","12,887,992.96","25,788,453.44","38,658,383.55","51,719,962.70","17,494,094.67","32,813,867.86","49,598,756.03","66,780,195.57","25,585,712.08","43,077,941.57","61,811,167.80","82,437,000.91","29,049,213.44","48,591,568.07","68,061,674.16","91,743,649.34","36,051,784.43"
取得借款收到的现金,"10,000,000.00","20,000,000.00","58,200,000.00","11,000,000.00","33,900,000.00","15,900,000.00","15,900,000.00",,"49,000,000.00","69,000,000.00","69,000,000.00","70,000,000.00","70,000,000.00","110,000,000.00","141,300,000.00","142,220,000.00","183,720,000.00","400,720,000.00","395,120,000.00","33,675,427.40","193,800,904.31","422,119,904.32","466,519,904.31","216,271,333.33","402,942,333.33","481,134,938.33","566,708,856.18","146,654,544.85","380,195,499.65","401,347,853.09","484,707,938.69","174,076,156.92"
支付的各项税费,"8,614,155.45","20,605,734.68","20,401,464.65","12,366,781.64","14,765,719.69","17,297,979.82","30,167,838.68","31,272,699.67","38,875,093.53","44,843,440.11","59,927,766.16","26,682,411.02","34,873,645.50","37,106,916.41","47,005,968.11","35,048,830.35","45,949,815.66","49,507,619.89","49,461,836.21","25,983,878.21","30,524,352.11","26,204,129.87","32,923,303.89","33,616,710.37","49,238,202.67","57,385,968.10","57,840,043.84","6,937,548.59","21,210,322.63","27,755,571.48","30,562,685.48","18,295,693.53"
收到其他与筹资活动有关的现金,,,,,,,,,,,"165,000.00","165,000.00",,,,,,,,,,,"115,000,000.00","18,900,000.00","18,900,000.00","18,900,000.00","20,000,000.00",,,,"50,618,414.20",
支付其他与经营活动有关的现金,"21,243,897.09","20,803,216.53","34,501,759.74","7,215,387.50","17,690,565.98","10,705,465.35","28,212,435.43","4,845,965.37","12,006,438.48","65,095,577.21","91,149,537.99","123,459,204.67","133,316,827.12","138,424,584.90","102,586,224.65","13,271,758.38","20,118,606.57","46,354,339.76","63,275,152.07","15,517,454.68","80,599,733.26","212,081,715.47","122,533,293.99","64,503,223.57","117,721,715.84","271,185,784.97","147,749,116.85","29,794,969.40","76,170,350.91","123,958,051.52","65,258,424.21","20,263,767.44"
筹资活动现金流入小计,"10,000,000.00","38,960,000.00","58,200,000.00","11,000,000.00","487,469,968.58","461,445,007.50","473,445,007.50","29,000,000.00","49,000,000.00","69,000,000.00","69,165,000.00","70,165,000.00","70,000,000.00","125,438,000.00","156,738,000.00","142,220,000.00","183,720,000.00","400,720,000.00","930,319,989.64","33,660,389.69","280,785,866.60","514,104,866.61","583,519,904.31","235,171,333.33","421,842,333.33","500,034,938.33","596,541,356.18","201,734,539.40","435,276,494.20","486,348,847.64","620,327,347.44","205,484,756.92"
经营活动现金流出小计,"89,060,045.39","122,774,668.52","170,840,558.88","77,449,023.77","121,623,681.20","196,727,345.06","262,815,145.78","98,651,273.13","193,053,951.49","348,046,903.90","385,930,175.65","220,004,000.81","326,745,939.13","383,733,446.02","499,519,522.09","202,290,494.62","342,102,060.91","557,240,252.41","576,596,105.35","143,158,468.57","333,374,508.92","749,564,511.17","622,350,873.28","170,803,688.25","505,406,177.63","753,592,781.85","618,904,138.39","210,747,276.26","411,017,510.18","556,252,328.72","518,502,934.35","248,484,027.35"
偿还债务支付的现金,"10,000,000.00","15,000,000.00","25,000,000.00",,"43,200,000.00","50,997,956.07","48,100,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","29,000,000.00","49,000,000.00","139,000,000.00","69,000,000.00","85,000,000.00","85,000,000.00","134,000,000.00","156,300,000.00","176,220,000.00","235,720,000.00","335,720,000.00","530,120,000.00","127,706,323.06","357,706,227.37","467,706,227.37","466,519,904.31","171,610,000.00","341,069,000.00","432,761,605.00","510,659,605.00","172,127,607.96"
经营活动产生的现金流量净额,"-2,909,563.20","6,417,195.29","24,409,561.63","-45,874,705.54","-46,681,961.66","-53,645,178.89","-19,042,804.67","-28,439,031.44","-55,263,029.36","-77,328,892.30","-36,019,726.93","-110,704,613.31","-38,652,779.02","-41,046,818.73","-103,958,255.47","-78,790,301.62","-142,636,333.50","-233,054,853.68","-181,057,051.44","-81,293,336.44","-114,712,200.70","-311,313,198.24","-70,233,678.97","-76,420,837.28","-215,416,370.99","-101,350,348.68","-72,182,224.68","-17,180,446.18","-55,653,202.20","-14,611,433.84","27,314,138.04","-27,450,073.22"
分配股利、利润或偿还利息支付的现金,"399,112.50","13,143,283.33","1,778,291.51","133,589.80","1,336,043.01","1,728,034.98","1,988,979.48","156,941.98","-2,141,169.38","9,991,382.14","14,481,050.28","1,113,036.12","11,700,928.41","11,787,416.94","14,261,944.96","2,592,156.00","16,070,073.22","20,811,524.41","24,520,055.24","2,119,472.36","12,721,956.01","18,548,149.27","33,944,168.99","1,704,743.58","19,381,570.79","24,296,714.20","34,192,871.16","4,864,505.51","22,361,463.25","31,702,781.18","44,666,816.15","10,297,076.61"
收回投资收到的现金,"12,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,"2,390,000.00","2,284,000.00",,,,"165,000.00",,,,,,,,,,,,"1,149,385.71",,,,,,,,,,,,"101,910,000.00",
取得投资收益收到的现金,"238,817.68",,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00","8,000,000.00",,,,,
筹资活动现金流出小计,"10,399,112.50","30,533,283.33","29,062,291.51","133,589.80","44,536,043.01","52,725,991.05","50,253,979.48","11,156,941.98","8,858,830.62","20,991,382.14","25,481,050.28","30,113,036.12","60,700,928.41","150,787,416.94","83,261,944.96","87,592,156.00","101,070,073.22","154,811,524.41","181,969,440.95","178,339,472.36","248,441,956.01","354,268,149.27","564,064,168.99","129,411,066.64","377,087,798.16","492,002,941.57","500,712,775.47","176,474,505.51","363,430,463.25","464,464,386.18","657,236,421.15","182,424,684.57"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"1,137.26",846.00,,,"15,418.42","38,790.77","1,181.00","1,181.00","1,181.00","1,181.00",,,,,,,,,,,,"1,000.00",,,,"47,708.74","40,000.00","40,000.00","40,000.00","72,899.60",
筹资活动产生的现金流量净额,"-399,112.50","8,426,716.67","29,137,708.49","10,866,410.20","442,933,925.57","408,719,016.45","423,191,028.02","17,843,058.02","40,141,169.38","48,008,617.86","43,683,949.72","40,051,963.88","9,299,071.59","-25,349,416.94","73,476,055.04","54,627,844.00","82,649,926.78","245,908,475.59","748,350,548.69","-144,679,082.67","32,343,910.59","159,836,717.34","19,455,735.32","105,760,266.69","44,754,535.17","8,031,996.76","95,828,580.71","25,260,033.89","71,846,030.95","21,884,461.46","-36,909,073.71","23,060,072.35"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-4,138.47","-48,181.77","-149,248.69",,,,"16,239.71",,,,"-63,131.18","15,847.68",,,"2,680.76",,,,"142,346.97",,"41,730.98",,"206,930.57","-26,451.23","-28,121.10","-25,517.90","-64,016.73",,"-2,507,770.44","-2,572,526.36","-2,510,775.23",198.66
收到其他与投资活动有关的现金,,,"1,500,000.00",,,,,,,,,,,,,,,"200,000.00",,"19,533,154.39","35,460.59",,,"220,000.00","220,000.00","220,000.00","78,350,009.45","1,557.47",,"1,039,700.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,238,817.68","1,137.26","1,500,846.00",,,"15,418.42","38,790.77","1,181.00","1,181.00","1,181.00","1,181.00",,,,,,,"200,000.00",,"19,533,154.39","35,460.59",,"1,000.00","220,000.00","220,000.00","8,220,000.00","86,397,718.19","41,557.47","40,000.00","1,079,700.00","72,899.60",
五、现金及现金等价物净增加额,"3,196,150.24","4,681,860.56","44,878,079.55","-35,142,992.78","396,065,859.63","349,610,623.35","375,025,448.89","-56,650,557.64","-83,931,568.76","-126,405,648.94","-134,253,038.70","-80,983,771.03","-70,790,040.79","-143,203,232.51","-125,097,215.33","-27,080,435.15","-124,896,300.34","-98,221,086.90","364,385,261.55","-221,684,108.11","-146,231,168.36","-248,922,500.14","-220,674,018.28","25,117,179.74","-207,040,360.56","-141,836,859.09","5,251,284.03","-88,884,954.94","-131,570,042.33","-129,376,671.27","-193,178,889.78","-65,849,184.31"
购建固定资产、无形资产和其他长期资产支付的现金,"729,853.27","10,115,006.89","10,020,787.88","134,697.44","186,104.28","5,478,632.63","29,177,804.94","6,055,765.22","28,810,889.78","57,086,555.50","101,855,311.31","10,346,969.28","41,436,333.36","76,806,996.84","94,617,695.66","2,917,977.53","55,309,893.62","51,674,708.81","143,450,582.67","15,086,405.44","63,701,285.52","96,844,485.94","164,091,505.20","4,295,798.44","36,450,403.64","32,066,389.27","80,209,173.46","35,314,567.12","42,337,174.64","32,198,946.53","118,199,300.48","31,102,382.10"
期初现金及现金等价物余额,"16,671,400.46","19,867,550.70","24,549,411.26","79,565,062.64","79,565,062.64","79,565,062.64","69,427,490.81","454,736,875.40","454,651,407.78","454,651,407.78","444,452,939.70","310,199,901.00","310,199,901.00","321,121,397.00","310,199,901.00","185,102,685.67","185,102,685.67","185,102,685.67","185,102,685.67","558,291,002.31","549,487,947.22","558,291,002.31","549,487,947.22","341,282,922.95","341,282,922.95","341,282,922.95","328,813,928.94","381,697,726.52","381,697,726.52","381,697,726.52","334,065,212.97","257,538,457.11"
投资支付的现金,"5,000,000.00",,,,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,"9,600,000.00","59,600,000.00","59,600,000.00",,,,"6,012,500.00",,,"24,519,600.00","24,519,600.00","574,428.00","41,974,428.00","36,974,428.00","1,974,428.00","5,600,000.00"
期末现金及现金等价物余额,"19,867,550.70","24,549,411.26","69,427,490.81","44,422,069.86","475,630,922.27","429,175,685.99","444,452,939.70","398,086,317.76","370,719,839.02","328,245,758.84","310,199,901.00","229,216,129.97","239,409,860.21","177,918,164.49","185,102,685.67","158,022,250.52","60,206,385.33","86,881,598.77","549,487,947.22","336,606,894.20","403,256,778.86","309,368,502.17","328,813,928.94","366,400,102.69","134,242,562.39","199,446,063.86","334,065,212.97","292,812,771.58","250,127,684.19","252,321,055.25","140,886,323.19","191,689,272.80"
