科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"56,972,594.85","63,613,234.62","57,561,633.73","44,006,526.98","63,158,080.57","83,052,292.71","32,511,622.58","57,204,987.25","73,446,705.58","105,957,481.10","22,326,527.85","53,584,587.26","77,254,154.13","120,305,095.35","42,016,303.50","82,341,529.35","116,969,433.56","180,669,952.92","65,110,806.38","116,245,486.10","163,292,715.32","198,862,006.35","60,484,514.68","108,119,474.41","145,554,815.13","204,389,099.24","59,875,412.25","102,076,348.95","151,166,858.87","196,940,037.47","75,701,385.19","118,100,586.45","179,466,382.08","225,430,819.40","62,785,266.75","114,597,330.41"
取得借款收到的现金,"998,560,000.00","994,000,000.00","680,000,000.00","537,662,480.00","974,662,480.00","1,094,604,240.00",,"700,000,000.00","770,000,000.00","1,568,637,389.73",,"380,000,000.00","380,000,000.00","631,000,000.00",,,"630,000,000.00","1,282,115,700.00",,"300,000,000.00","300,000,000.00","1,633,600,000.00",,"1,200,000,000.00","1,280,000,000.00","1,280,000,000.00",,,,"15,000,000.00","175,000,000.00","555,000,000.00","750,809,848.01","818,783,187.64","13,508,990.05","827,808,990.05"
支付的各项税费,"81,590,041.18","151,412,984.19","194,305,224.05","101,725,008.10","115,021,145.46","165,698,993.25","56,576,128.62","126,763,905.30","140,346,955.71","157,263,172.15","45,984,129.42","97,725,388.61","166,215,425.36","279,961,963.97","33,961,445.41","60,682,658.80","90,859,051.23","136,368,570.38","114,282,631.61","150,195,278.76","173,926,512.49","204,053,721.10","29,362,999.65","89,765,514.24","145,794,344.70","250,407,614.97","30,254,541.25","131,172,137.54","176,070,199.09","275,809,279.56","44,921,796.01","81,466,084.22","99,578,759.87","118,539,762.69","39,118,165.18","100,344,651.05"
收到其他与筹资活动有关的现金,"8,000.00",,"54,993,828.82",,,,,,,,,,,"11,720,000.00",,,,,,,,,,,"780,000,000.00","1,000,000,000.00",,"3,252,675.74","3,252,675.74","50,000,000.00",,,,"502,029,403.33",,"4,368,890.36"
支付其他与经营活动有关的现金,"87,268,904.37","105,079,510.57","141,066,911.01","56,566,723.48","85,527,091.77","122,493,382.46","37,235,854.25","65,978,455.42","96,025,845.14","148,124,055.46","9,875,452.14","69,706,683.01","90,215,478.02","137,276,707.27","36,725,458.23","66,257,115.20","148,667,089.36","167,740,832.44","40,293,505.35","50,156,130.32","110,398,678.51","149,277,478.25","66,717,829.52","65,446,803.95","88,446,803.95","122,136,020.66","37,854,874.99","82,196,622.37","113,890,635.72","149,644,501.14","63,682,716.40","91,758,449.75","132,339,584.39","209,541,341.64","40,566,656.19","67,167,263.24"
筹资活动现金流入小计,"998,568,000.00","994,000,000.00","734,993,828.82","537,662,480.00","974,662,480.00","2,778,204,240.00",,"700,000,000.00","770,000,000.00","1,568,637,389.73",,"380,000,000.00","380,000,000.00","642,720,000.00",,,"630,000,000.00","1,282,115,700.00",,"300,000,000.00","300,000,000.00","1,633,600,000.00",,"1,200,000,000.00","2,060,000,000.00","2,280,000,000.00",,"3,252,675.74","3,252,675.74","65,000,000.00","175,000,000.00","555,000,000.00","750,809,848.01","1,320,812,590.97","13,508,990.05","832,177,880.41"
经营活动现金流出小计,"2,463,329,192.18","2,926,788,558.75","2,680,726,697.73","1,380,758,055.70","2,216,403,056.24","3,317,798,410.37","1,253,657,742.88","2,187,953,183.55","3,299,743,129.85","4,000,010,794.17","953,018,000.91","1,916,139,033.20","2,906,724,063.27","3,763,077,625.66","1,101,428,890.88","2,213,263,871.22","3,597,906,486.57","5,356,465,057.38","1,096,023,747.45","2,369,657,124.58","3,554,829,401.52","4,946,505,152.94","831,582,177.56","2,263,544,649.27","3,377,464,831.57","4,640,327,170.09","686,894,915.30","1,819,331,369.06","2,950,569,420.64","4,119,204,294.24","1,152,264,714.80","2,429,609,971.42","3,940,048,129.89","5,021,529,515.80","1,239,325,900.53","2,624,058,503.01"
偿还债务支付的现金,"1,120,000,000.00","1,073,560,000.00","705,000,000.00","480,000,000.00","877,000,000.00","1,147,000,000.00","7,417,424.00","707,417,424.00","777,417,424.00","1,564,417,424.00",,"380,000,000.00","380,000,000.00","701,237,389.73",,,"630,000,000.00","1,282,115,700.00",,,"60,000,000.00","1,160,000,000.00","440,000,000.00","1,636,000,000.00","1,690,000,000.00","1,753,600,000.00",,,,"15,000,000.00","15,000,000.00","225,000,000.00","355,000,000.00","711,256,299.00","78,999,723.34","120,573,250.98"
经营活动产生的现金流量净额,"162,429,669.73","271,487,320.91","216,800,102.95","-98,753,222.38","-153,702,858.45","-118,538,323.30","-473,880,117.13","-684,856,344.23","-832,948,984.33","-267,821,336.71","-30,222,569.24","-168,490,274.03","-186,319,083.36","430,183,565.53","-288,882,787.71","-350,120,238.85","-460,501,023.62","-5,141,409.76","-135,170,303.57","-216,681,549.53","-145,244,207.46","213,858,620.01","226,369,297.36","99,623,037.01","-120,508,786.28","1,634,883.05","37,281,796.50","269,404,485.80","147,913,018.94","323,989,115.80","-206,122,006.87","-320,381,408.60","-647,759,485.69","-308,411,246.14","-103,172,511.83","-388,796,310.88"
分配股利、利润或偿还利息支付的现金,"15,335,180.41","20,095,600.76","2,523,758.04","2,357,834.91","4,485,421.41","14,206,857.92",,"96,153,125.00","96,214,125.00","99,679,757.61",,"1,799,944.44","1,799,944.44","110,320,599.71",,"107,316,000.00","117,053,393.05","139,761,037.17",,"144,500,299.17","162,988,956.46","184,268,150.28","4,713,815.55","130,010,258.44","121,737,593.79","455,742,750.14",,"116,437,860.00","116,437,860.00","81,205,610.56","39,875.00","123,025,897.59","125,866,976.82","128,326,032.92","811,282.41","124,518,985.95"
收回投资收到的现金,,,,"21,525,000.00","21,525,000.00","32,079,998.04",,,,,,,,,,,,,,,,,,"57,000,000.00","57,000,000.00","263,000,000.00","14,000,000.00","296,500,000.00","554,000,000.00","811,000,000.00",,"200,000,000.00","470,867,184.37","720,000,000.00","15,000,000.00","15,000,000.00"
支付其他与筹资活动有关的现金,"7,820,000.00","98,820,000.00",,,,"9,190,000.00",,,,"11,720,000.00",,,,,,,,,,,,,,,,"178,040,000.00",,,"50,000,000.00","413,145,617.95","263,000,000.00","258,000,000.00","434,060,360.00","980,000,000.00","100,000,000.00","36,217,008.50"
取得投资收益收到的现金,,"3,500,000.00","1,750,000.00",,,,"658,100.00","13,516,170.44","13,545,404.76","13,218,245.00",,,,,,,,,,,,"2,475,000.00","8,910,000.00","71,455,015.72","94,916,085.16","139,264,600.27","2,958,333.33","58,795,967.50","67,586,301.17","103,056,629.28","16,769,751.98","60,384,405.91","79,113,850.34","85,071,542.52","1,330,184.15","1,738,184.15"
筹资活动现金流出小计,"1,143,155,180.41","1,192,475,600.76","707,523,758.04","482,357,834.91","881,485,421.41","1,170,396,857.92","7,417,424.00","803,570,549.00","873,631,549.00","1,675,817,181.61",,"381,799,944.44","381,799,944.44","811,557,989.44",,"107,316,000.00","747,053,393.05","1,421,876,737.17",,"144,500,299.17","222,988,956.46","1,344,268,150.28","444,713,815.55","1,766,010,258.44","1,811,737,593.79","2,387,382,750.14",,"116,437,860.00","166,437,860.00","509,351,228.51","278,039,875.00","606,025,897.59","914,927,336.82","1,819,582,331.92","179,811,005.75","281,309,245.43"
处置固定资产、无形资产和其他长期资产收回的现金净额,,500.00,,,,,,,,,,,,"22,907.06",,,"100,000,000.00","207,154,043.16",,,,"78,000.00",,"1,150.00",,"1,150.00","85,000.00","85,000.00","85,000.00","225,000.00",,"32,340.00","32,340.00","1,830,855.84","253,000.00","308,500.00"
筹资活动产生的现金流量净额,"-144,587,180.41","-198,475,600.76","27,470,070.78","55,304,645.09","93,177,058.59","1,607,807,382.08","-7,417,424.00","-103,570,549.00","-103,631,549.00","-107,179,791.88",,"-1,799,944.44","-1,799,944.44","-168,837,989.44",,"-107,316,000.00","-117,053,393.05","-139,761,037.17",,"155,499,700.83","77,011,043.54","289,331,849.72","-444,713,815.55","-566,010,258.44","248,262,406.21","-107,382,750.14",,"-113,185,184.26","-163,185,184.26","-444,351,228.51","-103,039,875.00","-51,025,897.59","-164,117,488.81","-498,769,740.95","-166,302,015.70","550,868,634.98"
处置子公司及其他营业单位收到的现金净额,"26,515,764.00",,"4,232,514.63",,,,,,,,,,,,"13,833,200.00","13,833,200.00","13,833,200.00","12,875,480.31",,,,,,,,,,,,,,,,,"334,268,154.00","136,314,462.05"
四、汇率变动对现金的影响,"-269,546.00","232,344.47","-63,870.25","-138,319.80","-190,698.36","-178,299.76","-60,760.00","-271,457.41","-271,457.41",,"-45,876.24","-47,897.86","-47,897.86","-72,086.48",,"8,562.59","-17,932.48","-530,957.46",,"86,310.55","57,992.61","-158,920.28",,"679,256.23","592,684.17","1,629,591.88",,"-144,724.36","-680,027.62","1,922,543.47","-54,002.73","-177,540.12","-252,250.53","-4,958,544.18","-2,203,222.48","-1,171,756.67"
收到其他与投资活动有关的现金,,,"96,974.21",,,,"114,159.76",,,,,,,"187,236.16",,,,,,,,,,"25,000,000.00",,,,,,,,"17,709,809.51","17,709,809.51","17,710,407.05",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"26,515,764.00","3,500,500.00","6,079,488.84","21,525,000.00","21,525,000.00","32,079,998.04","772,259.76","13,516,170.44","13,545,404.76","13,218,245.00",,,,"210,143.22","13,833,200.00","13,833,200.00","113,833,200.00","220,029,523.47",,,,"2,553,000.00","8,910,000.00","153,456,165.72","151,916,085.16","402,265,750.27","17,043,333.33","355,380,967.50","621,671,301.17","914,281,629.28","16,769,751.98","278,126,555.42","567,723,184.22","824,612,805.41","350,851,338.15","153,361,146.20"
五、现金及现金等价物净增加额,"-41,962,830.51","63,732,891.08","54,860,040.35","-91,789,178.50","-125,307,561.75","1,412,252,721.36","-489,693,264.81","-844,358,005.45","-1,082,482,411.23","-468,211,664.07","-155,730,535.00","-259,944,939.46","-287,641,515.64","168,887,048.42","-312,371,045.50","-493,688,442.53","-523,824,391.32","-60,723,169.31","-166,485,589.39","-89,886,915.32","-106,953,268.04","-123,784,561.11","-212,365,689.99","-444,589,735.99","-129,849,271.65","-159,161,725.73","44,430,582.60","482,995,401.71","137,009,140.85","-357,129,550.63","-362,446,132.62","-185,459,980.22","-374,389,492.92","-137,839,308.48","61,320,764.70","-200,658,035.03"
购建固定资产、无形资产和其他长期资产支付的现金,"65,523,879.08","12,992,055.07","195,122,508.57","69,727,281.41","86,116,063.53","108,918,035.70","9,107,223.44","69,175,825.25","129,175,825.25","105,628,780.48","125,462,089.52","28,397,717.19","38,265,484.04","56,265,578.47","37,321,457.79","50,093,966.27","60,085,242.17","56,837,088.39","31,315,285.82","22,791,377.17","32,778,096.73","26,369,110.56","2,931,171.80","23,337,936.51","64,971,960.91","87,169,500.79","9,894,547.23","22,932,142.97","26,140,142.97","128,929,786.26",,"22,001,689.33","24,983,452.11","45,312,582.62","17,672,064.04","64,919,748.66"
期初现金及现金等价物余额,"117,821,140.99","75,858,310.48","139,591,201.56","194,451,241.91","194,451,241.91","194,451,241.91","1,606,703,963.27","1,606,703,963.27","1,606,703,963.27","1,606,703,963.27","1,150,613,941.78","1,138,492,299.20","1,138,492,299.20","1,138,492,299.20","1,307,379,347.62","1,307,379,347.62","1,307,379,347.62","1,328,671,619.84","1,267,948,450.53","1,267,948,450.53","1,267,948,450.53","1,267,948,450.53","1,144,163,889.42","1,147,398,675.80","1,147,398,675.80","1,147,398,675.80","991,489,625.81","988,236,950.07","992,326,032.62","992,326,032.62","641,594,775.68","641,594,775.68","641,594,775.68","635,196,481.99","501,726,063.87","497,357,173.51"
投资支付的现金,"20,527,658.75",,,,,,,,"30,000,000.00","800,000.00",,"61,209,105.94","61,209,105.94","36,331,005.94",,,,"78,482,200.00",,"6,000,000.00","6,000,000.00","603,000,000.00",,,"345,139,700.00",,,"5,528,000.00","528,000.00","1,024,041,824.41","70,000,000.00","70,000,000.00","105,000,000.00","105,000,000.00",,"450,000,000.00"
期末现金及现金等价物余额,"75,858,310.48","139,591,201.56","194,451,241.91","102,662,063.41","69,143,680.16","1,606,703,963.27","1,117,010,698.46","762,345,957.82","524,221,552.04","1,138,492,299.20","994,883,406.78","878,547,359.74","850,850,783.56","1,307,379,347.62","995,008,302.12","813,690,905.09","783,554,956.30","1,267,948,450.53","1,101,462,861.14","1,178,061,535.21","1,160,995,182.49","1,144,163,889.42","931,798,199.43","702,808,939.81","1,017,549,404.15","988,236,950.07","1,035,920,208.41","1,471,232,351.78","1,129,335,173.47","635,196,481.99","279,148,643.06","456,134,795.46","267,205,282.76","497,357,173.51","563,046,828.57","296,699,138.48"
