科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","2,038,770,000.00","371,000,000.00","932,837,000.00","1,630,502,260.27","2,370,807,000.00","253,600,000.00","652,095,937.21"
支付其他与筹资活动有关的现金,,,,,"7,159,121.85","49,264,639.53",,,,"470,000.00",,,,"8,026,490.00",,,,"552,833.32",,"1,585,740.00","1,585,740.00","2,284,620.00",,"7,603,200.00","7,603,200.00","8,160,472.08",,,,"4,026,461.73",,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,"1,839,589.04","3,009,172.45","2,601,013.70","5,397,744.29","16,387,005.26","3,739,518.05","6,727,874.36","11,458,777.02","1,385,840.15","4,663,698.14"
筹资活动现金流出小计,"3,598,704.28","21,106,154.97","47,594,030.43","12,655,171.55","20,290,421.17","92,591,261.08",,"24,336,090.82","44,437,333.33","44,907,333.33",,"16,000,000.00","16,016,600.00","24,232,595.34","17,597,739.17","49,358,825.79","52,018,786.23","58,375,552.38","114,102,857.92","157,479,267.55","512,366,686.50","539,999,346.21","61,908,659.17","189,035,417.51","287,397,139.91","331,666,128.87","5,067,994.85","24,833,918.59","24,373,949.34","37,958,647.47","2,842,795.28","22,088,319.70"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"142,970.53","143,000.00",,,"10,595.00","10,595.00","10,595.00",,,,,,,,"95,260.66","123,000.00","7,388,526.42","15,438,526.42","15,434,972.17",,"551,000.00","553,000.00","775,068.00","7,200.00","7,200.00","7,200.00","157,200.00",,"140,000.00"
筹资活动产生的现金流量净额,"3,421,295.72","51,413,845.03","4,095,969.57","17,344,828.45","629,209,578.83","597,408,738.92",,"-4,336,090.82","-2,423,733.33","-3,393,733.33",,"-16,000,000.00","-16,016,600.00","-18,687,871.64","42,402,260.83","34,621,002.41","83,050,009.07","199,693,242.92","25,897,142.08","769,297,844.06","431,553,282.11","668,288,645.40","8,091,340.83","-104,913,861.51","-151,253,823.91","-185,522,812.87","-5,067,994.85","-14,833,918.59","-15,373,949.34","1,858,172.90","6,157,204.72","94,796,480.30"
处置子公司及其他营业单位收到的现金净额,"9,883,937.90",,,,,,,,,,,,,,,,,,,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,
四、汇率变动对现金的影响,,,,,,,,,,"-7,747.40",956.25,"-1,573.19","-1,573.19","-1,573.19",,,,"1,800.47",,,"136,709.34","-426,721.64","-30,374.41","4,921.06","9,873.33","48,811.36","-33,464.25","-81,805.87","-184,152.97","-171,910.42","-26,207.17","-18,246.20"
收到其他与投资活动有关的现金,,,,,,,,,,"500,000.00",,,,,,,,,,,,,,,,"61,000,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"9,883,937.90",,,"142,970.53","143,000.00",,,"10,595.00","10,595.00","510,595.00",,,,,,,,"95,260.66","123,000.00","7,388,526.42","15,438,526.42","20,434,972.17","209,839,589.04","211,560,172.45","211,154,013.70","2,113,942,812.29","387,394,205.26","936,583,718.05","1,637,237,334.63","2,382,422,977.02","254,985,840.15","656,899,635.35"
五、现金及现金等价物净增加额,"6,046,318.86","-4,301,190.05","14,265,340.29","20,200,301.39","602,245,741.68","551,068,927.25","-33,759,115.05","-77,879,553.44","-62,793,917.84","-74,765,485.44","-49,471,205.34","-86,655,711.98","-107,571,553.51","-236,345,383.80","-20,606,133.46","-82,580,463.98","-130,097,331.34","-95,951,212.03","-80,611,364.85","612,242,347.85","226,672,283.19","506,084,941.80","-388,872,910.59","-280,585,092.10","-418,277,060.04","-284,457,468.38","-108,018,357.86","-255,241,241.92","-123,623,966.61","61,696,601.99","-214,704,113.06","-87,768,447.44"
购建固定资产、无形资产和其他长期资产支付的现金,"4,351,697.72","37,120,880.78","32,384,594.78","3,259,774.15","6,384,777.57","19,311,837.46","9,739,464.55","38,635,365.32","58,209,688.50","85,177,311.26","57,252,484.00","83,082,541.77","97,725,394.04","109,561,949.78","32,587,387.25","42,363,155.20","55,886,712.71","67,333,645.35","6,917,385.78","11,141,847.02","21,893,484.56","108,407,121.29","6,366,457.33","16,060,464.13","34,255,456.50","39,848,138.42","12,973,683.06","24,298,032.57","36,396,478.22","131,292,315.23","26,110,303.79","90,007,906.23"
期初现金及现金等价物余额,"3,330,451.15","9,376,770.01","5,075,579.96","19,340,920.25","29,915,160.25","19,340,920.25","570,409,847.50","570,409,847.50","570,409,847.50","570,409,847.50","495,644,362.06","495,644,362.06","475,247,140.47","495,644,362.06","259,298,978.26","259,298,978.26","259,298,978.26","259,298,978.26","163,347,766.23","163,347,766.23","163,347,766.23","163,347,766.23","669,432,708.03","669,432,708.03","669,432,708.03","669,432,708.03","384,975,239.65","384,975,239.65","384,975,239.65","384,975,239.65","446,671,841.64","446,671,841.64"
投资支付的现金,"5,050,000.00",,,,,,,,,,,,,"14,040,000.00",,,"111,380,818.48","28,302,880.00","38,000,000.00",,,"62,000,000.00","280,000,000.00","260,000,000.00","275,000,000.00","2,149,770,000.00","582,500,000.00","1,213,023,700.00","1,774,607,000.00","2,376,832,503.86","366,100,000.00","668,400,000.00"
期末现金及现金等价物余额,"9,376,770.01","5,075,579.96","19,340,920.25","39,541,221.64","632,160,901.93","570,409,847.50","536,650,732.45","492,530,294.06","507,615,929.66","495,644,362.06","446,173,156.72","408,988,650.08","367,675,586.96","259,298,978.26","238,692,844.80","176,718,514.28","129,201,646.92","163,347,766.23","82,736,401.38","775,590,114.08","390,020,049.42","669,432,708.03","280,559,797.44","388,847,615.93","251,155,647.99","384,975,239.65","276,956,881.79","129,733,997.73","261,351,273.04","446,671,841.64","231,967,728.58","358,903,394.20"
