科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"5,843,414.01","4,030,734.07","7,660,719.69","6,417,945.07",,"6,559,521.61","5,650,940.66","7,182,672.37","5,837,592.62","21,395,131.33","19,440,093.57","8,584,685.79","7,348,126.18","4,003,092.97","8,203,902.60"
应收利息,,,,"54,316.67",,,"1,784,521.81",,,,,,,,
应付利息,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"19,959,520.00",,,
存货,"84,280,505.41","74,444,791.70","66,829,442.88","78,822,565.38",,"80,407,476.47","107,421,544.75","122,937,696.32","133,491,909.16","166,815,217.64","201,480,016.62","211,223,926.01","195,666,075.25","163,835,370.14","173,850,289.54"
其他应付款,"1,795,392.28","288,554.13","2,217,146.48","832,238.23",,"8,261,763.52","3,277,974.55","3,405,265.13","3,582,582.29","3,614,398.34","3,423,768.74","2,966,697.35","3,497,018.94","4,884,430.07","4,011,335.78"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"267,361.11",,"12,000.00",,,,,,,,,,,
其他流动资产,"988,297.56","1,136,535.00","1,169,694.54","1,307,845.88",,"126,151.54","467,055,059.91","498,051,977.66","557,549,030.18","596,835,607.18","595,925,319.34","572,448,565.41","552,856,134.00","645,322,739.43","673,647,017.49"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"206,936,048.65","259,231,358.09","309,216,664.18","347,517,241.09","378,583,000.00","825,675,099.13","805,900,955.24","857,186,158.86","848,065,759.48","933,997,859.55","976,998,666.83","1,002,551,565.72","977,821,971.21","1,004,336,239.18","1,067,463,122.61"
流动负债合计,"67,203,613.69","62,683,715.00","64,231,610.92","74,897,027.26","85,755,100.00","86,202,865.68","105,117,012.47","136,615,481.37","123,560,626.43","182,459,021.79","229,055,065.87","244,214,847.93","192,187,944.29","133,133,695.22","140,250,649.99"
可供出售金融资产,,,,,,,,,,"40,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00",,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"29,863,334.81","29,788,022.46","50,363,263.70","50,177,262.78",,"56,206,388.06","55,619,266.46","55,657,708.14","59,013,806.26","58,123,764.12","58,612,192.25","62,856,881.94","84,972,960.89","88,295,850.90","87,439,075.74"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"322,755.79","10,930,097.56","8,154,165.85","11,570,520.44",,"7,516,419.12","42,397,369.12","7,901,437.71","14,957,788.90","20,376,129.31","21,780,227.84","25,489,707.79","13,988,359.14","24,280,488.01","22,320,786.72"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"6,409,047.95","6,543,429.08","9,150,865.43","8,818,785.45","8,830,800.00","13,137,119.82","13,737,119.82","12,915,511.21","13,915,511.21","14,030,478.79","14,330,478.79","13,782,748.95","13,782,748.95","13,096,006.78","20,096,006.78"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"73,612,661.64","69,227,144.08","73,382,476.35","83,715,812.71","94,585,900.00","99,339,985.50","118,854,132.29","149,530,992.58","137,476,137.64","196,489,500.58","243,385,544.66","257,997,596.88","205,970,693.24","146,229,702.00","160,346,656.77"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,300,000.00","75,300,000.00","75,300,000.00","75,300,000.00",,"100,400,000.00","100,400,000.00","140,560,000.00","140,560,000.00","140,560,000.00","140,560,000.00","140,560,000.00","140,560,000.00","140,560,000.00","140,560,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"27,525,551.58","27,525,551.58","27,525,551.58","27,525,551.58",,"409,768,913.84","409,768,913.84","369,608,913.84","369,608,913.84","369,608,913.84","369,608,913.84","369,608,913.84","369,608,913.84","369,608,913.84","369,608,913.84"
无形资产,"31,634,573.88","31,118,022.38","30,443,541.65","30,073,004.38",,"29,788,916.13","29,857,560.33","64,451,501.17","64,116,119.34","63,687,738.18","63,332,706.46","63,076,071.95","63,064,290.80","62,782,146.43","62,563,782.22"
盈余公积,"9,977,843.34","17,542,758.56","25,645,477.69","29,874,332.97",,"35,654,606.62","35,654,606.62","35,654,606.62","35,654,606.62","48,026,806.32","48,026,806.32","48,026,806.32","48,026,806.32","62,918,535.06","62,918,535.06"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"84,639,362.79","144,296,943.73","200,462,653.40","227,617,092.20",,"279,650,051.28","304,556,398.72","325,541,810.13","359,584,285.78","373,014,866.12","400,055,762.26","420,257,554.06","458,172,261.87","486,793,625.87","517,915,098.72"
长期待摊费用,"878,397.73","1,040,569.75","1,395,813.54","1,510,687.25",,"2,266,163.08","2,184,574.33","2,298,753.91","3,342,549.54","4,187,287.33","4,873,198.57","5,801,427.73","6,130,414.86","6,738,866.04","7,316,104.06"
少数股东权益,"92,218.61","93,106.51","106,302.75","128,914.54",,"117,933.70","121,820.07","137,662.20","142,187.21","132,977.15","141,007.55","149,546.43","404,738.86","384,272.16","389,405.38"
递延所得税资产,"1,475,036.19","1,738,326.23","2,665,353.24","3,170,201.72",,"2,952,420.88","3,183,798.54","3,451,958.13","3,476,175.37","6,174,054.36","6,090,699.19","6,728,659.46","6,728,659.46","4,592,048.78","4,584,100.49"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"372,059.88","30,000,000.00","30,000,000.00","50,000,000.00","1,206,197.20",,,,"15,405,310.00",
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"64,174,098.40","74,615,038.38","93,022,137.98","96,501,676.57","98,336,100.00","99,102,367.15","163,242,568.78","163,761,359.06","194,906,439.41","193,755,170.50","224,689,024.31","233,952,748.87","244,884,685.15","202,094,710.16","184,223,849.23"
所有者权益(或股东权益)合计,"197,497,485.41","264,619,252.39","328,856,325.81","360,303,104.95","382,333,200.00","825,437,480.78","850,289,391.73","871,416,525.34","905,496,061.25","931,263,529.47","958,302,146.48","978,506,717.71","1,016,735,963.12","1,060,201,247.34","1,091,340,315.07"
资产总计,"271,110,147.05","333,846,396.47","402,238,802.16","444,018,917.66","476,919,100.00","924,777,466.28","969,143,524.02","1,020,947,517.92","1,042,972,198.89","1,127,753,030.05","1,201,687,691.14","1,236,504,314.59","1,222,706,656.36","1,206,430,949.34","1,251,686,971.84"
负债和所有者(或股东权益)合计,"271,110,147.05","333,846,396.47","402,238,802.16","444,018,917.66",,"924,777,466.28","969,143,524.02","1,020,947,517.92","1,042,972,198.89","1,127,753,030.05","1,201,687,691.14","1,236,504,314.59","1,222,706,656.36","1,206,430,949.34","1,251,686,971.84"
