科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"69,029,126.00","75,167,441.76","78,998,764.84",,"86,686,394.40","93,679,028.49","86,764,172.33","90,843,918.65","92,464,394.86","98,339,827.82","80,412,495.36","96,729,536.29","115,873,999.38","121,742,022.77","91,540,701.13","75,672,848.85","68,962,212.30","64,699,164.82","69,301,929.53","80,163,277.15"
其他应付款,"1,959,282.37","4,078,047.08","1,567,374.71",,"4,190,818.73","5,560,376.92","12,019,654.21","6,478,891.17","8,185,618.43","10,095,136.64","8,340,914.08","8,981,678.30","46,213,444.95","62,012,522.05","143,598,123.81","106,094,339.77","165,858,421.56","84,170,964.26","69,384,913.76","7,826,414.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,"20,000,000.00","15,000,000.00"
其他流动资产,"5,116,609.43","28,409,340.09","6,545,082.25",,"6,389,562.09","609,721,113.76","630,899,055.43","551,754,319.49","557,426,803.98","477,381,298.46","514,862,904.85","510,337,737.00","512,019,626.95","511,777,235.64","515,407,420.51","520,868,258.08","441,658,417.04","400,009,720.80","344,908,402.15","555,580,712.94"
其他流动负债,"997,726.06","1,411,862.82","1,175,495.51",,"619,210.51","784,341.78","973,001.88","497,648.91","869,736.21","731,199.42","869,274.57","867,748.20","947,420.91","663,818.07","894,852.71","770,991.47","814,274.29","884,836.09","1,027,752.94","1,002,654.80"
流动资产合计,"160,495,013.70","269,560,271.05","184,271,495.17",,"896,417,486.17","903,730,245.41","944,378,283.36","913,703,442.56","895,713,589.83","863,002,084.38","893,097,754.64","889,311,576.36","942,147,381.26","1,010,913,606.14","1,132,152,413.21","1,147,923,001.55","1,170,594,848.88","1,040,478,836.47","1,326,461,955.97","1,273,420,432.12"
流动负债合计,"124,022,432.64","215,407,521.17","167,790,686.92",,"225,373,806.55","203,182,651.90","207,089,885.28","149,287,458.22","186,373,914.02","125,181,601.61","160,732,050.76","131,415,644.36","206,764,840.81","240,836,795.29","340,055,204.08","221,320,037.55","321,185,522.75","244,072,440.08","504,372,424.75","412,109,868.21"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","95,000,000.00","175,000,000.00","175,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"98,988,634.08","92,224,705.58","91,516,247.56"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"62,162,677.26","253,390,665.95","256,079,502.32",,"260,373,342.89","273,267,057.25","278,807,138.14","273,402,144.89","279,819,258.88","273,111,259.61","289,621,312.38","282,869,044.07","283,950,780.99","277,311,763.62","270,332,020.74","264,617,479.97","258,528,554.54","253,040,767.91","289,748,934.46","282,714,701.80"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"84,027,482.72","9,847,297.46","50,043,972.34",,"61,065,537.48","47,682,759.51","50,958,306.63","59,984,921.94","38,911,501.99","45,400,455.41","43,436,696.83","46,191,316.17","64,463,795.48","65,642,646.48","135,069,960.44","140,844,449.21","155,397,058.82","181,144,078.38","201,096,423.37","206,309,715.36"
其他非流动负债,"4,644,240.00","15,685,680.00",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,644,240.00","15,685,680.00","17,912,119.97",,"17,140,339.95","16,754,449.94","16,892,096.04","16,506,206.03","16,002,196.02","15,557,246.01","13,833,483.04","13,361,081.36","12,808,814.85","12,338,349.82","12,342,581.20","111,885,866.19","111,429,151.18","106,051,936.17","185,595,221.16","185,138,506.15"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"128,666,672.64","231,093,201.17","185,702,806.89","358,421,700.00","242,514,146.50","219,937,101.84","223,981,981.32","165,793,664.25","202,376,110.04","140,738,847.62","174,565,533.80","144,776,725.72","219,573,655.66","253,175,145.11","352,397,785.28","333,205,903.74","432,614,673.93","350,124,376.25","689,967,645.91","597,248,374.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"195,000,000.00","195,000,000.00","195,000,000.00",,"260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","364,000,000.00","364,000,000.00","364,000,000.00","364,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"9,301,395.59","9,301,395.59","9,301,395.59",,"647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","647,251,064.09","543,251,064.09","543,251,064.09","543,251,064.09","543,251,064.09"
无形资产,"12,215,333.51","27,814,260.14","47,016,882.98",,"46,640,700.15","46,389,147.20","46,153,427.62","45,901,468.71","45,649,509.81","45,709,570.40","45,449,610.99","45,189,651.58","44,929,692.18","44,669,732.77","44,409,773.36","44,157,814.45","44,378,919.39","47,734,547.97","47,522,296.04","47,287,864.57"
盈余公积,"622,242.95","1,857,696.71","35,090,757.09",,"35,090,757.09","35,090,757.09","47,349,403.56","47,349,403.56","47,349,403.56","47,349,403.56","61,217,193.70","61,217,193.70","61,217,193.70","61,217,193.70","82,297,324.22","82,297,324.22","82,297,324.22","82,297,324.22","99,674,474.34","99,674,474.34"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,"2,030,018.40","2,030,018.40",,"2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40","2,030,018.40"
未分配利润,"31,300,444.77","144,863,513.21","134,738,669.77",,"98,869,339.89","127,499,924.23","164,924,283.29","191,259,182.22","134,150,173.65","162,251,390.53","200,981,679.93","229,236,743.11","228,748,868.43","266,551,389.21","309,706,986.14","342,353,722.96","274,871,172.24","371,845,570.50","371,033,561.44","407,174,439.08"
长期待摊费用,"34,746,713.54","16,733,616.41","13,874,898.44",,"13,124,685.69","12,873,380.59","12,638,012.27","11,968,841.59","24,136,039.69","22,757,450.79","21,318,485.06","21,767,028.05","21,249,682.25","19,943,132.35","18,636,582.45","17,330,032.56","16,023,482.50","16,234,514.92","17,375,926.35","17,029,347.54"
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,163,535.22","2,739,677.27","6,516,859.69",,"4,073,536.79","3,806,238.89","7,886,242.93","4,662,476.03","4,866,832.74","5,579,866.81","2,591,393.22","2,822,039.99","3,634,195.92","4,397,714.35","3,022,235.13","2,843,418.87","2,859,191.95","2,353,505.54","2,414,967.37","2,749,825.52"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"10,080,000.00",,,,,,"655,302.91",,,,"46,470,200.00","52,301,052.00","54,385,235.40","63,286,178.00","46,000,156.00","45,361,800.00","47,222,160.00","69,513,431.39","89,051,518.24","88,290,199.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"204,395,742.25","312,555,535.63","375,562,134.17",,"387,307,821.40","386,048,601.84","399,128,448.90","397,949,871.56","395,413,161.51","394,588,621.42","450,917,716.88","453,170,150.26","474,643,400.62","477,281,185.97","519,500,746.52","517,185,013.46","526,439,385.60","671,039,498.59","741,464,789.81","737,927,919.75"
所有者权益(或股东权益)合计,"236,224,083.31","351,022,605.51","374,130,822.45","294,664,200.00","1,041,211,161.07","1,069,841,745.41","1,119,524,750.94","1,145,859,649.87","1,088,750,641.30","1,116,851,858.18","1,169,449,937.72","1,197,705,000.90","1,197,217,126.22","1,235,019,647.00","1,299,255,374.45","1,331,902,111.27","1,264,419,560.55","1,361,393,958.81","1,377,959,099.87","1,414,099,977.51"
资产总计,"364,890,755.95","582,115,806.68","559,833,629.34","653,085,900.00","1,283,725,307.57","1,289,778,847.25","1,343,506,732.26","1,311,653,314.12","1,291,126,751.34","1,257,590,705.80","1,344,015,471.52","1,342,481,726.62","1,416,790,781.88","1,488,194,792.11","1,651,653,159.73","1,665,108,015.01","1,697,034,234.48","1,711,518,335.06","2,067,926,745.78","2,011,348,351.87"
负债和所有者(或股东权益)合计,"364,890,755.95","582,115,806.68","559,833,629.34","653,085,900.00","1,283,725,307.57","1,289,778,847.25","1,343,506,732.26","1,311,653,314.12","1,291,126,751.34","1,257,590,705.80","1,344,015,471.52","1,342,481,726.62","1,416,790,781.88","1,488,194,792.11","1,651,653,159.73","1,665,108,015.01","1,697,034,234.48","1,711,518,335.06","2,067,926,745.78","2,011,348,351.87"
