科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"8,903,796.08","12,510,492.59","14,598,566.88","9,494,674.25","13,305,529.31","17,653,006.91","6,330,245.44","10,050,699.55","14,282,370.06","20,189,477.41","7,412,996.25","12,783,480.52","18,383,970.11","24,326,456.30","9,570,377.36","15,641,303.40","22,833,006.35","30,512,542.79","10,334,120.67","17,555,532.69","25,234,618.03","32,693,572.68","12,051,274.20","19,768,210.34","28,382,544.66","36,903,489.34","12,470,709.21","20,852,375.03","30,688,560.78","42,802,270.23","10,708,905.97","23,855,356.22","34,543,319.43","48,576,274.18","16,141,032.29","27,272,816.22","38,916,708.58","51,628,667.79","20,153,284.22"
取得借款收到的现金,"146,000,000.00","140,850,000.00","214,740,000.00",,,,,,,,"5,310,642.09","5,310,642.09","5,310,642.09","8,610,642.09",,"3,417,962.91","159,436,887.13","212,231,429.53","3,446,601.40","35,552,490.99","35,552,490.99","261,581,710.00","310,080,327.83","1,173,367,512.86","1,405,822,717.75","2,837,566,511.43","2,172,213,783.62","3,707,295,466.31","4,640,947,426.87","5,359,012,265.41","262,709,444.41","345,587,386.69","342,421,288.93","446,669,413.04",,"76,172,775.00","105,986,150.00","149,969,857.50","56,412,262.50"
支付的各项税费,"11,294,464.96","16,082,982.67","19,323,014.35","11,733,116.38","17,948,667.66","23,612,059.98","6,042,802.34","14,159,375.63","21,684,163.44","29,526,862.27","6,736,027.47","14,523,181.74","22,406,992.86","27,078,902.04","5,271,015.41","11,229,902.63","16,415,696.43","23,479,879.09","2,746,174.48","7,663,838.99","12,679,451.14","17,188,198.42","3,655,907.23","6,842,964.44","9,369,350.38","13,499,535.48","3,734,454.79","11,361,710.05","21,788,889.07","29,394,912.25","4,003,196.68","8,605,161.12","14,115,936.72","12,099,072.21","4,011,946.96","12,552,376.28","17,284,010.54","23,697,754.44","4,650,543.70"
收到其他与筹资活动有关的现金,,"14,404,000.00",,,,,,,,,,,,,,,,,,,,,,,"755,253.33",,"61,461,334.58","68,128,889.89","88,128,889.89","195,056,437.55","5,359,238.82","69,930.00","84,507,129.67","65,136,297.54",,"34,945,292.51","37,571,383.14","43,231,976.00",
支付其他与经营活动有关的现金,"57,154,595.52","31,832,791.51","39,204,851.84","17,241,148.68","24,446,308.28","30,521,515.01","5,352,116.30","13,637,493.12","23,275,772.80","33,034,626.44","2,830,223.36","7,369,648.79","11,917,249.55","15,938,346.10","4,337,070.84","10,372,870.03","17,219,741.17","26,298,590.14","7,169,561.29","12,394,175.36","16,316,545.72","21,304,587.23","13,607,574.30","28,803,094.56","55,028,578.79","131,653,361.62","22,947,969.15","78,286,345.75","291,086,580.23","251,304,699.00","56,390,848.88","98,011,875.61","150,919,544.52","151,915,458.65","100,063,808.25","211,856,077.63","354,610,162.92","433,068,584.94","92,304,712.19"
筹资活动现金流入小计,"169,783,875.00","155,254,000.00","214,740,000.00",,,"465,251,688.46","10,528,291.60","10,528,356.35","10,528,356.35","10,528,291.60","5,310,642.09","5,310,642.09","5,310,642.09","8,610,642.09",,"3,417,962.91","159,436,887.13","212,231,429.53","3,446,601.40","35,552,490.99","35,552,490.99","261,581,710.00","310,876,231.52","1,409,143,416.15","1,688,090,567.68","3,071,274,511.43","2,233,675,118.20","3,775,424,356.20","4,729,102,476.76","5,554,068,702.96","269,660,683.23","347,669,316.69","444,090,418.60","514,017,710.58","10,000.00","111,128,067.51","143,567,533.14","193,211,833.50","56,712,262.50"
经营活动现金流出小计,"94,655,799.47","74,700,054.99","89,901,087.07","47,682,570.66","69,200,903.31","88,188,986.48","23,989,207.46","48,849,659.20","75,501,794.80","103,063,615.16","23,157,326.01","45,645,383.12","69,041,803.66","88,012,835.44","25,882,098.31","47,336,083.92","74,572,867.78","115,757,910.42","27,839,958.31","50,799,114.87","72,400,300.05","95,560,415.53","37,990,902.11","69,409,679.46","113,113,076.87","209,816,242.98","47,806,929.82","131,721,657.27","397,672,998.98","353,352,479.96","84,981,186.89","148,889,060.53","228,093,981.37","303,843,640.31","160,730,274.80","379,069,433.03","551,724,901.26","661,033,482.16","132,451,403.17"
偿还债务支付的现金,"86,500,000.00","42,000,000.00","195,000,000.00","41,500,000.00","47,500,000.00","67,500,000.00","5,000,000.00","62,000,000.00","72,200,000.00","82,200,000.00","10,000,000.00","10,000,000.00","42,000,000.00","57,310,642.09","31,390,000.00","41,390,000.00","131,390,000.00","131,390,000.00","412,500.00","65,425,462.91","75,209,309.13","241,086,227.42","311,169,375.45","1,127,389,933.38","1,323,644,758.23","2,781,217,410.03","2,214,511,747.32","3,721,264,625.11","4,641,084,459.56","5,373,538,283.77","253,018,104.44","261,860,329.15","421,114,947.94","506,624,494.18","30,000,000.00","125,086,524.12","130,729,641.97","223,066,647.17","214,634.15"
经营活动产生的现金流量净额,"82,050,117.51","83,657,268.13","112,956,786.58","49,651,408.26","73,607,553.16","121,375,552.68","21,564,037.58","47,144,886.89","77,584,219.23","99,025,669.80","23,896,514.03","45,221,912.90","70,701,744.43","103,591,215.23","14,693,688.64","44,110,045.08","79,744,508.71","89,517,059.37","21,340,410.72","50,846,902.27","75,912,502.51","88,041,061.51","8,113,005.70","25,633,889.49","24,657,623.73","27,984,114.31","10,325,122.26","39,013,621.47","71,546,729.30","110,454,398.45","13,929,551.41","58,199,329.13","101,583,252.53","127,171,267.76","30,568,418.97","-38,132,142.51","49,055,082.04","108,125,382.67","6,483,817.18"
分配股利、利润或偿还利息支付的现金,"8,963,419.90","31,795,729.16","20,421,358.53","9,483,214.16","13,745,155.36","17,713,036.36","3,861,824.13","30,295,866.33","34,527,713.51","37,595,726.42","3,302,464.01","17,160,069.19","21,172,009.29","23,461,070.45","10,532,447.92","21,726,241.46","23,318,350.19","23,698,765.72","3,862,119.87","7,290,587.01","9,665,138.16","10,125,191.83","2,197,473.13","15,966,466.06","26,667,701.76","18,705,909.35","2,482,043.88","12,815,593.61","17,253,694.10","20,763,556.50","2,166,650.93","20,899,159.53","22,587,282.55","27,357,879.38","2,810,149.80","25,771,502.78","28,152,521.66","31,584,742.34","2,087,172.07"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,"984,862.35","1,233,231.38","193,800,000.00","49,808,326.61","68,388,442.46","230,588,101.69","347,678,450.40","67,673,992.17","201,917,514.61","227,248,502.43","342,276,166.53","245,776,025.52","386,964,680.84","710,313,602.37","992,146,135.32","273,812,562.55","720,896,146.80","898,946,321.71","705,001,454.78","119,114,583.56"
支付其他与筹资活动有关的现金,,"1,089,366.33","669,784.80","2,007,746.64","2,016,024.64","8,749,081.00","10,573,760.00","10,573,760.00","10,573,760.00","10,573,760.00",,,,,,,"48,554,850.00","49,215,100.00","616,666.15","616,666.15","759,544.61","20,076,000.00","1,141,200.00","76,201,371.08","77,022,571.08","131,761,458.57","4,180,550.86","11,056,695.76","33,511,286.96","37,658,575.07","17,510,000.00","22,097,411.60","71,473,866.60","25,865,976.00","-330,145.64","5,920,750.97","11,801,816.93","29,166,104.08","3,723,225.84"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"253,652.16","830,240.79","1,988,002.40","4,138,949.87","2,260,872.23","3,199,663.24","4,801,481.93","4,842,816.98","2,133,968.17","3,522,009.78","4,398,215.53","6,631,371.73","2,441,835.39","3,979,704.82","6,042,451.16","7,864,768.54","1,570,741.08","3,324,053.47","3,915,845.07","4,876,178.96","878,726.79"
筹资活动现金流出小计,"95,463,419.90","74,885,095.49","216,091,143.33","52,990,960.80","63,261,180.00","93,962,117.36","19,435,584.13","102,869,626.33","117,301,473.51","130,369,486.42","13,302,464.01","27,160,069.19","63,172,009.29","80,771,712.54","41,922,447.92","63,116,241.46","203,263,200.19","204,303,865.72","4,891,286.02","73,332,716.07","85,633,991.90","271,287,419.25","314,508,048.58","1,219,557,770.52","1,427,335,031.07","2,931,684,777.95","2,221,174,342.06","3,745,136,914.48","4,691,849,440.62","5,431,960,415.34","272,694,755.37","304,856,900.28","515,176,097.09","559,848,349.56","32,480,004.16","156,778,777.87","170,683,980.56","283,817,493.59","6,025,032.06"
处置固定资产、无形资产和其他长期资产收回的现金净额,"211,000.00",,"28,000.00",,"10,637,500.00","185,000.00","148,000.00","148,000.00","148,000.00","148,000.00",,"192,000.00","192,000.00","191,146.60",,"10,780.00","269,080.00","310,000.00",,"76,000.00","185,633.02","76,000.00",,,"75,000.00","73,543.69",,,,,,"3,000,000.00","3,000,000.00",,,,,"106,087.38","25,000.00"
筹资活动产生的现金流量净额,"74,320,455.10","80,368,904.51","-1,351,143.33","-52,990,960.80","-63,261,180.00","371,289,571.10","-8,907,292.53","-92,341,269.98","-106,773,117.16","-119,841,194.82","-7,991,821.92","-21,849,427.10","-57,861,367.20","-72,161,070.45","-41,922,447.92","-59,698,278.55","-43,826,313.06","7,927,563.81","-1,444,684.62","-37,780,225.08","-50,081,500.91","-9,705,709.25","-3,631,817.06","189,585,645.63","260,755,536.61","139,589,733.48","12,500,776.14","30,287,441.72","37,253,036.14","122,108,287.62","-3,034,072.14","42,812,416.41","-71,085,678.49","-45,830,638.98","-32,470,004.16","-45,650,710.36","-27,116,447.42","-90,605,660.09","50,687,230.44"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,"-92,078.22","-234,590.43","-222,928.61",-14.24,919.40,"1,448.25","-105,297.81",-459.04,"-2,001.25","-238,553.17","-668,312.02","370,476.63","-234,451.91","-239,564.29","177,622.31","274,027.63","-15,969.64","1,514,364.43","1,943,756.88","-88,827.75","2,299,680.79","1,306,532.97","-176,010.32","-1,184,892.30","-1,397,321.25","-16,049.12","-887,875.21","-1,334,569.13","1,272,770.07","2,628,417.92","3,548,938.32","-1,539,968.35"
收到其他与投资活动有关的现金,,,,,,"20,000,000.00",,,,"1,150.65",,,,,,,,,,,,,,,,"23,800,000.00",,"408,000.00","408,000.00",,,"3,000,000.00","3,000,000.00","48,043.04",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"211,000.00",,"28,000.00",,"10,637,500.00","20,185,000.00","148,000.00","148,000.00","148,000.00","149,150.65",,"192,000.00","192,000.00","191,146.60",,"10,780.00","269,080.00","310,000.00","253,652.16","1,891,103.14","3,406,866.80","198,014,949.87","52,069,198.84","71,588,105.70","235,464,583.62","376,394,811.07","69,807,960.34","205,847,524.39","232,054,717.96","348,907,538.26","248,217,860.91","396,944,385.66","722,356,053.53","1,000,058,946.90","275,383,303.63","724,220,200.27","902,862,166.78","709,983,721.12","120,018,310.35"
五、现金及现金等价物净增加额,"16,076,455.36","-14,413,791.18","45,429,997.26","-10,427,369.56","7,906,857.18","432,499,753.67","-13,440,926.83","-115,871,015.48","-137,506,365.84","-199,592,798.57","-8,932,766.52","-46,486,413.41","-89,251,884.07","-91,335,995.37","-48,252,833.85","-54,784,873.56","-18,605,455.40","17,366,940.06","-104,514,287.61","-136,078,142.67","-144,701,503.94","-92,785,983.93","20,692,470.41","16,505,352.16","-96,955,090.14","-50,817,823.07","-46,441,857.47","100,742,314.77","57,421,599.71","8,492,518.56","83,817,592.98","63,291,207.79","-32,876,348.78","51,180,857.56","9,927,594.62","-32,073,531.78","48,010,933.39","31,807,951.79","6,528,771.07"
购建固定资产、无形资产和其他长期资产支付的现金,"140,505,117.25","178,439,963.82","66,203,645.99","7,087,817.02","13,077,015.98","60,350,370.11","26,245,671.88","64,243,918.17","99,875,372.30","136,768,168.09","24,837,444.39","70,051,818.61","102,285,709.55","122,851,988.94","21,023,615.53","39,205,418.84","54,554,177.88","73,386,632.17","13,901,829.78","50,776,147.87","75,474,484.83","97,867,304.45","36,131,944.70","61,428,920.47","90,958,060.41","128,766,266.18","29,608,514.12","40,583,394.79","52,527,080.39","77,637,931.99","13,086,854.90","25,414,633.92","30,063,083.05","102,962,992.12","4,905,568.39","39,622,826.29","43,954,818.24","58,554,162.03","3,603,692.78"
期初现金及现金等价物余额,"33,749,046.13","49,825,501.49","35,411,710.31","80,841,707.57",,"80,841,707.57","513,341,461.24","513,341,461.24","513,341,461.24","513,341,461.24","313,748,662.67","313,748,662.67","313,748,662.67","313,748,662.67","222,412,667.30","222,412,667.30","222,412,667.30","222,412,667.30","239,779,607.36","239,779,607.36","239,779,607.36","239,779,607.36","146,993,623.43","146,993,623.43","146,993,623.43","146,993,623.43","102,740,886.96","96,175,800.36","139,280,824.30","96,175,800.36","104,668,318.92","104,668,318.92","104,668,318.92","104,668,318.92","155,849,176.48","155,849,176.48","155,849,176.48","155,849,176.48","187,657,128.27"
投资支付的现金,,,,,,,,"6,486,636.00","8,355,505.18","41,935,327.50",,,,,,,,"6,332,738.93","51,132,312.72","100,025,323.22","98,225,323.22","262,293,531.91",,"208,857,398.55","528,389,138.12","467,532,837.09","109,378,374.34","135,622,558.81","231,712,336.27","494,663,763.46","161,024,000.00","407,852,968.24","755,650,844.18","926,367,850.79","257,313,986.30","634,154,194.30","835,453,055.66","635,090,268.20","121,116,925.77"
期末现金及现金等价物余额,"49,825,501.49","35,411,710.31","80,841,707.57","70,414,338.01",,"513,341,461.24","499,900,534.41","397,470,445.76","375,835,095.40","313,748,662.67","304,815,896.15","267,262,249.26","224,496,778.60","222,412,667.30","174,159,833.45","167,627,793.74","203,807,211.90","239,779,607.36","135,265,319.75","103,701,464.69","95,078,103.42","146,993,623.43","167,686,093.84","163,498,975.59","50,038,533.29","96,175,800.36","56,299,029.49","196,918,115.13","196,702,424.01","104,668,318.92","188,485,911.90","167,959,526.71","71,791,970.14","155,849,176.48","165,776,771.10","123,775,644.70","203,860,109.87","187,657,128.27","194,185,899.34"
