科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"9,924,283.00","13,328,577.94","12,286,429.27","9,429,257.33","11,306,051.55","15,798,522.61","8,325,320.95","11,218,540.60","13,675,287.07","19,419,103.25","13,472,728.85","15,110,066.83","18,497,965.98","26,463,425.81","14,249,736.17","19,654,844.17","23,497,612.44","31,113,679.53","15,982,813.36","23,380,843.51"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"47,530,222.99","38,013,700.15","65,917,846.96","58,434,845.97","38,419,279.44","10,757,619.73","43,825,111.60","32,529,474.38","43,071,268.11","48,283,776.25","65,188,135.04","60,173,582.63","36,841,988.83","48,664,453.51","29,595,946.27","47,954,024.13","29,329,076.67","32,978,073.87","22,106,396.44","35,737,176.75"
应收利息,,,,,,"227,260.27","464,547.95","3,095,178.08",,,,,,"2,090,589.04",,,,"811,160.99","1,535,322.25","1,126,044.62"
应付利息,,,,,,,,,,,,,,,,,,"1,667,474.19","2,595,469.12","2,438,230.88"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,
存货,"154,837,378.67","187,339,409.35","211,376,421.12","377,356,886.91","326,057,435.74","481,524,245.96","373,691,840.28","406,915,288.17","472,125,770.09","438,157,371.83","465,938,895.44","492,505,003.84","498,793,743.87","477,893,446.79","641,627,860.68","629,025,219.61","614,051,119.65","478,930,546.77","678,771,875.42","814,578,157.78"
其他应付款,"5,171,186.42","9,966,538.65","10,902,178.15","10,338,599.53","19,707,693.25","25,426,333.41","20,080,499.73","23,721,983.50","28,491,271.04","27,483,712.26","20,611,285.51","23,131,561.63","74,386,001.58","68,734,864.46","23,127,313.19","21,270,982.65","20,831,288.63","19,419,988.45","20,132,728.76","21,988,022.98"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,"2,856,196.04","7,594,775.62","502,027,138.30","1,783,938,907.12","1,409,365,478.69","1,600,901,813.01","1,771,333,049.32","1,391,750,449.85","826,119,762.65","1,151,530,340.50","1,408,330,366.36","1,578,957,261.67","1,379,869,882.54","1,143,267,504.74","1,106,237,255.63","1,191,297,002.70","1,406,210,329.53","1,096,428,090.05"
其他流动负债,,"439,500.00","1,314,770.00",,,,,,,,,,,,,,,,,
流动资产合计,"1,219,711,109.40","1,686,457,037.23","1,875,798,354.28","1,842,863,506.68","3,451,007,475.89","3,709,371,167.00","3,666,218,739.34","3,740,365,583.90","4,013,571,736.60","4,133,969,814.17","4,166,637,166.43","4,205,040,616.34","4,300,697,045.42","4,518,855,652.98","4,591,126,579.58","4,358,745,914.94","4,387,136,707.15","4,521,247,561.12","4,879,455,038.98","4,745,864,253.77"
流动负债合计,"192,202,378.81","295,729,928.17","434,794,609.47","323,997,035.32","258,197,728.38","436,736,798.76","309,431,784.74","426,935,012.64","591,562,184.01","547,361,741.17","482,320,173.77","652,877,912.41","605,507,454.80","638,325,236.58","646,643,213.64","692,196,997.13","641,412,200.97","660,128,862.89","759,049,101.77","788,091,979.46"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","9,956,988.99","9,956,988.99","10,162,956.95","9,956,988.99","10,789,091.99","10,789,091.99","11,631,248.83","12,130,230.49","12,473,437.30","12,473,437.30","13,288,863.71"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"119,393,516.67","149,353,584.68","218,716,020.97","346,461,689.02","367,163,142.00","367,099,421.07","368,156,025.42","389,120,910.49","384,150,176.67","398,138,246.25","454,218,294.12","657,726,340.45","672,031,260.12","695,031,439.80","697,420,005.18","729,378,179.40","733,397,501.21","806,616,468.46","877,370,036.45","886,184,824.87"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"48,585,061.02","129,148,290.94","124,910,221.11","28,121,078.15","13,999,856.45","28,481,918.08","32,800,329.85","32,787,394.35","69,570,308.95","124,767,279.26","113,875,974.16","52,752,160.34","57,490,050.59","75,284,940.74","108,731,909.49","91,853,264.39","126,433,077.03","118,915,412.66","87,541,028.83","122,154,406.86"
其他非流动负债,,"5,420,500.00","11,480,980.80","21,038,365.80","20,609,673.30",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"5,420,500.00","11,480,980.80","21,038,365.80","20,609,673.30","21,185,127.07","20,726,128.54","20,257,229.03","19,798,527.53","19,085,265.04","18,499,063.54","17,912,862.05","17,326,660.55","16,740,403.01","16,154,201.51","15,568,000.02","14,981,798.27","14,395,540.98","213,809,339.48","213,223,137.98"
固定资产清理,,,,,,,,,,,,,,,,"1,161,551.80","1,163,290.60","1,161,551.80","1,161,551.80","1,161,551.80"
负债合计,"192,202,378.81","301,150,428.17","446,275,590.27","345,035,401.12","278,807,401.68","457,921,925.83","330,157,913.28","447,192,241.67","611,360,711.54","566,447,006.21","500,819,237.31","670,790,774.46","622,834,115.35","655,065,639.59","662,797,415.15","707,764,997.15","656,393,999.24","674,524,403.87","972,858,441.25","1,001,315,117.44"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"342,000,000.00","342,000,000.00","342,000,000.00","342,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","403,400,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","402,000,000.00","522,600,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"265,160.81","265,160.81","265,160.81","265,160.81","1,511,311,886.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,830,942.21","1,511,805,608.93","1,511,805,608.93","1,511,805,608.93","1,511,805,608.93","1,511,805,608.93","1,511,805,608.93","1,391,205,608.93"
无形资产,"97,992,780.88","94,418,358.68","97,655,708.90","96,420,250.71","96,530,796.80","95,872,509.70","95,717,114.70","95,059,751.88","98,520,605.70","97,834,605.00","96,798,658.26","110,464,905.77","109,729,322.89","138,493,641.26","138,992,082.47","138,148,084.13","138,617,479.21","193,294,655.84","190,755,009.44","189,323,699.52"
盈余公积,"61,331,291.25","112,638,134.09","149,517,397.92","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46","206,537,841.46"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"895,364,083.60","1,346,534,062.67","1,409,305,222.81","1,465,241,861.14","1,578,066,314.63","1,681,778,561.55","1,790,089,980.36","1,770,355,999.25","1,914,593,737.51","2,148,173,136.50","2,307,894,543.67","2,308,633,260.73","2,479,074,148.00","2,714,509,031.82","2,814,823,631.68","2,562,225,736.09","2,682,437,665.29","2,897,701,044.23","2,999,311,120.50","2,881,150,675.37"
长期待摊费用,,"321,049.34","1,645,916.05","1,452,632.11","1,355,990.14","1,306,570.39","1,205,805.16","1,343,439.93","1,230,111.70","1,459,200.18","1,450,815.20","2,039,055.22","1,872,557.74","1,706,060.24","221,600.00","219,200.00","216,800.00","214,400.00","212,000.00","209,600.00"
少数股东权益,,,,,,,,,,"-1,908.15","341,642.98","-18,688.33","-8,149.61","1,442,943.82","1,964,887.57","2,058,650.18","1,999,096.50","1,950,301.98","2,439,729.75","2,496,214.79"
递延所得税资产,"5,480,446.50","38,332,913.87","24,080,599.50","36,728,633.86","35,545,511.30","32,175,944.75","43,250,589.57","49,360,618.34","55,090,124.70","52,646,084.48","62,605,367.17","56,957,159.06","63,302,866.20","47,431,610.50","51,234,054.48","53,246,330.40","60,174,761.86","43,395,113.12","44,736,978.16","47,608,520.74"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"4,556,551.00","4,556,551.00","7,032,474.00","11,120,671.40","15,761,740.06","23,268,073.27","19,879,325.70","14,190,168.40","16,214,799.90","23,880,943.30","7,595,741.30","8,441,152.50","8,924,166.20","11,017,743.00","16,485,574.90","10,427,463.27","6,046,320.60","11,171,403.07","8,329,495.30"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"271,451,805.07","416,130,748.51","471,565,017.53","516,216,757.85","525,715,968.09","550,698,104.05","574,397,937.97","597,551,440.69","632,751,496.12","701,017,204.06","762,787,041.20","897,698,319.09","922,824,199.03","977,660,950.73","1,018,406,486.61","1,042,123,433.85","1,082,560,603.67","1,182,117,359.78","1,225,421,445.05","1,268,260,962.80"
所有者权益(或股东权益)合计,"1,298,960,535.66","1,801,437,357.57","1,901,087,781.54","2,014,044,863.41","3,697,916,042.30","3,802,147,345.22","3,910,458,764.03","3,890,724,782.92","4,034,962,521.18","4,268,540,012.02","4,428,604,970.32","4,431,948,160.97","4,600,687,129.10","4,841,450,964.12","4,946,735,651.04","4,693,104,351.64","4,813,303,311.58","5,028,840,517.03","5,132,018,042.78","5,012,810,099.13"
资产总计,"1,491,162,914.47","2,102,587,785.74","2,347,363,371.81","2,359,080,264.53","3,976,723,443.98","4,260,069,271.05","4,240,616,677.31","4,337,917,024.59","4,646,323,232.72","4,834,987,018.23","4,929,424,207.63","5,102,738,935.43","5,223,521,244.45","5,496,516,603.71","5,609,533,066.19","5,400,869,348.79","5,469,697,310.82","5,703,364,920.90","6,104,876,484.03","6,014,125,216.57"
负债和所有者(或股东权益)合计,"1,491,162,914.47","2,102,587,785.74","2,347,363,371.81","2,359,080,264.53","3,976,723,443.98","4,260,069,271.05","4,240,616,677.31","4,337,917,024.59","4,646,323,232.72","4,834,987,018.23","4,929,424,207.63","5,102,738,935.43","5,223,521,244.45","5,496,516,603.71","5,609,533,066.19","5,400,869,348.79","5,469,697,310.82","5,703,364,920.90","6,104,876,484.03","6,014,125,216.57"
