科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"9,357,269.41","11,152,432.30","6,539,472.23","10,112,448.56","14,819,089.08","3,475,640.61","9,107,858.03","16,389,035.33","21,529,000.78","6,788,785.25","13,093,011.26","19,737,687.01","30,586,155.46","9,177,271.44","18,820,806.39","29,304,513.12","44,059,089.49","12,927,040.58","26,359,475.69","39,246,979.87","55,727,995.69","15,367,411.45","27,947,237.11","42,487,822.95","61,129,594.22","18,383,805.42","38,381,744.81","58,956,089.86","82,338,964.96","22,928,065.91","46,122,814.29","67,626,303.54","100,490,111.90","24,408,213.71","54,589,501.35","80,082,813.61","107,499,154.50","29,868,207.84","60,447,138.97","90,438,632.55","122,524,570.57","31,168,847.10"
取得借款收到的现金,,"40,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,,,,,"408,000.00","408,000.00",,,,,,,,,,,"20,000,000.00","72,017,150.00","130,165,776.16","98,770,000.00","146,385,145.63","249,897,526.23","323,717,564.19","84,747,385.11","151,984,367.36","214,395,588.70","305,897,360.22","188,389,650.00","523,366,173.65","558,399,100.23","145,866,852.23","13,930,000.00","61,095,192.49","99,722,236.41","155,150,254.28","29,153,930.57"
支付的各项税费,"9,012,394.27","10,882,009.36","4,325,824.11","7,407,778.17","10,392,876.63","2,445,755.06","4,011,480.16","7,393,860.44","10,239,174.44","3,475,993.39","5,527,248.50","9,575,086.45","13,646,009.19","4,349,344.87","8,866,336.75","13,180,738.00","21,341,328.41","3,609,682.44","7,774,437.54","12,248,201.46","18,598,522.99","6,854,908.97","15,830,581.48","25,674,921.86","36,662,151.28","6,801,931.89","12,079,579.62","20,341,692.79","28,621,386.26","10,402,468.69","18,689,305.90","28,080,061.11","36,796,479.61","15,694,902.32","27,866,402.92","41,978,327.54","49,346,176.53","17,046,774.45","28,004,247.14","37,084,012.19","43,910,602.66","7,471,648.49"
收到其他与筹资活动有关的现金,,,,"1,000,000.00","1,000,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,,,,,,,"432,422.17","2,106,747.11","2,106,747.11","2,106,747.11","2,106,747.11",,,,,"9,187,200.00","9,187,200.00","9,187,200.00","71,763,706.97",,"10,450,000.00","11,300,000.00","18,141,860.07","240,000.00","1,357,450.03","1,357,450.03","29,130,000.00","35,840,000.00","47,840,000.00","48,123,500.00","38,830,000.00",
支付其他与经营活动有关的现金,"18,682,885.05","25,441,839.60","11,766,113.61","21,670,175.01","30,792,399.70","17,649,875.27","25,927,582.16","22,656,956.62","34,333,690.96","15,827,974.84","30,349,650.00","45,726,920.24","56,240,775.56","22,566,630.51","38,948,863.82","66,228,304.33","73,576,701.62","25,294,028.40","47,156,967.91","74,508,597.84","74,067,097.83","27,383,422.89","51,918,712.27","76,768,222.29","81,857,472.59","37,142,931.87","71,267,703.30","96,874,303.63","120,388,271.47","59,463,581.28","90,720,023.16","119,971,478.98","127,992,468.54","34,495,430.11","88,930,994.07","123,723,837.65","158,469,899.69","36,944,154.84","69,474,312.49","102,874,062.46","219,691,608.25","83,588,601.54"
筹资活动现金流入小计,"25,000,000.00","40,000,000.00","40,480,000.00","41,480,000.00","494,980,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,"408,000.00","408,000.00",,,,,"432,422.17","42,106,747.11","42,106,747.11","42,106,747.11","42,106,747.11",,"50,000,000.00","102,020,949.24","160,165,776.16","107,957,200.00","155,572,345.63","306,584,726.23","442,981,271.16","84,747,385.11","162,434,367.36","225,695,588.70","324,039,220.29","188,766,967.50","524,996,349.18","560,399,275.76","474,440,088.73","49,770,000.00","108,935,192.49","147,845,736.41","193,980,254.28","29,153,930.57"
经营活动现金流出小计,"77,251,671.13","105,762,929.97","46,730,573.38","84,197,811.12","115,814,146.12","49,144,591.44","79,373,648.88","123,495,521.68","156,991,911.81","62,393,534.89","112,217,017.44","179,835,165.27","232,368,319.43","81,122,172.65","150,741,062.50","245,574,662.94","313,626,231.88","99,109,431.39","210,969,044.23","321,570,974.34","415,157,534.48","120,997,530.74","229,758,509.58","364,660,086.77","604,611,690.40","237,412,872.46","397,724,336.71","565,564,535.14","733,033,282.67","204,583,622.84","397,309,359.19","536,659,663.66","687,167,730.51","248,880,268.40","484,960,060.82","640,487,113.70","848,684,353.39","171,422,929.99","325,375,019.03","472,944,041.94","705,271,589.80","197,033,581.80"
偿还债务支付的现金,,"10,000,000.00","10,000,000.00","11,250,000.00","12,500,000.00","39,500,000.00","39,500,000.00","39,500,000.00","39,500,000.00",,"408,000.00","408,000.00",,,,"2,200,000.00","2,200,000.00",,,,,,,,,"31,253,150.00","53,050,430.50","129,151,312.30","161,876,657.96","127,570,169.79","149,025,154.52","176,343,816.52","270,220,764.13","57,122,183.97","205,306,156.48","259,554,079.53","330,485,441.89","80,179,268.51","108,726,213.59","146,602,037.93","154,132,044.72","30,794,019.33"
经营活动产生的现金流量净额,"2,651,198.77","24,764,333.98","15,607,254.72","17,667,712.72","33,034,209.85","-19,000,373.68","-13,380,394.88","-5,956,804.31","28,855,398.80","-15,719,920.23","-6,786,136.18","-7,658,556.15","38,862,920.00","-19,686,525.29","-9,021,190.83","-23,760,286.22","36,062,204.81","-38,468,345.37","-53,539,484.53","-23,523,905.70","44,381,253.85","-29,682,412.46","-26,237,399.41","-42,478,511.06","-108,198,450.55","-92,496,297.58","-86,023,591.48","-66,434,637.64","-8,019,496.14","-175,889.20","-52,448,238.19","-35,979,316.71","23,185,032.53","-50,082,819.26","-26,417,040.44","409,996.23","142,192,980.52","-11,553,300.13","728,911.82","32,098,652.97","56,036,177.15","11,143,831.64"
分配股利、利润或偿还利息支付的现金,,"673,018.76","1,105,440.00","1,702,980.00","740,405.69","346,737.50","346,737.50","346,737.50","346,737.50",,"7,400,000.00","7,400,000.00","7,457,672.07",,"8,880,000.00","8,900,900.00","8,905,328.71",,"8,880,000.00","8,868,410.02","8,880,000.00","-7,036.85","7,529,803.76","8,148,148.91","8,964,576.32","1,451,690.79","12,230,192.20","14,391,177.61","19,013,401.54","3,602,197.53","6,880,512.35","20,306,155.38","22,744,770.20","4,735,565.48","10,343,835.39","14,638,846.80","13,402,473.83","2,120,900.54","29,763,383.02","33,245,216.29","30,653,620.19","2,086,812.83"
收回投资收到的现金,"96,700.00",,,,,,,,,,,,,,,,,,"198,000,000.00","237,000,000.00","315,000,000.00","76,983,627.40","80,500,743.84","181,120,743.84","181,080,000.00","1,500,000.00","3,700,000.00","3,700,000.00","3,900,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,"7,000,000.00",,,,,"5,700,000.00"
支付其他与筹资活动有关的现金,"8,054,744.87","5,118,800.00","1,674,000.00","1,551,000.00","8,797,203.00","1,639,358.19","1,740,358.19","3,597,300.00","3,597,300.00",,,,,"4,884,714.92","4,884,714.92",,,,,,,,,,"10,138,500.00","492,886.08","693,187.08",,"15,909,758.65","4,478,482.37","8,956,964.74","13,435,447.11","61,238,429.48","4,478,482.37","12,709,964.74","17,188,447.11","21,641,929.48","4,958,482.37","13,086,964.74","17,565,447.11","61,993,929.48",
取得投资收益收到的现金,"60,306.40","16,213.93",,,,,,,,,,,,,,,,,"781,718.95","1,090,891.00","1,900,301.69","380,882.51","398,136.84","826,774.57","894,682.80",,,,"45,911.50",,,,"191,054.80",,,,"416,242.17",,"78,618.90","133,732.88","258,240.90",
筹资活动现金流出小计,"8,054,744.87","15,791,818.76","12,779,440.00","14,503,980.00","22,037,608.69","41,486,095.69","41,587,095.69","43,444,037.50","43,444,037.50",,"7,808,000.00","7,808,000.00","7,457,672.07","4,884,714.92","13,764,714.92","11,100,900.00","11,105,328.71",,"8,880,000.00","8,868,410.02","8,880,000.00","-7,036.85","7,529,803.76","8,148,148.91","19,103,076.32","33,197,726.87","65,973,809.78","143,542,489.91","196,799,818.15","135,650,849.69","164,862,631.61","210,085,419.01","354,203,963.81","66,336,231.82","228,359,956.61","291,381,373.44","365,529,845.20","87,258,651.42","151,576,561.35","197,412,701.33","246,779,594.39","32,880,832.16"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,400.00,"3,400.00","3,400.00","3,000.00","53,682.45","53,682.45","53,682.45","54,682.45",,40.00,40.00,"7,343.32",,,,,,,"59,783.94","461,530.44",,"2,500.00","4,567.11","114,887.11",870.00,870.00,870.00,870.00,,880.00,880.00,"1,055,184.40","1,132,104.20","1,132,120.93","3,426,314.93","4,107,014.93","45,200.00"
筹资活动产生的现金流量净额,"16,945,255.13","24,208,181.24","27,700,560.00","26,976,020.00","472,942,391.31","-37,986,095.69","-38,087,095.69","-39,944,037.50","-39,944,037.50",,"-7,400,000.00","-7,400,000.00","-7,457,672.07","-4,884,714.92","-13,764,714.92","-11,100,900.00","-10,672,906.54","42,106,747.11","33,226,747.11","33,238,337.09","33,226,747.11","7,036.85","42,470,196.24","93,872,800.33","141,062,699.84","74,759,473.13","89,598,535.85","163,042,236.32","246,181,453.01","-50,903,464.58","-2,428,264.25","15,610,169.69","-30,164,743.52","122,430,735.68","296,636,392.57","269,017,902.32","108,910,243.53","-37,488,651.42","-42,641,368.86","-49,566,964.92","-52,799,340.11","-3,726,901.59"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"-15,876,828.54",,,,"12,839,762.37",,,,"11,000,000.00",,,,,,,,,"3,724,360.93"
四、汇率变动对现金的影响,,"-76,306.20","-6,027.51","-7,923.33","-59,576.24",256.29,"-75,938.21","-210,883.47","-350,762.20","-92,875.23","-248,418.32","-481,744.66","-567,573.50","-54,374.42","-35,943.50","-14,940.39","-333,911.44","-244,249.35","-512,459.22","-660,160.99","-945,430.46","15,940.58","271,570.16","444,250.59","597,678.51","441,421.76","870,511.66","1,897,492.73","2,657,823.20","-34,676.54","374,207.62","584,887.66","2,475,516.21","-329,087.97","-1,474,368.66","-2,894,475.15","-3,695,308.45","-2,564,843.03","-1,693,259.04","-919,106.78","-1,108,946.73","-1,063,423.77"
收到其他与投资活动有关的现金,,,,,,,"334,296.42","4,039,925.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,851.43","13,000,000.00","13,000,000.00","13,520,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"157,006.40","16,213.93",,,,400.00,"337,696.42","4,043,325.35","3,000.00","53,682.45","53,682.45","53,682.45","54,682.45",,40.00,40.00,"7,343.32",,"198,781,718.95","238,090,891.00","316,900,301.69","77,364,509.91","80,898,880.68","182,007,302.35","166,559,384.70","1,500,000.00","3,702,500.00","3,704,567.11","16,900,560.98","10,000,870.00","10,000,870.00","10,000,870.00","11,191,924.80",,880.00,880.00,"8,471,426.57","1,169,955.63","14,210,739.83","16,560,047.81","17,885,255.83","9,469,560.93"
五、现金及现金等价物净增加额,"9,685,120.00","15,004,094.26","10,308,400.16","-2,806,216.99","441,344,219.55","-74,286,703.33","-79,240,958.20","-86,742,376.64","-82,298,579.34","-33,684,138.38","-54,165,390.72","-75,112,074.66","-57,837,098.47","-41,758,132.06","-57,036,109.95","-83,575,036.72","-39,291,067.46","-111,920,632.23","-92,319,092.24","-88,050,454.29","4,554,044.55","-46,888,327.78","-69,334,598.76","-184,330,900.08","-170,670,298.40","-46,033,057.63","-44,745,522.74","-44,656,934.34","38,717,569.91","-49,785,946.47","-65,178,380.03","-48,843,696.75","-37,157,657.84","52,424,544.94","237,891,333.52","199,441,609.35","142,520,166.83","-105,627,157.00","-92,250,113.47","-78,997,791.77","-34,880,559.77","3,855,520.24"
购建固定资产、无形资产和其他长期资产支付的现金,"9,971,640.30","33,908,328.69","32,993,387.05","47,442,026.38","64,572,805.37","17,300,890.25","26,703,742.30","44,348,389.77","70,862,178.44","17,237,300.91","39,096,794.21","58,937,731.84","88,041,730.89","15,421,858.43","24,319,866.70","37,806,438.20","53,461,285.70","13,314,784.62","21,275,614.55","47,195,615.69","62,208,827.64","12,219,516.66","21,597,824.47","47,545,891.79","82,327,724.90","30,237,654.94","49,473,478.77","66,711,191.32","95,322,536.65","6,672,786.15","13,276,955.21","22,070,857.39","26,392,287.86","19,594,283.51","30,254,529.95","56,492,694.05","96,010,903.99","12,710,318.05","20,375,137.22","34,690,420.85","50,393,705.91","11,967,546.97"
期初现金及现金等价物余额,"3,593,347.13","13,278,467.13","28,282,561.39",,"28,282,561.39","469,626,780.94","469,626,780.94","469,626,780.94","469,626,780.94","387,328,201.60","387,328,201.60","387,328,201.60","387,328,201.60","331,142,603.13","329,491,103.13","329,491,103.13","329,491,103.13","290,200,035.67","290,200,035.67","290,200,035.67","290,200,035.67","294,754,080.22","294,754,080.22","294,754,080.22","294,754,080.22","124,083,781.82","124,083,781.82","124,083,781.82","124,083,781.82","162,801,351.73","162,801,351.73","162,801,351.73","162,801,351.73","128,265,403.92","125,643,693.89","125,643,693.89","125,643,693.89","268,163,860.72","268,163,860.72","268,163,860.72","268,163,860.72","233,283,300.95"
投资支付的现金,"96,700.00",,,,,,,,,,,,,,"6,460,000.00",,"2,000,000.00","102,000,000.00","249,000,000.00","288,000,000.00","326,800,000.00","82,373,886.00","145,140,021.96","354,754,021.96","288,363,886.00",,"3,420,000.00","59,073,100.00","56,846,300.00","2,000,000.00","7,400,000.00","16,989,450.00","17,453,100.00",,"600,000.00","10,600,000.00","17,348,271.35",,"4,500,000.00","4,500,000.00","4,500,000.00",
期末现金及现金等价物余额,"13,278,467.13","28,282,561.39","38,590,961.55",,"469,626,780.94","395,340,077.61","390,385,822.74","382,884,404.30","387,328,201.60","353,644,063.22","333,162,810.88","312,216,126.94","329,491,103.13","289,384,471.07","272,454,993.18","245,916,066.41","290,200,035.67","178,279,403.44","197,880,943.43","202,149,581.38","294,754,080.22","247,865,752.44","225,419,481.46","110,423,180.14","124,083,781.82","78,050,724.19","79,338,259.08","79,426,847.48","162,801,351.73","113,015,405.26","97,622,971.70","113,957,654.98","125,643,693.89","180,689,948.86","363,535,027.41","325,085,303.24","268,163,860.72","162,536,703.72","175,913,747.25","189,166,068.95","233,283,300.95","237,138,821.19"
