科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,926,500.00","170,431.39","811,957.44","1,000.00","43,405.13","47,895.98","108,327.09","75,108.38","211,488.04","213,115.39","242,275.48","35,662.73","35,848.20","76,918.20","207,988.20",,"3,448,407.56","3,453,707.56","3,469,616.11","1,435.90","2,835.90","23,835.90","23,875.90","1,008.55","63,663.78","68,463.78","69,186.13",700.00,"134,812.73","582,949.73","589,340.21","1,433.76","113,741.44","142,891.44","166,311.44","4,735.51","56,917.39","215,672.39","427,154.88",
筹资活动产生的现金流量净额,"-6,966,396.91","9,092,524.49","121,599,886.77","514,858,982.10","514,379,610.78","517,420,870.51","521,480,799.27","-6,579,123.51","-7,837,305.55","-22,271,065.81","-73,942,773.01","1,770,100.35","-2,993,310.04","664,738,178.25","546,791,045.05","-34,839,774.21","-70,163,114.86","-87,131,014.04","-135,406,599.83","-8,193,513.67","37,901,750.56","15,716,879.81","50,651,583.36","-17,222,299.19","28,831,240.69","83,246,264.56","124,901,515.29","11,666,674.53","75,313,231.14","987,525,811.34","966,722,869.86","-105,329,880.64","-7,473,620.93","139,351,688.02","264,216,158.18","116,100,258.73","155,704,946.62","276,401,102.50","249,516,419.17","-105,108,127.34"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-163,663.40","-328,854.57","-1,613.31",-853.58,"-14,965.75","-59,320.21","-100,025.60","-21,564.41","-60,441.48","-115,060.62","-148,737.40","-4,729.68","7,628.63","12,232.96","-3,796.24","-6,856.06","-38,740.96","-48,177.78","-76,657.60","25,298.69","30,477.38","25,962.70","9,333.89","16,850.04","9,377.62","151,432.97","190,877.09","4,873.61","38,616.93","158,606.30","229,988.94","-5,990.78","-73,603.21","-336,375.26","-656,252.68","-2,302,993.95","-69,735.61","8,227,388.83","7,945,274.49","-2,482,528.34"
收到其他与投资活动有关的现金,,,"11,210,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,926,500.00","244,499.54","12,021,957.44","1,000.00","43,405.13","47,895.98","108,327.09","75,108.38","211,488.04","213,115.39","575,458.70","35,662.73","35,848.20","76,918.20","207,988.20",,"3,448,407.56","3,453,707.56","3,469,616.11","2,010,937.27","2,012,337.27","2,033,337.27","2,033,377.27","1,008.55","63,663.78","68,463.78","69,186.13",700.00,"134,812.73","582,949.73","589,340.21","1,433.76","113,741.44","142,891.44","166,311.44","4,735.51","56,917.39","215,672.39","427,154.88",
五、现金及现金等价物净增加额,"30,962,921.69","-15,192,371.21","113,596,236.29","432,409,612.66","437,586,800.05","477,332,030.67","551,727,340.42","-145,240,023.13","-219,888,484.85","-219,623,617.70","-352,432,905.31","-150,671,983.69","-196,012,848.00","319,662,537.92","151,073,034.89","-100,136,537.42","-212,459,118.27","-269,327,578.11","-325,751,802.77","-131,908,341.80","-86,649,296.54","-108,585,977.95","-50,307,030.72","-83,208,134.95","-76,568,086.80","-57,882,243.92","14,601,723.30","-17,279,797.58","-17,906,050.98","795,698,060.31","587,725,952.66","-145,368,725.23","-84,243,738.52","-239,974,823.20","63,089,458.75","-263,057,461.64","-20,076,298.76","121,489,830.67","-6,911,086.40","-433,915,897.28"
购建固定资产、无形资产和其他长期资产支付的现金,"28,892,975.00","65,051,270.78","96,039,888.03","34,291,590.77","52,021,214.35","167,565,971.78","228,398,457.13","60,133,632.78","82,648,070.59","137,335,675.38","228,595,747.95","45,913,392.94","102,521,115.15","170,645,338.22","374,077,789.89","31,067,433.75","69,864,613.86","98,117,253.34","165,590,701.23","39,479,018.28","89,901,128.08","123,400,840.04","195,834,577.00","16,969,042.24","22,951,814.28","42,841,273.11","67,004,913.54","17,433,109.75","24,126,361.60","41,930,113.42","178,397,802.93","35,018,649.94","75,972,379.02","169,870,873.55","232,257,437.44","121,402,114.54","143,018,916.48","216,847,707.21","244,352,333.82","62,466,352.93"
期初现金及现金等价物余额,"106,634,541.39","137,597,463.08","122,405,091.87","236,001,328.16","236,001,328.16","236,001,328.16","236,001,328.16","787,728,668.58","787,728,668.58","787,728,668.58","789,962,610.44","437,529,705.13","437,529,705.13","437,529,705.13","437,529,705.13","588,602,740.02","588,602,740.02","588,602,740.02","588,602,740.02","262,850,937.25","262,850,937.25","262,850,937.25","262,850,937.25","212,543,906.53","212,543,906.53","212,543,906.53","212,543,906.53","227,145,629.83","227,145,629.83","377,865,814.63","360,246,961.18","947,972,913.84","947,972,913.84","947,972,913.84","947,972,913.84","1,011,062,372.59","1,011,062,372.59","1,011,062,372.59","1,011,062,372.59","1,004,151,286.19"
投资支付的现金,,,"1,316,300.00","1,950,000.00","1,950,000.00","1,950,000.00","1,950,000.00",,,"904,700.00","904,700.00",,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,"169,900.00",,,,,,"10,000,000.00"
期末现金及现金等价物余额,"137,597,463.08","122,405,091.87","236,001,328.16","668,410,940.82","673,588,128.21","713,333,358.83","787,728,668.58","642,488,645.45","567,840,183.73","568,105,050.88","437,529,705.13","286,857,721.44","241,516,857.13","757,192,243.05","588,602,740.02","488,466,202.60","376,143,621.75","319,275,161.91","262,850,937.25","130,942,595.45","176,201,640.71","154,264,959.30","212,543,906.53","129,335,771.58","135,975,819.73","154,661,662.61","227,145,629.83","209,865,832.25","209,239,578.85","1,173,563,874.94","947,972,913.84","802,604,188.61","863,729,175.32","707,998,090.64","1,011,062,372.59","748,004,910.95","990,986,073.83","1,132,552,203.26","1,004,151,286.19","570,235,388.91"
