科目,2012-12-31,2013-12-31,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应付利息,"487,500.02","142,750.00","28,651.00",,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,"200,000,000.00",,,,,,,,,,
存货,"211,630,196.45","240,725,326.20","246,898,775.60","262,639,272.14","279,298,635.19","233,556,610.13","249,835,574.59","218,674,550.69","245,711,873.36","243,243,601.44","268,337,676.90","279,955,246.77","311,783,013.42","304,751,259.68","373,567,147.97"
其他应付款,"6,354,663.92","12,918,333.65","2,714,065.24","1,509,449.52","4,620,966.74","2,237,295.19","1,713,398.25","1,070,618.73","1,373,394.06","1,677,904.12","1,668,510.84","1,314,231.18","1,199,746.17","5,787,530.29","3,956,290.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,"2,087,997.86","1,937,997.86","1,636,598.65","1,356,598.65","3,327,177.77",
一年内到期的非流动负债,"13,400,000.00","13,200,000.00",,,,,,,,,,,,,
其他流动资产,"1,233,732.48",,"785,590.02","1,091,998.34","589,785,590.02","766,445,103.69","799,074,389.54","631,925,015.70","674,200,190.00","719,217,605.61","626,147,931.20","307,070,022.70","55,654,016.11","62,449,123.31","218,798,002.50"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"521,869,693.54","654,211,395.68","645,155,292.56","1,525,115,687.25","1,632,668,257.65","1,498,385,336.17","1,575,698,691.53","1,410,649,100.77","1,577,330,398.97","1,652,140,053.36","1,664,150,799.44","1,489,667,955.18","1,440,857,108.56","1,517,531,257.04","2,340,719,211.21"
流动负债合计,"403,801,620.69","427,392,068.52","353,172,205.30","217,888,874.52","475,685,991.57","261,486,907.80","271,743,478.18","284,056,612.83","390,299,662.62","449,355,178.02","397,808,941.73","395,695,023.08","335,081,676.88","443,444,152.63","530,151,641.63"
可供出售金融资产,"200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","200,000.00","1,247,713.00","6,200,588.45","4,200,000.00","4,200,000.00"
长期借款,"13,200,000.00",,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"509,655,420.56"
长期应收款,,,,,,,,,,"4,480,468.22","4,480,468.22","4,480,468.22","4,480,468.22","2,293,290.45",
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"5,907,924.73","5,907,924.73"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"428,155,005.12","465,535,156.05","465,929,768.48","439,981,108.15","442,059,478.78","480,377,558.86","477,816,542.69","488,790,521.74","478,116,693.43","484,389,068.87","490,245,396.93","522,889,840.02","560,902,914.27","633,359,382.32","675,726,193.67"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"13,770,040.31","5,446,021.40","28,755,706.17","55,209,657.35","60,362,274.41","39,141,772.98","28,464,976.69","30,257,888.92","47,142,628.74","101,094,499.28","107,232,767.75","83,955,530.44","71,238,273.06","104,788,137.06","63,308,973.24"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"13,200,000.00",,,,,"17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","17,330,000.00","526,985,420.56"
固定资产清理,,,,,"2,015,249.25",,,,"8,332.10",,"326,753.26","2,234,072.60","4,057,624.67",,"1,756,594.21"
负债合计,"417,001,620.69","427,392,068.52","353,172,205.30","217,888,874.52","475,685,991.57","278,816,907.80","289,073,478.18","301,386,612.83","407,629,662.62","466,685,178.02","415,138,941.73","413,025,023.08","352,411,676.88","460,774,152.63","1,057,137,062.19"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"92,388,997.09","88,740,398.63","88,740,398.63","1,026,405,783.55","1,026,405,783.55","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","927,288,323.38","1,094,702,619.80"
无形资产,"24,457,119.81","23,981,459.38","26,424,032.45","25,960,167.56","25,757,866.45","25,518,118.50","25,365,843.10","25,124,493.16","24,910,753.60","24,682,300.44","24,611,946.49","24,465,603.44","21,639,337.62","25,061,403.49","24,825,040.04"
盈余公积,"25,801,057.02","40,030,397.10","56,486,994.03","65,010,463.30","65,010,463.30","78,790,937.53","78,790,937.53","78,790,937.53","78,790,937.53","104,810,309.66","104,810,309.66","104,810,309.66","104,810,309.66","129,389,171.36","129,389,171.36"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"301,702,647.00","403,687,951.79","477,676,412.90","498,232,417.97","357,530,789.15","421,174,753.54","477,266,495.99","344,660,081.91","411,806,682.48","449,559,215.46","525,946,408.38","364,346,504.46","433,583,401.50","476,754,443.72","527,917,850.47"
长期待摊费用,,"523,965.13","263,772.73","209,199.07","181,912.24","926,803.42","859,162.51","748,951.99","1,058,437.44","734,345.32","631,197.02","1,824,412.08","1,647,832.55","2,606,550.14","3,317,085.03"
少数股东权益,"1,683,641.22","40,182,216.23","41,199,066.06","39,896,717.50","39,370,448.67","38,874,100.42","36,544,574.92","35,999,238.67","36,337,583.74","36,159,738.57","36,300,337.33","36,874,818.37","37,048,556.19","36,905,060.96","37,344,115.57"
递延所得税资产,"126,104.24","135,034.63","546,504.53","758,437.46","758,437.46","395,432.74","558,593.48","521,421.74","649,945.47","625,645.28","681,738.00","1,011,481.98","794,448.24","196,399.05","256,087.59"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,"31,832,816.00","32,436,000.00","16,156,384.32","16,923,253.37","14,567,901.99","43,323,671.97","35,166,807.77","26,473,709.67"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"466,708,269.48","495,821,636.59","522,119,784.36","522,318,569.59","531,335,218.59","546,559,686.50","533,265,118.47","577,476,093.55","584,522,790.78","632,362,711.73","645,333,521.04","656,677,023.77","714,285,159.05","813,579,895.01","805,771,608.18"
所有者权益(或股东权益)合计,"571,576,342.33","722,640,963.75","814,102,871.62","1,829,545,382.32","1,688,317,484.67","1,766,128,114.87","1,819,890,331.82","1,686,738,581.49","1,754,223,527.13","1,817,817,587.07","1,894,345,378.75","1,733,319,955.87","1,802,730,590.73","1,870,336,999.42","2,089,353,757.20"
资产总计,"988,577,963.02","1,150,033,032.27","1,167,275,076.92","2,047,434,256.84","2,164,003,476.24","2,044,945,022.67","2,108,963,810.00","1,988,125,194.32","2,161,853,189.75","2,284,502,765.09","2,309,484,320.48","2,146,344,978.95","2,155,142,267.61","2,331,111,152.05","3,146,490,819.39"
负债和所有者(或股东权益)合计,"988,577,963.02","1,150,033,032.27","1,167,275,076.92","2,047,434,256.84","2,164,003,476.24","2,044,945,022.67","2,108,963,810.00","1,988,125,194.32","2,161,853,189.75","2,284,502,765.09","2,309,484,320.48","2,146,344,978.95","2,155,142,267.61","2,331,111,152.05","3,146,490,819.39"
