科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,194,725.46","2,764,943.56","7,174,082.33","80,832,182.96","59,985,028.10","99,082,350.95","-39,744,652.38","-42,026,325.45","28,799,686.58","92,021,727.38","-54,375,732.75","20,893,100.83","-45,261,746.84","-48,309,722.05","51,927,910.13","66,897,228.59","48,459,356.64","55,424,512.70","18,422,720.77","42,523,247.35","123,382,158.41","190,123,736.48","112,255,039.64","108,888,288.51","132,816,067.34","168,040,172.68","-1,441,492.68","36,297,262.52","71,256,223.87","98,201,334.90","27,472,922.57","44,999,870.80","88,684,073.20","119,517,722.66","64,649,888.56","53,021,364.52"
三、利润总额,"20,178,771.36","79,739,076.26","135,900,007.94","92,775,105.61","191,952,751.54","321,405,181.79","50,052,435.57","105,980,709.22","146,612,701.17","62,057,954.03","-6,051,251.07","819,733.62","-86,625,377.44","-572,116,279.87","9,574,908.60","41,114,709.33","59,901,691.08","93,182,573.61","-34,685,490.42","-14,951,354.43","3,970,829.05","97,196,442.25","-13,826,377.26","145,072,863.20","271,301,243.97","448,010,731.85","397,829,206.68","554,795,328.84","612,673,005.27","855,738,381.65","117,775,179.84","368,216,167.09","539,085,855.90","772,041,114.22","95,895,375.50","133,212,310.81"
资产减值损失,"-678,480.99","6,482,886.81","8,353,311.47","-2,901,347.77","2,994,596.94","3,858,605.80","13,283,195.92","25,702,736.54","30,475,438.79","26,870,512.28","6,639,756.22","-2,572,170.97","14,720,518.99","389,707,045.37","-10,236,600.29","6,062,653.43","13,887,887.51","88,657,726.79","49,207,576.64","52,549,999.69","43,465,205.55","38,040,145.09","-20,798,018.63","-26,045,171.26","20,186,802.24","71,640,666.21","15,608,189.56","9,694,898.38","62,049,899.77","101,222,816.55","13,772,902.59","87,154,621.40","88,080,974.99","135,349,317.37","-23,556,457.86","53,186,685.01"
减:所得税,"-341,703.08","9,571,148.70","19,774,925.31","14,628,708.87","24,834,917.57","46,276,704.00","12,608,478.50","25,691,836.49","28,718,448.40","8,341,519.98","-6,178,156.00","-304,484.19","-5,932,627.46","-66,601,623.73","1,966,420.49","12,456,331.93","10,186,779.07","17,968,520.65","-46,376,371.64","-36,743,707.55","-32,796,631.68","19,454,895.10","3,187,339.35","32,304,360.25","60,232,032.98","106,241,483.70","39,810,076.94","60,284,652.01","72,854,770.99","129,982,483.90","19,426,902.15","62,672,182.60","68,389,982.34","83,741,845.49","14,206,174.50","10,710,925.43"
加:公允价值变动净收益,,,,"3,364,084.50","-22,672,545.00","41,567,097.80","-34,617,659.10","-32,371,190.02","20,127,238.55","27,014,925.82","-39,330,497.25","-35,055,835.90","-65,380,486.85","-66,860,677.59","2,640,501.89","7,156,379.28","-3,037,972.10","-11,466,449.70","946,113.20","8,156,274.18","12,684,525.58",,"458,384.00","523,428.00","-2,823,467.00","-4,588,072.00","-4,914,428.00","-4,238,391.20","-4,168,415.00","5,631,159.00","-715,954.00","-944,467.50","154,254.00","-851,451.50","-191,635.50","-18,375,235.50"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,"2,626,566.78","25,302,119.86","25,302,119.86","25,302,119.86","1,643,166.93",,"-395,386.61","-6,626.91","-4,103.39","-1,087.24","91,905.81","9,213,750.63","116,501.87","-550,608.45","-1,138,002.11","-1,999,754.63","325,109.84","16,369,893.60","15,969,140.33","73,536,066.36","314,288.82","9,899,662.18","10,561,157.77","41,846,190.27","692,216.22","4,560,377.68"
四、净利润,"20,520,474.44","70,167,927.56","116,125,082.63","78,146,396.74","167,117,833.97","275,128,477.79","37,443,957.07","80,288,872.73","117,894,252.77","53,716,434.05","126,904.93","1,124,217.81","-80,692,749.98","-505,514,656.14","7,608,488.11","28,658,377.40","49,714,912.01","75,214,052.96","11,690,881.22","21,792,353.12","36,767,460.73","77,741,547.15","-17,013,716.61","112,768,502.95","211,069,210.99","341,769,248.15","358,019,129.74","494,510,676.83","539,818,234.28","725,755,897.75","98,348,277.69","305,543,984.49","470,695,873.56","688,299,268.73","81,689,201.00","122,501,385.38"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,"-531,353.04","116,501.87",,,"-1,886,134.47","325,109.84",,,"-1,787,295.23","314,288.82","1,220,031.69","422,310.66","1,095,158.56","692,216.22","1,867,445.97"
归属于母公司所有者的净利润,"20,520,474.44","70,167,927.56","116,125,082.63","78,146,396.74","167,117,833.97","275,128,477.79","37,443,957.07","80,288,872.73","117,894,252.77","54,121,785.17","352,890.13","1,512,843.61","-78,926,367.41","-480,804,734.84","7,623,158.30","30,629,461.14","50,862,996.80","75,652,714.34","11,500,927.76","21,725,499.57","33,024,263.81","66,947,216.30","-20,495,421.45","103,063,450.36","197,933,562.10","322,387,873.91","352,958,596.80","479,992,158.87","520,469,201.41","688,845,855.39","77,205,941.82","273,439,166.60","431,185,251.26","649,768,001.75","80,184,103.59","122,601,090.48"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,"-405,351.12","-225,985.20","-388,625.80","-1,766,382.57","-24,709,921.30","-14,670.19","-1,971,083.74","-1,148,084.79","-438,661.38","189,953.46","66,853.55","3,743,196.92","10,794,330.85","3,481,704.84","9,705,052.59","13,135,648.89","19,381,374.24","5,060,532.94","14,518,517.96","19,349,032.87","36,910,042.36","21,142,335.87","32,104,817.89","39,510,622.30","38,531,266.98","1,505,097.41","-99,705.10"
