科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付的各项税费,"31,107,570.09","65,045,332.04","43,694,053.23","7,540,884.96","22,923,731.43","36,241,269.73","6,358,028.07","13,331,951.30","25,614,820.44","35,484,490.49","12,224,655.32","30,505,399.61","41,782,204.35","52,090,823.67","19,251,803.40","33,799,498.15","54,906,524.68","79,363,340.31","70,273,798.74","100,790,977.51","126,867,943.98","171,111,337.83","83,658,659.48","122,967,123.66","160,840,018.96","230,831,232.22","118,670,910.79","165,787,711.35","210,298,567.59","270,990,388.13","107,071,910.68","157,614,872.01","203,207,819.83","266,222,452.67","103,929,800.01"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,580,000.00","87,580,000.00",,,"600,000.00","600,000.00",
支付其他与经营活动有关的现金,"166,111,879.82","170,198,843.50","149,835,116.69","51,834,675.24","98,452,698.83","151,096,802.56","40,046,740.87","71,662,817.16","120,588,959.99","217,916,351.72","52,302,154.59","101,228,542.12","175,407,557.06","253,834,049.55","64,770,673.12","129,224,255.56","332,212,549.33","356,710,114.77","94,189,586.09","231,801,578.23","335,481,483.67","542,195,828.75","197,614,308.44","227,440,183.16","521,949,048.01","828,918,563.14","182,553,351.23","412,014,397.41","542,756,055.43","716,219,357.71","186,251,869.14","285,651,187.10","457,588,101.00","587,418,527.89","112,359,298.38"
筹资活动现金流入小计,"233,000,000.00","348,000,000.00","452,000,000.00","190,000,000.00","3,348,230,493.49","3,359,041,678.49","10,000,000.00","25,801,680.14","44,801,680.14","48,759,322.57",,"1,000,000.00","1,000,000.00","13,000,000.00","210,515,200.00","215,515,200.00","215,515,200.00","217,615,200.00","6,000,000.00","456,000,000.00","1,317,960,000.00","1,606,380,000.00","60,280,762.47","522,180,762.47","1,728,964,743.79","1,740,964,743.79","72,000,000.00","153,571,058.28","216,807,619.78","1,029,411,163.93",,"920,976,216.56","1,667,576,216.56","1,860,346,216.56","100,000,000.00"
经营活动现金流出小计,"821,193,067.41","708,669,363.78","736,572,750.77","344,539,600.35","573,896,070.86","898,910,238.81","231,990,581.43","487,479,303.65","745,932,849.29","1,059,861,385.23","279,450,864.67","508,980,296.01","786,490,878.45","1,033,011,957.05","324,133,142.28","620,924,728.15","1,062,200,139.42","1,448,544,466.39","592,766,648.05","1,274,207,754.09","1,986,061,244.31","2,820,102,651.67","1,015,482,162.86","1,693,751,599.76","2,647,266,534.31","3,837,218,746.43","1,135,786,354.89","2,146,025,968.14","3,057,730,651.05","4,058,623,986.55","1,351,487,724.83","2,164,944,297.10","3,160,230,350.62","4,095,379,923.50","1,181,146,751.49"
偿还债务支付的现金,"87,000,000.00","302,000,000.00","438,000,000.00","180,000,000.00","191,000,000.00","466,000,000.00",,"1,543,354.26","16,113,187.78","27,589,694.09","42,000,000.00","44,000,000.00","44,000,000.00","57,000,000.00","6,000,000.00","216,515,200.00","216,206,700.00","216,206,700.00",,"100,000.00","90,100,000.00","92,100,000.00","7,190,000.00","461,313,373.23","1,204,195,750.00","1,220,445,750.00","24,000,000.00","37,000,000.00","37,000,000.00","38,447,378.00","11,296,561.50","50,231,739.28","1,110,280,241.78","1,325,884,313.53","219,827,808.22"
经营活动产生的现金流量净额,"248,372,523.25","60,413,155.04","106,809,141.43","-69,732,199.00","-177,650,106.11","103,692,459.55","-84,137,217.83","-204,530,622.66","-238,976,897.08","-115,273.32","-87,865,170.42","-74,899,935.96","-198,945,398.66","111,565,437.14","30,442,629.03","-78,330,778.47","-242,740,740.83","401,422,759.80","-227,337,831.28","-447,805,416.50","-733,842,002.99","-86,176,803.80","-256,309,045.88","-344,536,826.91","-513,791,825.50","761,949,239.01","-343,928,568.76","-610,926,929.11","-896,853,803.18","-329,124,195.25","-470,737,298.71","-463,420,232.93","-450,809,140.56","175,925,387.02","-185,021,663.29"
分配股利、利润或偿还利息支付的现金,"181,048,352.00","102,148,818.51","66,737,233.19","56,946,203.81","60,640,432.79","61,932,467.48","1,003,627.33","201,956,084.59","202,726,661.67","204,427,975.24","41,602.18","199,976,456.18","201,457,634.51","203,310,241.69","8,095,099.91","113,959,322.38","114,737,070.00","116,087,182.00","614,733.17","89,845,617.49","99,421,252.47","111,068,452.30","10,485,230.29","259,623,022.91","325,818,179.99","333,164,612.63","1,016,309.02","374,616,305.96","447,499,074.38","447,754,950.70","9,008,686.71","224,836,610.33","287,708,409.83","292,604,523.69","10,077,996.96"
收回投资收到的现金,,,,,,,,,"117,021.26","325,000,000.00","250,000,000.00","300,000,000.00","500,000,000.00","730,014,576.17","272,900,000.00","488,600,000.00","1,408,421,011.28","2,221,100,000.00","995,100,000.00","2,304,300,000.00","3,329,750,000.00","4,190,820,000.00","1,142,690,000.00","2,609,193,402.13","3,558,293,402.13","4,325,740,000.00","1,266,350,000.00","2,359,200,000.00","3,502,150,000.00","4,369,750,000.00","372,137,378.64","1,022,837,378.64","1,562,930,000.00","2,046,150,000.00","982,074,698.63"
支付其他与筹资活动有关的现金,,,,,,"1,898,000.00",,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,"68,220,380.63","78,033,316.88","79,243,569.17","1,850,632.92"
取得投资收益收到的现金,,,,,,,,,,"5,993,732.88","3,192,465.75","3,377,250.50","8,303,917.13","11,138,745.90","1,397,649.45","2,187,223.07","9,959,403.24","18,375,891.09","4,105,611.42","12,625,717.01","22,569,867.06","30,997,749.24","7,208,585.17","3,798,353.03","7,413,705.42","15,396,599.73","8,553,720.10","17,893,575.05","27,860,669.09","34,418,390.56","1,546,485.68","6,201,269.35","143,866,910.71","147,711,213.74","5,582,608.41"
筹资活动现金流出小计,"268,048,352.00","404,148,818.51","504,737,233.19","236,946,203.81","251,640,432.79","529,830,467.48","1,003,627.33","203,499,438.85","218,839,849.45","232,017,669.33","42,041,602.18","243,976,456.18","245,457,634.51","260,310,241.69","14,095,099.91","330,474,522.38","330,943,770.00","332,293,882.00","614,733.17","89,945,617.49","189,521,252.47","203,168,452.30","17,675,230.29","720,936,396.14","1,530,013,929.99","1,553,610,362.63","25,016,309.02","411,616,305.96","484,499,074.38","496,202,328.70","20,305,248.21","343,288,730.24","1,476,021,968.49","1,697,732,406.39","231,756,438.10"
处置固定资产、无形资产和其他长期资产收回的现金净额,"24,300.00","101,030.18","29,235.32","53,675.34","58,098.67","715,990.33",,"9,481.85","14,481.85","7,566,231.85","55,100.00","161,589.00","125,862.08","135,862.08",,"2,400.00","3,920.00","275,306.93","1,785,102.42","436,671.31","437,171.31","453,801.31","2,152.00","40,926.00","51,826.00","22,209,989.23","176,595.23","202,353.23","310,144.70","1,518,706.50","28,876.70","1,660,983.18","4,051,741.18","17,449,301.68","41,747,207.29"
筹资活动产生的现金流量净额,"-35,048,352.00","-56,148,818.51","-52,737,233.19","-46,946,203.81","3,096,590,060.70","2,829,211,211.01","8,996,372.67","-177,697,758.71","-174,038,169.31","-183,258,346.76","-42,041,602.18","-242,976,456.18","-244,457,634.51","-247,310,241.69","196,420,100.09","-114,959,322.38","-115,428,570.00","-114,678,682.00","5,385,266.83","366,054,382.51","1,128,438,747.53","1,403,211,547.70","42,605,532.18","-198,755,633.67","198,950,813.80","187,354,381.16","46,983,690.98","-258,045,247.68","-267,691,454.60","533,208,835.23","-20,305,248.21","577,687,486.32","191,554,248.07","162,613,810.17","-131,756,438.10"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,"2,385,184.42","2,377,184.42","2,377,184.42",,,,,"3,000.00",,,,,,,"291,871,202.73",
四、汇率变动对现金的影响,,,,"-11,526.32","-10,134.99","-12,397.30",-554.33,"1,745.34","-177,013.80","-657,816.76","-6,878.10","-6,553.22","208,538.32","32,146.52","-150,637.41","-293,754.41","-299,234.26","-393,203.52","178,522.18","146,813.69","-157,671.06","-454,089.59",-807.13,"-314,030.58","534,118.73","831,933.90","45,479.78","593,570.32","804,994.22","1,764,153.14","-98,916.49","-358,212.04","-837,693.90","-1,233,749.36","-947,550.95"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"67,274,877.92",,,,,,,,,,,,,,,,,"1,440,000.00","1,440,000.00","11,440,000.00","11,440,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"24,300.00","101,030.18","29,235.32","53,675.34","58,098.67","715,990.33",,"9,481.85","131,503.11","338,559,964.73","253,247,565.75","303,538,839.50","508,429,779.21","808,564,062.07","274,297,649.45","490,789,623.07","1,418,384,334.52","2,239,751,198.02","1,000,990,713.84","2,319,747,572.74","3,355,134,222.79","4,224,648,734.97","1,149,900,737.17","2,613,032,681.16","3,565,758,933.55","4,363,346,588.96","1,275,083,315.33","2,377,295,928.28","3,530,320,813.79","4,405,687,097.06","375,152,741.02","1,032,139,631.17","1,722,288,651.89","2,514,621,718.15","1,029,404,514.33"
五、现金及现金等价物净增加额,"78,079,861.42","-88,446,759.72","20,177,556.69","-137,059,982.96","2,896,611,299.77","2,900,426,809.12","-77,297,879.78","-411,433,705.79","-549,021,658.01","-334,551,150.43","-240,509,200.95","-592,480,100.04","-753,329,923.87","-488,420,050.37","-250,621,932.91","-1,921,531,740.45","-1,926,373,657.98","-914,372,896.44","-788,368,369.39","-1,083,917,013.03","-825,692,485.89","-372,826,820.96","-327,433,462.48","-151,908,404.47","-240,586,881.17","513,712,664.53","-462,050,504.32","-1,010,354,328.12","-1,104,240,818.95","114,251,094.46","-780,006,837.35","-265,504,770.08","-603,288,813.50","-188,750,445.30","-626,446,374.03"
购建固定资产、无形资产和其他长期资产支付的现金,"130,268,609.83","92,812,126.43","33,923,586.87","20,423,729.17","22,376,618.50","33,180,454.47","2,156,480.29","9,571,551.61","40,192,353.58","46,064,525.65","12,652,402.49","159,813,813.08","170,062,208.23","192,023,282.04","31,993,356.95","278,095,738.67","308,806,900.29","346,470,625.83","147,134,697.94","194,709,121.45","277,634,301.97","374,525,425.22","48,729,878.82","120,206,958.66","189,311,285.94","239,231,943.06","44,016,621.65","91,110,099.93","186,809,819.18","273,413,312.25","111,822,505.36","163,656,382.00","201,078,663.17","276,894,972.83","67,475,236.02"
期初现金及现金等价物余额,"310,295,506.09","388,375,367.51","299,928,607.79","320,106,164.48","320,106,164.48","320,106,164.48","3,220,532,973.60","3,220,532,973.60","3,220,532,973.60","3,220,532,973.60","2,885,981,823.17","2,885,981,823.17","2,885,981,823.17","2,885,981,823.17","2,397,561,772.80","2,397,561,772.80","2,397,561,772.80","2,397,561,772.80","1,502,022,863.60","1,483,188,876.36","1,483,188,876.36","1,483,188,876.36","1,110,362,055.40","1,110,362,055.40","1,110,362,055.40","1,110,362,055.40","1,624,074,719.93","1,636,023,231.44","1,624,074,719.93","1,624,074,719.93","1,738,325,814.39","1,738,325,814.39","1,738,325,814.39","1,738,325,814.39","1,549,575,369.09"
投资支付的现金,,,,,,,,"19,645,000.00","95,705,428.80","383,155,575.00","250,000,000.00","306,111,000.00","506,111,000.00","742,400,000.00","330,000,000.00","1,474,900,000.00","2,189,400,000.00","2,582,200,000.00","1,161,600,000.00","2,426,550,001.00","3,443,493,504.00","4,686,803,504.00","1,214,900,000.00","2,064,790,000.00","3,266,390,000.00","4,499,240,000.00","1,361,500,000.00","2,383,600,000.00","3,239,450,000.00","4,141,037,378.64","517,450,000.00","1,162,550,000.00","1,752,100,000.00","2,651,800,000.00","1,268,200,000.00"
期末现金及现金等价物余额,"388,375,367.51","299,928,607.79","320,106,164.48","183,046,181.52","3,216,717,464.25","3,220,532,973.60","3,143,235,093.82","2,809,099,267.81","2,671,511,315.59","2,885,981,823.17","2,645,472,622.22","2,293,501,723.13","2,132,651,899.30","2,397,561,772.80","2,146,939,839.89","476,030,032.35","471,188,114.82","1,483,188,876.36","713,654,494.21","399,271,863.33","657,496,390.47","1,110,362,055.40","782,928,592.92","958,453,650.93","869,775,174.23","1,624,074,719.93","1,162,024,215.61","625,668,903.32","519,833,900.98","1,738,325,814.39","958,318,977.04","1,472,821,044.31","1,135,037,000.89","1,549,575,369.09","923,128,995.06"
