科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"88,462,956.00","128,470,226.00","52,160,112.00","62,580,730.00","57,523,772.85","22,489,240.10","28,106,445.66","25,674,256.51","30,206,703.65","36,691,757.42","41,480,053.58","42,783,498.27","21,218,823.42","17,072,858.95","33,341,216.28","24,678,256.25","22,378,941.77","16,220,595.35","20,731,332.81","18,615,356.78"
应付职工薪酬,"2,977,448.00","3,179,205.00","3,944,736.00","6,190,545.00","4,536,136.85","4,073,979.16","15,385,913.80","7,168,331.48","5,882,594.37","3,426,594.34","14,545,129.28","6,830,421.37","5,832,595.81","4,667,383.41","11,947,401.84","8,379,865.89","7,226,398.46","6,171,257.08","24,104,150.75","9,737,581.53"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"52,529,609.00","15,444,968.00","8,642,986.00","3,135,694.00","2,987,186.06","19,114,709.66","14,190,168.84","6,635,477.13","10,020,163.86","19,799,984.84","23,834,637.43","19,507,346.76","13,898,361.76","35,232,363.68","28,579,516.28","20,964,895.16","21,106,733.42","58,106,997.52","53,984,384.02","29,269,451.55"
应收利息,,,,,,,,,,,"4,463,125.00","10,045,372.17","13,466,012.18","16,986,911.10","1,325,182.23","3,511,872.01","1,841,987.32","3,469,500.00","5,334,919.00","701,438.21"
应付利息,"10,282,253.00","12,761,250.00","12,161,713.00","12,269,814.00","12,168,211.47","13,262,123.27","14,056,966.88","12,955,072.27","12,639,762.96","13,309,423.63","11,986,509.76","11,258,352.16","11,612,392.22","12,539,965.23","12,733,020.66","12,598,250.89","14,342,279.89","19,144,853.71","23,384,343.31","25,669,170.64"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"16,673,563.52",,,"85,188,980.00","72,679,912.53","65,411,921.27","65,411,921.27","65,411,921.27","119,048,379.38"
存货,"40,010,990.00","44,058,629.00","51,092,614.00","54,642,521.00","56,231,046.04","62,680,408.88","67,515,821.51","67,470,806.91","72,243,398.17","79,477,926.52","83,245,406.18","80,747,165.61","89,847,303.62","116,648,728.26","118,887,065.48","120,811,099.57","127,863,631.04","135,237,065.29","134,686,607.25","128,990,234.25"
其他应付款,"9,003,546.00","8,472,402.00","7,080,064.00","5,576,571.00","12,517,546.00","10,011,918.59","7,159,318.29","8,091,007.11","8,970,046.47","7,014,869.09","3,321,862.51","6,798,291.49","12,972,832.46","16,849,586.53","19,195,888.18","16,440,281.30","11,959,178.95","20,876,159.34","19,208,467.97","93,801,229.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"375,080,000.00","471,710,000.00","503,085,000.00","601,670,000.00","634,170,000.00","739,170,000.00","729,170,000.00","735,990,000.00","706,083,392.00","804,560,892.00","804,560,892.00","869,311,832.60","869,311,832.60","868,989,891.32","868,989,891.32","969,839,757.32","2,240,172,410.68","2,315,354,157.32","2,273,570,757.32","2,608,891,129.41"
其他流动资产,"111,167,601.00","139,505,796.00","188,389,359.00","194,861,403.00","200,700,815.82","231,398,646.36","271,538,564.57","417,753,888.11","425,476,728.49","227,024,837.01","917,414,002.84","543,271,082.48","486,872,447.75","210,583,459.21","213,814,136.60","214,988,918.82","208,092,661.96","233,261,236.68","218,866,211.58","207,259,024.84"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,350,139,712.00","1,471,078,153.00","1,195,958,663.00","1,403,716,428.00","1,629,102,266.75","1,371,267,033.79","1,886,664,941.26","1,641,620,915.55","1,575,360,100.40","4,287,753,762.89","3,585,464,488.90","2,974,432,602.95","3,013,042,137.91","2,653,033,214.69","3,023,027,701.91","2,828,434,289.25","3,342,223,853.34","3,225,976,846.30","3,760,519,373.73","3,662,108,907.46"
流动负债合计,"1,920,125,577.00","1,509,579,190.00","2,409,742,728.00","2,690,254,057.00","2,578,136,173.37","2,570,526,410.47","2,341,435,647.92","2,887,901,145.21","2,731,338,384.10","3,464,059,271.81","2,502,914,592.16","2,014,838,262.76","2,148,589,842.66","2,550,164,231.44","2,457,058,299.67","2,302,335,966.03","3,600,654,342.13","3,640,560,691.06","3,524,090,544.52","4,158,953,307.33"
可供出售金融资产,,,,,"12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00","12,112,800.00"
长期借款,"5,096,200,000.00","5,587,010,000.00","6,009,874,288.00","6,507,739,288.00","6,540,546,788.40","6,417,310,092.40","6,962,585,092.40","7,184,918,396.40","7,483,100,004.40","7,147,275,808.40","7,483,564,308.40","7,725,945,746.34","8,067,096,171.80","7,937,318,217.08","8,464,400,017.08","9,006,080,993.25","8,476,012,753.35","8,230,052,474.69","8,668,980,293.76","8,451,515,078.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,"300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00"
长期应收款,"38,679,496.00","42,382,835.00","42,382,835.00","42,382,835.00","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46","42,382,835.46"
长期应付款,,,,,,,,,,,,"99,686,582.85","102,653,877.39","101,107,739.54","106,506,119.16","105,022,471.88","105,052,709.26","102,661,940.69","97,303,877.58",
长期股权投资,"15,612,102.00","16,332,493.00","16,865,893.00","17,064,828.00","5,151,501.11","4,753,697.55","3,485,987.89","3,561,758.60","3,561,758.60","3,360,466.34","3,360,466.34","3,360,466.34","3,360,466.34","4,662,277.78","4,662,277.78","4,488,333.30","4,488,333.30","3,641,780.74","3,641,780.74","3,641,780.74"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"7,210,270,606.00","7,133,488,126.00","8,326,988,100.00","8,306,547,033.00","8,726,973,153.88","9,335,991,998.53","10,066,227,761.38","10,270,087,325.25","10,125,473,530.42","10,029,517,238.77","10,943,469,020.87","10,792,275,570.12","10,983,732,003.02","11,192,055,212.37","12,433,571,521.95","12,243,442,238.94","12,070,424,095.50","12,209,978,110.97","13,761,981,755.23","14,148,202,751.78"
递延所得税负债,,,,,,,,,,,,,,,,,"1,598,320.49","20,919,111.59","19,827,315.35","19,976,420.71"
在建工程,"1,337,450,201.00","1,578,502,876.00","1,929,257,311.00","2,459,644,746.00","2,054,595,220.51","1,666,849,711.94","848,874,350.91","1,480,641,674.80","1,761,791,183.41","2,607,772,284.90","1,847,244,157.52","2,335,298,908.71","2,425,047,993.66","3,079,257,815.98","1,968,729,619.40","2,738,030,487.95","3,461,806,252.53","3,448,654,074.28","1,807,165,394.77","1,793,493,421.05"
其他非流动负债,"370,486,175.00","353,156,748.00","338,581,937.00","328,588,807.00","328,919,904.42","324,030,277.83",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"5,466,686,175.00","5,940,166,748.00","6,348,456,225.00","6,836,328,095.00","6,869,466,692.82","6,741,340,370.23","7,281,505,067.89","7,498,783,814.05","7,791,665,150.21","7,450,540,682.42","7,781,528,910.58","8,118,620,469.86","8,457,437,918.02","8,321,013,553.61","8,848,839,919.72","9,383,726,351.76","9,149,975,772.92","8,915,124,869.97","9,342,270,557.87","9,022,318,298.07"
固定资产清理,,,,,,,,,"1,509,482.49",,,,,,"874,822.59",,,,,
负债合计,"7,386,811,752.00","7,449,745,938.00","8,758,198,953.00","9,526,582,152.00","9,447,602,866.19","9,311,866,780.70","9,622,940,715.81","10,386,684,959.26","10,523,003,534.31","10,914,599,954.23","10,284,443,502.74","10,133,458,732.62","10,606,027,760.68","10,871,177,785.05","11,305,898,219.39","11,686,062,317.79","12,750,630,115.05","12,555,685,561.03","12,866,361,102.39","13,181,271,605.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,600,000,000.00","1,600,000,000.00","1,600,000,000.00","1,600,000,000.00","1,777,780,000.00","1,777,780,000.00","1,777,780,000.00","1,777,780,000.00","1,777,780,000.00","2,077,780,000.00","2,077,780,000.00","2,077,780,000.00","2,077,780,000.00","2,077,780,000.00","2,077,780,000.00","4,155,560,000.00","4,155,560,000.00","4,155,560,000.00","4,155,560,000.00","4,155,560,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"453,403,315.00","453,403,315.00","453,403,315.00","453,403,315.00","604,178,064.89","604,178,064.89","604,178,064.89","604,178,064.89","604,178,064.89","3,250,261,724.89","3,250,261,724.89","3,250,261,724.89","3,250,261,724.89","3,250,261,724.89","3,250,261,724.89","1,172,481,724.89","1,172,481,724.89","1,172,481,724.89","1,172,481,724.89","1,172,481,724.89"
无形资产,"45,308,637.00","46,640,396.00","50,611,766.00","52,089,385.00","55,233,476.29","62,597,252.05","62,178,236.33","82,011,957.95","82,623,591.81","91,663,826.40","93,529,898.77","148,328,787.38","148,803,479.72","147,259,411.51","151,273,741.81","149,024,913.21","150,038,172.23","157,526,434.50","153,638,948.73","155,410,743.41"
盈余公积,"17,727,430.00","32,843,201.00","49,556,775.00","49,556,775.00","49,556,775.72","67,447,255.09","67,447,255.09","67,447,255.09","67,447,255.09","82,439,471.72","82,439,471.72","82,439,471.72","82,439,471.72","103,197,085.07","103,197,085.07","103,197,085.07","103,197,085.07","124,902,172.26","124,902,172.26","124,902,172.26"
开发支出,,,,,,"328,023.52","615,864.80","701,085.68","1,131,747.44","1,417,475.37","1,614,084.22","1,711,386.62","1,766,614.72","1,828,562.17","1,831,956.67","1,849,929.79","1,860,639.29",,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,"27,409,161.00","27,409,161.00","27,409,161.00","27,409,161.00","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75","27,409,160.75"
未分配利润,"398,011,637.00","575,033,559.00","666,974,506.00","683,900,954.00","671,022,564.21","743,286,242.00","807,019,606.41","809,593,773.73","806,941,962.69","849,699,588.44","920,808,208.77","906,080,165.84","890,121,352.12","924,038,719.48","938,381,997.64","1,068,508,365.56","1,122,883,969.97","1,216,173,350.74","1,412,464,202.62","1,371,184,454.60"
长期待摊费用,,,,,,,,,,,,,"728,670.90","873,807.97","871,792.87","811,123.60","2,512,284.71","2,296,981.15","2,066,140.15","1,875,476.82"
少数股东权益,"635,437,205.00","637,147,303.00","626,955,763.00","601,129,306.00","598,914,869.96","618,945,814.56","637,395,300.08","617,688,024.66","623,664,651.14","642,247,488.26","668,578,795.28","686,086,593.90","687,734,021.67","718,628,148.35","736,100,471.72","684,021,246.61","692,825,755.11","712,875,965.49","739,700,894.83","703,890,328.06"
递延所得税资产,,,"700,480.00",,"1,078,494.77","1,037,796.83","1,037,796.83","1,037,796.83","1,037,796.83","997,098.89","997,098.89","997,098.89","997,098.89","956,400.95","956,400.95","1,005,617.47","2,035,235.43","22,581,057.38","20,619,085.44","15,896,752.24"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"466,521,424.00","432,339,276.00","564,915,103.00","605,718,086.00","595,016,231.45","598,773,846.82","565,771,206.67","701,804,766.76","768,621,480.51","712,641,277.77","726,727,691.68","795,202,741.28","929,461,898.27","780,456,101.62","760,291,749.09","845,490,711.54","910,495,112.95","799,816,475.06","860,658,036.89","831,597,722.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"9,141,251,627.00","9,277,095,163.00","10,959,130,649.00","11,510,856,074.00","11,519,952,874.22","11,752,237,123.45","11,630,096,001.02","12,621,751,162.08","12,827,655,367.72","13,529,274,464.65","13,698,847,214.50","14,159,079,755.55","14,575,803,021.73","15,289,254,386.56","15,404,968,679.32","16,066,048,152.01","16,685,564,922.15","16,726,399,710.29","16,691,675,938.16","17,032,023,444.45"
所有者权益(或股东权益)合计,"3,104,579,587.00","3,298,427,378.00","3,396,890,359.00","3,387,990,350.00","3,701,452,274.78","3,811,637,376.54","3,893,820,226.47","3,876,687,118.37","3,880,011,933.81","6,902,428,273.31","6,999,868,200.66","7,000,053,625.88","6,982,817,398.96","7,071,109,816.20","7,122,098,161.84","7,208,420,123.47","7,277,158,660.44","7,396,690,995.56","7,585,834,209.50","7,512,860,746.51"
资产总计,"10,491,391,339.00","10,748,173,316.00","12,155,089,312.00","12,914,572,502.00","13,149,055,140.97","13,123,504,157.24","13,516,760,942.28","14,263,372,077.63","14,403,015,468.12","17,817,028,227.54","17,284,311,703.40","17,133,512,358.50","17,588,845,159.64","17,942,287,601.25","18,427,996,381.23","18,894,482,441.26","20,027,788,775.49","19,952,376,556.59","20,452,195,311.89","20,694,132,351.91"
负债和所有者(或股东权益)合计,"10,491,391,339.00","10,748,173,316.00","12,155,089,312.00","12,914,572,502.00","13,149,055,140.97","13,123,504,157.24","13,516,760,942.28","14,263,372,077.63","14,403,015,468.12","17,817,028,227.54","17,284,311,703.40","17,133,512,358.50","17,588,845,159.64","17,942,287,601.25","18,427,996,381.23","18,894,482,441.26","20,027,788,775.49","19,952,376,556.59","20,452,195,311.89","20,694,132,351.91"
