科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,"2,550,858.30","27,705.00","168,909.19","21,061.68","41,002.57","35,777.00","75,705.16","22,148.90","41,320.81","40,538.32","20,257,641.21","10,451,075.05","32,068,851.79","31,376,412.11","141,966,858.21",,"51,000,000.00","94,000,000.00","256,543,352.00","110,450,000.00"
经营活动产生的现金流量净额,"23,465,312.31","22,621,754.26","54,832,165.76","5,927,738.66","2,640,535.39","11,760,288.87","11,156,432.05","6,560,140.56","2,666,292.44","2,729,671.46","-22,595,296.46","-20,318,251.40","-68,122,798.42","-73,375,885.10","-41,892,921.41","-25,353,712.76","9,065,931.45","81,661,167.57","140,265,552.01","14,698,872.04"
分配股利、利润或偿还利息支付的现金,"15,766,740.00","14,336,816.95","14,344,874.44","1,617.41","69,106.73","4,185,359.02","16,402,686.33",,"9,838,523.18","10,005,113.09","10,556,953.54","2,228,534.82","9,032,926.35","13,986,134.28","16,320,369.88","2,690,547.51","14,807,198.12","14,529,591.62","22,506,590.65","290,674.41"
收回投资收到的现金,"522,000,000.00","169,000,000.00","579,610,000.00","144,010,000.00","253,010,000.00","458,116,600.00","620,089,914.30","136,788,331.32","266,784,255.13","343,569,478.40","467,946,867.21","70,218,410.96","130,383,287.68","130,391,600.07","130,393,498.70","1,000,000.00","1,002,613.70","1,002,927.46","1,002,927.46",
支付其他与筹资活动有关的现金,"4,644,291.57","666,600.00","666,600.00",,"9,210,771.70","10,229,707.61","277,750.00",,"166,650.00","846,318.49","2,757,278.60","1,347,629.01","2,695,648.28",,"4,356,830.16",,"6,169,242.51","44,896,590.27","52,781,285.69",
取得投资收益收到的现金,"1,877,893.58","516,993.14","1,687,693.44","708,031.46","1,489,088.45","2,401,428.62",,,,"2,046,720.88",,,,,,"2,613.70",,,,
筹资活动现金流出小计,"22,961,889.87","15,031,121.95","15,180,383.63","22,679.09","9,320,881.00","14,450,843.63","16,756,141.49","22,148.90","10,046,493.99","10,891,969.90","33,571,873.35","14,027,238.88","43,797,426.42","45,362,546.39","162,644,058.25","2,690,547.51","71,976,440.63","153,426,181.89","331,831,228.34","110,740,674.41"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,300.00","164,239.69","112,418.27",,,,500.00,"274,745.88","269,711.54","269,711.54","403,803.82",,"54,009.71","54,009.71","113,565.27","3,000.00","71,822.45","71,822.45","107,358.11",
筹资活动产生的现金流量净额,"-22,961,889.87","-14,864,891.95","-14,916,008.63","-22,679.09","103,084,719.00","97,954,756.37","84,722,973.68","-22,148.90","-10,046,493.99","-10,891,969.90","141,760,406.65","1,972,761.12","263,330,553.58","287,846,649.97","294,008,801.13","-2,690,547.51","25,023,881.36","-18,663,591.01","-106,283,425.78","259,325.59"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-166,066.09","-546,236.10","-266,060.66","-32,217.64","-230,205.33","-605,397.39","50,138.87","-160,914.53","157,009.34","146,530.73","174,563.39","142,710.78","116,052.63","5,635.34","345,156.29","-161,437.33","-518,496.38","-805,591.84","-241,012.17","-45,864.43"
收到其他与投资活动有关的现金,,"1,750,765.00",,,"1,150,000.00","1,150,000.00","1,751,530.00",,,,,"5,000.00",,,"1,026,295.00",,"2,200,000.00","6,550,100.00","2,200,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"523,879,193.58","171,431,997.83","581,410,111.71","144,718,031.46","255,649,088.45","461,668,028.62","621,841,944.30","137,063,077.20","267,053,966.67","345,885,910.82","468,350,671.03","70,223,410.96","130,437,297.39","130,445,609.78","131,533,358.97","1,005,613.70","3,274,436.15","7,624,849.91","3,310,285.57",
五、现金及现金等价物净增加额,"-7,773,242.60","-8,562,514.11","28,399,747.77","5,727,902.88","106,606,199.20","110,916,897.88","59,266,244.42","5,574,266.51","-54,308,983.57","-89,273,618.39","-93,493,042.33","5,681,611.64","5,408,691.03","-11,368,016.71","38,903,498.17","-45,670,065.73","9,237,254.15","40,037,791.06","-5,612,957.36","15,751,006.86"
购建固定资产、无形资产和其他长期资产支付的现金,"9,989,792.53","18,205,138.15","13,050,460.41","852,970.51","1,527,938.31","1,744,178.59","7,388,644.48","1,865,887.82","3,139,758.03","17,543,761.50","29,329,513.15","6,206,739.82","24,698,408.61","37,402,418.70","48,405,288.81","18,469,981.83","27,608,498.43","28,363,154.25","42,664,356.99","-838,673.66"
期初现金及现金等价物余额,"67,069,522.81","59,296,280.21","50,733,766.10","79,133,513.87","79,133,513.87","79,133,513.87","79,133,513.87","138,399,758.29","138,399,758.29","138,753,258.29","138,399,758.29","44,906,715.96","44,906,715.96","45,173,715.96","44,906,715.96","83,810,214.13","83,810,214.13","83,810,214.13","83,810,214.13","78,197,256.77"
投资支付的现金,"522,000,000.00","169,000,000.00","579,610,000.00","144,010,000.00","253,010,000.00","458,116,600.00","651,116,600.00","136,000,000.00","311,000,000.00","409,600,000.00","461,000,000.00","40,132,280.00","295,218,397.54","295,250,000.00","101,000,000.00",,,"1,415,889.32",,
期末现金及现金等价物余额,"59,296,280.21","50,733,766.10","79,133,513.87","84,861,416.75","185,739,713.07","190,050,411.75","138,399,758.29","143,974,024.80","84,090,774.72","49,479,639.90","44,906,715.96","50,588,327.60","50,315,406.99","33,805,699.25","83,810,214.13","38,140,148.40","93,047,468.28","123,848,005.19","78,197,256.77","93,948,263.63"
