科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-658,110.05","-352,712.97","-627,441.33","-266,439.06","-676,328.91","-4,745,539.82","-4,130,649.62","-8,317,578.67","-13,590,829.39","-19,162,039.96","-5,322,545.51","-8,184,194.32","-10,462,965.84","-10,661,555.86","-385,260.39","-867,301.78","-206,929.22","-1,911,889.28","-3,280,052.28","-6,245,312.15","-9,565,483.70","-10,683,981.81","-2,023,481.12","-2,860,996.17","-3,413,204.54","-2,900,348.64","-1,477,560.36","-848,964.07","-262,145.86","-3,939,537.00","-6,406,154.52","-9,125,292.43","-11,805,740.30","-13,441,997.69","112,642.61","-8,020,926.41","-13,960,624.01","-16,432,247.47","-2,095,966.93"
三、利润总额,"77,337,732.52","81,679,131.63","81,426,074.58","43,229,425.87","60,685,340.91","78,020,341.42","26,613,591.41","49,160,152.04","71,444,615.93","78,683,715.25","23,753,913.49","40,814,944.75","72,515,207.24","270,101,810.59","35,971,789.61","64,827,876.83","108,324,816.10","139,054,216.90","39,530,941.51","75,471,971.41","124,355,707.64","156,074,250.16","37,677,752.66","64,427,606.54","97,371,060.85","67,455,346.98","86,234,445.26","87,776,512.20","97,449,155.82","-374,343,620.10","29,406,391.71","46,628,161.42","60,469,758.65","27,279,834.00","14,153,800.43","42,719,529.80","76,319,947.95","88,930,003.49","31,705,038.77"
资产减值损失,"3,079,000.23","-180,337.93","44,387.26","106,333.20","106,333.20","87,147.91",,"182,686.79","182,686.79","-20,340.01",,"398,306.88","398,306.88","239,735.82",-432.50,"-445,617.70","-493,795.60","-590,313.38",,"122,015.11","121,836.58","825,946.07","718,290.03","4,594,308.32","5,705,120.88","31,931,992.84","4,300,568.71","9,851,819.41","15,082,477.81","360,469,376.31","497,058.86","1,713,107.78","2,509,133.93","4,644,959.67","1,291,086.08","1,644,489.64","3,667,523.48","5,948,530.69",
减:所得税,"9,927,655.10","12,515,808.41","11,300,912.01","3,235,985.61","5,356,012.96","8,771,311.77","3,105,683.40","5,865,203.10","7,536,361.32","7,434,288.35","2,542,737.48","3,415,971.37","4,638,308.44","2,979,308.11","437,102.91","891,222.76","2,237,064.44","848,148.08","2,601,163.18","5,126,611.95","8,096,389.68","8,211,899.15","4,026,093.00","4,691,251.55","13,886,399.64","8,536,849.88","-267,509.53","2,155,746.37","2,192,688.64","4,370,678.19","1,126,330.76","-23,671.78","2,875,383.82","5,714,671.75","3,458,422.42","8,865,205.68","15,898,529.69","14,579,647.77","-5,282,514.32"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-148,909,020.00",,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"1,081,309.99","5,169,733.44","9,495,002.86","5,900,659.94","8,957,885.79","10,562,703.44","4,689,518.66","9,786,814.64","15,152,689.59","9,989,586.17","6,848,511.91","12,605,284.97","24,487,366.14","209,479,327.74","1,354,511.68","2,736,969.00","5,458,786.68","7,321,936.20","1,352,319.65","835,755.86","-718,716.00","-350,574.38","684,574.02","3,504,770.76","5,416,591.46","307,846.17","70,681,209.33","80,874,149.34","89,642,726.28","93,069,391.97","16,949,666.61","19,017,258.81","19,735,531.90","21,415,572.29","3,036,692.94","5,773,030.56","7,879,264.78","7,888,327.80","-124,433.69"
四、净利润,"67,410,077.42","69,163,323.22","70,125,162.57","39,993,440.26","55,329,327.95","69,249,029.65","23,507,908.01","43,294,948.94","63,908,254.61","71,249,426.90","21,211,176.01","37,398,973.38","67,876,898.80","267,122,502.48","35,534,686.70","63,936,654.07","106,087,751.66","138,206,068.82","36,929,778.33","70,345,359.46","116,259,317.96","147,862,351.01","33,651,659.66","59,736,354.99","83,484,661.21","58,918,497.10","86,501,954.79","85,620,765.83","95,256,467.18","-378,714,298.29","28,280,060.95","46,651,833.20","57,594,374.83","21,565,162.25","10,695,378.01","33,854,324.12","60,421,418.26","74,350,355.72","36,987,553.09"
其中:对联营企业和合营企业的投资权益,"-762,397.60","-88,823.83","1,253,518.77","4,936,400.98","7,286,005.33","8,562,561.16","3,910,966.25","7,458,398.45","11,286,147.40","3,858,213.94","4,363,016.10","6,149,032.55","11,603,294.79","5,991,949.58","-157,981.38","-1,145,837.08","-1,816,197.89","-3,905,667.31","-1,688,128.32","-3,230,912.87","-4,583,692.62","-6,897,274.53","-1,352,355.25","-647,062.50","668,027.59","-1,789,887.99","1,468,572.53","2,137,413.18","2,792,054.62","3,082,957.42","-160,086.18","439,051.35","476,003.72","385,599.13","-9,514.64","69,144.12","-43,410.46","-1,083,071.64","-847,149.98"
归属于母公司所有者的净利润,"68,706,443.00","70,165,489.50","70,342,046.53","39,993,440.26","55,329,327.95","69,249,029.65","23,507,908.01","43,294,948.94","63,908,254.61","71,249,426.90","21,211,176.01","36,992,382.29","66,650,658.70","265,579,660.83","35,107,082.82","63,509,050.19","105,660,147.78","137,791,122.41","36,929,778.33","70,345,359.46","116,259,317.96","147,862,351.01","33,651,659.66","59,736,354.99","83,484,661.21","58,918,497.10","86,501,954.79","85,620,765.83","95,256,467.18","-378,266,158.07","29,399,925.46","49,633,662.83","63,454,384.36","30,986,896.11","13,889,636.77","40,082,077.31","69,188,240.11","86,042,223.02","36,924,947.38"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-1,296,365.58","-1,002,166.28","-216,883.96",,,,,,,,,"406,591.09","1,226,240.10","1,542,841.65","427,603.88","427,603.88","427,603.88","414,946.41",,,,,,,,,,,,"-448,140.22","-1,119,864.51","-2,981,829.63","-5,860,009.53","-9,421,733.86","-3,194,258.76","-6,227,753.19","-8,766,821.85","-11,691,867.30","62,605.71"
