科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"9,297,294.80","21,228,051.23","27,701,880.41","21,057,610.94","30,377,386.19","43,050,348.71","13,696,967.13","23,308,858.06","33,576,563.74","44,598,892.90","22,502,485.26","39,082,672.82","59,508,464.00","82,635,963.15","23,804,135.93","43,401,047.60","49,964,918.81","87,539,804.83","32,421,356.25","57,328,217.16","82,055,543.31","102,702,775.13","39,627,545.33","61,950,282.82","91,617,542.83","124,181,749.15","67,934,576.54","108,997,066.08","156,313,383.51","213,393,672.69","83,486,561.51","147,210,388.68","220,274,738.17","301,562,219.79","204,949,970.51","322,663,731.94","447,152,255.35","542,145,672.65","212,411,088.57"
取得借款收到的现金,"2,100,000.00","9,500,350.14","15,000,000.00",,,,,,,,,"4,000,000.00","4,080,089.00","2,000,000.00",,"2,000,000.00","4,200,000.00","13,000,000.00","36,400,000.00","39,300,000.00","114,300,000.00","251,300,000.00",,"155,000,000.00","235,823,285.11","225,000,000.00",,,,"280,000.00","720,000.00","720,000.00","720,000.00","720,000.00","99,000,000.00","99,000,000.00","99,000,000.00","99,000,000.00",
支付的各项税费,"9,382,147.72","16,168,636.70","34,107,302.96","11,196,062.30","14,143,872.33","19,538,199.91","7,394,070.78","12,485,313.94","17,510,094.58","23,629,434.68","11,563,147.90","22,237,095.64","24,252,834.12","29,340,856.71","10,495,206.59","16,751,745.17","19,805,985.08","27,372,114.34","13,162,727.15","20,604,349.98","22,940,506.91","28,780,725.07","15,665,195.46","21,052,023.40","24,172,305.13","39,008,962.82","19,879,140.66","48,499,057.22","74,823,605.70","108,413,000.61","25,351,990.92","48,922,767.91","68,759,713.27","97,071,607.26","74,156,246.11","137,876,558.63","151,943,827.16","198,106,514.68","34,448,925.67"
收到其他与筹资活动有关的现金,,,,,,,,,,,"1,424,362.30",,"28,268.32",,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"17,053,575.79","20,012,635.89","26,182,934.07","11,880,222.18","17,584,092.61","24,194,864.36","6,701,084.64","11,174,892.25","20,232,778.73","27,051,892.75","8,792,162.29","30,836,440.88","51,228,730.03","51,105,556.98","11,210,243.76","25,688,299.59","33,747,707.36","52,703,801.48","12,032,892.08","36,204,211.48","70,842,199.84","88,274,505.32","27,020,152.70","47,415,027.65","79,316,226.82","170,194,673.38","49,711,815.01","72,557,721.63","115,290,881.21","175,688,834.66","82,808,867.66","80,758,439.94","126,029,726.28","218,449,653.67","38,108,813.68","118,925,426.94","162,098,758.34","373,148,855.22","57,624,353.80"
筹资活动现金流入小计,"42,715,000.00","9,500,350.14","15,000,000.00",,"591,883,000.00","591,933,000.00",,,,,"1,424,362.30","5,417,639.49","19,521,996.81","3,417,639.49",,"31,293,200.00","33,493,200.00","42,293,200.00","36,400,000.00","38,560,560.00","111,788,448.00","251,540,000.00",,"155,000,000.00","238,223,285.11","1,427,650,000.00","43,529,500.00","43,631,500.00","45,613,500.00","56,893,500.00","45,720,000.00","302,031,080.00","302,031,080.00","638,665,075.00","138,721,000.00","148,568,920.00","150,488,320.00","150,088,320.00","1,000,000.00"
经营活动现金流出小计,"72,983,716.78","115,888,017.15","189,016,691.15","114,336,876.71","161,255,673.57","196,385,199.45","81,471,902.47","132,123,308.41","177,397,164.91","218,283,361.49","101,465,500.76","189,063,612.12","264,760,190.50","375,369,097.34","104,748,245.79","201,856,006.66","239,676,388.03","464,366,636.95","137,108,057.61","265,989,806.11","419,549,228.32","603,610,329.04","223,514,241.49","378,060,750.74","608,194,936.73","941,437,066.80","328,862,699.86","610,472,393.93","935,761,763.99","1,376,780,307.15","443,664,824.09","713,386,391.82","1,070,631,810.50","1,794,598,645.79","710,141,738.51","1,426,019,063.24","2,053,812,344.91","2,964,357,525.81","776,901,948.46"
偿还债务支付的现金,,"7,197,075.00","4,403,275.14",,"3,750,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00",,,"3,750,000.00","2,000,000.00",,,"200,000.00","8,000,000.00","4,000,000.00","8,150,000.00","40,150,000.00","40,950,000.00","107,700,000.00","208,352,370.00","237,676,285.11","440,350,000.00",,,,"12,000,000.00",,,,"1,000,000.00","30,000,000.00","70,000,000.00","70,000,000.00","169,000,000.00","150,000.00"
经营活动产生的现金流量净额,"19,403,230.93","47,052,322.55","33,315,474.36","-58,946,540.26","-74,308,694.42","-26,905,116.04","-46,288,477.53","-59,258,334.65","-32,636,854.57","3,362,538.56","-51,430,398.56","-74,729,888.64","-76,416,299.81","-26,009,952.42","-48,731,552.32","-84,678,045.69","-59,949,927.55","-137,966,325.93","-67,783,323.13","-139,399,517.06","-206,580,456.24","-140,468,920.17","-92,649,759.63","-153,496,726.74","-220,633,629.39","-118,881,725.21","-142,439,909.07","-126,190,639.90","9,895,241.34","279,645,316.18","-152,458,287.83","-13,191,726.17","-18,410,335.31","112,629,422.03","-340,144,982.43","-408,465,359.12","-385,873,205.86","-155,025,286.06","-267,116,407.47"
分配股利、利润或偿还利息支付的现金,"444,441.78","245,133.90","6,915,789.39",,,"736,312.50","15,750.00","20,570,211.17","20,570,211.17","20,535,750.00",,"13,441,074.92","13,338,000.00","13,356,450.00","5,474,328.90","5,474,329.00","5,506,342.34","7,633,086.96",,"2,988,646.14","5,800,282.96","8,221,692.81",,"12,721,390.26","15,063,173.19","24,320,511.33",,"7,648,837.32","11,514,329.02","10,989,773.74",,"441,883.94","32,787,656.55","33,627,105.60","879,062.50","50,589,652.73","51,595,689.09","52,987,389.58","2,882.25"
收回投资收到的现金,,"94,290.00","10,905.00",,,,"44,400,000.00","125,400,000.00","125,400,000.00","45,026,065.84",,,,,"14,055,548.12",,,,,,,,,,,"198,000.00","267,253.82","267,253.82","267,253.82",,,,,"300,000.00",,"10,000.00","10,000.00","500,510,000.00",
支付其他与筹资活动有关的现金,"150,000.00","364,939.20","2,780,800.61","2,685,167.29","8,927,306.83","14,707,260.19",,,,,"416,846.96","714,321.96","718,846.96",,,"18,000.00","33,680.00",,300.00,300.00,,"2,511,252.00",,,,"3,141,707.37",,,,,,"3,304,834.24","3,292,174.24","5,580,554.24",,,"30,000,000.00","88,145,730.59",
取得投资收益收到的现金,"321,541.01","1,008,410.81",141.09,,,,"95,743.33",,,,,,,"1,482,198.71",,,,"333,551.89",,,,,,,,"62,000.00","134,952.00",,"134,952.00","551,471.28",,"477,373.70","500,524.38","4,769,558.37","1,124,108.50","1,975,072.88","1,975,072.88","5,716,708.27",
筹资活动现金流出小计,"594,441.78","7,807,148.10","14,099,865.14","2,685,167.29","12,677,306.83","22,943,572.69","7,515,750.00","28,070,211.17","28,070,211.17","28,035,750.00","416,846.96","14,155,396.88","17,806,846.96","15,356,450.00","5,474,328.90","5,492,329.00","5,740,022.34","15,633,086.96","4,000,300.00","11,138,946.14","45,950,282.96","51,682,944.81","107,700,000.00","221,073,760.26","252,739,458.30","467,812,218.70",,"7,648,837.32","11,514,329.02","22,989,773.74",,"3,746,718.18","36,079,830.79","40,207,659.84","30,879,062.50","120,589,652.73","151,595,689.09","310,133,120.17","152,882.25"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"43,430.00",,,,,,,,"260,000.00",,,"50,000.00","316,531.45",,,,"11,075.00",,,,"39,044.00","15,000.00","17,100.00","17,100.00","15,000.00",,,"24,500.00","79,124.24","26,000.00","31,000.00","305,985.34","333,956.35","10,780.00","11,935.16","32,651.81","127,173.56",630.00
筹资活动产生的现金流量净额,"42,120,558.22","1,693,202.04","900,134.86","-2,685,167.29","579,205,693.17","568,989,427.31","-7,515,750.00","-28,070,211.17","-28,070,211.17","-28,035,750.00","1,007,515.34","-8,737,757.39","1,715,149.85","-11,938,810.51","-5,474,328.90","25,800,871.00","27,753,177.66","26,660,113.04","32,399,700.00","27,421,613.86","65,838,165.04","199,857,055.19","-107,700,000.00","-66,073,760.26","-14,516,173.19","959,837,781.30","43,529,500.00","35,982,662.68","34,099,170.98","33,903,726.26","45,720,000.00","298,284,361.82","265,951,249.21","598,457,415.16","107,841,937.50","27,979,267.27","-1,107,369.09","-160,044,800.17","847,117.75"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"14,055,548.12","14,055,548.12","14,055,548.12",,,,-577.25,,,,,,,"8,664,086.07",,,,,,,"-999,630.00","-999,630.00",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,"-2,688.15",,-472.17,-646.04,-886.19,,,,390.13,,,,"2,038.98",,,,"2,087.47",,,,,"-959,799.94","699,122.80","1,407,703.00","1,249,158.66","-1,022,227.25"
收到其他与投资活动有关的现金,"36,453.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,,"18,412,627.62",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"357,994.30","1,146,130.81","11,046.09",,,,"44,495,743.33","125,400,000.00","125,400,000.00","45,286,065.84",,,"50,000.00","1,798,730.16","14,055,548.12","14,055,548.12","14,055,548.12","14,400,175.01",,,,"38,466.75","15,000.00","17,100.00","17,100.00","275,000.00","402,205.82","267,253.82","9,090,791.89","6,630,595.52","26,000.00","508,373.70","806,509.72","23,816,142.34","1,134,888.50","997,378.04","1,018,094.69","506,353,881.83",630.00
五、现金及现金等价物净增加额,"59,553,382.40","36,505,778.46","-5,512,928.39","-73,044,825.02","486,134,200.01","474,907,240.53","-70,595,542.56","-57,330,711.18","-32,360,919.56","-130,928,719.12","-55,512,811.65","-110,398,453.55","-116,292,523.91","-70,871,471.22","-41,032,043.78","-49,085,375.08","-112,170,432.95","-105,796,673.67","-36,435,668.46","-113,339,989.20","-143,877,000.53","38,444,069.04","-204,686,045.57","-225,453,750.49","-242,247,225.21","818,088,165.07","-105,776,421.28","-204,709,773.75","-139,375,957.97","9,185,395.45","-115,590,748.88","223,420,083.58","116,666,072.05","575,449,232.84","-240,900,914.01","-397,126,981.88","-426,707,713.15","-536,508,177.16","-321,030,167.22"
购建固定资产、无形资产和其他长期资产支付的现金,"1,847,499.05","13,160,681.94","39,739,583.70","11,413,117.47","18,762,798.74","22,777,070.74","13,287,058.36","14,402,165.36","15,998,027.04","18,950,897.04","4,613,572.42","7,667,811.81","8,948,084.11","14,786,026.00","842,110.68","4,065,276.34","7,805,278.53","8,691,749.60","1,052,045.33","1,362,086.00","2,624,709.33","5,982,922.86","250,535.00","1,800,363.49","3,014,522.63","8,081,531.58","5,839,218.03","19,126,602.35","22,633,265.18","44,568,574.20","5,378,461.05","43,458,420.09","88,736,340.21","104,708,735.33","8,772,957.64","18,337,390.87","38,152,935.89","133,066,604.98","19,989,280.25"
期初现金及现金等价物余额,"10,086,477.86","69,639,860.26","106,145,638.72","100,632,710.33","100,632,710.33","100,632,710.33","575,981,181.32","575,981,181.32","575,981,181.32","575,539,950.86","446,057,998.91","446,057,998.91","446,057,998.91","444,611,231.74","373,739,760.52","373,739,760.52","373,739,760.52","373,739,760.52","267,943,086.85","267,943,086.85","267,943,086.85","267,943,086.85","306,387,155.89","306,387,155.89","306,387,155.89","306,387,155.89","1,124,475,320.96","1,124,475,320.96","1,124,475,320.96","1,124,475,320.96","1,133,660,716.41","1,133,660,716.41","1,133,660,716.41","1,133,660,716.41","1,709,109,949.25","1,709,109,949.25","1,709,109,949.25","1,709,109,949.25","1,172,601,772.09"
投资支付的现金,"480,902.00","225,195.00",,,,"44,400,000.00","48,000,000.00","81,000,000.00","81,000,000.00","11,895,500.00","476,356.01","19,262,995.71","29,082,657.01",,"39,600.00","198,000.00","198,000.00","198,000.00",,,"510,000.00","15,000,000.00","4,100,000.00","4,100,000.00","4,100,000.00","12,950,000.00","1,429,000.00","95,642,448.00","169,827,897.00","125,004,000.00","3,500,000.00","18,722,505.68","42,945,011.36","54,745,011.36",,,"4,000,000.00","564,207,895.86","33,750,000.00"
期末现金及现金等价物余额,"69,639,860.26","106,145,638.72","100,632,710.33","27,587,885.31","586,766,910.34","575,539,950.86","505,385,638.76","518,650,470.14","543,620,261.76","444,611,231.74","390,545,187.26","335,659,545.36","329,765,475.00","373,739,760.52","332,707,716.74","324,654,385.44","261,569,327.57","267,943,086.85","231,507,418.39","154,603,097.65","124,066,086.32","306,387,155.89","101,701,110.32","80,933,405.40","64,139,930.68","1,124,475,320.96","1,018,698,899.68","919,765,547.21","985,099,362.99","1,133,660,716.41","1,018,069,967.53","1,357,080,799.99","1,250,326,788.46","1,709,109,949.25","1,468,209,035.24","1,311,982,967.37","1,282,402,236.10","1,172,601,772.09","851,571,604.87"
