科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
筹资活动产生的现金流量净额,"38,573,695.92","-13,049,604.27","-20,485,857.61","-34,992,301.70","-35,672,301.70","416,354,968.86","382,363,115.00","383,363,115.00","386,163,250.00",,"-33,804,980.21","-28,771,225.27","-20,931,225.27",,,"-6,515,297.62","2,505,060.99","-575,538.22","-2,566,704.88","-2,418,364.88","1,664,295.12","19,750,000.00","33,676,145.00","92,050,367.24","110,395,932.50","44,052,400.01","72,412,880.67","198,108,677.80","279,460,329.14","35,411,803.38","41,117,027.95","-5,789,291.58","-49,198,911.02","28,513,342.74","-23,770,251.82","99,363,092.16","-39,986,685.87","110,533,148.07","82,520,283.62"
处置子公司及其他营业单位收到的现金净额,"209,809.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142,606.14","142,606.14","142,606.14","450,000.00","450,000.00","-11,922,461.22","2,627,538.78",,
四、汇率变动对现金的影响,"-20,846.69","102,504.96",-706.63,"-2,604.02","5,109.09",,"6,227.49","-5,320.66","19,764.26",442.88,"-5,214.61",-413.39,-621.41,-30.14,"3,802.18","10,440.98","6,513.74","-4,746.49","-3,661.84","-14,807.54","-24,178.43","20,273.48","26,843.86",505.68,"-43,622.12","1,949.06","1,949.06","15,454.12","39,980.86","-21,671.05","-8,972.65","-4,994.85","47,871.22","-10,503.24","-49,113.65","-137,119.87","-196,089.66","-241,377.64","240,051.06"
收到其他与投资活动有关的现金,"4,254,000.00","175,846.00","390,422.00","390,422.00","1,240,422.00","6,000.00",,,"837,676.00","500,000.00","700,000.00","700,000.00","700,000.00",,,,,,,,"11,267,762.50",,,,"500,000.00",,"5,402,000.00","5,402,000.00","5,402,000.00",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,569,057.67","189,297.00","410,422.00","410,422.00","1,260,422.00","6,000.00","1,280.00","1,280.00","2,911,065.84","10,518,036.99","17,883,732.87","20,267,434.94","20,299,866.66","1,115,583.33","4,782,173.32","122,217,180.69","13,886,348.97","92,599,564.62","161,052,400.98","160,998,985.50","186,911,665.92","16,721,113.95","81,354,160.17","88,864,315.59","100,519,970.97","70,351,178.80","174,615,135.86","364,212,536.66","424,482,818.37","12,496,626.27","110,531,073.67","146,042,089.44","174,538,315.21","5,578,516.81","12,285,562.43","524,748.45","15,901,093.43","10,896,010.11","30,959,894.25"
五、现金及现金等价物净增加额,"33,359,777.92","-3,109,043.31","-2,666,242.22","-9,765,998.91","6,866,738.74","419,668,399.35","391,825,048.35","386,643,420.33","387,695,202.49","-53,064,269.42","-93,693,023.11","-93,682,473.03","-82,820,248.71","-18,199,769.11","-144,386,863.33","-201,095,494.70","-175,494,273.44","-1,849,816.14","73,426,387.68","68,732,013.30","51,668,259.91","37,431,880.73","13,307,717.42","-169,961,506.28","-151,819,620.87","6,818,454.44","20,807,703.49","128,786,227.92","24,287,403.51","-36,958,265.61","33,163,683.25","-2,211,043.41","7,763,432.56","7,087,423.09","-19,031,468.20","83,872,338.26","-55,954,331.70","104,942,033.52","98,006,071.39"
购建固定资产、无形资产和其他长期资产支付的现金,"56,687,502.21","11,946,176.86","5,086,351.77","6,733,326.00","8,744,438.37","3,736,245.03","8,972,761.42","12,458,793.25","19,033,448.68","4,834,729.69","10,049,024.41","15,007,230.98","24,883,818.20","3,351,195.54","8,604,273.22","20,357,231.72","51,231,937.67","8,025,764.92","20,930,959.58","34,109,627.19","37,168,691.02","4,893,842.58","42,077,510.53","118,523,877.59","137,313,473.78","51,910,163.18","90,302,343.48","120,127,274.69","147,659,847.37","53,339,692.29","72,547,347.10","84,256,301.32","87,681,417.70","24,614,978.01","25,927,244.23","26,763,728.70","38,974,858.84","30,171,337.50","38,255,185.07"
期初现金及现金等价物余额,"13,652,527.53","47,012,305.45","43,903,262.14","43,903,262.14","43,903,262.14","50,770,000.88","50,770,000.88","50,770,000.88","50,770,000.88","438,465,203.37","438,465,203.37","438,465,203.37","438,465,203.37","355,644,954.66","360,644,954.66","360,644,954.66","355,644,954.66","180,150,681.22","180,150,681.22","180,150,681.22","180,150,681.22","231,818,941.13","231,818,941.13","231,818,941.13","231,818,941.13","79,999,320.26","79,999,320.26","79,999,320.26","79,999,320.26","104,286,723.77","104,286,723.77","104,286,723.77","104,286,723.77","112,050,156.33","112,050,156.33","112,050,156.33","112,050,156.33","56,095,824.63","56,095,824.63"
投资支付的现金,"550,000.00",,,,,,,"7,770,000.00","10,000,000.00","4,000,000.00",,,"38,722,000.00",,"115,510,000.00","258,740,353.25","117,215,550.00","73,525,351.00","73,525,351.00","78,682,708.83","146,810,701.49",,"66,390,000.00","235,247,842.61","249,447,547.13","42,640,000.00","119,374,591.32","135,124,628.22","200,604,628.22","49,100,000.00","78,314,635.25","110,314,635.25","115,566,973.79","3,500,000.00","5,500,000.00","17,000,000.00","55,000,000.00","3,000,000.00","3,000,000.00"
期末现金及现金等价物余额,"47,012,305.45","43,903,262.14","41,237,019.92","34,137,263.23","50,770,000.88","470,438,400.23","442,595,049.23","437,413,421.21","438,465,203.37","385,400,933.95","344,772,180.26","344,782,730.34","355,644,954.66","337,445,185.55","216,258,091.33","159,549,459.96","180,150,681.22","178,300,865.08","253,577,068.90","248,882,694.52","231,818,941.13","269,250,821.86","245,126,658.55","61,857,434.85","79,999,320.26","86,817,774.70","100,807,023.75","208,785,548.18","104,286,723.77","67,328,458.16","137,450,407.02","102,075,680.36","112,050,156.33","119,137,579.42","93,018,688.13","195,922,494.59","56,095,824.63","161,037,858.15","154,101,896.02"
