科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"53,890,114.30","93,458,385.99","102,249,876.82","61,724,014.19","100,545,250.06","144,697,316.53","34,323,278.75","109,124,837.43","176,107,724.16","225,482,607.87","54,263,238.48","167,426,344.19","249,125,866.92","327,295,308.71","71,113,175.90","190,069,755.61","358,303,872.64","470,950,537.77","105,791,253.01","308,298,154.49","491,205,992.20","641,704,872.82","209,546,814.44","422,372,597.60","617,206,248.08","787,235,238.16","174,546,242.84","362,102,483.81","690,428,211.31","912,779,714.77","271,870,822.68","483,503,612.62","701,063,070.61","1,101,170,023.69","290,564,682.50","623,199,941.36","768,793,274.61","1,318,803,271.94","271,839,000.93"
取得借款收到的现金,"590,000,000.00","585,000,000.00","580,000,000.00",,,"5,000,000.00","415,000,000.00","565,000,000.00","795,000,000.00","750,000,000.00",,"496,500,000.00","697,732,000.00","298,876,385.69","50,000,000.00","169,990,528.30","569,966,353.25","870,341,553.75","510,000,000.00","1,185,700,000.00","1,439,250,000.00","1,749,504,854.06","392,050,000.00","452,050,000.00","452,050,000.00","492,050,000.00","436,050,000.00","436,050,000.00","436,050,000.00","2,559,573,531.63","1,175,547,692.05","1,187,582,378.82","1,469,607,622.66","2,040,030,374.80","898,972,599.80","1,648,314,046.21","2,026,346,629.87","3,374,214,792.66","1,328,057,805.56"
支付的各项税费,"25,667,258.77","12,801,173.55","33,434,855.16","29,495,051.70","55,461,723.22","76,545,310.99","20,574,052.43","54,097,020.17","98,945,776.15","130,482,035.98","65,022,832.65","101,001,056.42","128,997,660.42","129,971,407.26","33,147,155.62","108,542,175.32","126,644,397.32","162,961,103.97","61,336,646.75","167,307,726.00","207,880,450.70","229,127,343.33","41,007,244.75","182,644,695.00","237,885,398.15","345,805,203.55","80,229,748.53","124,310,232.87","439,074,520.48","597,673,125.83","268,275,517.56","289,647,495.55","424,767,715.15","588,235,342.11","201,737,190.49","298,155,434.73","418,622,299.26","426,419,824.16","146,632,717.52"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"25,764,300.00",,,,,,,,,,,,,,"200,000,000.00","200,000,000.00","250,000,000.00",
支付其他与经营活动有关的现金,"94,590,375.43","119,766,275.40","146,265,782.00","119,041,186.72","150,778,909.35","225,941,786.60","140,645,111.13","190,562,671.85","266,900,599.92","167,316,556.18","162,897,299.07","276,623,852.36","355,089,261.14","288,037,057.06","157,075,526.91","400,989,645.26","573,313,332.30","663,023,476.07","180,098,474.66","527,581,151.72","811,639,035.53","974,013,696.74","247,705,970.56","584,496,107.12","894,829,581.81","907,612,356.97","167,477,988.40","403,852,966.21","715,055,774.97","1,233,532,077.95","189,024,057.22","790,630,403.59","1,215,568,941.80","1,454,829,992.24","247,782,892.42","837,704,045.11","1,489,663,862.93","1,873,687,981.88","268,485,573.41"
筹资活动现金流入小计,"744,906,000.00","585,000,000.00","580,000,000.00",,"1,403,141,186.35","1,408,141,186.35","415,000,000.00","565,000,000.00","835,000,000.00","1,285,500,000.00",,"496,500,000.00","706,532,000.00","807,176,385.69","50,000,000.00","169,990,528.30","569,966,353.25","870,341,553.75","510,000,000.00","1,188,700,000.00","1,442,250,000.00","3,805,797,708.34","421,450,000.00","481,450,000.00","481,450,000.00","512,200,000.00","455,303,993.00","1,255,303,629.00","1,261,623,572.98","3,431,758,148.11","1,215,959,468.84","2,693,815,907.61","2,975,841,151.45","3,555,548,622.06","1,211,907,599.80","2,188,814,046.21","2,771,146,629.87","4,169,014,792.66","1,328,057,805.56"
经营活动现金流出小计,"2,693,150,625.02","3,543,542,272.18","3,487,703,570.44","2,467,975,556.21","3,992,349,187.48","5,984,385,548.04","2,176,259,138.48","4,050,621,590.02","6,399,566,012.09","8,039,599,232.79","2,337,608,452.09","5,201,635,556.59","7,836,042,703.81","9,928,632,929.05","2,639,505,067.65","5,737,300,681.97","8,746,264,709.41","11,372,090,068.34","2,655,810,516.19","5,720,385,538.68","10,132,324,511.50","13,283,100,765.70","3,871,075,768.17","8,592,442,456.47","11,810,949,703.70","15,264,663,484.91","5,401,830,543.52","12,433,227,616.41","18,578,309,614.20","18,947,267,745.91","5,318,410,232.50","11,564,362,280.48","21,370,054,258.23","17,757,712,430.71","7,488,168,823.35","13,573,780,825.00","21,411,436,320.32","19,234,534,026.34","5,570,666,247.34"
偿还债务支付的现金,"415,000,000.00","585,000,000.00","760,000,000.00","40,000,000.00","90,000,000.00","190,000,000.00",,,"425,000,000.00","385,000,000.00","190,000,000.00","240,000,000.00","522,232,000.00","668,876,385.69","50,000,000.00","50,000,000.00","50,000,000.00","134,125,200.50","320,000,000.00","795,700,000.00","925,500,000.00","1,995,818,365.71","312,900,000.00","953,311,576.67","953,311,576.67","1,390,299,146.94","197,650,000.00","239,550,055.20","284,547,072.99","2,193,857,652.36","767,088,200.00","967,609,200.00","1,038,477,183.91","1,468,369,453.14","396,273,635.38","1,526,034,309.99","1,749,307,307.12","2,555,289,749.99","366,383,378.68"
经营活动产生的现金流量净额,"-31,925,926.77","295,563,159.03","992,594,523.71","-417,621,030.52","288,588,078.54","-378,327,056.52","-616,497,285.73","-724,730,437.01","44,106,021.11","-270,471,681.90","194,965,146.80","-51,541,793.61","812,130,690.59","458,451,780.44","306,553,682.19","608,988,085.00","1,306,793,931.76","1,152,475,185.49","-194,632,672.27","398,800,665.37","467,926,828.17","183,247,120.60","439,997,789.56","778,140,172.71","3,159,224,105.20","2,254,532,713.30","-92,099,755.23","570,485,080.45","1,844,214,906.82","9,456,335.98","241,512,521.85","2,164,528,372.35","1,268,376,899.45","1,490,221,666.27","-694,383,255.69","-373,160,580.93","205,844,434.17","-1,537,598,284.89","-1,385,871,960.12"
分配股利、利润或偿还利息支付的现金,"8,911,110.26","32,822,206.04","53,742,834.14","4,508,800.00","6,693,411.00","7,044,800.00","3,110,891.81","80,444,501.75","87,210,090.11","142,987,698.41","3,211,855.35","114,423,290.61","117,306,569.92","165,004,255.67","62,255.64","130,201,653.02","130,526,648.45","181,530,287.27","11,328,294.71","131,388,480.29","135,196,372.75","170,247,898.80","8,138,127.03","150,477,099.46","173,140,843.66","184,592,382.44","5,946,422.11","169,709,599.39","184,506,970.94","195,384,865.07","6,901,823.55","21,931,671.40","352,972,146.01","369,358,330.49","14,187,317.49","280,511,382.20","294,511,131.40","312,137,969.72","23,579,664.81"
收回投资收到的现金,"390,000.00","259,984.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,201,080.00",,,,"30,000,000.00","54,000,000.00","1,004,000,000.00","1,004,000,000.00","1,019,440,000.00",
支付其他与筹资活动有关的现金,,,,,,"2,392,091.88",,,,,,,,,,,,,,,,,,,,"33,700,800.00",,,,,,,,"250,000,000.00",,,,"20,000,000.00",
取得投资收益收到的现金,"141,175.42",,,,,,,,,,,,,,,,,,,"9,500,000.00","9,500,000.00","9,500,000.00",,,,"6,869,254.38",,,,"5,524,602.46",,,,"5,662,295.70","15,477,899.88","15,477,899.88","15,477,899.88","20,672,616.10",
筹资活动现金流出小计,"423,911,110.26","617,822,206.04","813,742,834.14","44,508,800.00","96,693,411.00","199,436,891.88","3,110,891.81","80,444,501.75","512,210,090.11","527,987,698.41","193,211,855.35","354,423,290.61","639,538,569.92","833,880,641.36","50,062,255.64","180,201,653.02","180,526,648.45","315,655,487.77","331,328,294.71","927,088,480.29","1,060,696,372.75","2,166,066,264.51","321,038,127.03","1,103,788,676.13","1,126,452,420.33","1,608,592,329.38","203,596,422.11","409,259,654.59","469,054,043.93","2,389,242,517.43","773,990,023.55","989,540,871.40","1,391,449,329.92","2,087,727,783.63","410,460,952.87","1,806,545,692.19","2,043,818,438.52","2,887,427,719.71","389,963,043.49"
处置固定资产、无形资产和其他长期资产收回的现金净额,"617,000.00","73,500.00","14,291,107.65","256,457.69","59,824.90","558,446.34","181,724.12","405,621.31","735,388.60","197,000.00","59,826.92","1,921,898.43","494,248.92","1,954,460.00",,"1,661,974.82","1,772,126.40","3,929,926.15","22,403.05","3,362,616.97","4,732,789.29","17,474,715.61","245,924.57","76,710.29","222,955.89","1,103,541.36","2,243,300.73","18,493,515.85","26,964,588.34","48,824,225.09","1,740,534.59","7,421,581.45","7,660,894.00","22,778,089.43","2,393,953.92","4,319,169.82","24,482,044.93","8,395,662.63","422,479.12"
筹资活动产生的现金流量净额,"320,994,889.74","-32,822,206.04","-233,742,834.14","-44,508,800.00","1,306,447,775.35","1,208,704,294.47","411,889,108.19","484,555,498.25","322,789,909.89","757,512,301.59","-193,211,855.35","142,076,709.39","66,993,430.08","-26,704,255.67","-62,255.64","-10,211,124.72","389,439,704.80","554,686,065.98","178,671,705.29","261,611,519.71","381,553,627.25","1,639,731,443.83","100,411,872.97","-622,338,676.13","-645,002,420.33","-1,096,392,329.38","251,707,570.89","846,043,974.41","792,569,529.05","1,042,515,630.68","441,969,445.29","1,704,275,036.21","1,584,391,821.53","1,467,820,838.43","801,446,646.93","382,268,354.02","727,328,191.35","1,281,587,072.95","938,094,762.07"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"27,678,283.88",,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,"968,333.23",,"347,659.74","872,719.92","972,182.23",,"10,673,219.31","12,293,003.27","18,179,480.49",,"-9,670,000.00","5,536,000.00","1,565,641.11","-8,047,915.91"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"14,223,200.00",,,,"16,018,130.00",,"5,310,000.00","8,755,200.00","72,824,272.47",,"1,700,000.00","1,700,000.00","17,995,500.00",,,,"20,284,500.00",,,"229,375,355.36","229,375,355.36",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,148,175.42","333,484.11","14,291,107.65","256,457.69","59,824.90","558,446.34","181,724.12","405,621.31","735,388.60","197,000.00","59,826.92","1,921,898.43","494,248.92","1,954,460.00",,"1,661,974.82","1,772,126.40","18,153,126.15","22,403.05","12,862,616.97","41,911,073.17","42,992,845.61","245,924.57","5,386,710.29","8,978,155.89","80,797,068.21","2,243,300.73","20,193,515.85","28,664,588.34","172,545,407.55","1,740,534.59","7,421,581.45","7,660,894.00","78,724,885.13","71,871,853.80","1,023,797,069.70","1,273,335,300.17","1,277,883,634.09","422,479.12"
五、现金及现金等价物净增加额,"6,139,470.46","1,656,045.20","603,349,433.08","-489,014,483.33","1,549,025,890.20","765,672,694.20","-296,999,851.95","-402,920,158.32","54,546,026.68","-235,993,843.47","-274,345,910.16","-586,882,138.10","-46,099,020.44","-910,574,538.81","112,818,461.27","-101,097,978.69","581,352,127.18","466,125,673.62","-253,138,438.70","59,703,990.15","266,255,240.19","878,495,491.79","392,910,661.43","-154,942,792.80","1,551,755,927.59","160,658,883.63","74,177,774.42","226,454,191.23","1,328,900,170.49","-235,401,465.74","536,335,622.59","3,546,936,583.33","2,356,010,169.35","1,267,904,827.54","-11,676,652.43","636,531,992.86","1,625,727,394.03","-507,979,473.78","-760,246,072.34"
购建固定资产、无形资产和其他长期资产支付的现金,"284,077,667.93","260,356,391.90","169,793,364.14","27,141,110.50","46,069,788.59","65,262,990.09","92,573,398.53","163,150,840.87","313,085,292.92","717,835,000.43","276,159,028.53","679,338,952.31","925,717,390.03","1,251,575,963.58","174,104,225.28","681,968,173.79","1,097,084,895.78","1,234,795,022.05","237,199,874.77","613,570,811.90","625,136,288.40","987,475,918.25","147,744,925.67","302,147,799.67","482,169,697.35","605,844,101.73","87,673,341.97","373,044,224.22","399,744,188.20","676,253,452.38","110,506,879.14","292,806,625.99","405,157,448.90","686,492,542.78","147,261,897.47","273,602,849.93","398,325,301.66","779,219,552.47","193,043,437.50"
期初现金及现金等价物余额,"50,106,001.04","56,245,471.50","57,901,516.70","661,250,949.78","661,250,939.78","661,250,949.78","1,426,923,643.98","1,426,923,643.98","1,426,923,643.98","1,426,923,643.98","1,190,929,800.51","1,190,929,800.51","1,190,929,800.51","1,190,929,800.51","280,355,261.70","280,355,261.70","280,355,261.70","280,355,261.70","746,480,935.32","746,480,935.32","746,480,935.32","746,480,935.32","1,624,976,427.11","1,624,976,427.11","1,624,976,427.11","1,624,976,427.11","1,785,635,310.74","1,785,635,310.74","1,785,635,310.74","1,785,635,310.74","1,550,233,845.00","1,550,233,845.00","1,550,233,845.00","1,550,233,845.00","2,818,138,672.54","2,818,138,672.54","2,818,138,672.54","2,818,138,672.54","2,310,159,198.76"
投资支付的现金,,"1,062,000.00",,,,,,,,,,,,"78,274,960.00","19,568,740.00","19,568,740.00","19,568,740.00","24,393,681.95",,,,,,"13,983,200.00","489,274,215.82","473,402,800.00",,"837,571,815.00","937,677,385.44","6,389,680.00","38,380,000.00","47,155,000.00","111,555,000.00","1,100,549,500.00","43,350,000.00","113,100,000.00","187,991,230.00","727,300,000.00","111,800,000.00"
期末现金及现金等价物余额,"56,245,471.50","57,901,516.70","661,250,949.78","172,236,466.45","2,210,276,829.98","1,426,923,643.98","1,129,923,792.03","1,024,003,485.66","1,481,469,670.66","1,190,929,800.51","916,583,890.35","604,047,662.41","1,144,830,780.07","280,355,261.70","393,173,722.97","179,257,283.01","861,707,388.88","746,480,935.32","493,342,496.62","806,184,925.47","1,012,736,175.51","1,624,976,427.11","2,017,887,088.54","1,470,033,634.31","3,176,732,354.70","1,785,635,310.74","1,859,813,085.16","2,012,089,501.97","3,114,535,481.23","1,550,233,845.00","2,086,569,467.59","5,097,170,428.33","3,906,244,014.35","2,818,138,672.54","2,806,462,020.11","3,454,670,665.40","4,443,866,066.57","2,310,159,198.76","1,549,913,126.42"
