科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
一年内到期的非流动负债,"10,000,000.00","15,000,000.00","73,750,000.00","20,000,000.00","20,000,000.00","35,000,000.00",,,,"369,236,801.09","374,964,748.27","365,785,315.35","300,650,000.00","306,023,942.77","311,556,284.57","666,938,640.77","354,232,482.07","360,343,534.00","366,244,273.20","346,252,982.44","354,545,261.51","365,850,703.20","372,268,284.57","5,000,000.00",,"110,000,000.00","110,000,000.00","90,000,000.00","40,000,000.00","581,750,794.30","581,750,794.30"
其他流动资产,,,,,,"3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,"4,061,081.88","3,903,475.93","3,903,475.93","3,903,475.93","60,788,717.37","61,550,973.99"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,480,091.49","8,918,767.22"
流动资产合计,"717,318,504.14","537,174,663.03","434,308,801.54","447,197,330.91","1,373,055,597.91","1,426,436,622.70","1,393,025,733.05","1,411,330,154.92","1,824,431,754.07","1,768,229,146.49","1,885,944,147.66","1,823,887,312.21","1,790,076,287.46","1,746,998,445.12","1,799,651,974.56","2,153,388,556.22","1,899,497,697.88","1,529,717,934.80","1,547,929,991.77","1,389,062,320.68","1,396,975,258.37","915,809,685.03","954,309,323.59","766,693,625.32","1,153,806,039.25","1,225,512,172.30","1,333,276,437.33","1,430,210,754.15","1,570,436,149.82","1,561,535,752.46","1,528,386,655.65"
流动负债合计,"552,841,875.79","378,077,132.20","336,270,183.71","295,637,163.50","234,876,132.42","335,661,644.99","263,955,882.65","269,271,084.63","664,373,763.68","665,929,649.58","752,041,163.80","723,803,426.93","668,559,015.55","725,260,799.80","752,316,330.12","1,054,041,834.28","698,220,233.33","736,043,421.24","743,709,473.18","569,243,386.40","589,946,250.22","693,278,386.50","704,450,713.63","827,175,512.53","517,428,591.73","503,760,790.22","554,205,003.96","494,026,884.43","584,136,831.58","3,191,436,672.46","3,193,430,902.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","3,800,540.00","3,800,540.00"
长期借款,"203,750,000.00","222,500,000.00","116,250,000.00","95,000,000.00","95,000,000.00","45,000,000.00","45,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","45,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","174,850,000.00","599,610,000.00","599,610,000.00","702,610,000.00","742,610,000.00","1,033,834,427.17","1,033,834,427.17"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,325,333.33","34,325,333.33"
长期股权投资,"2,500,000.00","2,500,000.00","2,500,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,100,695.84","1,100,695.84","1,000,000.00",,,,,,,,"3,400,000.00","3,285,636.32","3,285,636.32","4,098,136.32","6,114,292.15","2,627,923.68","2,627,923.68"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"346,696,788.79","502,526,793.27","596,988,136.70","610,511,893.86","597,762,764.86","586,044,658.55","589,308,734.24","573,344,447.63","568,589,798.53","557,772,544.39","540,790,862.95","526,399,548.40","510,599,629.51","508,336,967.33","569,465,315.24","583,023,706.54","569,533,080.07","561,230,343.00","542,641,539.91","524,730,290.85","513,555,780.57","618,092,936.61","598,423,122.68","580,602,221.24","568,203,976.53","720,334,211.95","702,031,315.11","867,460,203.74","903,791,536.03","1,432,715,685.84","1,395,599,204.85"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"11,159,757.59",,"9,733,483.25","9,733,483.25","8,307,208.90","8,307,208.90"
在建工程,"8,800,381.53","128,348,151.57","60,302,552.66","20,267,202.17","811,982.26","25,088,175.44","8,423,071.17","9,421,108.43","13,829,234.69","21,383,392.24","39,544,958.87","48,150,743.32","61,089,308.81","179,662,549.45","111,724,219.83","103,512,403.47","80,604,444.82","147,692,363.77","167,684,785.45","183,908,124.81","197,564,014.64","349,588,844.67","353,573,575.23","358,113,268.59","326,792,398.74","931,230,675.45","935,135,147.39","761,055,163.38","713,131,033.06","37,171,265.09","91,445,862.24"
其他非流动负债,"9,700,000.00","65,275,258.15","83,642,764.38","80,327,041.62","88,024,180.24","86,070,687.28","87,277,668.01","86,785,021.83","86,136,429.47","85,898,610.20","85,105,590.93","83,867,904.66","82,074,885.39","87,116,533.12","85,423,513.85","83,770,494.58","82,897,475.31",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"213,450,000.00","287,775,258.15","199,892,764.38","175,327,041.62","183,024,180.24","131,070,687.28","132,277,668.01","116,785,021.83","116,136,429.47","85,898,610.20","85,105,590.93","83,867,904.66","82,074,885.39","87,116,533.12","85,423,513.85","83,770,494.58","132,897,475.31","128,629,456.04","126,481,196.77","125,237,417.50","118,001,398.24","110,001,904.25","107,765,885.00","105,148,128.36","237,571,240.41","671,010,110.05","657,423,464.51","767,730,059.81","805,162,671.86","1,143,940,728.87","1,143,830,728.89"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,"467,240.03",,,,,
负债合计,"766,291,875.79","665,852,390.35","536,162,948.09","470,964,205.12","417,900,312.66","466,732,332.27","396,233,550.66","386,056,106.46","780,510,193.15","751,828,259.78","837,146,754.73","807,671,331.59","750,633,900.94","812,377,332.92","837,739,843.97","1,137,812,328.86","831,117,708.64","864,672,877.28","870,190,669.95","694,480,803.90","707,947,648.46","803,280,290.75","812,216,598.63","932,323,640.89","754,999,832.14","1,174,770,900.27","1,211,628,468.47","1,261,756,944.24","1,389,299,503.44","4,335,377,401.33","4,337,261,631.05"
生产性生物资产,,,,,,,,,,,,,,"231,474.00","231,474.00","231,474.00","231,474.00","6,315,562.43","6,315,562.43","6,315,562.43","6,315,562.43","13,795,811.72","13,795,811.72","13,795,811.72","13,795,811.72","3,686,473.21","3,686,473.21","3,686,473.21","5,016,961.91","4,642,522.61","4,642,522.61"
实收资本(或股本),"101,616,725.00","139,800,000.00","139,800,000.00","139,800,000.00","186,400,000.00","186,400,000.00","186,400,000.00","186,400,000.00","186,400,000.00","186,400,000.00","186,400,000.00","242,320,000.00","242,320,000.00","242,320,000.00","242,320,000.00","315,016,000.00","315,016,000.00","315,016,000.00","315,016,000.00","504,025,600.00","504,025,600.00","504,025,600.00","504,025,600.00","551,989,974.00","599,561,402.00","599,561,402.00","599,561,402.00","599,561,402.00","599,561,402.00","599,561,402.00","599,561,402.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"72,913,275.00","332,512,306.55","333,539,187.55","333,539,187.55","1,214,048,787.55","1,214,048,787.55","1,214,048,787.55","1,213,065,587.95","1,213,065,587.95","1,214,048,787.55","1,213,065,587.95","1,158,130,769.00","1,158,130,769.00","1,158,135,389.32","1,157,145,587.95","1,085,439,389.32","1,085,439,389.32","1,085,439,389.32","1,084,449,587.95","896,429,789.32","896,429,789.32","896,429,789.32","895,439,987.95","1,413,965,415.32","1,840,237,815.48","1,840,237,815.47","1,840,237,815.47","1,840,237,815.47","1,840,237,815.47","1,923,838,532.94","1,923,838,532.94"
无形资产,"32,412,399.25","29,870,680.94","69,724,075.17","69,312,911.70","68,894,004.45","68,474,909.36","68,056,274.51","67,637,639.66","67,219,004.81","66,800,369.96","66,381,735.11","65,963,100.26","65,544,465.41","122,621,594.29","122,314,245.20","124,314,075.82","123,658,801.80","122,751,726.88","121,946,224.30","121,140,721.72","120,335,219.14","119,535,999.86","118,799,922.29","225,048,815.20","224,062,292.94","210,173,323.56","221,890,460.67","198,936,583.40","238,153,076.27","124,468,136.70","123,644,812.42"
盈余公积,"19,498,456.22","8,245,314.14","17,614,721.05","17,614,721.05","17,614,721.05","26,848,656.20","26,848,656.20","26,848,656.20","26,848,656.20","34,127,521.48","34,127,521.48","34,127,521.48","34,127,521.48","41,981,517.23","41,981,517.23","41,981,517.23","41,981,517.23","51,886,184.72","51,886,184.72","51,886,184.72","51,886,184.72","58,375,116.71","58,375,116.71","58,375,116.71","58,375,116.71","72,555,048.21","72,555,048.21","72,555,048.21","72,555,048.21","72,555,048.21","72,555,048.21"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"817,927,914.52","843,510,838.06","816,493,771.69","896,284,257.17","816,493,771.69","816,493,771.69","816,493,771.69","816,493,771.69"
未分配利润,"150,986,763.11","59,891,577.60","141,272,232.04","188,431,653.20","207,605,364.25","217,707,173.25","239,505,185.58","252,489,969.51","270,151,140.73","273,223,310.30","295,151,866.40","295,591,574.68","311,330,358.93","319,071,331.24","336,486,905.09","378,733,264.87","393,955,469.95","382,948,470.86","395,657,939.79","408,738,067.02","425,660,083.65","416,321,203.90","429,868,274.66","460,949,190.41","540,426,622.69","519,614,425.26","657,917,360.17","580,482,713.79","636,104,794.06","-2,963,714,488.48","-2,982,182,530.75"
长期待摊费用,,,,"168,332.00","42,086.00",,"60,000.00",,,,,,,,,,,,,,,,,,,,"108,108.11","308,453.56","289,896.87","231,340.17","192,783.48"
少数股东权益,"2,034,248.23","937,879.97",,,,,,,,,,"5,998,018.55","5,998,018.55","5,641,943.68","5,602,679.84","5,167,499.49","4,681,391.94","4,501,133.90","4,385,766.96","4,188,219.55","3,659,435.39","3,268,165.56","3,165,197.44","2,991,837.43","2,784,367.18","2,489,062.95","2,371,958.21","2,267,183.15","2,100,808.33","65,966,959.58","65,697,910.51"
递延所得税资产,"5,613,269.64","6,819,179.80","6,918,946.27","6,918,946.26","6,918,946.26","9,600,566.21","9,600,566.20","9,265,496.09","9,265,496.09","8,770,127.64","8,770,127.64","9,085,861.92","8,794,876.14","9,288,203.63","9,288,203.62","9,779,861.61","9,558,639.71","8,247,590.62","8,301,285.54","8,532,026.53","8,333,426.36","5,524,139.85","5,524,139.85","5,524,139.85","5,524,139.85","3,011,536.06","3,799,389.20","3,011,536.06","3,011,536.06","69,000,933.41","69,000,933.41"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"43,195,696.43","32,195,696.43","79,000,574.96","75,324,793.60","21,478,034.49","18,255,392.24",,,"339,977,546.24","338,922,558.49","338,922,558.49","360,081,058.49","673,513,021.95","673,513,021.95","668,424,778.61","673,513,021.96","311,254,297.02","301,672,457.03","289,158,865.80","301,672,457.03",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"396,022,839.21","670,064,805.58","736,433,710.80","708,179,285.99","675,429,783.83","690,208,309.56","676,448,646.12","660,668,691.81","659,903,534.12","698,922,130.66","688,683,381.00","729,599,828.86","722,353,073.47","842,618,823.19","832,379,545.97","821,962,217.28","784,586,440.40","1,187,215,132.94","1,186,811,956.12","1,184,549,284.83","1,207,185,061.63","1,781,050,754.66","1,764,629,593.72","2,670,436,949.73","2,659,802,479.80","3,000,937,165.29","3,068,893,244.21","2,945,209,187.16","2,988,674,561.07","2,491,152,119.19","2,507,448,354.38"
所有者权益(或股东权益)合计,"347,049,467.56","541,387,078.26","634,579,564.25","684,412,411.78","1,630,585,069.08","1,649,912,599.99","1,673,240,828.51","1,685,942,740.27","1,703,825,095.04","1,715,323,017.37","1,737,480,773.93","1,745,815,809.48","1,761,795,459.99","1,777,239,935.39","1,794,291,676.56","1,837,538,444.64","1,852,966,429.64","1,852,260,190.46","1,864,551,277.94","1,879,130,801.61","1,896,212,671.54","1,893,580,148.94","1,906,722,318.68","2,504,806,934.16","3,058,608,686.91","3,051,678,437.32","3,190,541,213.07","3,113,662,997.07","3,169,811,207.45","-282,689,529.68","-301,426,621.02"
资产总计,"1,113,341,343.35","1,207,239,468.61","1,170,742,512.34","1,155,376,616.90","2,048,485,381.74","2,116,644,932.26","2,069,474,379.17","2,071,998,846.73","2,484,335,288.19","2,467,151,277.15","2,574,627,528.66","2,553,487,141.07","2,512,429,360.93","2,589,617,268.31","2,632,031,520.53","2,975,350,773.50","2,684,084,138.28","2,716,933,067.74","2,734,741,947.89","2,573,611,605.51","2,604,160,320.00","2,696,860,439.69","2,718,938,917.31","3,437,130,575.05","3,813,608,519.05","4,226,449,337.59","4,402,169,681.54","4,375,419,941.31","4,559,110,710.89","4,052,687,871.65","4,035,835,010.03"
负债和所有者(或股东权益)合计,"1,113,341,343.35","1,207,239,468.61","1,170,742,512.34","1,155,376,616.90","2,048,485,381.74","2,116,644,932.26","2,069,474,379.17","2,071,998,846.73","2,484,335,288.19","2,467,151,277.15","2,574,627,528.66","2,553,487,141.07","2,512,429,360.93","2,589,617,268.31","2,632,031,520.53","2,975,350,773.50","2,684,084,138.28","2,716,933,067.74","2,734,741,947.89","2,573,611,605.51","2,604,160,320.00","2,696,860,439.69","2,718,938,917.31","3,437,130,575.05","3,813,608,519.05","4,226,449,337.59","4,402,169,681.54","4,375,419,941.31","4,559,110,710.89","4,052,687,871.65","4,035,835,010.03"
