科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
固定资产,"179,089,113.14","187,317,581.83","187,031,225.37","178,914,124.43","175,505,217.06","183,243,783.15","171,310,694.71","182,496,720.90","179,705,273.00","331,980,713.74","338,071,881.89","327,341,591.64","329,570,994.77","447,592,817.47","438,990,380.45"
递延所得税负债,,,,,,,,,,,,,,"7,373,433.98","7,373,433.98"
在建工程,"8,206,969.48","5,478,480.65","1,555,714.26","7,073,849.81","20,514,696.74","32,313,641.92","93,499,552.69","149,174,758.96","160,977,662.20","43,356,843.55","58,940,732.33","77,726,361.14","94,868,169.18","98,598,753.58","120,773,734.81"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,"1,366,998.51","933,638.53","1,109,660.34","1,009,698.99","1,069,061.52","1,495,675.33","19,431,845.12","3,045,094.18","3,115,461.12","4,239,121.52","3,059,770.66","3,794,938.26","4,794,738.07",,
非流动负债合计,"11,190,721.24","5,058,775.43","6,037,671.35","20,320,984.39","22,474,200.38","36,439,079.86","53,637,160.92","67,045,069.00","71,157,762.62","46,181,513.19","72,682,081.77","84,323,785.35","89,876,324.71","19,888,816.34","38,785,645.25"
固定资产清理,,,,,,,,,"19,018.48",,,,,,
负债合计,"430,770,074.64","488,726,414.26","326,623,225.14","306,045,934.79","300,138,676.16","517,150,574.85","534,812,300.60","507,250,227.80","485,362,845.63","680,039,291.15","710,218,820.51","935,560,038.52","1,020,472,369.71","1,273,009,895.25","1,454,258,213.57"
生产性生物资产,,,,,,,,,,"845,539.00","855,299.00","1,060,103.00","1,014,276.40","1,459,278.40","1,461,798.40"
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","169,399,860.00","169,399,860.00","169,399,860.00","169,568,860.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"84,723,211.22","84,723,211.22","87,609,511.22","88,830,611.22","88,830,611.22","88,830,611.22","737,325,316.34","736,564,920.67","736,564,920.67","736,910,222.00","736,289,629.67","710,228,157.82","713,107,822.25","716,046,529.46","721,395,891.31"
无形资产,"45,469,751.91","53,443,876.98","92,372,786.96","105,264,437.14","106,003,019.29","105,029,244.69","104,376,786.14","111,771,757.29","110,990,317.06","112,119,303.76","113,834,496.51","116,507,339.79","118,011,640.30","509,743,245.78","509,319,717.74"
盈余公积,"13,179,917.77","15,212,719.32","19,055,276.57","19,055,276.57","19,055,276.57","33,288,251.55","33,288,251.55","33,288,251.55","33,288,251.55","38,543,867.57","38,543,867.57","38,543,867.57","38,543,867.57","38,543,867.57","38,543,867.57"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"22,355,764.20","22,355,764.20","22,355,764.20","22,355,764.20"
商誉,,,,,,,,,,,,,,,
未分配利润,"139,887,259.06","243,385,230.70","343,004,163.94","421,347,662.68","454,273,391.84","448,022,583.66","509,296,324.45","572,069,694.62","614,753,992.64","704,802,310.93","795,209,614.78","909,289,551.48","985,948,828.13","1,036,203,683.03","1,104,625,235.10"
长期待摊费用,,"328,340.04","4,867,101.46","4,492,851.14","4,378,796.27","4,118,600.81","3,949,065.29","3,744,350.48","3,557,225.31","3,370,100.09","3,224,893.07","2,995,849.73","2,808,724.55","2,621,599.47","2,434,474.31"
少数股东权益,,,"515,851.48","514,702.35","375,288.99","401,919.25","340,756.94","392,690.50","108,096.58","470,243.03","181,015.50","129,843.70","-9,163.02",,
递延所得税资产,"6,747,383.64","8,870,964.39","8,267,369.52","10,743,265.01","10,125,777.13","9,629,726.42","10,788,731.77","11,898,057.96","13,175,899.21","16,104,446.71","17,446,108.29","17,737,181.66","16,531,624.02","33,295,356.81","31,608,013.75"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"5,826,284.81","2,115,496.81","4,889,917.75","10,358,703.71","56,139,216.33","53,977,871.72","83,406,782.41","15,025,398.34","13,103,481.00","8,290,874.61","7,758,694.61","239,776,464.11","484,708,132.94","19,975,043.95","11,334,127.08"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"249,526,501.49","262,716,939.24","307,713,609.04","326,182,758.68","382,020,074.34","397,988,478.41","494,883,815.64","484,301,764.87","492,856,611.14","528,500,871.92","551,077,876.61","794,453,602.53","1,059,780,463.34","1,121,413,790.85","1,124,008,331.84"
所有者权益(或股东权益)合计,"335,411,481.90","443,434,202.00","553,474,218.41","635,555,171.89","668,816,880.11","672,820,558.60","1,414,762,673.56","1,477,604,897.35","1,520,795,202.16","1,615,181,598.21","1,705,877,149.54","1,821,381,840.10","1,901,979,841.80","1,956,564,549.58","2,032,192,691.80"
资产总计,"766,181,556.54","932,160,616.26","880,097,443.55","941,601,106.68","968,955,556.27","1,189,971,133.45","1,949,574,974.16","1,984,855,125.15","2,006,158,047.79","2,295,220,889.36","2,416,095,970.05","2,756,941,878.62","2,922,452,211.51","3,229,574,444.83","3,486,450,905.37"
负债和所有者(或股东权益)合计,"766,181,556.54","932,160,616.26","880,097,443.55","941,601,106.68","968,955,556.27","1,189,971,133.45","1,949,574,974.16","1,984,855,125.15","2,006,158,047.79","2,295,220,889.36","2,416,095,970.05","2,756,941,878.62","2,922,452,211.51","3,229,574,444.83","3,486,450,905.37"
