科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"2,543,000.00","14,152,000.00","22,140,000.00","22,140,000.00","22,140,000.00",,,,"2,300,000.00",,,,,,,"5,000,000.00","11,700,000.00",,,"7,400,000.00","30,400,000.00",,,,"23,000,000.00","4,500,000.00","806,200,000.00","1,550,600,000.00","3,097,135,736.65",,"1,657,891,600.44","3,621,701,250.44","5,673,500,000.00","1,469,000,000.00","3,007,000,000.00","4,630,200,000.00","7,041,305,300.00","119,500,000.00","783,400,000.00","1,748,500,000.00","5,253,190,000.00","481,400,000.00"
支付的各项税费,"4,863,144.03","13,570,979.94","5,672,187.45","9,319,877.03","14,142,876.80","8,146,527.46","9,676,552.24","9,908,740.30","7,553,049.17","1,499,389.24","2,207,409.54","2,857,818.43","5,718,213.09","875,608.90","1,081,635.05","3,174,986.20","3,479,943.47","223,471.50","463,300.49","628,018.89","898,041.49","2,509,482.57","2,646,443.15","3,747,791.34","4,187,165.07","3,790,569.44","9,332,654.25","18,656,110.54","28,809,536.26","25,952,955.39","42,354,327.41","60,308,512.54","72,606,062.09","15,843,686.46","30,228,906.60","48,759,759.52","60,936,999.88","9,536,281.72","13,719,834.40","22,472,668.82","26,572,078.67","2,351,413.85"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"14,751.61","13,761.93","1,248,020,500.00","768,018,000.00",,,,"613,800,000.00",,,"30,000,000.00","34,750,000.00",,,,,
支付其他与经营活动有关的现金,"8,594,238.65","7,205,060.61","3,983,573.96","8,629,070.94","7,761,188.74","2,321,280.24","4,283,968.69","5,321,572.78","28,798,945.06","3,185,796.41","5,562,097.63","8,170,303.45","4,932,369.85","3,231,114.60","6,582,193.76","10,466,172.07","13,739,475.89","4,540,141.40","6,341,885.76","10,435,165.50","18,650,226.63","5,008,689.25","9,644,544.08","19,613,789.13","22,681,768.51","11,953,728.85","41,471,733.81","210,525,232.13","2,885,896,404.30","986,592,685.30","2,893,017,827.04","5,420,030,963.58","5,193,068,042.93","845,169,010.23","1,138,112,381.58","3,587,790,412.51","2,418,211,624.76","839,062,095.26","866,805,227.84","1,457,843,146.02","1,189,386,617.50","92,636,306.81"
筹资活动现金流入小计,"2,543,000.00","14,152,000.00","22,140,000.00","22,140,000.00","295,500,000.00",,,,"2,300,000.00","15,400,000.00","15,400,000.00","15,400,000.00","5,200,000.00",,,"5,000,000.00","16,300,000.00",,,"7,400,000.00","30,400,000.00",,,,"23,000,000.00","4,514,751.61","1,018,213,752.93","3,010,620,491.00","4,078,153,727.65",,"1,657,891,600.44","3,621,701,250.44","6,287,300,000.00","1,469,000,000.00","3,007,000,000.00","4,660,200,000.00","7,076,055,300.00","119,500,000.00","783,400,000.00","1,748,500,000.00","5,253,190,000.00","481,400,000.00"
经营活动现金流出小计,"121,227,514.61","121,888,062.18","40,283,993.14","51,702,109.52","70,775,714.40","28,877,857.85","41,022,983.05","66,910,042.45","96,412,630.59","20,185,632.02","43,067,207.19","72,566,734.30","81,091,345.72","27,493,331.36","46,677,514.94","77,177,582.80","96,731,627.52","21,710,672.86","36,521,694.08","67,484,659.43","106,310,278.29","21,732,346.87","36,401,583.68","64,767,473.75","96,854,710.12","39,711,655.33","828,326,558.93","315,154,099.45","3,099,075,728.59","1,043,751,798.29","2,999,236,735.70","5,550,205,630.83","5,673,904,479.99","904,248,781.65","1,230,465,012.50","3,728,101,747.15","3,030,549,108.04","858,054,976.78","899,076,588.22","1,504,942,599.87","1,762,785,609.61","109,187,222.83"
偿还债务支付的现金,"1,543,000.00","2,760,000.00","15,692,000.00","15,778,508.75","34,532,000.00",,,,"2,300,000.00",,,,,,,,"4,560,000.00",,,"6,200,000.00","6,200,000.00","3,500,000.00","4,500,000.00","8,100,000.00","36,000,000.00",,"142,200,000.00","1,466,400,000.00","1,707,800,000.00","70,700,000.00","95,700,000.00","1,494,530,000.00","3,591,117,696.65","1,984,550,000.00","2,848,000,000.00","3,911,353,333.30","6,398,154,230.00","560,000,000.00","1,236,391,500.73","2,953,901,490.94","6,438,839,767.36","893,500,000.00"
经营活动产生的现金流量净额,"-978,600.67","-17,304,249.26","16,207,844.91","17,629,134.74","35,859,849.18","-16,754,901.99","-16,925,212.63","-31,927,044.19","-22,866,326.16","-6,087,561.14","-9,268,944.11","-29,396,948.38","-16,378,419.79","-13,972,260.64","-13,667,747.16","-25,010,658.52","-20,370,870.08","-928,712.95","3,391,551.92","-183,476.66","-1,118,710.86","-2,118,202.65","3,877,034.65","-12,127,189.54","690,280.69","-18,985,649.84","-641,711,906.06","44,614,367.27","-1,615,043,627.00","178,278,854.79","-1,416,851,330.65","-3,561,114,565.24","-1,756,825,121.63","653,474,962.36","445,590,974.29","221,635,229.98","-267,927,869.40","279,287,766.52","489,563,314.98","1,173,795,203.86","967,602,935.57","-75,547,546.79"
分配股利、利润或偿还利息支付的现金,"1,779,917.27","100,991.68","281,957.55","441,813.38","706,462.61",,"5,550,000.00","5,550,000.00","6,000,000.00",,,,,,,"73,048.62","211,384.89","146,574.40","294,853.60","426,429.60","494,037.00","358,647.50","701,817.50","985,701.50","1,229,995.24","339,040.61","1,465,241.44","33,233,906.41","4,745,341.37","39,651,016.93","75,219,478.94","138,230,193.76","12,785,608.28","114,737,465.36","140,048,297.10","206,453,114.94","2,986,981.56","54,857,443.69","114,244,143.44","242,607,755.07","84,253.46","35,444,821.13"
收回投资收到的现金,,"10,000,000.00",,,,,,,,,,,,,,,,,,,"157,364.38",,"10,000,000.00","10,000,000.00","10,000,000.00",,,"1,138,084,683.89","331,621,980.35","189,610,000.00","266,840,000.00","1,749,795,831.00","802,627,722.13","48,600,000.00","248,660,202.49","2,450,440,814.99","3,365,600,000.00","599,704,842.62","1,090,711,714.73","1,254,216,214.73","1,141,969,260.27","450,000,000.00"
支付其他与筹资活动有关的现金,,"187,350.08","353,250.08","353,250.08","5,710,534.56","2,729,980.00","3,009,980.00","3,009,980.00","3,009,980.00",,,,,,,,,,,,,,,,,,"101,420,000.00","501,955,059.08","601,860,000.00","8,233,529.12","23,680,789.39","39,321,499.14","802,385,959.56","5,634,629.70","20,369,676.75","40,263,755.42","13,800,000.00","16,907,540.27","29,746,276.43","47,413,326.85",,"7,748,096.17"
取得投资收益收到的现金,,,"47,906.19","47,906.19","47,906.19",,,,,,,,,,,,,,,,,,,,"922,472.33",,,,"805,901.43","168,107.80","235,502.10","731,265.25","802,767.72","116,238.65","355,079.64","2,200,711.09","3,486,567.91","1,612,555.85","1,816,047.66","1,887,106.55","1,924,679.92","2,970.18"
筹资活动现金流出小计,"3,322,917.27","3,048,341.76","16,327,207.63","16,573,572.21","40,948,997.17","2,729,980.00","8,559,980.00","8,559,980.00","11,309,980.00",,,,,,,"73,048.62","4,771,384.89","146,574.40","294,853.60","6,626,429.60","6,694,037.00","3,858,647.50","5,201,817.50","9,085,701.50","37,229,995.24","339,040.61","245,085,241.44","2,001,588,965.49","2,314,405,341.37","118,584,546.05","194,600,268.33","1,672,081,692.90","4,406,289,264.49","2,104,922,095.06","3,008,417,973.85","4,158,070,203.66","6,414,941,211.56","631,764,983.96","1,380,381,920.60","3,243,922,572.86","6,438,924,020.82","936,692,917.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,543,000.00","30,000.00",,,,,,,"45,700.00",,,"50,000.00","50,000.00",,,,,,,,"56,596.50",,"2,327,767.20","2,327,767.20","2,557,767.20",,,,"6,000.00","65,500.00","65,500.00","65,500.00","2,885,900.00",,,"3,000.00","2,564.10",,,,,
筹资活动产生的现金流量净额,"-779,917.27","11,103,658.24","5,812,792.37","5,566,427.79","254,551,002.83","-2,729,980.00","-8,559,980.00","-8,559,980.00","-9,009,980.00","15,400,000.00","15,400,000.00","15,400,000.00","5,200,000.00",,,"4,926,951.38","11,528,615.11","-146,574.40","-294,853.60","773,570.40","23,705,963.00","-3,858,647.50","-5,201,817.50","-9,085,701.50","-14,229,995.24","4,175,711.00","773,128,511.49","1,009,031,525.51","1,763,748,386.28","-118,584,546.05","1,463,291,332.11","1,949,619,557.54","1,881,010,735.51","-635,922,095.06","-1,417,973.85","502,129,796.34","661,114,088.44","-512,264,983.96","-596,981,920.60","-1,495,422,572.86","-1,185,734,020.82","-455,292,917.30"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"3,046,249.68",,,,,,,,,,,,,,,,"40,133,110.63","1,999,500.00","1,999,500.00","1,999,500.00","1,999,500.00",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,"-3,623.56","-30,198.92","56,142.22","22,476.22",160.60,"5,091.60","54,578.44","8,310.85","4,223.91","7,136.13","43,948.63","-28,920.91","30,304.61","48,260.90","27,529.86","-1,023.50","-15,242.23","-31,843.30","-52,631.05","-41,928.37","-1,301.91","27,653.64","478,884.23","-4,132.38"
收到其他与投资活动有关的现金,,,,,,,,,,,,,"32,659,354.59",,"36,334,874.10","43,082,183.15","54,861,380.78","9,978,892.08","20,299,898.98","49,535,461.96","72,550,120.57",,,,"17,690,314.84","3,356,899.79","166,892,941.46","166,879,941.46","3,743,899.79",,,,,,,,,,,,"52,855,800.00","7,139,436.25"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,543,000.00","10,030,000.00","47,906.19","47,906.19","47,906.19",,,,"45,700.00",,,"50,000.00","32,709,354.59",,"36,334,874.10","43,082,183.15","54,861,380.78","9,978,892.08","20,299,898.98","49,535,461.96","75,810,331.13",,"12,327,767.20","12,327,767.20","31,170,554.37","3,356,899.79","166,892,941.46","1,304,964,625.35","336,177,781.57","189,843,607.80","267,141,002.10","1,750,592,596.25","806,316,389.85","48,716,238.65","249,015,282.13","2,452,644,526.08","3,409,222,242.64","603,316,898.47","1,094,527,262.39","1,258,102,821.28","1,198,749,240.19","457,142,406.43"
五、现金及现金等价物净增加额,"-1,760,827.94","-7,729,387.32","21,743,998.85","22,670,801.52","285,442,545.19","-22,791,051.99","-28,882,703.63","-44,197,839.19","-268,317,315.66","6,697,396.30","4,071,331.32","-18,897,331.55","699,587.99","-22,484,518.42","6,128,685.95","-3,384,835.45","5,124,196.87","1,203,493.47","4,349,286.82","11,936,310.81","32,305,387.63","-10,000,423.90","3,320,026.99","-18,006,800.20","-16,069,174.62","-15,847,039.12","165,543,432.93","771,015,347.61","67,011,504.60","-44,383,076.69","4,201,151.72","-489,101,512.52","61,558,988.55","14,039,287.51","433,659,521.26","315,060,536.79","93,561,810.75","-396,699,107.34","-128,301,303.26","-200,676,676.70","-137,399,908.65","-100,918,050.04"
购建固定资产、无形资产和其他长期资产支付的现金,"1,545,310.00","1,558,796.30","324,544.62","572,667.20","5,016,213.01","3,306,170.00","3,397,511.00","3,710,815.00","5,706,026.74","2,615,042.56","2,059,724.57","4,950,383.17","20,831,346.81","8,512,257.78","16,538,440.99","26,383,311.46","40,894,540.94","7,700,111.26","19,043,686.92","38,159,045.97","51,141,324.10","4,046,049.97","7,683,117.96","9,126,767.96","8,354,592.88","4,402,310.92","6,373,159.64","1,076,205,128.42","14,968,193.60","12,892,072.32","13,410,156.45","16,622,361.97","14,970,268.32","52,128,794.94","12,413,519.08","14,601,172.31","63,268,719.88","6,996,860.00","12,908,658.12","15,680,682.62","19,577,687.55","7,215,860.00"
期初现金及现金等价物余额,"14,615,125.62","12,854,297.68","5,124,910.36","5,124,910.36","5,124,910.36","290,567,455.55","290,567,455.55","290,567,455.55","281,967,455.55","244,630,864.65","13,650,139.89","244,639,715.79","13,650,139.89","212,471,056.05","14,349,727.88","14,349,727.88","14,349,727.88","19,473,924.75","19,473,924.75","19,473,924.75","19,473,924.75","51,779,312.38","140,488,658.06","140,488,658.06","51,779,312.38","119,381,094.50","35,710,137.76","35,710,137.76","35,710,137.76","802,037,638.84","102,721,642.36","802,037,638.84","102,721,642.36","230,728,162.62","230,728,162.62","230,728,162.62","164,280,630.91","470,214,053.75","257,842,441.66","257,842,441.66","257,842,441.66","121,853,319.45"
投资支付的现金,,"10,000,000.00",,,,,,,"10,200,000.00",,,,,,,,,,,,"15,000,000.00",,,,,,,"300,000,000.00","322,610,360.45","226,000,000.00","241,000,000.00","551,000,000.00","784,600,276.72",,"247,000,000.00","2,844,000,000.00","3,642,825,300.00","760,000,000.00","1,050,000,000.00","1,068,849,100.00","1,098,919,260.27","20,000,000.00"
期末现金及现金等价物余额,"12,854,297.68","5,124,910.36","26,868,909.21","27,795,711.88","290,567,455.55","267,776,403.56","261,684,751.92","246,369,616.36","13,650,139.89","251,328,260.95","17,721,471.21","225,742,384.24","14,349,727.88","189,986,537.63","20,478,413.83","10,964,892.43","19,473,924.75","20,677,418.22","23,823,211.57","31,410,235.56","51,779,312.38","41,778,888.48","143,808,685.05","122,481,857.86","35,710,137.76","103,534,055.38","201,253,570.69","806,725,485.37","102,721,642.36","757,654,562.15","106,922,794.08","312,936,126.32","164,280,630.91","244,767,450.13","664,387,683.88","545,788,699.41","257,842,441.66","73,514,946.41","129,541,138.40","57,165,764.96","120,442,533.01","20,935,269.41"
