科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,"25,367.00",,,,,,,,,"2,360.00","5,350,000.00","5,350,000.00","6,295,000.00","6,242,319.63","294,340.00","580,840.00","867,340.00","1,154,075.47",,,,"609,227.50","86,667.00","135,599.04","175,599.04"
筹资活动产生的现金流量净额,"-1,289,106.89","-9,333,906.25","-22,980,610.26","422,707,107.14","413,456,622.94","401,900,652.94","392,979,706.92","-899,063.88","-11,538,630.54","-60,217,986.12","-30,924,672.25","-18,786,786.13","-5,176,069.91","-24,030,154.73","-57,378,109.63","-313,999.98","-10,577,777.75","-10,731,111.08","9,240,555.59","-30,035,000.00","-34,033,303.04","-34,115,000.00","-34,145,000.00",,"-19,915,544.55","-20,400,000.00","723,171,328.65","-21,532,690.62","-48,836,626.04","708,034,001.01","486,839,748.24","20,000,000.00","12,756,227.20","12,267,093.87"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,"-3,081.60",,,,"-5,585.66",,"-172,880.93","-172,880.93","-5,336.09",,,,"-1,009.15",,,,"-41,261.17",,,,-815.87,,,,"27,435.22","2,682.48","63,889.93","10,087.97","18,770.28",,"-7,459.75",
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"2,298,137.51",,,,,,,,,"617,300.00",,,,"276,400.00",,,,,,"314,100.00","314,100.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"159,164.40","225,000.00","245,616.90",,"241,037.70","241,037.70","241,037.70",,"250,367.00","250,367.00","225,000.00",,"225,000.00","2,523,137.51","225,000.00",,"351,020.00","351,020.00","353,380.00","5,350,000.00","5,622,250.00","6,567,250.00","7,131,869.63","294,340.00","940,210.00","1,226,710.00","1,789,845.47",,"323,433.00","323,433.00","944,116.00","86,667.00","789,303.74","838,468.14"
五、现金及现金等价物净增加额,"-19,089,239.34","-34,915,249.90","34,074,397.04","411,733,254.74","393,917,462.48","362,078,576.05","320,603,736.60","2,389,457.48","-10,306,108.72","-61,848,223.28","-20,232,238.33","-17,672,328.68","-24,824,202.32","-61,506,501.45","-115,106,291.18","-41,148,433.94","-31,472,729.95","-12,264,047.21","18,260,209.28","-35,899,935.39","-68,044,799.41","-62,580,488.01","-45,335,048.62","-6,152,049.85","-11,864,904.30","-14,136,425.26","236,258,679.28","-170,139,715.97","-160,948,581.08","617,518,885.71","352,565,085.41","67,649,483.26","61,341,379.97","52,275,065.34"
购建固定资产、无形资产和其他长期资产支付的现金,"35,043,516.87","14,082,901.83","11,361,217.55","2,221,034.70","17,470,371.45","37,370,755.85","68,853,083.55","9,864,026.72","20,980,964.91","29,019,296.51","38,316,921.76","7,631,555.20","14,649,042.91","19,991,753.04","30,613,230.93","13,137,331.20","17,405,899.05","21,045,192.10","22,415,282.31","18,517,306.70","48,168,789.72","75,454,339.22","91,634,004.91","6,568,085.80","19,953,491.75","26,074,564.78","34,162,138.41","17,150,143.55","36,897,114.94","41,945,027.40","75,939,877.29","13,501,773.59","20,019,788.89","45,596,544.28"
期初现金及现金等价物余额,"86,750,483.92","67,661,244.58","32,745,994.68","66,820,391.72","66,820,391.72","66,820,391.72","66,820,391.72","390,144,128.32","390,144,128.32","390,144,128.32","387,424,128.32","367,191,889.99","367,191,889.99","367,191,889.99","367,191,889.99","264,045,598.81","252,085,598.81","252,085,598.81","252,085,598.81","270,345,808.09","270,345,808.09","270,345,808.09","270,345,808.09","225,010,759.47","225,010,759.47","225,010,759.47","225,010,759.47","461,269,438.75","461,269,438.75","461,269,438.75","461,269,438.75","813,834,524.16","813,834,524.16","813,834,524.16"
投资支付的现金,,,"88,100.00",,,,,,,,,,,"19,130,000.00",,,,,,,,,,,,,,,,,"10,000,000.00","500,000.00","500,000.00","500,000.00"
期末现金及现金等价物余额,"67,661,244.58","32,745,994.68","66,820,391.72","478,553,646.46","460,737,854.20","428,898,967.77","387,424,128.32","392,533,585.80","379,838,019.60","328,295,905.04","367,191,889.99","349,519,561.31","342,367,687.67","305,685,388.54","252,085,598.81","222,897,164.87","220,612,868.86","239,821,551.60","270,345,808.09","234,445,872.70","202,301,008.68","207,765,320.08","225,010,759.47","218,858,709.62","213,145,855.17","210,874,334.21","461,269,438.75","291,129,722.78","300,320,857.67","1,078,788,324.46","813,834,524.16","881,484,007.42","875,175,904.13","866,109,589.50"
