科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期股权投资,"30,000,000.00","64,906,430.42","68,508,849.85","69,093,484.86","73,505,105.81","73,157,972.50","69,133,415.90","69,319,149.17","148,925,000.00","148,925,000.00","206,296,565.22","206,074,844.96","455,621,390.53","460,946,733.34","467,765,582.07","464,742,691.66"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"21,977,484.94","21,977,484.94"
预计负债,,,,,,,,,,,,,,,,
固定资产,"4,200,380.19","4,562,914.94","4,279,356.44","5,312,415.28","4,849,986.52","4,787,681.53","4,906,060.95","5,329,755.02","10,880,746.75","10,188,991.03","9,794,202.93","9,205,318.03","9,553,561.36","11,135,624.75","26,265,274.73","26,816,535.68"
递延所得税负债,,,,,,,,,"3,887,428.44",,"3,887,428.44","3,887,428.44","3,050,809.61","3,127,095.96","2,943,833.06","2,729,651.38"
在建工程,,,,,,,,,,,,,"35,350.40","82,520.21",,
其他非流动负债,"2,100,000.00","4,498,514.54","5,122,920.93","3,065,294.71",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"2,100,000.00","4,498,514.54","5,122,920.93","3,065,294.71","5,195,800.12","5,037,279.18","4,878,758.24","6,470,237.30","14,964,993.86","10,249,452.05","13,280,790.54","14,438,688.87","21,031,798.04","19,639,820.79","18,364,380.54","16,846,346.70"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"41,838,082.72","49,846,315.43","56,637,412.66","100,118,788.75","131,217,370.17","118,942,036.34","62,192,192.60","78,535,982.74","365,369,562.25","335,220,463.25","373,379,504.73","240,375,410.63","307,805,171.30","271,731,563.86","252,591,586.14","727,849,340.77"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","241,746,991.00","284,482,033.00","284,752,577.00","284,752,577.00","284,564,933.00","711,177,143.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"29,880,245.78","29,880,245.78","29,880,245.78","29,880,245.78","29,880,245.78","167,348,527.18","167,348,527.18","167,348,527.18","188,827,854.16","188,827,854.16","167,149,123.16","2,096,076,664.11","2,111,116,384.53","2,118,826,541.84","2,118,952,899.83","1,691,479,048.95"
无形资产,"26,989,749.84","36,284,967.64","49,915,164.95","55,144,349.42","61,489,393.28","63,254,166.22","65,132,035.85","68,324,238.62","123,698,715.84","140,216,060.56","146,748,510.95","165,122,528.77","250,938,014.09","279,607,722.56","298,993,619.89","393,737,662.20"
盈余公积,"2,754,560.73","9,183,398.59","13,794,398.76","14,781,642.57","20,198,350.08","20,198,350.08","20,198,350.08","20,198,350.08","21,426,336.16","21,426,336.16","21,426,336.16","21,426,336.16","25,074,881.83","25,074,881.83","25,074,881.83","25,074,881.83"
开发支出,,,,,,"1,107,458.26","1,875,705.54","2,593,547.35","3,432,209.62","249,477.76","1,194,787.00","3,349,433.16","5,564,080.01","11,008,417.07","16,592,333.36","23,454,184.59"
减:库存股,,,,,,,,,,,,,"93,999,854.10","93,999,854.10","89,297,495.46","83,334,207.91"
商誉,"1,654,444.08","1,654,444.08","1,654,444.08","1,654,444.08","1,654,444.08","1,654,444.08","1,654,444.08","1,654,444.08","17,752,179.43","17,752,179.43","17,752,179.43","17,752,179.43","17,752,179.43","17,752,179.43","17,752,179.43","28,351,170.62"
未分配利润,"56,600,900.40","100,970,867.51","129,661,894.51","128,113,815.40","161,127,686.55","146,054,838.20","158,490,355.75","162,492,045.36","181,554,398.86","167,417,533.26","186,990,628.69","188,729,107.06","210,556,472.09","201,820,109.98","232,215,618.63","236,663,464.94"
长期待摊费用,"212,864.39",,,"312,281.20","257,172.76","229,618.54","202,064.32","294,510.10","633,122.71","825,276.44","741,005.26","659,953.39","554,782.00","2,440,738.90","9,386,102.60","10,789,273.31"
少数股东权益,"320,492.76","525,017.78","775,076.70","740,472.65","706,718.30","622,651.40","590,027.35","2,455,508.77","1,818,599.55","1,730,638.30","1,436,898.49","4,933,963.10","7,300,774.55","6,793,552.31","5,399,027.80","6,225,856.93"
递延所得税资产,"855,083.13","1,867,612.60","2,150,834.21","1,366,929.13","2,503,767.41","2,503,767.41","2,665,110.00","1,733,623.70","5,867,389.74","5,867,389.74","7,743,475.56","9,216,560.89","13,338,586.93","14,480,547.63","15,220,611.04","15,835,982.40"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"63,912,521.63","109,276,369.68","126,508,649.53","132,883,903.97","241,008,169.86","243,443,408.54","242,317,136.64","248,497,568.04","410,437,664.09","423,272,674.96","494,619,026.35","518,229,118.63","1,114,706,244.75","1,158,802,783.89","1,436,973,988.06","1,533,475,405.43"
所有者权益(或股东权益)合计,"179,556,199.67","230,559,529.66","264,111,615.75","263,516,176.40","301,913,000.71","454,224,366.86","466,627,260.36","472,494,431.39","513,627,188.73","499,402,361.88","618,749,977.50","2,595,647,449.15","2,544,850,860.90","2,543,290,622.08","2,576,851,185.90","2,612,123,684.20"
资产总计,"221,394,282.39","280,405,845.09","320,749,028.41","363,634,965.15","433,130,370.88","573,166,403.20","528,819,452.96","551,030,414.13","878,996,750.98","834,622,825.13","992,129,482.23","2,836,022,859.78","2,852,656,032.20","2,815,022,185.94","2,829,442,772.04","3,339,973,024.97"
负债和所有者(或股东权益)合计,"221,394,282.39","280,405,845.09","320,749,028.41","363,634,965.15","433,130,370.88","573,166,403.20","528,819,452.96","551,030,414.13","878,996,750.98","834,622,825.13","992,129,482.23","2,836,022,859.78","2,852,656,032.20","2,815,022,185.94","2,829,442,772.04","3,339,973,024.97"
