科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"1,290,360.72","21,383,010.24","28,478,596.34","19,459,588.84","27,492,052.70","35,656,555.68","14,205,269.99","23,182,145.81","33,394,640.77","48,965,112.96","15,939,855.96","29,192,611.52","46,543,120.87","72,529,281.68","22,358,903.87","42,138,503.12","65,515,792.00","99,816,938.49","32,849,950.35","61,474,610.43","94,546,629.30","145,302,393.86","54,170,301.55","98,282,728.05","151,720,583.32","236,280,906.94","61,896,498.58","117,881,205.71","176,474,289.66","242,176,636.32","61,826,180.11","112,427,783.81","160,014,668.44","221,449,753.78","50,547,033.49","92,380,168.42"
取得借款收到的现金,"10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,"10,660,000.00",,"1,970,000.00","1,000,000.00","1,000,000.00",,"2,500,000.00","2,500,000.00","2,500,000.00",,,,,,,,,"5,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","8,000,000.00","8,000,000.00"
支付的各项税费,"2,680,412.78","19,472,492.38","23,875,300.04","14,500,721.48","24,032,930.56","35,530,910.76","9,968,046.39","15,865,075.13","25,194,033.35","34,353,203.15","9,557,098.22","17,380,276.04","28,066,703.99","42,047,816.56","14,248,385.43","25,419,186.41","40,674,661.54","53,325,891.29","17,994,454.32","44,479,852.01","61,508,556.86","72,400,413.73","14,429,291.37","28,481,017.17","43,311,016.38","59,941,970.09","17,024,610.58","32,156,494.89","53,900,580.14","63,927,050.46","18,722,908.45","34,611,072.62","58,873,150.93","68,333,945.08","16,260,132.57","27,773,425.97"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,"9,677,472.45",,,,"842,837.80",,,,"5,417,182.45",,,,"5,606,342.70",,"579,921.27","579,921.27","7,683,108.40",,"641,887.76","641,887.76","7,484,878.98",,
支付其他与经营活动有关的现金,"23,408,436.26","28,737,975.09","31,487,331.37","17,065,306.06","26,030,395.69","32,103,776.36","12,845,755.70","21,848,812.44","32,280,559.57","41,663,057.97","14,640,156.69","26,268,975.92","44,449,057.21","57,714,955.59","17,243,462.20","40,065,785.51","48,444,216.08","78,245,564.50","33,596,886.33","64,307,981.53","93,994,193.36","119,366,949.36","26,954,467.81","70,318,624.10","115,948,770.63","113,316,232.12","46,508,330.29","57,893,663.70","87,122,367.52","103,860,142.74","31,298,607.49","57,979,322.02","92,878,619.35","94,075,956.80","30,522,234.93","60,419,239.80"
筹资活动现金流入小计,"10,000,000.00","20,000,000.00","52,000,000.00","20,000,000.00","20,000,000.00","857,900,000.00",,,,"3,150,000.00",,,,"20,337,472.45",,"24,287,160.00","23,317,160.00","31,777,963.80",,"2,500,000.00","4,750,000.00","9,817,182.45",,,,"5,606,342.70","3,600,000.00","4,179,921.27","4,179,921.27","11,283,108.40","5,000,000.00","25,641,887.76","25,641,887.76","32,484,878.98","8,000,000.00","8,000,000.00"
经营活动现金流出小计,"53,370,051.61","187,203,234.58","213,537,233.68","109,746,247.96","164,958,125.96","230,552,377.16","65,304,789.04","115,788,465.50","189,961,366.03","267,215,288.09","79,822,465.80","154,837,517.65","269,765,419.79","395,952,978.36","117,174,248.88","216,346,826.90","374,736,493.28","575,869,841.27","145,085,263.43","307,556,749.03","525,299,453.54","762,184,610.12","200,680,315.03","399,044,377.04","626,863,744.66","889,860,745.57","226,133,826.59","412,836,772.75","677,434,040.84","902,099,639.59","240,219,107.38","463,460,314.08","722,338,274.72","903,458,082.47","193,853,395.45","375,920,646.31"
偿还债务支付的现金,,"10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,"10,660,000.00","26,800,000.00","26,800,000.00","27,770,000.00","1,000,000.00",,,"1,000,000.00",,,"1,500,000.00","1,500,000.00","2,500,000.00",,,,,,"20,000,000.00","20,000,000.00","25,000,000.00",,
经营活动产生的现金流量净额,"63,767.03","29,539,873.10","47,039,729.96","23,795,670.39","14,968,942.31","38,685,252.62","-21,939,987.90","-8,186,089.67","-2,540,127.18","47,478,217.09","-20,850,615.21","537,352.48","-371,743.70","65,794,883.33","-31,449,190.42","-5,989,762.20","-6,643,985.31","55,627,386.84","-54,977,660.05","-67,310,835.89","-89,886,964.28","-48,138,324.79","-69,376,236.66","-59,580,166.92","-67,960,225.68","-49,152,253.35","-45,007,796.49","-45,594,586.89","-39,954,883.26","40,935,309.27","-62,913,778.75","-82,911,464.08","-73,638,737.79","-19,949,149.54","-25,986,414.44","-20,365,584.15"
分配股利、利润或偿还利息支付的现金,"206,910.00","8,869,626.45","10,024,371.25","15,717,714.07","15,978,789.07","16,256,124.56","91,450.00","57,691,450.00","57,691,450.00","57,691,450.00",,"50,400,000.00","50,400,000.00","50,400,000.00",,"35,502,321.21","35,502,321.21","35,507,255.44",,"138,250.42","51,034,616.35","50,915,089.96",,"69,400.00","11,622,430.01","11,429,678.85",,"10,878,057.18","10,878,057.18","10,867,412.04",,"5,681,675.32","5,756,712.82","5,830,119.07",,"1,327,213.34"
收回投资收到的现金,,,,,,,,,,,,,,,,,"10,000,000.00","129,000,000.00","60,000,000.00","131,000,000.00","156,000,000.00","161,000,000.00",,"600,000.00","600,000.00",,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,"3,336,944.91","2,738,800.00","2,738,800.00","2,738,800.00","3,997,860.09",,,,,,"660,658.00","660,658.00","32,759,954.15",,"387,940.00","388,340.10","7,055,545.29",,"7,632,018.59","7,632,018.59","15,315,126.99",,"9,715,616.91","9,715,616.91","12,819,641.93","62,803.13","31,631.78","31,631.78","2,423,491.00",,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"30,273.97","1,903,036.23","394,976.46","1,023,096.22","1,229,633.21","980,927.12",,,,,,,,,,,,,,
筹资活动现金流出小计,"206,910.00","18,869,626.45","30,024,371.25","35,717,714.07","35,978,789.07","39,593,069.47","22,830,250.00","80,430,250.00","80,430,250.00","81,689,310.09",,"50,400,000.00","50,400,000.00","61,060,000.00","26,800,000.00","62,962,979.21","63,932,979.21","69,267,209.59",,"526,190.42","52,422,956.45","57,970,635.25",,"9,201,418.59","20,754,448.60","29,244,805.84",,"20,593,674.09","20,593,674.09","23,687,053.97","62,803.13","25,713,307.10","25,788,344.60","33,253,610.07",,"1,327,213.34"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"220,000.00",,,,,,"15,000.00","65,000.00",,,,"10,000.00",,,"50,000.00","48,076.92","13,536.54","13,536.54","13,536.54","860,341.00",,,,"1,898,458.05",,"845,300.00","845,300.00","1,704,431.14",,"1,750.00","630,340.00","3,504,624.42","142,904.30","432,104.30"
筹资活动产生的现金流量净额,"9,793,090.00","1,130,373.55","21,975,628.75","-15,717,714.07","-15,978,789.07","818,306,930.53","-22,830,250.00","-80,430,250.00","-80,430,250.00","-78,539,310.09",,"-50,400,000.00","-50,400,000.00","-40,722,527.55","-26,800,000.00","-38,675,819.21","-40,615,819.21","-37,489,245.79",,"1,973,809.58","-47,672,956.45","-48,153,452.80",,"-9,201,418.59","-20,754,448.60","-23,638,463.14","3,600,000.00","-16,413,752.82","-16,413,752.82","-12,403,945.57","4,937,196.87","-71,419.34","-146,456.84","-768,731.09","8,000,000.00","6,672,786.66"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,"-43,954.09",,,,,,,,"-925,570.23",,"75,725.45"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"220,000.00",,,,,,"15,000.00","65,000.00",,,,"10,000.00",,,"10,080,273.97","130,951,113.15","60,408,513.00","132,036,632.76","157,243,169.75","162,841,268.12",,"600,000.00","600,000.00","1,898,458.05",,"845,300.00","845,300.00","1,704,431.14",,"1,750.00","630,340.00","3,504,624.42","142,904.30","432,104.30"
五、现金及现金等价物净增加额,"3,513,377.79","27,672,690.63","44,485,197.92","6,280,498.36","-9,135,665.19","833,864,707.44","-46,080,007.90","-94,402,036.16","-103,710,314.04","-60,328,291.80","-25,990,823.38","-65,055,243.69","-70,998,297.62","-34,774,908.79","-128,012,838.16","-118,118,385.65","-219,038,062.60","-110,840,651.65","-58,740,954.98","-51,015,502.62","-126,476,129.36","-97,851,369.02","-74,806,637.43","-77,062,012.91","-99,194,807.44","-96,178,550.99","-43,632,495.48","-73,175,211.20","-68,150,461.13","-16,524,589.21","-67,212,304.77","-168,870,025.13","-160,408,010.60","-119,602,105.13","-19,062,317.04","-28,331,876.61"
购建固定资产、无形资产和其他长期资产支付的现金,"6,343,479.24","2,997,556.02","24,750,160.79","1,797,457.96","8,125,818.43","23,127,475.71","1,309,770.00","5,785,696.49","20,754,936.86","29,332,198.80","5,140,208.17","15,192,596.17","20,226,553.92","57,705,363.66","15,283,180.02","18,972,336.52","24,378,064.33","36,144,615.85","9,171,807.93","16,715,109.07","27,909,378.38","46,400,859.55","4,830,400.77","8,280,427.40","10,480,133.16","25,242,338.46","2,224,698.99","5,012,171.49","5,627,125.05","39,760,384.05","9,235,722.89","80,372,312.15","81,736,576.41","60,744,202.64","1,218,806.90","15,146,908.87"
期初现金及现金等价物余额,"7,723,109.72","11,236,487.51","38,909,178.14","83,394,376.06","83,394,376.06","83,394,376.06","917,310,533.66","917,259,083.50","917,259,083.50","917,259,083.50","856,930,791.70","856,930,791.70","856,930,791.70","857,694,773.20","822,919,864.41","824,722,989.22","824,722,989.22","822,919,864.41","712,079,212.76","712,079,212.76","712,079,212.76","712,079,212.76","614,227,843.74","614,227,843.74","614,227,843.74","614,227,843.74","518,049,292.75","518,049,292.75","518,049,292.75","518,049,292.75","501,524,703.54","501,524,703.54","501,524,703.54","501,524,703.54","381,922,598.41","381,922,598.41"
投资支付的现金,,,,,,,,,,,,,,"2,151,900.91","54,480,467.72","54,480,467.72","157,480,467.72","172,000,000.00","55,000,000.00","101,000,000.00","118,250,000.00","118,000,000.00","600,000.00","600,000.00","600,000.00",,,"7,000,000.00","7,000,000.00",,,"5,516,579.56","5,516,579.56","35,202,496.49",,
期末现金及现金等价物余额,"11,236,487.51","38,909,178.14","83,394,376.06","89,674,874.42","74,258,710.87","917,259,083.50","871,230,525.76","822,857,047.34","813,548,769.46","856,930,791.70","830,939,968.32","791,875,548.01","785,932,494.08","822,919,864.41","694,907,026.25","706,604,603.57","605,684,926.62","712,079,212.76","653,338,257.78","661,063,710.14","585,603,083.40","614,227,843.74","539,421,206.31","537,165,830.83","515,033,036.30","518,049,292.75","474,416,797.27","444,874,081.55","449,898,831.62","501,524,703.54","434,312,398.77","332,654,678.41","341,116,692.94","381,922,598.41","362,860,281.37","353,590,721.80"
