科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"33,987,140.84","43,149,202.68","73,562,965.46","19,221,649.76","51,920,829.83","85,248,675.42","117,381,522.11","52,579,132.11","110,273,074.43","171,721,318.97","213,247,628.82","34,421,390.57","74,850,124.67","141,341,069.84","199,911,562.45","43,766,974.58","96,168,901.56","147,442,314.92","201,677,067.88","49,464,136.34","102,791,449.30","154,770,410.16","199,088,909.94","37,984,027.06","77,116,764.90","118,851,647.94","157,682,730.76","43,323,817.35","90,034,445.81","140,574,419.07","192,874,065.64","66,930,489.18","127,554,923.65","185,415,337.66","247,203,840.04","60,791,662.68"
取得借款收到的现金,"348,000,000.00","581,000,000.00","700,000,000.00","120,000,000.00","330,000,000.00","415,000,000.00","805,000,000.00",,"190,000,000.00","465,000,000.00","665,000,000.00",,"390,000,000.00","665,000,000.00","990,000,000.00",,"550,000,000.00","1,090,000,000.00","1,090,000,000.00",,"840,000,000.00","1,880,000,000.00","2,045,220,000.00",,"380,500,000.00","1,861,504,644.81","1,745,230,000.00","311,735,000.00","415,145,298.99","864,911,861.15","974,911,861.15",,"140,000,000.00","745,000,000.00","880,000,000.00","200,000,000.00"
支付的各项税费,"219,378,834.40","124,456,549.70","129,952,483.28","48,022,589.87","130,279,162.81","195,360,064.55","279,370,579.69","76,608,334.29","148,571,071.15","192,699,944.70","219,928,033.52","39,753,926.01","86,542,187.47","112,201,881.49","151,716,014.03","68,978,503.82","123,870,995.08","157,441,638.37","227,322,352.25","73,367,211.63","132,243,192.03","155,730,837.67","177,476,251.93","57,560,064.05","101,348,869.19","131,534,652.40","187,403,071.30","49,683,143.92","134,671,191.63","176,253,234.35","237,168,725.26","90,858,005.99","210,313,513.06","283,204,797.04","348,468,784.21","37,181,295.73"
收到其他与筹资活动有关的现金,,"35,500,000.00",,,,,,,,,,,,,,,,,,,,,"2,189,405.00","7,000,000.00",,"40,324,200.00","205,900,000.00","6,800,000.00","197,200,000.00","214,810,000.00","266,040,000.00","6,830,000.00","6,830,000.00","26,305,000.00","27,805,000.00",
支付其他与经营活动有关的现金,"14,197,413.34","15,834,159.88","28,209,525.11","18,427,621.53","28,366,829.96","66,655,941.42","48,548,670.29","9,719,240.75","26,781,585.16","29,789,068.61","34,725,959.36","6,513,782.90","11,228,597.40","17,032,740.00","21,344,676.61","3,989,812.02","12,162,686.66","22,662,020.36","27,227,304.33","4,766,896.45","22,029,060.65","43,207,157.79","39,867,725.05","9,934,257.38","10,112,526.45","19,419,475.06","35,922,640.08","7,301,493.51","11,537,766.93","24,113,919.69","27,825,403.48","7,905,970.17","13,919,331.45","21,046,313.45","26,291,189.47","9,508,150.65"
筹资活动现金流入小计,"398,000,000.00","616,500,000.00","719,200,000.00","1,773,310,000.00","1,983,310,000.00","2,096,210,000.00","2,486,210,000.00","115,000,000.00","1,298,000,000.00","1,573,000,000.00","1,773,000,000.00",,"390,000,000.00","665,000,000.00","990,000,000.00","5,000,000.00","555,000,000.00","1,095,000,000.00","1,090,000,000.00","1,323,952,000.00","2,163,952,000.00","3,203,952,000.00","3,371,361,405.00","7,000,000.00","380,500,000.00","1,901,828,844.81","1,951,130,000.00","319,035,000.00","615,145,298.99","2,605,521,861.07","2,805,045,561.07","6,830,000.00","146,830,000.00","771,305,000.00","909,100,535.00","200,000,000.00"
经营活动现金流出小计,"1,184,650,543.78","1,693,738,521.29","2,367,311,073.00","516,561,237.30","1,491,662,211.73","2,358,210,471.18","3,019,245,373.74","635,965,836.73","1,331,246,218.47","1,911,685,543.99","2,407,477,182.68","437,066,340.21","886,846,911.08","1,538,462,765.17","2,048,321,074.73","283,645,623.83","763,221,536.81","1,163,025,743.18","1,661,364,998.42","306,206,394.61","816,775,188.27","1,131,993,950.14","1,340,201,208.40","243,239,786.99","594,015,658.18","968,536,615.12","1,473,078,495.16","449,674,488.51","1,047,134,799.65","1,838,806,155.92","2,337,061,943.47","605,426,120.23","1,355,950,935.92","2,198,526,509.25","3,275,218,065.80","680,330,033.91"
偿还债务支付的现金,"250,000,000.00","323,000,000.00","591,000,000.00","125,000,000.00","560,000,000.00","785,000,000.00","980,000,000.00","490,909.09","442,990,909.09","477,990,909.09","792,990,909.09","10,000,000.00","455,000,000.00","690,000,000.00","965,658,800.00",,"465,000,000.00","740,000,000.00","740,000,000.00",,"1,460,713,000.00","2,300,713,000.00","2,300,713,000.00",,"350,000,000.00","1,418,270,000.00","1,427,060,909.09","8,261,000.00","627,548,000.00","1,637,937,000.00","1,638,427,909.09",,"40,000,000.00","820,901,848.66","931,392,757.66","287,500,000.00"
经营活动产生的现金流量净额,"367,763,605.19","28,936,402.18","316,657,183.27","85,426,862.13","-391,735,187.48","-162,796,093.08","73,225,044.91","41,058,658.87","159,217,822.42","51,841,777.97","51,840,679.66","10,943,825.57","158,233,364.52","168,254,784.51","229,097,679.43","76,502,956.13","107,861,196.91","134,241,507.91","274,727,285.78","63,292,542.15","-6,654,395.74","10,011,815.07","148,147,854.23","30,892,654.50","152,625,180.55","296,651,390.97","332,108,406.54","61,908,336.44","401,269,529.87","356,570,494.42","97,544,056.88","182,850,752.64","508,059,841.24","534,171,877.39","431,645,702.99","135,377,223.84"
分配股利、利润或偿还利息支付的现金,"56,904,002.19","67,793,996.00","95,257,475.00","31,032,436.14","57,209,962.90","90,161,066.14","125,173,240.57","27,247,301.98","53,971,926.24","179,909,950.60","196,842,778.05","17,347,080.81","108,153,846.92","126,365,359.45","144,955,949.20","13,996,192.51","102,013,945.20","119,870,992.63","140,796,545.34","16,877,445.08","107,332,131.35","170,339,034.03","187,531,981.40","13,726,229.18","50,057,005.99","68,734,887.97","73,730,570.01","18,707,336.29","58,962,377.85","75,830,142.19","70,258,200.59","34,070,209.17","127,355,894.68","138,895,372.04","148,802,057.45","58,204,294.54"
收回投资收到的现金,,,,,,,,,,,"177,000,000.00",,"85,000,000.00","85,000,000.00","175,000,000.00",,"54,818,779.00","64,818,779.00","114,066,293.64","350,000,000.00","1,620,000,000.00","2,080,000,000.00","2,181,000,000.00","285,000,000.00","468,000,000.00","518,000,000.00","564,524,355.17","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","60,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00",
支付其他与筹资活动有关的现金,,"11,083,172.68","5,096,844.15","8,838,915.05","11,277,338.99","15,501,992.28","16,108,318.03","705,040.00","2,099,776.04","2,557,786.16","2,679,846.16","200,000.00","718,201.04","1,112,558.84","1,123,750.84",,"273,374.88","1,417,321.72","4,586,321.72","1,401,800.00","1,851,806.39","3,259,670.59","4,040,579.68","8,000,000.00",,"12,858,077.12","3,039,601.32","17,000,000.00","22,336,983.75","33,264,650.42","166,968,420.42","105,080,970.00","269,489,170.00","290,819,170.00","337,833,403.69","750,000.00"
取得投资收益收到的现金,"30,821,200.00","50,000,000.00","35,000,000.00","7,055,840.00","27,130,634.52","27,130,634.52","27,130,634.52",,,"747,537.86","31,746,545.27",,"2,198,642.70","2,198,642.70","2,661,698.04",,"43,093.15","1,398,582.75","22,240,020.11","1,520,547.95","10,785,692.34","11,485,814.86","11,693,815.57","964,951.77","1,184,302.47","1,184,302.47","10,426,195.69","12,529.11","12,529.11","1,220,840.63","1,215,215.63","303,780.82","364,356.16","1,572,667.68","1,572,667.68",
筹资活动现金流出小计,"306,904,002.19","401,877,168.68","691,354,319.15","164,871,351.19","628,487,301.89","890,663,058.42","1,121,281,558.60","28,443,251.07","499,062,611.37","660,458,645.85","992,513,533.30","27,547,080.81","563,872,047.96","817,477,918.29","1,111,738,500.04","13,996,192.51","567,287,320.08","861,288,314.35","885,382,867.06","18,279,245.08","1,569,896,937.74","2,474,311,704.62","2,492,285,561.08","21,726,229.18","400,057,005.99","1,499,862,965.09","1,503,831,080.42","43,968,336.29","708,847,361.60","1,747,031,792.61","1,875,654,530.10","139,151,179.17","436,845,064.68","1,250,616,390.70","1,418,028,218.80","346,454,294.54"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,753,585.00","400,000.00",,,,"858,002.00","1,328,002.00","215,220.00","215,220.00","215,220.00","215,220.00",,,"1,500,000.00","1,595,000.00","980,000.00","980,000.00","980,000.00","1,220,000.00","13,000.00","13,000.00","143,000.00","143,000.00",,"40,000.00","151,000.00","210,800.00","8,590,000.00","8,590,000.00","8,750,000.00","9,080,000.00","310,000.00","5,310,000.00","110,310,000.00","175,510,000.00","261,316.00"
筹资活动产生的现金流量净额,"91,095,997.81","214,622,831.32","27,845,680.85","1,608,438,648.81","1,354,822,698.11","1,205,546,941.58","1,364,928,441.40","86,556,748.93","798,937,388.63","912,541,354.15","780,486,466.70","-27,547,080.81","-173,872,047.96","-152,477,918.29","-121,738,500.04","-8,996,192.51","-12,287,320.08","233,711,685.65","204,617,132.94","1,305,672,754.92","594,055,062.26","729,640,295.38","879,075,843.92","-14,726,229.18","-19,557,005.99","401,965,879.72","447,298,919.58","275,066,663.71","-93,702,062.61","858,490,068.46","929,391,030.97","-132,321,179.17","-290,015,064.68","-479,311,390.70","-508,927,683.80","-146,454,294.54"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,200,000.00","10,132,630.67",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"68,611,324.00","17,230,000.00","8,724,200.00",,,,"4,684,500.00",,,,,,"40,000,000.00","40,000,000.00","59,780,000.00",,,"30,913,827.07","17,560,000.00","-116,806,384.00",,,,,,,,,,"15,000,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"104,186,109.00","67,630,000.00","43,724,200.00","7,055,840.00","27,130,634.52","27,988,636.52","33,143,136.52","215,220.00","215,220.00","962,757.86","208,961,765.27",,"127,198,642.70","128,698,642.70","239,036,698.04","980,000.00","55,841,872.15","98,111,188.82","155,086,313.75","234,727,163.95","1,630,798,692.34","2,091,628,814.86","2,192,836,815.57","285,964,951.77","469,224,302.47","519,335,302.47","575,161,350.86","33,602,529.11","33,602,529.11","60,170,840.63","45,427,846.30","60,613,780.82","75,674,356.16","181,882,667.68","247,082,667.68","261,316.00"
五、现金及现金等价物净增加额,"-48,085,464.53","3,328,102.48","14,625,220.73","1,640,621,969.44","751,033,103.03","649,846,846.80","712,051,378.68","-178,073,243.51","67,072,399.66","-211,243,749.11","-300,530,558.43","-191,026,301.73","-124,848,749.02","-183,404,108.67","-215,394,318.05","-78,014,607.86","-128,162,899.25","88,165,383.99","75,174,092.10","333,060,265.22","-142,201,384.29","-40,246,180.23","-217,104,694.27","-30,115,308.43","20,746,625.77","326,745,335.38","53,775,526.76","234,330,126.13","64,179,751.02","764,846,830.27","633,988,942.98","-64,129,015.08","41,625,243.01","-176,038,004.19","-375,829,881.13","-62,541,003.35"
购建固定资产、无形资产和其他长期资产支付的现金,"594,015,917.13","256,493,610.59","352,601,843.39","58,299,381.50","232,185,042.12","397,963,238.22","504,271,844.15","93,676,871.31","232,351,031.39","413,582,639.09","471,333,550.06","43,223,046.49","74,450,708.28","165,921,617.59","304,832,195.48","91,501,371.48","173,578,648.23","282,898,998.39","415,256,640.37","70,632,195.80","182,580,743.15","443,707,105.54","899,451,252.94","93,246,685.52","182,545,851.26","492,207,237.78","901,793,150.22","111,247,403.13","251,971,665.06","485,298,623.62","413,355,410.88","73,002,369.37","149,823,889.71","310,511,158.56","390,333,375.17","49,725,248.65"
期初现金及现金等价物余额,"80,403,710.09","32,318,245.56","35,646,348.04","50,271,568.77","50,271,568.77","50,271,568.77","50,271,568.77","762,322,947.45","762,322,947.45","762,322,947.45","762,322,947.45","461,792,389.02","461,792,389.02","461,792,389.02","461,792,389.02","246,398,070.97","246,398,070.97","246,398,070.97","246,398,070.97","321,572,163.07","321,572,163.07","369,553,251.71","321,572,163.07","104,467,468.80","104,467,468.80","104,467,468.80","104,467,468.80","158,242,995.56","158,242,995.56","158,242,995.56","158,242,995.56","792,231,938.54","792,231,938.54","792,231,938.54","792,231,938.54","416,402,057.41"
投资支付的现金,"15,000,000.00","15,000,000.00","21,000,000.00","2,000,000.00","7,000,000.00","22,929,400.00","92,929,400.00","117,227,000.00","460,227,000.00","564,287,000.00","671,765,920.00","85,000,000.00","85,000,000.00","85,000,000.00","180,000,000.00","50,000,000.00","95,000,000.00","95,000,000.00","95,000,000.00","1,200,000,000.00","1,920,820,000.00","2,170,820,000.00","2,250,000,000.00","239,000,000.00","399,000,000.00","399,000,000.00","399,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","102,270,000.00","102,270,000.00","102,270,000.00","155,270,000.00","2,000,000.00"
期末现金及现金等价物余额,"32,318,245.56","35,646,348.04","50,271,568.77","1,690,893,538.21","801,304,671.80","700,118,415.57","762,322,947.45","584,249,703.94","829,395,347.11","551,079,198.34","461,792,389.02","270,766,087.29","336,943,640.00","278,388,280.35","246,398,070.97","168,383,463.11","118,235,171.72","334,563,454.96","321,572,163.07","654,632,428.29","179,370,778.78","329,307,071.48","104,467,468.80","74,352,160.37","125,214,094.57","431,212,804.18","158,242,995.56","392,573,121.69","222,422,746.58","923,089,825.83","792,231,938.54","728,102,923.46","833,857,181.55","616,193,934.35","416,402,057.41","353,861,054.06"
