科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
固定资产,"41,895,645.79","51,711,583.37","47,701,034.35","46,462,136.38","45,749,791.72","45,284,732.57","44,493,785.33","43,467,179.06","76,674,459.23","76,997,210.97","75,537,114.81","74,338,324.93","71,758,214.83","70,340,767.50","144,980,418.61","155,788,351.13","159,168,986.33","159,340,608.39","179,991,290.51","181,375,123.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"11,140,121.78","3,500.00",,"4,140,000.00","10,461,784.96","28,727,602.82","39,768,586.04","47,265,137.30","23,225,328.62","23,319,314.13","23,424,629.82","28,321,175.25","31,513,714.35","36,825,335.07",,,,"1,628,101.72","28,545,975.89","58,245,155.81"
其他非流动负债,,"1,333,333.00","2,666,667.00",,,,,,,,,,,,,,,,,
工程物资,,,"2,477,491.38","2,477,491.38","2,477,491.38","871,834.86","1,495,800.54","1,495,800.54","1,495,800.54","1,495,800.54","1,495,800.54","1,495,800.54","1,173,147.30","1,173,147.30","756,292.68",,,,,
非流动负债合计,,"1,333,333.00","2,666,667.00","3,166,667.00","2,500,000.00","1,916,667.00","1,333,333.00","1,000,000.00","666,667.00","333,333.00",,,,,,,,,"624,101,227.68","661,707,679.61"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"183,562,467.44","247,538,047.12","259,545,410.50","214,803,796.31","162,625,360.44","145,355,871.56","145,723,551.96","105,221,827.49","125,490,819.32","106,200,752.30","161,073,539.34","112,731,985.19","127,642,354.69","200,386,962.70","241,084,820.15","2,658,814,818.54","2,272,604,222.87","2,941,040,184.82","3,967,688,900.17","3,951,179,843.90"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"66,000,000.00","66,000,000.00","66,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","88,000,000.00","107,697,400.00","107,697,400.00","107,697,400.00","107,697,400.00","107,062,720.00","110,962,720.00","110,962,720.00","160,409,469.00","292,403,214.00","291,400,700.00","291,400,700.00","291,400,700.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"10,491,847.01","10,491,847.01","10,491,847.01","178,721,847.01","178,721,847.01","178,721,847.01","178,721,847.01","178,721,847.01","187,888,835.01","188,782,235.01","189,045,095.01","189,481,295.01","181,939,567.41","245,609,017.41","246,989,397.41","1,629,233,218.41","1,995,532,875.02","1,989,906,992.05","1,990,823,570.56","1,991,425,045.56"
无形资产,"26,020,386.82","25,520,280.93","24,865,579.77","24,701,904.48","24,542,519.40","24,391,714.14","28,625,908.88","28,564,009.67","51,339,042.83","51,297,490.06","50,857,788.17","51,648,477.06","51,360,439.11","51,070,745.52","50,781,051.93","62,745,512.06","61,326,072.17","72,104,816.57","71,334,395.30","70,293,612.76"
盈余公积,"6,249,672.68","9,552,648.32","13,834,541.32","13,834,541.32","13,834,541.32","13,834,541.32","18,235,287.05","18,235,287.05","18,235,287.05","18,235,287.05","20,711,749.72","20,711,749.72","20,711,749.72","20,711,749.72","23,475,352.86","23,475,352.86","23,475,352.86","23,475,352.86","26,304,502.09","26,304,502.09"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,"28,566,588.00","28,566,588.00","19,922,246.40","84,662,246.40","84,662,246.40","84,662,246.40","88,665,446.40","60,705,340.80","60,705,340.80","60,705,340.80"
商誉,,,,,,,,,,,,,,,,"1,523,285,235.12","1,523,285,235.12","1,523,285,235.12","1,523,285,235.12","1,523,285,235.12"
未分配利润,"56,247,054.14","85,973,834.87","124,510,871.86","129,583,616.70","136,399,514.98","142,097,578.49","155,317,583.38","157,944,280.01","155,476,573.49","160,516,790.21","168,805,747.40","172,063,761.37","173,352,986.18","179,722,292.17","188,293,305.66","255,637,443.36","395,122,292.68","523,046,081.86","636,001,829.88","651,920,563.91"
长期待摊费用,,,,,,,,,,,,,,,,"1,621.56",,,"12,060,534.59","10,487,421.38"
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,309,981.09","2,322,180.94","5,871,297.04","6,011,705.80","6,672,167.14","6,838,654.72","3,821,195.93","3,698,828.20","3,943,663.69","3,891,581.26","4,189,447.82","4,185,298.37","4,866,778.05","5,186,881.06","4,255,848.29","13,791,334.19","17,023,391.19","24,547,384.71","65,033,535.50","70,495,243.50"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,"2,105,722.60","1,714,517.09","11,591,935.69","6,014,613.39","1,954,500.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"80,366,135.48","79,557,545.24","80,915,402.54","83,793,238.04","89,903,754.60","106,114,539.11","118,205,276.72","124,490,954.77","156,678,294.91","157,001,396.96","155,504,781.16","159,989,076.15","160,672,293.64","164,596,876.45","200,773,611.51","1,757,717,776.66","1,762,518,201.90","1,792,498,082.20","1,886,265,580.30","1,916,136,292.17"
所有者权益(或股东权益)合计,"138,988,573.83","172,018,330.20","214,837,260.19","410,140,005.03","416,955,903.31","422,653,966.82","440,274,717.44","442,901,414.07","469,298,095.55","475,231,712.27","457,693,404.13","461,387,618.10","463,144,776.91","472,343,532.90","485,058,529.53","1,984,093,237.23","2,617,868,288.16","2,767,123,785.97","2,883,825,261.73","2,900,345,470.76"
资产总计,"322,551,041.27","419,556,377.32","474,382,670.69","624,943,801.34","579,581,263.75","568,009,838.38","585,998,269.40","548,123,241.56","594,788,914.87","581,432,464.57","618,766,943.47","574,119,603.29","590,787,131.60","672,730,495.60","726,143,349.68","4,642,908,055.77","4,890,472,511.03","5,708,163,970.79","6,851,514,161.90","6,851,525,314.66"
负债和所有者(或股东权益)合计,"322,551,041.27","419,556,377.32","474,382,670.69","624,943,801.34","579,581,263.75","568,009,838.38","585,998,269.40","548,123,241.56","594,788,914.87","581,432,464.57","618,766,943.47","574,119,603.29","590,787,131.60","672,730,495.60","726,143,349.68","4,642,908,055.77","4,890,472,511.03","5,708,163,970.79","6,851,514,161.90","6,851,525,314.66"
