科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"70,830,110.78","67,528,417.54","62,941,931.81","58,122,117.86","56,446,776.86","55,101,755.28","54,390,339.60","53,978,756.90","199,830,784.31","197,060,361.61","447,799,805.08","442,972,764.37","438,710,080.88","429,448,373.05","424,388,372.25","418,736,396.36","414,607,499.11","412,896,144.76","408,146,080.40","420,745,212.91"
递延所得税负债,,,,,,,,,,,,,,,,,,"219,533.43","228,737.46","547,697.16"
在建工程,"18,127,989.31","30,266,402.68","158,888,646.15","236,190,299.62","266,256,931.32","293,110,727.40","309,254,811.08","328,275,282.80","191,203,785.65","195,945,961.88","7,459,160.52","7,465,211.01","7,449,091.35","7,120,968.52","7,120,968.52","7,120,968.52","7,120,968.52",,,
其他非流动负债,,,,,,,,,,,,,,"24,729,247.71","24,729,247.71","17,057,876.58","17,057,876.58","10,647,057.24",,"5,539,811.29"
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,"24,729,247.71","24,729,247.71","17,057,876.58","17,057,876.58","10,866,590.67","228,737.46","6,087,508.45"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"282,956,978.62","212,183,500.18","264,410,887.40","129,213,921.25","106,747,091.25","242,588,615.56","102,226,715.37","136,274,427.82","145,975,983.78","229,888,567.37","147,209,604.90","170,826,612.03","183,338,115.17","253,522,697.94","156,996,259.27","190,996,874.13","172,110,311.84","298,137,005.29","185,635,085.10","181,243,050.56"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"350,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","350,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","600,000,000.00","720,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"20,873,061.92","20,873,061.92","20,873,061.92","20,873,061.92","20,873,061.92","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","368,914,630.42","168,914,630.42","168,914,630.42","171,501,630.42","171,501,630.42","56,468,532.29"
无形资产,"91,434,570.86","89,102,276.37","86,340,758.84","84,910,725.74","84,637,417.29","84,333,384.62","83,763,259.28","83,550,965.82","83,537,639.05","83,263,790.90","82,627,976.75","82,243,879.13","81,690,280.08","81,053,789.43","80,434,079.21","79,824,252.49","79,431,803.52","79,500,605.56","78,856,670.05","78,441,572.50"
盈余公积,"48,923,087.68","62,970,901.79","73,320,302.89","81,964,305.21","81,964,305.21","83,495,774.84","83,495,774.84","83,495,774.84","83,495,774.84","87,591,252.24","87,591,252.24","87,591,252.24","87,591,252.24","90,478,482.44","90,478,482.44","90,478,482.44","90,478,482.44","93,117,750.92","93,117,750.92","93,117,750.92"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"385,180,373.68","479,136,124.45","581,268,761.55","548,404,409.01","601,301,932.57","682,722,108.87","702,729,594.92","598,760,857.02","606,895,176.58","677,452,517.68","698,551,881.20","665,026,602.01","683,425,030.27","771,804,345.44","784,677,521.59","766,265,146.84","816,552,726.08","899,123,734.03","916,999,043.48","872,607,721.03"
长期待摊费用,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"23,580,439.42","17,293,494.22","21,110,571.75","11,093,759.92","12,140,116.74","17,850,148.30","17,850,148.30","10,195,953.39","10,714,438.32","19,373,867.34","19,373,867.34","14,884,103.44","22,400,012.99","13,210,254.21","13,210,254.21","11,651,519.95","12,259,630.94","10,480,589.77","10,480,589.77","12,339,271.89"
外币报表折算价差,"-242,585.51","-7,639.28","-132,248.50","-103,836.05","-69,743.22",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"10,474,360.00","10,474,360.00","10,474,360.00","10,474,360.00","10,480,439.48","10,480,439.48","10,480,439.48","10,480,439.48","10,474,360.00","10,474,360.00","10,647,022.78"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"203,973,110.37","204,190,590.81","329,281,908.55","390,316,903.14","419,481,242.21","450,396,015.60","465,258,558.26","476,000,958.91","485,286,647.33","506,118,341.73","567,735,169.69","558,040,317.95","560,723,825.30","541,313,824.69","537,134,113.67","529,313,576.80","525,400,341.57","514,851,700.09","509,457,700.22","523,673,080.08"
所有者权益(或股东权益)合计,"804,733,937.77","912,972,448.88","1,025,329,877.86","1,001,137,940.09","1,054,069,556.48","1,535,010,240.18","1,555,072,951.43","1,451,048,410.49","1,459,302,363.98","1,533,944,830.04","1,554,895,687.44","1,521,524,823.01","1,539,924,571.28","1,631,224,375.60","1,644,105,008.77","1,625,683,180.24","1,675,991,022.12","1,763,828,741.09","1,781,707,331.50","1,742,225,183.40"
资产总计,"1,087,690,916.39","1,125,155,949.06","1,289,740,765.26","1,130,351,861.34","1,160,816,647.73","1,777,598,855.74","1,657,299,666.80","1,587,322,838.31","1,605,278,347.76","1,763,833,397.41","1,702,105,292.34","1,692,351,435.04","1,723,262,686.45","1,884,747,073.54","1,801,101,268.04","1,816,680,054.37","1,848,101,333.96","2,061,965,746.38","1,967,342,416.60","1,923,468,233.96"
负债和所有者(或股东权益)合计,"1,087,690,916.39","1,125,155,949.06","1,289,740,765.26","1,130,351,861.34","1,160,816,647.73","1,777,598,855.74","1,657,299,666.80","1,587,322,838.31","1,605,278,347.76","1,763,833,397.41","1,702,105,292.34","1,692,351,435.04","1,723,262,686.45","1,884,747,073.54","1,801,101,268.04","1,816,680,054.37","1,848,101,333.96","2,061,965,746.38","1,967,342,416.60","1,923,468,233.96"
