科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,384,688.56","8,180,274.44","9,418,138.69","4,369,533.13","7,476,396.90","10,965,464.68","8,517,798.35","14,117,101.40","5,587,213.27","6,607,774.55","7,352,585.06","23,550,414.68","8,030,351.67","10,689,525.41","8,805,282.43","8,326,629.30","5,140,127.82","7,473,856.03","8,822,671.74","9,299,249.67"
应付职工薪酬,"9,630,636.24","15,999,211.28","20,664,938.93","8,303,844.43","22,910,274.02","6,819,035.95","10,102,267.99","10,516,507.80","30,398,204.98","7,920,523.49","8,582,842.65","8,415,828.10","19,940,354.20","7,711,981.62","22,610,767.63","21,329,295.43","41,598,704.39","20,885,686.47","13,559,964.54","8,209,866.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"6,458,870.27","9,719,234.29","19,930,850.06","11,338,898.20","11,870,042.43","14,960,343.62","-465,316.76","-1,342,156.94","26,265,070.13","23,568,731.18","9,271,456.44","4,668,395.68","18,840,040.69","24,314,895.34","44,684,657.79","21,886,245.42","22,771,761.58","27,101,235.53","12,999,838.02","13,046,876.08"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,"87,565.21","141,840.25","74,913.73","72,226.47","159,867.80","223,492.20","201,022.10","276,016.61","553,457.36","376,877.30","318,351.63","1,726,903.61","502,275.42","427,253.91","445,467.36","1,427,492.50","909,637.24","901,140.96","709,626.59","658,269.51"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,"16,866,486.52",,,,"25,506,129.78","132,653.75","132,653.75"
存货,"77,711,387.21","98,377,910.00","131,264,061.68","141,939,540.21","188,471,346.00","165,713,543.20","161,679,056.39","183,830,522.90","152,188,856.15","147,038,839.98","168,492,328.22","250,376,591.75","281,372,005.98","322,101,418.01","325,856,510.50","337,488,027.42","292,167,329.01","264,334,584.83","291,532,331.64","328,776,444.24"
其他应付款,"20,118,063.22","17,233,752.33","7,389,775.44","7,372,407.11","7,337,009.86","7,136,917.31","148,318,944.69","69,203,184.37","68,800,518.79","9,409,217.83","10,542,427.19","135,453,244.53","63,403,120.93","70,378,755.05","113,441,099.58","103,157,655.31","58,158,167.20","63,615,854.32","45,278,734.67","35,916,691.31"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"19,329,873.08","67,764,800.00","80,012,600.00","79,633,400.00","80,997,342.61","80,996,142.61","85,340,809.28","81,163,690.05","102,685,415.12","89,539,710.52","126,239,515.13","126,863,885.37","135,574,412.28","136,215,987.43","159,345,300.97","159,345,300.97","169,509,729.32","143,186,803.42"
其他流动资产,,,,,,,,,,,,"115,391.13","26,117,850.31","28,841,713.53","43,147,438.70","29,147,174.07","26,392,033.94","20,689,680.55","24,762,010.04","21,778,715.27"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"265,622,996.33","325,711,587.37","439,713,945.95","360,071,704.34","438,763,991.77","660,220,944.30","621,439,982.46","626,083,800.36","811,715,466.40","662,691,326.55","667,562,605.39","761,572,372.34","772,208,803.36","776,824,386.23","987,799,509.52","922,611,604.00","1,113,163,027.20","1,253,652,562.64","783,001,752.70","715,347,892.56"
流动负债合计,"244,221,848.98","270,895,922.01","385,330,987.13","361,109,323.71","486,616,739.34","446,504,735.69","645,262,996.60","684,681,910.28","887,187,471.88","780,370,998.17","764,332,183.51","887,115,458.98","890,017,611.39","920,646,933.61","1,164,915,105.80","1,130,683,016.03","1,317,802,524.75","1,290,855,914.05","974,824,353.09","907,018,701.54"
可供出售金融资产,,,,,,,,,,,"20,000,000.00","20,600,000.00",,,,,,,,
长期借款,"52,981,600.00","57,407,200.00","77,993,576.47","45,388,354.05","33,048,552.54","71,740,342.61","59,500,000.00","59,500,000.00","93,344,444.44","132,717,839.74","204,749,216.12","302,427,277.28","309,837,558.96","301,859,165.04","240,974,664.04","221,271,047.85","183,565,283.10","325,715,726.33","321,894,700.42","316,417,443.85"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"606,133.86","537,064.69","459,094.54","959,576.62","1,350,271.20","1,270,422.50","1,181,886.49","1,096,100.57"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"36,991,254.14","36,693,121.76","36,394,989.38","36,096,857.00","41,888,356.55","41,554,868.10"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"149,214,901.84","164,716,683.81","187,249,068.95","193,772,171.29","239,060,963.80","243,978,212.04","294,936,249.60","362,868,065.88","652,281,597.48","642,466,058.95","839,144,363.85","879,915,847.61","930,597,342.22","931,343,621.26","896,494,039.00","1,060,236,819.45","1,398,623,803.62","1,384,356,949.89","1,386,106,917.96","1,388,011,074.10"
递延所得税负债,,,,,,,"3,828,664.29","1,593,857.33",,,,,,,,,,,,
在建工程,"24,358,352.97","46,962,133.23","125,159,095.69","196,543,933.68","230,756,250.40","307,055,781.02","481,783,578.58","481,014,219.68","298,486,220.12","404,095,502.50","244,562,587.28","363,360,651.89","403,417,275.45","449,833,794.53","472,568,618.02","347,308,856.92","51,673,795.31","71,960,802.00","106,800,649.79","106,838,854.32"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"1,465,909.08"
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"52,981,600.00","57,407,200.00","77,993,576.47","45,388,354.05","33,048,552.54","71,740,342.61","63,328,664.29","61,093,857.33","93,344,444.44","132,717,839.74","204,749,216.12","302,427,277.28","309,837,558.96","301,859,165.04","240,974,664.04","221,271,047.85","183,565,283.10","325,715,726.33","323,394,700.42","317,883,352.93"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"297,203,448.98","328,303,122.01","463,324,563.60","406,497,677.76","519,665,291.88","518,245,078.30","708,591,660.89","745,775,767.61","980,531,916.32","913,088,837.91","969,081,399.63","1,189,542,736.26","1,199,855,170.35","1,222,506,098.65","1,405,889,769.84","1,351,954,063.88","1,501,367,807.85","1,616,571,640.38","1,298,219,053.51","1,224,902,054.47"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,920,000.00","96,750,000.00","96,750,000.00","96,750,000.00","96,750,000.00","109,000,000.00","109,000,000.00","109,000,000.00","109,000,000.00","272,500,000.00","272,500,000.00","418,970,763.00","421,662,163.00","421,662,163.00","425,102,163.00","425,102,163.00","425,102,163.00","424,957,163.00","424,957,163.00","424,718,673.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"47,646,212.98","64,590,351.75","64,590,351.75","64,590,351.75","64,590,351.75","325,184,189.41","325,184,189.41","325,184,189.41","325,184,189.41","161,684,189.41","157,260,734.93","170,789,884.24","225,432,725.48","225,432,725.48","254,122,325.48","254,122,325.48","262,532,699.87","261,323,399.87","261,323,399.87","259,334,393.27"
无形资产,"15,434,435.43","30,509,396.83","29,865,151.51","29,543,028.85","29,220,906.19","29,059,844.86","94,745,259.78","73,214,164.75","72,898,325.35","72,551,131.57","89,407,420.76","103,507,753.90","113,012,125.47","112,182,832.15","104,482,936.84","103,672,873.85","108,826,950.01","108,062,420.27","131,976,033.96","130,490,512.81"
盈余公积,"4,118,132.59","9,702,434.82","17,968,856.54","17,968,856.54","27,011,601.02","27,011,601.02","27,011,601.02","27,011,601.02","37,327,743.11","37,327,743.11","41,583,255.17","41,638,619.30","48,126,426.32","48,126,426.32","48,126,426.32","48,126,426.32","69,889,055.99","69,889,055.99","69,889,055.99","69,889,055.99"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"32,129,600.00","32,129,600.00","32,129,600.00","30,775,300.00","20,637,944.20","18,410,447.60"
商誉,"3,077,097.86","3,077,097.86","3,077,097.86","3,077,097.86","3,077,097.86","3,077,097.86","8,637,131.64","12,922,489.91","9,341,097.15","9,341,097.15","9,341,097.15","150,782,897.85","150,782,897.85","150,782,897.85","150,782,897.85","150,782,897.85","147,705,799.99","147,705,799.99","253,682,424.58","253,682,424.58"
未分配利润,"23,337,294.59","80,148,116.35","152,156,159.47","207,275,191.24","243,314,802.90","272,930,441.21","275,611,009.44","299,951,877.41","348,347,702.20","366,943,346.92","386,894,953.52","415,044,262.89","435,299,856.59","464,032,141.79","511,333,955.46","539,650,782.71","567,860,410.44","598,758,300.23","601,966,273.72","613,351,480.38"
长期待摊费用,,,,,,,,,,,,"28,650.61","12,396.87",,,,"69,481.76","84,341.41",,"114,059.23"
少数股东权益,"-1,067,438.96","-1,512,358.41","-687,051.39","-216,931.26","-101,967.89","-316,691.19","66,095,225.39","63,220,070.46","63,612,486.45","62,718,797.29","62,472,551.52","61,208,852.17","60,075,664.98","58,877,162.72","57,492,195.27","55,286,922.98","86,555,502.91","84,470,253.79","82,191,980.02","77,298,124.23"
递延所得税资产,"2,706,243.55","3,339,085.46","6,019,798.24","5,137,037.70","7,212,174.35","5,930,162.98","6,801,912.18","7,352,027.60","10,232,492.04","7,580,788.80","5,684,408.88","6,336,428.97","8,764,279.32","9,588,803.50","11,142,819.51","11,495,015.95","13,641,956.23","12,593,043.22","8,393,725.99","9,173,816.19"
外币报表折算价差,"-1,743,622.20","-3,665,681.96","-3,018,721.77","-4,720,172.31","-3,138,695.29","-2,732,575.69","-3,149,571.91","-6,688,737.73",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"194,791,031.65","248,604,397.19","351,370,212.25","428,073,269.38","509,327,392.60","589,101,098.76","886,904,131.78","937,370,967.82","1,043,239,732.14","1,136,034,578.97","1,208,139,877.92","1,524,532,230.83","1,607,192,451.04","1,654,269,013.98","1,672,921,659.90","1,711,149,162.40","1,758,287,047.50","1,762,130,636.28","1,930,029,995.32","1,930,961,709.90"
所有者权益(或股东权益)合计,"163,210,579.00","246,012,862.55","327,759,594.60","381,647,295.96","428,426,092.49","731,076,964.76","799,752,453.35","817,679,000.57","874,423,282.22","885,637,067.61","906,621,083.68","1,096,561,866.91","1,179,546,084.05","1,208,587,301.56","1,254,831,399.58","1,281,806,702.52","1,370,082,266.85","1,399,211,558.54","1,414,812,694.51","1,421,407,547.99"
资产总计,"460,414,027.98","574,315,984.56","791,084,158.20","788,144,973.72","948,091,384.37","1,249,322,043.06","1,508,344,114.24","1,563,454,768.18","1,854,955,198.54","1,798,725,905.52","1,875,702,483.31","2,286,104,603.17","2,379,401,254.40","2,431,093,400.21","2,660,721,169.42","2,633,760,766.40","2,871,450,074.70","3,015,783,198.92","2,713,031,748.02","2,646,309,602.46"
负债和所有者(或股东权益)合计,"460,414,027.98","574,315,984.56","791,084,158.20","788,144,973.72","948,091,384.37","1,249,322,043.06","1,508,344,114.24","1,563,454,768.18","1,854,955,198.54","1,798,725,905.52","1,875,702,483.31","2,286,104,603.17","2,379,401,254.40","2,431,093,400.21","2,660,721,169.42","2,633,760,766.40","2,871,450,074.70","3,015,783,198.92","2,713,031,748.02","2,646,309,602.46"
