科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
可供出售金融资产,"2,281,884.91","2,281,884.91","2,281,884.91","2,281,884.91","2,281,884.91","2,281,884.91","2,281,884.91","4,419,384.91","4,419,384.91",,,,,,
长期借款,"69,300,000.00","85,000,000.00","107,086,400.00","108,500,000.00","113,500,000.00","85,508,602.00","40,658,602.00","39,108,602.00","60,627,290.00","33,568,572.50","111,568,572.50","181,349,972.50","181,349,972.50","181,941,284.50","177,941,284.50"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,"2,300,000.00","2,300,000.00"
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"23,190,209.29","2,137,500.00","2,137,500.00","2,137,500.00","8,550,000.00","8,550,000.00"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,"37,788,296.21","35,781,158.67","34,777,579.59","34,275,790.05","92,295,845.84","90,557,631.56","90,047,164.25","89,064,586.41","84,284,555.02","83,203,627.24","81,980,310.43","80,990,845.63","81,193,886.90","80,445,475.15"
预计负债,,,,,,,,,,,,,,,
固定资产,"224,972,145.58","233,521,141.99","483,614,003.68","695,744,931.65","691,823,449.25","630,716,073.27","618,478,772.32","611,704,564.36","601,673,655.03","711,870,410.14","723,232,925.79","732,684,799.69","721,031,355.72","781,758,625.90","926,865,060.08"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"107,096,440.12","283,056,927.97","210,895,758.36","25,167,901.64","38,969,503.20","50,559,968.47","62,018,839.80","86,814,550.80","122,938,742.27","58,599,635.00","217,295,017.63","261,939,948.79","333,529,919.23","337,141,276.79","297,443,829.49"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"69,300,000.00","88,750,000.00","126,340,966.09","128,753,316.09","133,408,941.09","126,474,050.16","83,350,231.57","78,729,162.38","107,802,515.17","79,987,018.75","157,255,320.37","227,367,847.53","229,011,056.75","227,670,616.66","229,699,586.51"
固定资产清理,,,,,,,,"7,449,333.32","7,434,084.79",,,,,,
负债合计,"469,369,266.64","548,370,942.51","678,790,824.34","577,246,826.37","575,189,224.51","564,234,214.02","272,290,675.40","276,859,675.27","309,060,535.93","345,025,361.43","390,998,544.33","506,501,127.73","633,140,459.33","736,479,089.94","895,107,007.45"
生产性生物资产,"2,221,295.68","1,749,973.19","1,550,460.70","2,093,286.67","2,631,775.22","2,244,899.84",,,,,,,,,"13,336,432.43"
实收资本(或股本),"110,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","178,666,700.00","178,666,700.00","178,666,700.00","178,666,700.00","178,666,700.00","268,000,050.00","268,000,050.00","268,000,050.00","268,000,050.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"157,996,875.20","305,937,171.20","303,270,280.30","303,270,280.30","303,270,280.30","303,270,280.30","520,152,540.77","520,639,333.25","520,639,333.25","520,639,333.25","520,639,333.25","431,305,983.25","431,305,983.25","431,305,983.25","431,305,983.25"
无形资产,"46,743,738.08","84,891,326.43","184,656,886.13","184,546,132.31","183,520,117.81","175,895,104.16","174,937,828.24","177,673,536.45","176,535,927.37","166,744,325.25","165,771,702.31","164,808,611.68","163,806,455.97","200,334,069.71","209,812,719.85"
盈余公积,"10,355,033.45","15,283,352.08","22,442,772.00","22,442,772.00","22,442,772.00","30,293,095.79","30,293,095.79","30,293,095.79","30,293,095.79","36,061,962.26","36,061,962.26","36,061,962.26","36,061,962.26","44,394,283.08","44,394,283.08"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,"3,089,412.35","3,089,412.35","3,089,412.35","3,089,412.35","3,089,412.35","3,089,412.35","20,358,333.77","20,358,333.77","26,324,791.68","27,739,510.08","27,056,326.72","27,056,326.72","43,895,337.10","55,027,899.90"
未分配利润,"143,427,942.41","220,186,700.46","271,863,185.84","295,057,225.95","320,904,464.64","341,056,275.31","375,830,431.24","382,708,164.44","408,625,898.44","434,981,905.41","481,742,621.07","485,297,542.44","511,120,132.37","554,167,588.71","601,627,685.84"
长期待摊费用,"3,550,553.46","3,243,274.95","2,964,996.82","2,527,464.80","2,333,005.79","2,313,022.46","2,144,660.61","2,464,063.58","3,864,353.40","6,686,131.75","8,087,392.55","7,271,100.23","14,582,441.62","23,802,833.74","29,924,740.67"
少数股东权益,"19,660,411.00","26,275,197.31","45,114,383.88","43,164,682.57","40,780,707.85","39,881,266.25","43,010,415.21","51,477,044.57","60,229,892.01","63,317,694.44","110,539,320.59","110,464,533.42","103,962,063.08","141,282,253.31","165,355,941.86"
递延所得税资产,"31,230.75","16,997.72","57,964.19","79,327.58","23,739.18","44,445.03","44,445.03","135,087.84","171,907.80","70,060.23","53,588.45","132,793.92","129,918.78","37,628.45","122,373.01"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"43,577,700.00","2,370,000.00","630,000.00","1,393,646.18","1,393,646.18","1,393,646.18","670,069.36","667,150.42","5,667,150.42",,,,"12,320,000.00","13,135,000.00","6,310,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"430,474,988.58","652,009,235.72","925,522,525.81","951,701,567.68","960,342,323.94","960,834,302.51","954,223,544.18","1,001,733,169.70","1,032,128,126.17","1,077,770,118.36","1,227,521,264.05","1,278,011,391.46","1,355,584,763.67","1,492,148,658.59","1,630,138,530.58"
所有者权益(或股东权益)合计,"441,440,262.06","701,682,421.05","776,690,622.02","797,934,960.82","821,398,224.79","848,500,917.65","1,147,953,183.01","1,163,784,338.05","1,198,454,919.49","1,233,667,595.36","1,327,649,937.17","1,331,130,071.37","1,350,450,190.96","1,439,150,158.35","1,510,683,944.03"
资产总计,"910,809,528.70","1,250,053,363.56","1,455,481,446.36","1,375,181,787.19","1,396,587,449.30","1,412,735,131.67","1,420,243,858.41","1,440,644,013.32","1,507,515,455.42","1,578,692,956.79","1,718,648,481.50","1,837,631,199.10","1,983,590,650.29","2,175,629,248.29","2,405,790,951.48"
负债和所有者(或股东权益)合计,"910,809,528.70","1,250,053,363.56","1,455,481,446.36","1,375,181,787.19","1,396,587,449.30","1,412,735,131.67","1,420,243,858.41","1,440,644,013.32","1,507,515,455.42","1,578,692,956.79","1,718,648,481.50","1,837,631,199.10","1,983,590,650.29","2,175,629,248.29","2,405,790,951.48"
