科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"109,755,362.69","91,637,234.59","112,332,384.47","56,043,265.14","51,363,288.87","128,841,587.13","30,255,835.59","62,552,953.03","111,268,359.45","144,029,831.62","36,148,466.03","67,659,353.76","121,175,888.48","161,047,260.72","40,313,075.72","83,839,604.27","141,486,973.05","206,509,277.60","43,633,922.89","109,363,548.72","151,465,440.83","213,565,294.70","46,604,143.70","112,194,443.55","155,602,679.88","253,989,484.22","42,173,247.28","115,996,994.48","185,412,372.01","251,510,168.83","75,669,881.47","150,565,874.37","223,137,338.79"
取得借款收到的现金,"150,520,000.00","284,270,000.00","216,000,000.00","70,000,000.00","70,000,000.00","150,000,000.00",,,"45,000,000.00","105,000,000.00","170,000,000.00","170,000,000.00","230,000,000.00","230,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","79,145,350.00","101,439,950.00","130,667,175.00","160,182,375.00","230,182,375.00","6,000,000.00","205,000,000.00","211,140,000.00","210,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","253,825,500.00","237,104,000.00","487,924,364.71"
支付的各项税费,"55,383,414.51","29,939,998.59","38,465,323.21","26,379,135.73","32,369,976.61","50,601,098.68","15,134,184.96","37,387,096.22","48,700,861.16","56,393,644.85","7,608,217.87","29,003,964.32","43,524,312.74","57,944,158.89","12,562,030.18","39,123,425.38","52,581,161.14","61,190,885.56","18,510,577.18","35,089,405.24","54,536,414.85","81,303,041.73","11,630,876.13","30,841,459.14","56,602,665.19","72,110,572.75","11,854,398.89","42,907,592.98","60,678,175.67","75,784,956.11","16,420,943.79","57,758,807.35","99,917,784.68"
收到其他与筹资活动有关的现金,"175,879.18","22,034,120.82","13,935,544.89",,"10,800,000.00","24,200,000.00",,,"46,622,850.62","46,622,850.62","54,720,000.00","54,753,791.30","78,403,291.30","86,509,664.73","21,337.43",,"2,000,000.00","10,290,000.00",,"16,909,600.00","18,909,600.00","40,039,600.00","2,870,000.00","17,168,967.11","17,158,427.49","24,088,427.49","1,460,000.00","2,815,000.00","5,815,000.00","8,720,902.95","2,000,000.00","6,938,119.45","10,330,640.69"
支付其他与经营活动有关的现金,"40,265,137.14","71,986,682.04","50,738,602.61","22,382,354.12","32,359,993.85","88,478,165.36","5,837,173.59","10,902,254.42","65,414,546.31","84,145,960.71","6,961,921.91","43,240,088.40","58,244,110.33","115,159,802.84","8,219,839.18","60,785,668.74","85,638,341.15","84,294,288.48","5,646,846.05","27,204,961.82","52,850,643.25","119,160,071.76","8,058,841.04","50,027,013.66","70,992,570.92","132,178,954.60","8,929,443.45","54,473,728.92","73,056,137.19","118,843,980.02","31,710,847.06","91,303,496.58","103,392,751.99"
筹资活动现金流入小计,"202,695,879.18","306,304,120.82","229,935,544.89","74,591,938.77","571,608,000.00","661,656,269.36",,,"91,622,850.62","151,622,850.62","224,720,000.00","224,753,791.30","834,670,491.30","842,776,864.73","70,217,798.91","86,000,000.00","88,000,000.00","89,631,811.48","101,439,950.00","147,576,775.00","179,091,975.00","270,221,975.00","8,870,000.00","222,168,967.11","228,298,427.49","240,156,727.49","11,460,000.00","13,315,000.00","16,315,000.00","25,120,902.95","255,825,500.00","251,892,119.45","506,105,005.40"
经营活动现金流出小计,"481,266,018.76","559,931,808.23","360,571,754.38","197,090,509.59","317,626,119.30","640,210,025.56","129,272,952.70","281,521,708.78","548,129,222.21","710,214,039.94","155,774,206.32","338,001,414.70","498,426,507.00","589,618,476.95","191,042,195.57","403,605,120.67","590,583,488.87","761,586,768.67","193,356,230.68","385,002,522.52","551,986,384.52","780,449,395.09","192,920,340.00","369,270,575.24","548,816,668.36","809,406,037.55","176,023,137.56","398,224,911.25","554,218,702.17","767,897,591.08","219,308,630.95","486,796,173.46","747,880,517.27"
偿还债务支付的现金,"136,916,428.86","252,970,000.00","240,670,000.00","60,000,000.00","155,000,000.00","271,000,000.00",,"21,454,546.00","21,454,546.00","66,454,546.00","170,254,546.00","210,254,546.00","250,254,546.00","310,254,546.00","254,546.00","254,546.00","254,546.00","254,546.00","89,452,546.00","140,270,971.00","140,270,971.00","243,802,971.00","160,896,446.00","155,754,546.00","161,416,446.00","155,754,546.00","5,254,546.00","10,254,546.00","10,254,546.00","10,254,546.00","10,254,546.00","254,546.00","12,604,546.00"
经营活动产生的现金流量净额,"86,124,381.25","54,526,998.22","118,252,675.59","64,648,220.78","73,994,457.77","26,321,308.66","7,348,236.86","52,817,545.72","57,027,592.85","67,565,375.08","352,749.40","68,013,126.91","83,050,318.60","202,134,334.59","-16,963,744.30","-5,959,084.92","79,850,874.52","249,296,424.69","10,874,798.80","51,301,570.47","95,687,169.44","169,238,421.28","13,913,020.53","22,657,451.78","81,507,967.21","128,030,937.87","64,507,407.72","99,709,175.10","124,297,257.97","240,169,139.58","17,522,493.33","98,027,269.66","126,930,080.69"
分配股利、利润或偿还利息支付的现金,"35,177,782.73","31,604,197.22","36,012,022.73","6,674,760.57","9,335,968.07","10,805,238.07","1,707,722.22","20,549,414.98","23,270,442.20","24,664,632.75","1,651,558.33","28,271,798.39","29,667,698.39","33,997,729.40","2,633,388.33","4,126,721.65","39,812,538.62","42,741,748.59","2,834,903.01","47,688,467.42","50,880,467.42","55,436,923.06","1,738,216.67","50,482,386.59","53,509,211.48","56,535,159.61","2,438,569.11","63,678,971.80","66,199,595.45","68,336,208.20","2,273,637.50","65,520,298.82","73,395,669.68"
收回投资收到的现金,"3,817,616.53","1,534,140.00","1,199,891.82",,,"839,719.37","225,000.00","225,000.00",,"225,000.00",,,,,,,"150,000,000.00","431,000,000.00","382,000,000.00","742,000,000.00","1,161,000,000.00","1,486,367,014.21","145,000,000.00","200,000,000.00","370,000,000.00","440,000,000.00","90,000,000.00","280,000,000.00","310,500,000.00","516,500,000.00","95,000,000.00","137,000,000.00","161,500,000.00"
支付其他与筹资活动有关的现金,"1,590,000.00","15,535,544.89","2,950,000.00",,"23,199,900.06","49,420,000.00",,"2,553,208.70","15,356,007.51","47,537,082.01","3,000,000.00","3,114,165.46","3,181,366.46","6,497,608.00","120,000.00",,"13,764,350.00","15,050,000.00",,,"50,000,000.00","13,588,427.49",,,,,,,,"2,000,000.00","6,068,849.37","10,551,018.87","9,847,725.11"
取得投资收益收到的现金,,"80,240.00","519,738.00","548,055.56","548,055.56","688,055.56","750,000.00","767,600.00","767,600.00","767,600.00","1,650,000.00","1,650,000.00","1,757,685.00","1,757,685.00","1,770,000.00","1,770,000.00","3,060,382.42","11,242,701.08","7,136,440.63","18,774,536.97","24,182,285.06","22,596,132.45","2,900,698.63","8,329,125.60","11,477,998.51","15,972,264.87","2,731,138.99","13,286,864.32","20,396,820.38","25,271,855.28","1,623,762.83","6,655,154.92","10,388,480.19"
筹资活动现金流出小计,"173,684,211.59","300,109,742.11","279,632,022.73","66,674,760.57","187,535,868.13","331,225,238.07","1,707,722.22","44,557,169.68","60,080,995.71","138,656,260.76","174,906,104.33","241,640,509.85","283,103,610.85","350,749,883.40","3,007,934.33","4,381,267.65","53,831,434.62","58,046,294.59","92,287,449.01","187,959,438.42","241,151,438.42","312,828,321.55","162,634,662.67","206,236,932.59","214,925,657.48","212,289,705.61","7,693,115.11","73,933,517.80","76,454,141.45","80,590,754.20","18,597,032.87","76,325,863.69","95,847,940.79"
处置固定资产、无形资产和其他长期资产收回的现金净额,"170,000.00","19,639.56","188,543.00","100,000.00","100,000.00","751,700.00","52,180.00","52,180.00",,"54,180.00",,"10,211.96","37,211.96","32,376,250.96","657,900.00","657,900.00","657,900.00","877,631.40","2,450.00","12,650.00","12,650.00","51,830.23",,,"3,060.00","32,560.00",,"2,400.00","1,006,947.00","1,318,647.00","1,908.00","74,408.00","56,408.00"
筹资活动产生的现金流量净额,"29,011,667.59","6,194,378.71","-49,696,477.84","7,917,178.20","384,072,131.87","330,431,031.29","-1,707,722.22","-44,557,169.68","31,541,854.91","12,966,589.86","49,813,895.67","-16,886,718.55","551,566,880.45","492,026,981.33","67,209,864.58","81,618,732.35","34,168,565.38","31,585,516.89","9,152,500.99","-40,382,663.42","-62,059,463.42","-42,606,346.55","-153,764,662.67","15,932,034.52","13,372,770.01","27,867,021.88","3,766,884.89","-60,618,517.80","-60,139,141.45","-55,469,851.25","237,228,467.13","175,566,255.76","410,257,064.61"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,"62,100.00",,,,"63,370.38",,"99,235.84","73,425.61","-531,622.88",,"-125,059.84","-395,251.72","8,065,337.33","-302,608.39","3,816,194.63","5,595,944.10","14,584,341.67","-1,378,304.32","-9,492,032.09","-16,022,637.32"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,"124,990,000.00","330,441,897.79","333,477,949.54","330,000,000.00",,,,,,,,"800,000.00",,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,987,616.53","1,634,019.56","1,908,172.82","648,055.56","648,055.56","2,279,474.93","1,027,180.00","1,044,780.00","767,600.00","1,046,780.00","1,650,000.00","1,660,211.96","1,794,896.96","34,133,935.96","127,417,900.00","332,869,797.79","487,196,231.96","773,120,332.48","389,138,890.63","760,787,186.97","1,185,194,935.06","1,509,014,976.89","147,900,698.63","208,329,125.60","381,481,058.51","456,804,824.87","92,731,138.99","293,289,264.32","331,903,767.38","543,090,502.28","96,625,670.83","143,729,562.92","171,944,888.19"
五、现金及现金等价物净增加额,"-5,639,531.16","-2,205,571.50","34,701,148.39","8,720,192.57","351,002,494.55","264,491,112.07","-49,066,776.76","-160,993,666.54","-160,406,306.99","-187,535,362.61","11,813,823.24","4,353,130.88","568,728,881.48","253,979,921.03","126,732,168.02","84,449,516.94","3,417,493.02","-95,762,389.96","-55,482,531.18","-88,196,429.44","-89,786,651.86","30,150,320.62","-110,374,944.75","-38,040,268.36","-25,938,976.97","-86,647,298.23","8,554,888.47","130,790,255.05","109,420,637.88","330,463,974.42","-198,451,126.38","-141,726,547.71","82,102,149.86"
购建固定资产、无形资产和其他长期资产支付的现金,"122,792,311.90","58,843,507.99","22,414,522.18","64,493,261.97","107,712,150.65","88,540,702.81","55,734,471.40","169,298,822.58","248,613,354.75","267,984,107.55","40,002,821.83","48,433,489.44","65,250,034.53","144,377,430.85","30,931,852.26","94,079,928.28","168,798,178.84","247,828,034.40","113,648,721.60","179,001,759.30","214,239,066.69","262,077,467.41","23,424,001.24","39,833,820.42","52,385,520.98","39,895,420.18","22,807,127.74","37,065,054.20","28,896,383.12","53,569,350.86","132,979,221.98","145,687,372.59","193,845,148.40"
期初现金及现金等价物余额,"23,505,416.59","17,865,885.43","15,660,313.93","50,361,462.32","50,361,462.32","50,361,462.32","314,852,574.39","314,852,574.39","314,852,574.39","314,852,574.39","127,317,211.78","127,317,211.78","127,317,211.78","127,317,211.78","381,297,132.81","381,297,132.81","381,297,132.81","381,297,132.81","285,534,742.85","285,534,742.85","285,534,742.85","285,534,742.85","315,685,063.47","315,685,063.47","315,685,063.47","315,685,063.47","229,103,690.95","229,037,765.24","229,103,690.95","229,037,765.24","559,501,739.66","559,501,739.66","559,501,739.66"
投资支付的现金,"1,970,884.63","5,717,460.00","13,348,700.00",,,"6,000,000.00",,"1,000,000.00","1,130,000.00","1,130,000.00",,,"2,433,180.00",,"20,000,000.00","230,000,000.00","429,000,000.00","902,000,000.00","351,000,000.00","681,000,000.00","1,094,443,651.86","1,280,000,000.00","95,000,000.00","245,000,000.00","449,520,000.00","667,520,000.00","129,340,807.00","168,340,807.00","263,340,807.00","358,340,807.00","65,000,000.00","53,400,000.00","69,500,000.00"
期末现金及现金等价物余额,"17,865,885.43","15,660,313.93","50,361,462.32","59,081,654.89","401,363,956.87","314,852,574.39","265,785,797.63","153,858,907.85","154,446,267.40","127,317,211.78","139,131,035.02","131,670,342.66","696,046,093.26","381,297,132.81","508,029,300.83","465,746,649.75","384,714,625.83","285,534,742.85","230,052,211.67","197,338,313.41","195,748,090.99","315,685,063.47","205,310,118.72","277,644,795.11","289,746,086.50","229,037,765.24","237,658,579.42","359,828,020.29","338,524,328.83","559,501,739.66","361,050,613.28","417,775,191.95","641,603,889.52"
