科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付利息,,"12,608.10","62,583.25","24,843.70",,,"283,539.34","3,482,559.62","6,206,517.89","9,209,739.07","1,100,411.78","4,517,795.78","6,252,600.67","9,098,088.10","4,831,990.88"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"165,649.11"
存货,,,"2,826,117.06","4,675,869.51","711,937.94","8,360.74","105,089,112.18","106,404,911.19","100,475,914.28","250,197,279.45","526,650,859.26","307,985,363.81","350,177,744.15","308,784,494.80","658,799,824.21"
其他应付款,"13,213,274.11","35,271,476.86","35,327,949.10","46,799,168.06","46,304,180.19","58,634,187.63","171,320,068.48","170,985,893.65","284,102,211.14","299,338,641.16","297,384,107.63","278,241,750.36","271,438,895.86","251,655,402.48","174,110,151.47"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"9,058,339.11","9,066,214.11",,,,,,,,,"18,136,193.99",,"205,983,803.40"
其他流动资产,,"162,967.04","1,887,055.92","11,754,500.83","31,785,191.14","40,000,000.00","20,917,283.04","46,160,182.90","31,149,140.78","124,302,084.08","80,249,835.29","70,492,511.47","151,048,435.23","81,016,360.66","99,081,148.24"
其他流动负债,"3,727,141.99","2,125,586.92","1,696,105.08","1,375,732.41","1,018,286.55","728,607.03","641,617.48","581,721.59","2,848,948.16","3,030,524.56","3,106,205.58","3,030,190.73","5,407,550.96","6,661,306.46","6,273,726.46"
流动资产合计,"222,394,452.47","258,323,985.09","323,701,402.88","470,349,601.23","472,821,605.28","472,718,803.96","886,969,049.81","845,878,328.23","850,831,080.90","1,209,154,583.70","1,540,427,369.05","1,304,646,939.20","1,455,972,960.96","1,461,626,824.08","1,828,135,847.74"
流动负债合计,"65,126,867.48","108,788,144.66","162,515,723.64","155,149,371.90","143,642,748.37","161,612,159.52","481,111,303.82","478,036,611.22","743,743,196.48","1,064,461,504.87","1,459,728,649.18","1,288,535,730.08","1,508,350,322.86","1,559,528,812.89","1,876,275,208.25"
可供出售金融资产,,,,,"5,000,000.00","5,000,000.00","144,570,400.00","224,365,390.46","419,375,390.46","459,724,390.46","136,314,390.46","144,354,390.46","145,464,390.46","146,344,390.46","146,344,390.46"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,"191,122,733.62","191,808,843.70","192,494,953.79","193,188,603.55","193,882,253.31","194,562,682.81","195,358,978.79","196,107,529.88",
长期应收款,,,,,,,,,,,,,,,
长期应付款,"5,009,339.15","5,026,839.11",,,,,,,,,"56,775,067.74","52,700,892.43","27,981,913.09","41,819,797.93","18,163,878.54"
长期股权投资,,,,,"15,960,245.72","146,525,580.63",,,"322,266.78","255,000.20","313,579,256.73","219,514,045.68","211,385,755.64","205,059,090.22","202,974,415.15"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,"608,726.00","74,200.00",,"893,125.00","893,125.00","1,279,165.00","1,279,165.00","1,989,200.00","1,534,200.00","3,779,624.00","3,829,976.65","7,919,841.89","8,075,591.89","579,391.89"
固定资产,"19,594,824.94","26,113,917.84","26,099,754.68","25,918,952.55","24,192,280.58","22,848,664.49","23,343,718.53","22,702,914.45","39,320,392.84","35,786,541.28","37,422,013.63","38,283,464.85","49,930,720.41","44,648,466.82","42,687,301.34"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,
其他非流动负债,"2,895,126.00","1,301,015.53","1,576,806.34",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"7,904,465.15","6,936,580.64","1,651,006.34","1,354,509.56","2,106,240.64","1,957,902.66","201,537,087.48","202,093,609.17","201,782,469.31","211,299,121.77","273,333,018.89","274,877,675.87","249,824,684.89","261,821,507.53","38,311,275.91"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"73,031,332.63","115,724,725.30","164,166,729.98","156,503,881.46","145,748,989.01","163,570,062.18","682,648,391.30","680,130,220.39","945,525,665.79","1,275,760,626.64","1,733,061,668.07","1,563,413,405.95","1,758,175,007.75","1,821,350,320.42","1,914,586,484.16"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","273,857,085.00","274,952,683.00","274,827,587.00","276,788,887.00","276,742,687.00","276,688,787.00","276,639,777.00","331,977,525.00","331,609,630.00","327,976,583.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"46,439,833.80","46,439,833.80","46,439,833.80","182,854,008.78","205,229,495.62","154,354,663.78","160,084,475.62","165,384,292.31","262,757,738.80","359,372,640.79","404,943,302.64","384,031,661.12","335,127,403.22","319,707,936.84","369,757,743.48"
无形资产,"35,542,151.48","42,046,556.87","87,788,312.35","88,248,460.30","94,305,741.00","91,288,252.14","88,225,969.04","89,903,655.44","97,050,164.87","128,008,172.20","141,971,335.04","138,877,071.40","158,391,401.13","156,639,347.03","231,414,144.04"
盈余公积,"6,983,922.96","10,504,232.37","11,580,784.83","11,580,784.83","11,580,784.83","11,580,784.83","27,992,718.33","27,992,718.33","27,992,718.33","27,992,718.33","43,451,440.39","43,451,440.39","43,451,440.39","43,451,440.39","55,005,185.78"
开发支出,,"29,310,127.58","4,227,326.42","11,379,585.41","6,769,559.90","17,397,971.76","26,254,262.51","31,663,903.06","52,943,357.36","46,974,718.31","52,225,494.00","76,169,678.00","79,638,305.99","97,719,314.12","35,721,279.38"
减:库存股,,,,,,,"117,584,549.43","116,375,094.69","187,609,510.69","187,139,362.69","157,439,769.40","155,691,846.00","149,784,034.80","136,649,819.75","55,972,547.20"
商誉,,,"2,910,623.00","2,910,623.00","2,910,623.00","2,910,623.00","162,333,262.39","162,333,262.39","162,333,262.39","162,333,262.39","156,274,745.27","156,274,745.27","156,274,745.27","156,274,745.27","155,760,078.82"
未分配利润,"62,886,687.04","97,903,893.59","138,768,874.72","135,560,327.07","145,468,285.42","162,639,923.58","295,670,643.43","299,066,133.38","314,534,034.00","315,021,600.15","333,023,639.26","316,544,782.06","342,221,927.98","346,739,205.66","369,916,932.11"
长期待摊费用,"1,023,859.14","1,185,441.85","1,066,012.28","944,986.13","823,959.98","702,933.83","5,751,198.89","5,184,225.22","6,571,867.31","4,877,260.28","2,177,625.11","2,947,161.58","2,496,637.34","7,405,058.23","4,810,111.85"
少数股东权益,,,"2,370,849.18","3,387,829.24","2,532,709.33","2,661,457.80","24,740,851.84","60,789,180.95","3,218,482.05","69,938,651.53","-80,136,084.17","-142,574,397.10","-174,699,312.73","-217,960,341.61","-29,512,337.01"
递延所得税资产,"786,488.40","3,592,655.83","7,533,640.90","10,134,622.76","7,776,248.75","9,271,147.36","11,057,352.92","9,783,358.42","14,460,232.37","90,575,632.93","173,795,606.69","199,565,952.15","216,992,024.87","231,153,422.59","275,022,401.77"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"5,986,717.11","5,181,374.83","9,923,225.14","1,377,923.53","28,888,537.44"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"56,947,323.96","102,248,699.97","129,625,669.63","139,537,230.15","157,738,658.93","295,945,173.21","461,536,164.28","545,936,709.44","792,376,934.38","928,534,978.05","1,019,747,184.04","981,167,884.22","1,030,497,206.25","1,046,621,758.27","1,123,622,660.25"
所有者权益(或股东权益)合计,"206,310,443.80","244,847,959.76","289,160,342.53","453,382,949.92","484,811,275.20","605,093,914.99","665,856,822.79","711,684,817.28","697,682,349.49","861,928,935.11","827,112,885.02","722,401,417.47","728,295,159.46","686,898,261.93","1,037,172,023.83"
资产总计,"279,341,776.43","360,572,685.06","453,327,072.51","609,886,831.38","630,560,264.21","768,663,977.17","1,348,505,214.09","1,391,815,037.67","1,643,208,015.28","2,137,689,561.75","2,560,174,553.09","2,285,814,823.42","2,486,470,167.21","2,508,248,582.35","2,951,758,507.99"
负债和所有者(或股东权益)合计,"279,341,776.43","360,572,685.06","453,327,072.51","609,886,831.38","630,560,264.21","768,663,977.17","1,348,505,214.09","1,391,815,037.67","1,643,208,015.28","2,137,689,561.75","2,560,174,553.09","2,285,814,823.42","2,486,470,167.21","2,508,248,582.35","2,951,758,507.99"
