科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
财务费用,"17,769,424.87","12,860,689.03","12,228,861.19","7,911,054.44","10,336,282.81","15,333,576.72","1,159,580.22","2,427,975.66","4,415,687.26","9,222,618.19","1,687,991.17","6,508,509.47","9,593,236.46","12,509,340.42","3,117,416.31","7,389,818.88","12,543,059.84","17,934,372.73","5,074,331.05","9,809,930.28","13,232,454.83","15,614,768.66","5,875,253.33","6,524,248.59","9,663,091.54","7,263,262.34","5,433,936.38","12,545,092.40","19,258,058.15","21,970,581.67","19,447,766.72","-760,093.50","50,447,146.89","24,919,829.12","3,414,093.10"
三、利润总额,"15,972,351.96","49,800,905.58","59,092,161.86","21,025,654.46","28,025,209.48","59,049,192.67","4,605,552.17","13,842,817.16","14,713,007.25","29,036,861.07","5,581,478.69","22,131,084.42","28,546,127.73","42,226,641.92","2,972,403.08","12,708,964.83","12,767,882.27","11,567,809.49","12,698,743.19","66,934,806.92","117,613,958.20","168,438,646.01","29,832,403.22","70,605,094.87","129,055,718.99","221,720,243.71","56,013,127.22","121,893,634.91","238,412,561.40","419,804,811.12","123,652,524.19","265,544,494.00","353,484,175.16","692,887,255.23","103,712,135.63"
资产减值损失,"3,469,123.53","-812,377.16","1,372,165.42","-135,724.82","3,159,772.55","3,312,234.57","736,958.04","2,831,512.96","3,185,038.53","3,998,162.02","-302,157.57","423,694.99","2,904,961.70","5,098,139.55","-650,191.92","1,471,456.34","1,468,227.94","4,329,158.78","837,707.71","8,856,691.98","11,774,545.38","11,300,207.52","1,180,576.57","5,441,747.99","7,400,440.63","35,689,498.60","-3,919,487.91","4,242,152.43","11,538,957.91","39,674,002.09","-11,655,399.82","6,968,124.89","13,093,148.00","160,685,301.12",
减:所得税,"3,620,431.43","8,912,441.08","9,300,946.29","3,308,075.40","4,118,345.37","8,336,848.33","899,328.72","2,892,722.15","2,995,895.17","4,963,275.55","1,458,533.47","4,904,299.48","7,271,969.67","9,977,235.73","675,454.99","3,385,368.41","2,118,944.52","4,457,441.43","1,801,370.28","5,766,439.58","8,149,652.68","9,518,766.82","1,200,347.48","5,714,632.53","5,836,532.39","7,558,702.16","824,959.79","3,295,670.28","2,679,325.02","5,833,891.25","828,675.50","1,844,067.14","3,211,663.58","23,191,516.64","-498,616.67"
加:公允价值变动净收益,"-27,378.32","27,378.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"1,775,439.21","118,819.46",,,,,,"164,000.00","164,000.00",,,,,,,,,,"18,731.50","-275,290.42","-236,306.86","2,600,571.67","754,463.66","553,032.89","2,206,909.97","3,739,073.85","32,028.51","1,802,804.40","1,331,217.87","45,423,762.28","6,760,906.71","47,218,922.92","44,819,402.67","351,696,414.49","1,625,206.52"
四、净利润,"12,351,920.53","40,888,464.50","49,791,215.57","17,717,579.06","23,906,864.11","50,712,344.34","3,706,223.45","10,950,095.01","11,717,112.08","24,073,585.52","4,122,945.22","17,226,784.94","21,274,158.06","32,249,406.19","2,296,948.09","9,323,596.42","10,648,937.75","7,110,368.06","10,897,372.91","61,168,367.34","109,464,305.52","158,919,879.19","28,632,055.74","64,890,462.34","123,219,186.60","214,161,541.55","55,188,167.43","118,597,964.63","235,733,236.38","413,970,919.87","122,823,848.69","263,700,426.86","350,272,511.58","669,695,738.59","104,210,752.30"
其中:对联营企业和合营企业的投资权益,"-17,350.53",,,,,,,,,,,,,,,,,,,,,"-10,986.49",,,,"2,937,647.83",,,,"432,104.14",,,,"-27,353,110.49",
归属于母公司所有者的净利润,"12,536,845.16","40,888,464.50","49,791,215.57","17,717,579.06","23,906,864.11","50,712,344.34","3,706,223.45","10,950,095.01","11,742,554.24","23,983,900.70","3,901,489.77","15,715,400.28","19,144,862.75","29,450,209.44","2,320,962.01","9,891,906.21","10,305,021.69","6,965,669.07","10,901,802.99","61,275,466.73","109,699,790.70","158,749,821.39","28,632,055.74","64,890,462.34","123,219,186.60","214,161,541.55","55,188,167.43","118,597,964.63","235,733,236.38","413,970,919.87","122,823,848.69","263,700,426.86","350,272,511.58","669,695,738.59","104,210,752.30"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-184,924.63",,,,,,,,"-25,442.16","89,684.82","221,455.45","1,511,384.66","2,129,295.31","2,799,196.75","-24,013.92","-568,309.79","343,916.06","144,698.99","-4,430.08","-107,099.39","-235,485.18","170,057.80",,,,,,,,,,,,,
