科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"13,112,823.34","27,381,689.16","10,509,903.74","15,038,463.78","16,500,206.57","2,256,457.44","9,417,022.46","15,877,742.66","20,942,255.82","4,590,376.69","12,990,246.78","22,963,301.96","31,005,713.38","5,422,523.24","14,196,577.75","22,173,477.53","55,022,280.25","11,646,311.48","26,424,962.23","38,861,225.03","50,952,229.57","9,504,195.85","20,075,638.34","37,162,739.89","51,210,126.17","11,608,696.31","21,001,858.94","27,861,727.91","38,209,167.15","10,021,691.34","20,060,720.53","30,229,402.11","33,666,610.26","9,031,625.67","23,418,221.36","40,499,147.02","62,942,437.37","23,430,520.21","49,899,274.43"
三、利润总额,"75,034,646.38","85,476,075.64","56,191,817.95","93,538,091.30","100,545,241.59","8,213,881.62","57,643,921.42","97,293,830.76","111,381,327.36","17,050,757.89","59,022,673.48","82,733,777.65","116,936,480.21","13,993,093.07","66,062,137.12","111,790,298.31","198,119,391.30","25,545,985.59","101,737,454.54","149,756,604.97","243,036,156.46","26,768,426.78","111,355,746.43","168,737,406.51","262,050,315.50","28,213,930.58","121,457,218.69","180,258,128.98","315,163,240.48","30,558,083.96","115,608,628.30","145,140,159.01","224,151,347.09","-31,135,321.68","58,663,833.92","85,682,475.11","114,922,311.04","-26,455,052.40","44,037,325.15"
资产减值损失,"4,171,421.87","2,105,716.08","1,136,302.00","963,416.86","8,908,849.22","-661,428.51","4,908,126.10","5,645,432.06","13,153,475.26","-189,921.11","3,995,839.50","10,940,684.70","11,932,484.77","1,448,058.07","6,099,392.07","11,539,401.42","25,697,894.51","-2,941,593.38","8,260,418.55","20,834,472.88","18,629,136.96","-4,292,839.64","8,448,758.19","13,948,771.16","22,138,517.71","-4,579,607.52","3,909,355.35","18,769,928.67","14,205,118.77","-2,331,862.11","9,931,261.18","28,479,635.19","25,745,270.66","-7,717,934.64","8,542,885.37","19,989,116.60","24,249,313.42","-768,812.41","32,221,777.90"
减:所得税,"7,503,135.49","10,982,157.24","11,231,248.39","20,431,378.71","13,610,953.86","1,117,213.98","7,902,749.92","13,173,683.29","13,956,085.27","2,378,392.06","6,974,963.15","7,896,201.83","14,230,503.97","1,732,469.60","8,175,781.00","14,096,556.73","21,589,095.14","2,867,299.57","11,581,215.96","14,915,846.14","24,114,367.52","3,042,084.63","14,764,142.48","20,032,308.37","25,278,015.48","2,761,973.57","14,032,192.88","25,247,882.68","38,972,715.07","4,308,939.12","13,519,764.48","17,186,237.87","15,248,633.46","2,699,702.54","5,524,132.70","8,777,110.94","5,703,454.35","2,652,748.42","6,387,967.15"
加:公允价值变动净收益,,"-88,500.00",,,"3,548,000.00",,"-428,000.00","341,000.00",,,"524,000.00","-3,163,000.00","-1,658,000.00",,"1,658,000.00","1,658,000.00","2,000,470.09","-417,048.99","-1,572,290.15","-1,572,290.15","-770,503.20","-335,390.28","-645,505.84","-771,066.95","-752,264.63","-34,592.32","-31,572.32","-59,522.32","-99,672.32",,,,"50,150.00",,"-188,528.44","2,577,514.80","4,710,516.06","-8,093,411.62","-2,799,757.08"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"33,850.00","-4,175,450.00","1,651,750.00","2,466,750.00","2,466,750.00","810,500.00","809,500.00","1,620,792.53","2,360,200.01","10,292.05","134,760.03","1,127,614.54","-66,023.03","1,102,780.68","-555,219.32","-555,219.32","-369,919.32","552,400.00","1,500,522.47","1,579,282.15","1,503,232.15","172,850.00","167,222.47","-102,963.84","868,119.08","-36,403.50","154,731.92","-1,025,262.28","3,047,663.70","184,412.05","1,756,194.92","3,387,457.43","3,511,930.42","-187,482.23","-64,140.21","2,305,594.73","3,966,703.49","-3,974,036.87","-3,685,546.42"
四、净利润,"67,531,510.89","74,493,918.40","44,960,569.56","73,106,712.59","86,934,287.73","7,096,667.64","49,741,171.50","84,120,147.47","97,425,242.09","14,672,365.83","52,047,710.33","74,837,575.82","102,705,976.24","12,260,623.47","57,886,356.12","97,693,741.58","176,530,296.16","22,678,686.02","90,156,238.58","134,840,758.83","218,921,788.94","23,726,342.15","96,591,603.95","148,705,098.14","236,772,300.02","25,451,957.01","107,425,025.81","155,010,246.30","276,190,525.41","26,249,144.84","102,088,863.82","127,953,921.14","208,902,713.63","-33,835,024.22","53,139,701.22","76,905,364.17","109,218,856.69","-29,107,800.82","37,649,358.00"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,"527,096.61","-84,403.50","-244,598.42","-1,572,547.62","-912,562.89","-1,954,997.55","-3,070,389.23","-3,630,056.70","-4,708,817.43","-1,473,542.57","-2,468,848.23","-2,600,747.05","-3,828,805.39","-1,346,083.34","-3,871,196.35"
归属于母公司所有者的净利润,"67,531,510.89","74,493,918.40","44,960,569.56","73,106,712.59","86,934,287.73","7,096,667.64","49,741,171.50","84,120,147.47","97,425,242.09","14,776,448.48","52,328,354.24","75,357,537.51","103,647,594.81","12,469,215.68","58,317,557.55","98,416,423.61","177,634,694.51","23,089,607.47","90,896,390.50","135,705,799.94","220,017,013.67","23,864,871.95","96,938,715.13","148,879,014.30","235,406,336.63","25,965,319.69","108,159,615.44","155,978,809.67","271,891,782.76","27,213,667.73","103,320,024.02","131,021,865.79","215,218,216.65","-31,547,892.11","57,186,646.32","82,221,293.52","114,951,714.07","-28,254,818.31","38,928,117.62"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,"-104,082.65","-280,643.91","-519,961.69","-941,618.57","-208,592.21","-431,201.43","-722,682.03","-1,104,398.35","-410,921.45","-740,151.92","-865,041.11","-1,095,224.73","-138,529.80","-347,111.18","-173,916.16","1,365,963.39","-513,362.68","-734,589.63","-968,563.37","4,298,742.65","-964,522.89","-1,231,160.20","-3,067,944.65","-6,315,503.02","-2,287,132.11","-4,046,945.10","-5,315,929.35","-5,732,857.38","-852,982.51","-1,278,759.62"
