科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"134,178,425.69","160,415,596.59","182,548,066.56","55,225,833.19","99,908,267.84","146,642,096.44","175,302,219.85","57,970,098.63","107,584,438.08","177,636,603.90","261,167,106.74","111,348,014.00","195,530,245.10","295,104,559.35","455,535,314.60","122,690,688.17","208,844,066.47","311,553,381.62","424,928,489.00","110,872,305.42","195,038,868.70","293,315,239.57","428,166,346.48","138,728,149.33","242,871,060.56","346,554,679.40","485,810,971.38","160,314,038.83","281,483,755.93","405,571,263.08","555,702,839.52","171,085,929.60"
取得借款收到的现金,"173,000,000.00","232,792,559.00","347,253,500.00","120,500,000.00","120,500,000.00","224,500,000.00","234,500,000.00","246,000,000.00","374,990,103.75","487,990,103.75","583,760,123.75","108,735,980.00","641,833,180.00","729,943,104.65","747,877,124.65","94,000,000.00","368,500,000.00","623,425,000.00","886,425,000.00","150,000,000.00","716,700,000.00","976,700,000.00","1,207,700,000.00","283,900,000.00","623,900,000.00","714,150,000.00","891,900,000.00","227,021,633.22","1,078,923,266.44","1,149,901,633.22","1,471,907,015.60","291,397,480.00"
支付的各项税费,"106,804,004.72","94,580,391.48","116,730,307.00","22,516,157.08","45,403,769.36","64,072,211.54","98,853,141.95","15,966,561.89","44,814,775.33","92,262,103.96","134,371,273.44","40,804,909.34","92,008,464.52","150,596,026.59","208,438,190.93","45,723,780.56","94,504,132.79","131,704,716.12","241,252,945.19","39,274,013.47","103,811,954.23","171,127,155.36","221,211,108.40","45,287,505.90","105,412,858.11","147,055,771.96","196,800,194.74","54,984,873.08","113,939,820.01","177,680,009.22","216,631,909.86","59,446,425.70"
收到其他与筹资活动有关的现金,"5,756,522.58","24,420,019.71","2,922,199.00",,"1,695,000.00","1,695,000.00","2,154,341.00",,"105,934.30","284,700.81","160,000.00",,,"79,756.43","32,911,216.31","6,992,465.32","34,817,253.24","38,024,025.51","51,374,455.87","4,927,709.46","24,480,282.23","27,824,878.80","27,059,086.82","4,711,850.08","16,813,946.03","9,288,885.22",,"31,988,495.19","20,134,391.25","67,043,431.24",,"142,038,859.95"
支付其他与经营活动有关的现金,"95,816,755.51","104,490,489.15","132,024,708.83","40,199,962.42","63,443,327.24","90,474,505.31","196,217,319.86","119,755,827.47","177,916,808.50","265,543,051.68","291,113,699.91","108,695,631.27","134,554,218.90","230,046,321.09","310,757,076.31","131,333,862.56","265,056,236.52","347,011,191.78","328,394,558.98","115,723,692.32","293,182,431.48","508,849,548.01","387,212,078.10","144,309,469.43","253,322,639.06","446,504,377.97","438,153,535.45","384,470,092.88","400,752,748.26","627,456,563.66","436,257,437.14","440,511,260.29"
筹资活动现金流入小计,"241,456,522.58","382,212,578.71","350,175,699.00","120,500,000.00","848,739,195.48","952,739,195.48","966,138,536.48","246,000,000.00","375,096,038.05","502,974,804.56","598,620,123.75","187,595,980.00","720,693,180.00","1,389,288,710.86","1,442,054,190.74","104,892,465.32","407,217,253.24","668,649,025.51","944,999,455.87","155,527,709.46","741,780,282.23","1,005,124,878.80","1,235,359,086.82","288,611,850.08","641,693,946.03","724,418,885.22","900,475,000.00","259,010,128.41","1,099,057,657.69","1,319,845,064.46","1,502,934,758.96","434,436,339.95"
经营活动现金流出小计,"1,071,615,643.71","1,341,021,028.13","1,588,833,389.17","473,724,815.38","805,737,412.39","1,118,285,954.01","1,472,343,016.53","372,265,673.71","850,539,426.81","1,572,948,266.39","2,460,482,938.08","723,894,151.55","1,394,271,122.27","2,174,280,872.26","2,913,806,777.73","891,563,041.24","1,520,095,184.49","2,062,758,920.63","2,500,682,971.19","586,344,525.80","1,201,034,760.16","2,033,350,474.39","2,569,973,795.72","811,282,085.25","1,514,169,762.31","2,419,320,424.75","3,186,159,528.32","1,202,600,501.02","2,132,911,106.98","3,431,877,022.70","4,412,662,541.97","1,515,854,902.28"
偿还债务支付的现金,"79,823,711.00","192,106,081.25","201,646,636.80","112,362,452.95","123,574,905.90","216,937,358.85","260,649,811.80","81,412,452.95","168,474,905.90","272,377,462.60","325,032,082.22","194,162,719.62","363,450,439.24","597,626,846.25","1,009,532,834.24","69,200,909.52","240,857,926.63","367,828,570.16","445,014,852.70","90,944,648.15","489,871,262.47","656,501,650.54","900,173,945.77","180,477,700.49","247,291,175.74","446,587,489.78","604,900,000.00","186,063,376.37","788,487,001.84","1,003,182,147.70","1,323,369,473.35","207,083,673.94"
经营活动产生的现金流量净额,"103,374,949.54","44,617,350.86","155,086,143.03","11,746,766.28","-38,454,695.81","-124,855,999.25","-27,738,342.99","-80,958,407.88","-34,774,541.76","-159,362,264.82","-3,341,986.73","-59,156,654.08","-139,778,796.35","-56,321,554.07","83,037,692.97","-111,445,978.70","-193,424,543.31","-204,425,731.54","-220,214,786.90","-174,356,545.33","-289,681,223.74","-287,811,195.53","-104,056,319.19","7,265,373.11","157,985,802.14","299,077,348.05","396,960,956.23","63,392,748.58","185,149,616.37","327,185,257.61","662,032,946.21","-96,153,518.15"
分配股利、利润或偿还利息支付的现金,"23,833,843.06","46,545,548.19","48,911,767.14","25,770,415.75","34,598,196.79","42,372,271.79","54,798,952.30","6,298,548.45","64,265,422.40","73,937,702.58","92,390,832.00","10,739,056.98","88,969,245.48","107,209,548.70","123,188,240.22","7,359,024.15","14,900,887.64","98,942,723.77","135,007,476.07","11,620,170.67","60,843,390.29","72,285,826.05","86,686,731.95","15,489,592.18","67,933,280.66","81,749,301.72","110,860,541.07","19,065,505.52","108,514,969.00","132,813,170.48","179,386,229.65","21,156,762.45"
收回投资收到的现金,"4,000,000.00",,"2,590,000.00",,,,,,,,,,,,,,"825,820.27","865,820.27","1,596,888,800.00","351,000,000.00","1,051,910,000.00","1,418,410,000.00","2,785,520,000.00","286,670,000.00","806,690,000.00","1,846,190,000.00","3,310,510,000.00","461,115,026.48","1,015,361,327.74","1,401,551,961.01",,"419,200,000.00"
支付其他与筹资活动有关的现金,"20,539,439.18","9,456,353.78","5,551,572.00",,,,,,"1,315,782.21","1,315,782.21","13,264,770.28",,"27,271.02","92,547.59","51,528,349.26","16,657,517.86","15,568,802.65","66,939,690.52","28,892,720.15","6,231,330.11","23,542,363.00","20,121,426.47","24,829,523.80","1,287,784.53","13,067,864.18","19,698,113.93","10,757,806.24","20,002,760.36","16,092,641.37","209,542,228.12","1,173,872.00","14,927,399.96"
取得投资收益收到的现金,"62,756.35","11,532.30","873,662.94",,"307,686.07","333,196.95","337,038.76","10,000.00","140,931.00","140,931.00","140,931.00","20,000.00","113,525.00","113,525.00","113,525.00","20,000.00","1,284,496.92","1,284,496.92","4,430,756.71","2,333,312.06","4,584,264.27","5,637,025.66","6,734,230.38","699,189.54","1,476,412.11","4,995,540.35","9,510,138.32","3,162,727.06","4,493,382.57","5,821,859.82","10,462,650.76","7,137,220.15"
筹资活动现金流出小计,"124,196,993.24","248,107,983.22","256,109,975.94","138,132,868.70","158,173,102.69","259,309,630.64","315,448,764.10","87,711,001.40","234,056,110.51","347,630,947.39","430,687,684.50","204,901,776.60","452,446,955.74","704,928,942.54","1,184,249,423.72","93,217,451.53","271,327,616.92","533,710,984.45","608,915,048.92","108,796,148.93","574,257,015.76","748,908,903.06","1,011,690,201.52","197,255,077.20","328,292,320.58","548,034,905.43","726,518,347.31","225,131,642.25","913,094,612.21","1,345,537,546.30","1,503,929,575.00","243,167,836.35"
处置固定资产、无形资产和其他长期资产收回的现金净额,"216,065.60","1,871,415.40","3,805,492.00",500.00,900.00,"1,200.00","1,200.00","68,180.00","537,260.00","1,038,360.00","4,433,937.67","16,660.00","16,660.00","413,476.80","2,540,485.53","17,101,521.15","21,038,790.71","21,158,790.71","23,731,419.71","10,000.00","25,000.00","25,000.00","60,000.00","100,000.00","3,418,570.19","11,358,571.24","14,146,806.96","8,675.00","6,602,321.92","6,672,558.15","7,681,410.77","484,061.25"
筹资活动产生的现金流量净额,"117,259,529.34","134,104,595.49","94,065,723.06","-17,632,868.70","690,566,092.79","693,429,564.84","650,689,772.38","158,288,998.60","141,039,927.54","155,343,857.17","167,932,439.25","-17,305,796.60","268,246,224.26","684,359,768.32","257,804,767.02","11,675,013.79","135,889,636.32","134,938,041.06","336,084,406.95","46,731,560.53","167,523,266.47","256,215,975.74","223,668,885.30","91,356,772.88","313,401,625.45","176,383,979.79","173,956,652.69","33,878,486.16","185,963,045.48","-25,692,481.84","-994,816.04","191,268,503.60"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00",,,,"310,000.00",,,,,"138,027,736.91",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,"1,350.30",,,,"-1,208.40",,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,"5,752.23",,,"-15,897.00",,,,,,,"27,066,619.63","27,066,619.63",,,,,,,,"15,500,000.00","1,465,022,957.40","668,123,279.15"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,278,821.95","1,882,947.70","7,269,154.94",500.00,"308,586.07","334,396.95","338,238.76","78,180.00","678,191.00","1,179,291.00","4,580,620.90","36,660.00","130,185.00","511,104.80","2,654,010.53","17,121,521.15","23,149,107.90","23,309,107.90","1,625,050,976.42","353,343,312.06","1,083,585,883.90","1,454,138,645.29","2,792,314,230.38","287,469,189.54","811,584,982.30","1,862,854,111.59","3,334,166,945.28","464,286,428.54","1,026,457,032.23","1,429,546,378.98","1,621,194,755.84","1,094,944,560.55"
五、现金及现金等价物净增加额,"93,731,469.00","3,102,722.96","18,026,867.31","-21,768,586.59","634,214,766.88","538,281,623.83","458,108,904.71","995,281.07","-35,977,039.86","-181,693,623.65","-98,145,568.09","-188,319,558.70","-85,377,124.53","378,716,241.93","42,220,082.99","-98,722,170.33","-73,409,245.29","-116,647,876.58","-305,810,591.18","7,381,969.12","4,213,988.40","43,355,252.18","161,080,877.95","40,648,768.98","58,333,267.42","-1,198,352.13","21,787,254.48","-33,852,920.55","-195,937,876.61","-160,077,162.66","295,028,942.11","-192,053,108.93"
购建固定资产、无形资产和其他长期资产支付的现金,"125,071,831.83","45,563,084.09","111,112,613.98","15,882,984.17","18,205,216.17","30,626,338.71","44,456,518.97","57,347,462.65","85,118,950.94","112,052,841.30","199,057,900.81","110,023,768.02","212,104,737.44","247,963,077.12","268,533,962.53","16,048,431.57","36,023,446.20","57,444,999.00","62,201,187.65","9,336,358.14","30,122,350.24","36,627,771.80","64,794,100.48","28,692,566.55","97,869,142.47","109,760,457.74","233,809,867.54","33,517,528.76","210,989,320.79","324,168,067.51","357,701,986.50","125,154,479.93"
期初现金及现金等价物余额,"82,733,116.02","176,464,585.02","179,567,307.98","200,880,016.29","197,594,175.29","197,594,175.29","197,594,175.29","656,834,580.00","656,834,580.00","656,834,580.00","655,703,080.00","557,557,511.91","557,557,511.91","557,557,511.91","557,557,511.91","599,777,644.90","599,777,594.90","599,777,594.90","599,777,594.90","293,967,003.72","293,967,003.72","293,967,003.72","293,967,003.72","455,047,881.67","455,047,881.67","455,047,881.67","455,047,881.67","476,835,136.15","476,835,136.15","476,835,136.15","476,835,136.15","771,864,078.26"
投资支付的现金,"6,110,000.00","131,939,087.00","127,281,539.74",,,,,"19,066,027.00",,"9,000,000.00","10,457,075.00","1,870,000.00","1,870,000.00","1,870,000.00","1,913,925.00",,"3,000,000.00","3,000,000.00","1,984,530,000.00","209,000,000.00","927,000,000.00","1,330,000,000.00","2,489,080,000.00","316,200,000.00","1,126,220,000.00","2,192,050,000.00","3,500,360,000.00","513,550,000.00","985,633,000.00","1,471,863,000.00","45,779,000.00","430,202,500.00"
期末现金及现金等价物余额,"176,464,585.02","179,567,307.98","197,594,175.29","179,111,429.70","831,808,942.17","735,875,799.12","655,703,080.00","657,829,861.07","620,857,540.14","475,140,956.35","557,557,511.91","369,237,953.21","472,180,387.38","936,273,753.84","599,777,594.90","501,055,474.57","526,368,349.61","483,129,718.32","293,967,003.72","301,348,972.84","298,180,992.12","337,322,255.90","455,047,881.67","495,696,650.65","513,381,149.09","453,849,529.54","476,835,136.15","442,982,215.60","280,897,259.54","316,757,973.49","771,864,078.26","579,810,969.33"
