科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"13,916,433.10","33,131,025.65","75,035,814.74","50,486,433.89","89,103,308.05","121,394,637.77","34,716,512.41","74,918,762.23","107,334,411.57","154,367,126.98","37,895,653.33","75,518,321.34","112,949,862.08","165,032,624.97","42,312,961.38","83,571,312.72","126,763,994.31","167,426,907.99","45,234,875.39","84,258,467.80","133,595,633.89","182,366,898.69","44,562,980.79","97,044,268.09","142,466,039.34","272,930,581.72","62,243,441.04","129,749,911.07","202,640,964.92","307,229,869.81","71,144,794.49","165,991,860.60"
取得借款收到的现金,"243,034,599.50","219,524,567.57","526,552,753.02","619,700,000.00","609,700,000.00","1,190,774,743.12","467,941,202.00","891,134,187.59","1,212,796,081.00","1,521,560,081.00","359,875,555.56","909,000,000.00","1,231,378,214.00","2,120,132,464.00","419,765,891.46","963,962,127.72","1,615,430,659.97","4,005,936,101.01","319,402,355.00","982,514,145.00","1,588,383,680.14","5,429,559,377.40","683,456,980.37","3,694,460,105.57","4,822,285,302.13","6,874,964,707.57","887,374,685.34","2,857,213,866.00","3,660,576,544.29","5,450,789,003.02","937,940,839.59","4,329,928,379.59"
支付的各项税费,"310,368.45","5,603,697.34","17,536,709.36","24,233,457.48","46,000,891.44","46,948,293.99","11,443,319.50","17,859,387.51","48,084,096.86","25,412,068.65","8,677,836.24","18,043,776.45","24,115,683.72","31,001,049.67","14,156,623.96","25,171,608.38","32,986,162.04","46,776,654.96","26,019,526.67","48,488,960.93","79,967,701.35","80,576,797.35","10,093,921.23","23,128,064.61","82,038,018.97","206,082,776.86","57,247,100.30","130,083,633.05","195,872,498.61","220,369,722.39","46,026,944.54","62,971,184.89"
收到其他与筹资活动有关的现金,,,"35,502,000.00",,,,,,,,"439,505,787.89","631,848,814.23","700,808,773.80",,"79,918,518.43","184,101,041.66","203,517,063.38",,"476,309,792.77","619,145,199.26","662,823,463.29","139,606,677.90","559,900,000.00",,"110,621,619.38","146,580,266.30","86,149,911.12",,,"164,307,200.00","800,730,140.84","357,478,286.89"
支付其他与经营活动有关的现金,"153,628,677.37","80,367,674.16","73,402,513.76","135,394,695.74","15,543,814.92","189,265,516.52","272,047,777.82","373,479,236.99","236,274,952.81","318,791,721.47","38,997,096.46","479,476,532.36","777,490,702.12","135,953,099.03","48,829,292.92","122,495,925.09","258,359,442.66","180,773,646.81","48,633,378.29","55,576,413.95","65,310,422.89","178,069,178.59","64,552,697.34","82,532,701.53","108,309,435.45","597,813,629.00","148,055,673.99","380,136,867.80","394,341,292.37","493,226,694.34","125,728,533.05","210,642,917.04"
筹资活动现金流入小计,"269,202,298.79","299,524,567.57","726,907,701.02","619,700,000.00","1,377,700,000.00","1,974,175,300.49","482,541,202.00","915,734,187.59","1,237,396,081.00","1,546,160,081.00","799,381,343.45","1,566,848,814.23","1,962,586,987.80","2,146,132,464.00","505,384,409.89","1,153,763,169.38","2,799,647,723.35","4,991,462,401.01","795,712,147.77","1,665,879,344.26","2,315,427,143.43","5,569,687,055.30","5,025,896,291.37","7,476,999,416.57","8,715,446,232.51","10,804,084,284.87","981,404,596.46","2,877,893,866.00","3,681,256,544.29","5,647,703,703.02","1,738,670,980.43","5,014,358,666.48"
经营活动现金流出小计,"523,388,458.17","651,767,048.47","1,367,475,342.57","754,977,773.48","1,092,090,981.99","1,796,206,389.27","868,782,554.36","1,032,465,778.14","1,504,107,465.62","1,239,906,473.93","415,444,417.02","896,664,942.19","1,461,880,252.92","1,853,035,741.48","357,691,649.49","914,636,973.69","1,511,003,341.45","2,465,860,558.67","1,131,111,564.18","1,593,137,808.41","2,006,576,114.14","2,508,988,557.86","1,481,952,433.44","2,084,015,473.84","2,590,397,944.89","4,420,904,392.59","701,211,753.66","1,731,669,429.59","2,508,788,483.23","3,265,969,222.16","920,340,475.63","1,803,528,998.62"
偿还债务支付的现金,"190,453,556.30","137,499,455.69","430,629,495.28","303,346,469.62","389,644,255.22","572,219,522.75","232,208,157.33","741,935,877.58","960,112,597.10","1,143,074,115.99","379,044,468.28","668,168,059.00","1,026,659,271.18","1,210,976,935.00","398,852,244.00","816,248,463.03","1,360,083,161.31","2,788,338,694.20","272,801,232.70","812,438,812.20","1,127,959,572.00","3,253,658,917.39","1,199,438,886.50","3,710,527,811.70","4,740,489,614.89","6,362,432,006.62","829,005,624.92","1,430,072,833.01","2,022,217,600.18","4,194,613,269.86","1,003,491,477.90","3,879,510,584.09"
经营活动产生的现金流量净额,"-14,849,792.10","13,726,018.77","57,396,705.23","29,065,232.45","8,587,393.91","-253,463,728.45","-451,758,042.71","-389,997,968.32","-101,241,275.47","147,162,056.32","91,270,606.86","-107,337,305.64","-225,935,570.89","-176,918,411.43","57,618,821.65","-44,272,735.93","-77,156,481.76","-80,056,875.51","-385,366,997.77","-94,835,079.38","66,613,882.40","386,119,357.85","-374,471,443.85","-201,619,532.21","-208,707,538.85","39,021,298.98","2,343,163.58","-220,587,603.60","-62,665,758.70","871,339,865.98","-119,777,756.64","172,182,807.64"
分配股利、利润或偿还利息支付的现金,"4,258,731.45","54,525,107.87","26,860,022.86","14,063,527.69","17,510,177.44","34,810,634.44","9,504,478.21","136,500,591.27","139,472,658.51","187,070,397.85","18,347,803.80","35,635,111.05","57,103,815.58","125,074,442.08","26,293,805.24","47,735,669.31","72,701,963.61","210,447,752.24","62,420,585.93","126,071,535.15","181,529,792.08","408,538,347.75","64,346,564.57","189,218,035.39","370,883,173.36","508,620,467.17","85,913,214.29","208,977,850.74","308,208,571.49","465,459,407.86","86,562,939.73","201,427,110.75"
收回投资收到的现金,,"246,150.00",,"7,777,777.79","7,777,777.79","140,000,000.00","10,000,000.00",,,,,,,,,,"334,211.57",,,,,,"1,100,000.00",,,"210,000,000.00",,"30,745,300.00","30,745,300.00","19,800,000.00",,"4,151,800.00"
支付其他与筹资活动有关的现金,"2,568,062.16","35,502,000.00",,,"7,295,240.02","11,054,183.99",,"230,790.02","230,790.02","139,500,000.00","301,700,000.00","54,811,127.55","814,794.23","301,949,001.55","306,120.00","47,766,003.34","176,071,448.81","80,531,677.35","40,581,278.78","32,463,961.20","50,809,786.80","195,320,569.13","247,564,334.31","85,682,597.43","114,144,167.65","799,215,165.79","154,841,022.31","851,271,213.82","1,147,427,304.80","1,829,974,755.68","243,125,055.21","276,384,794.70"
取得投资收益收到的现金,,"1,199,210.43","640,273.00","132,222,222.21","132,221,722.21",,,,,"1,770,160.00",,,,,,,,,,,,,,,,"18,237,716.23",,,,,"30,833,371.94",
筹资活动现金流出小计,"197,280,349.91","227,526,563.56","457,489,518.14","317,409,997.31","414,449,672.68","618,084,341.18","241,712,635.54","878,667,258.87","1,099,816,045.63","1,469,644,513.84","699,092,272.08","758,614,297.60","1,084,577,880.99","1,638,000,378.63","425,452,169.24","911,750,135.68","1,608,856,573.73","3,079,318,123.79","375,803,097.41","970,974,308.55","1,360,299,150.88","3,857,517,834.27","1,511,349,785.38","3,985,428,444.52","5,225,516,955.90","7,670,267,639.58","1,069,759,861.52","2,490,321,897.57","3,477,853,476.47","6,490,047,433.40","1,333,179,472.84","4,357,322,489.54"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"170,332.05","123,000.00","132,596.63","424,164.93","365,802.93","360,561.48","761,291.01","510,000.00","892,230.14","1,000,904.87","1,895,846.37",,"186,939.22","207,468.16","7,549,628.90","-74,205.20","7,390.05","10,507,390.05","10,597,815.57","754,000.00","1,343,395.53","1,766,271.78","27,867,059.30","139,203.76","4,226,898.76","93,222,162.85","42,925,681.53","116,089,191.00","116,342,130.00"
筹资活动产生的现金流量净额,"71,921,948.88","71,998,004.01","269,418,182.88","302,290,002.69","963,250,327.32","1,356,090,959.31","240,828,566.46","37,066,928.72","137,580,035.37","76,515,567.16","100,289,071.37","808,234,516.63","878,009,106.81","508,132,085.37","79,932,240.65","242,013,033.70","1,190,791,149.62","1,912,144,277.22","419,909,050.36","694,905,035.71","955,127,992.55","1,712,169,221.03","3,514,546,505.99","3,491,570,972.05","3,489,929,276.61","3,133,816,645.29","-88,355,265.06","387,571,968.43","203,403,067.82","-842,343,730.38","405,491,507.59","657,036,176.94"
处置子公司及其他营业单位收到的现金净额,,,"881,321.42",,,,,,,,,,,,,,,"7,347,468.26",,,,"260,461,431.31",,,,"426,155.75",,,,"53,100,179.32","237,295,735.46","237,295,735.46"
四、汇率变动对现金的影响,"-119,281.57","111,038.16","206,395.03","-387,104.96","-6,384,048.78","-4,027,912.07","-1,373,713.51","572,848.19","542,070.41","-3,756,179.83","-3,448,541.56","-5,744,453.64","-5,843,464.46","-8,230,029.59","430,007.61","1,136,452.68","630,841.98","1,481,912.92","3,227,352.40","7,639,757.37","14,403,399.73","14,540,325.09","786,580.00","5,566,560.55","2,985,335.95","8,725,457.03","348,755.89","-1,432,726.35","-5,034,920.17","-7,874,840.12","3,958,928.22","12,049,902.00"
收到其他与投资活动有关的现金,,"8,000,000.00","2,000,000.00",,,"45,300,000.00",,"5,740,440.00",,"5,740,440.00",,,,"55,030,000.00",,,,,,,"403,449.23",,,,,"197,821,774.59",,,,"70,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"9,445,360.43","3,521,594.42","140,170,332.05","140,122,500.00","185,432,596.63","10,424,164.93","6,106,242.93","360,561.48","8,271,891.01","510,000.00","892,230.14","1,000,904.87","56,925,846.37",,"186,939.22","541,679.73","14,897,097.16","-74,205.20","7,390.05","10,910,839.28","271,059,246.88","1,854,000.00","1,343,395.53","1,766,271.78","454,352,705.87","139,203.76","34,972,198.76","123,967,462.85","185,825,860.85","384,218,298.40","357,789,665.46"
五、现金及现金等价物净增加额,"17,457,402.58","11,172,664.21","70,913,184.01","105,921,105.50","716,402,206.54","697,415,761.95","-270,194,065.93","-532,657,051.76","-283,970,690.00","-539,063,848.30","116,169,055.67","321,134,552.88","119,061,545.74","-63,844,767.99","111,921,871.33","-26,984,671.65","683,752,713.53","218,460,108.43","-143,820,767.22","10,435,746.66","-190,077,024.05","822,064,863.61","2,163,222,557.82","1,126,419,682.80","816,093,375.41","657,998,693.48","-505,895,284.43","-644,402,019.92","-927,500,373.19","-1,189,183,232.74","-181,367,127.00","-137,005,498.83"
购建固定资产、无形资产和其他长期资产支付的现金,"39,195,472.63","56,107,757.16","204,643,354.15","348,453,125.49","370,405,576.91","554,946,032.76","68,315,041.10","186,405,103.28","319,253,260.20","711,227,182.96","72,452,081.00","374,910,434.61","523,769,430.59","443,754,258.71","26,059,198.58","160,978,372.90","340,353,087.62","817,405,049.67","118,458,484.71","490,514,818.31","1,128,736,003.08","1,556,610,134.67","834,493,084.32","1,875,851,316.62","2,175,289,573.58","2,571,688,042.59","419,011,142.60","599,565,857.16","861,333,524.99","1,059,629,570.09","168,771,940.57","464,108,865.20"
期初现金及现金等价物余额,"2,805,213.91","20,262,616.49","31,435,280.70",,"166,826,702.04","102,348,464.71","894,117,843.09","799,764,226.66","894,117,843.09","799,764,226.66","691,433,729.35","260,700,378.36","260,700,378.36","260,700,378.36","196,855,610.37","196,855,610.37","196,855,610.37","196,855,610.37","415,315,718.80","415,315,718.80","415,315,718.80","415,315,718.80","1,237,380,582.41","1,237,380,582.41","1,237,380,582.41","1,244,171,824.22","1,902,170,517.70","1,902,170,517.70","1,902,276,169.44","1,902,276,169.44","713,092,936.70","713,092,936.70"
投资支付的现金,"300,000.00",,,"15,000,000.00","15,000,000.00","15,000,000.00",,,"1,958,821.59","1,000,000.00",,,"4,400,000.00",,,"65,069,988.42","81,701,388.42",,"2,500,000.00","4,167,255.52","5,778,655.52","2,500,000.00",,"245,600,000.00","245,600,000.00","265,400,000.00","1,360,000.00","244,053,231.14","324,529,931.14","205,031,500.00","686,108,500.00","871,955,185.67"
期末现金及现金等价物余额,"20,262,616.49","31,435,280.70","102,348,464.71",,"883,228,908.58","799,764,226.66","623,923,777.16","267,107,174.90","610,147,153.09","260,700,378.36","807,602,785.02","581,834,931.24","379,761,924.10","196,855,610.37","308,777,481.70","169,870,938.72","880,608,323.90","415,315,718.80","271,494,951.58","425,751,465.46","225,238,694.75","1,237,380,582.41","3,400,603,140.23","2,363,800,265.21","2,053,473,957.82","1,902,170,517.70","1,396,275,233.27","1,257,768,497.78","974,775,796.25","713,092,936.70","531,725,809.70","576,087,437.87"
