科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"5,601,156.02","10,388,549.32","22,023,184.97","14,191,805.66","19,699,508.19","26,281,387.88","11,146,418.04","22,017,425.96","29,980,495.33","39,773,462.43","10,710,152.74","20,068,201.63","30,073,910.22","37,527,732.11","10,246,328.48","31,924,850.15","38,678,969.22","56,510,574.96","28,178,648.79","42,805,254.34","55,439,987.34","62,062,657.67","21,186,588.94","40,661,479.97","53,930,327.42","74,840,481.78","25,666,619.50","55,742,813.66","81,051,618.62","108,854,891.32","30,607,974.97","54,439,720.09","91,525,528.51","128,949,346.93","50,443,745.44","117,276,461.16","146,239,303.41","177,110,396.64","22,520,055.51"
收到其他与筹资活动有关的现金,"8,403,260.40","6,670,000.00","9,083,287.31","13,640,018.28","22,224,057.65","37,641,530.87","5,880,070.04","7,648,422.85","8,017,422.85","9,151,908.04","407,867.00","545,357.09","545,357.09","1,395,857.09",,"850,307.48","26,706,877.48","1,051,031.00","36,947.22",,,"611,802.86","710,400.00","1,140,240.00","1,140,240.00","1,140,240.00","450,000.00","450,000.00","2,191,852.81","107,191,251.60",,"45,158.84","45,158.84","45,158.84",,"2,794,346.00","2,794,346.00","3,588,338.00","1,055.89"
支付其他与经营活动有关的现金,"32,238,776.05","33,724,870.57","39,779,384.61","23,100,348.07","41,477,289.40","58,187,872.42","25,760,226.46","43,983,788.35","55,501,628.92","78,403,569.10","27,497,220.89","63,268,916.40","88,409,178.86","112,455,365.54","34,514,423.90","65,443,391.29","100,495,137.50","134,015,298.25","39,758,391.28","72,518,354.98","105,758,508.32","131,293,884.31","29,701,442.42","78,905,672.21","117,151,602.77","155,107,155.27","50,339,566.84","100,270,873.76","151,250,624.37","190,515,113.96","71,363,197.05","134,330,486.01","215,713,052.32","241,459,211.12","40,714,990.01","127,046,183.64","188,628,413.52","241,981,235.61","61,866,070.28"
筹资活动现金流入小计,"51,961,591.09","80,866,310.63","72,572,527.73","56,640,018.28","65,224,057.65","981,066,530.87","17,880,070.04","19,648,422.85","30,642,422.85","31,776,908.04","407,867.00","545,357.09","545,357.09","1,395,857.09",,"850,307.48","26,706,877.48","26,907,601.00","36,947.22",,,"611,802.86","710,400.00","1,140,240.00","1,140,240.00","5,140,240.00","450,000.00","450,000.00","107,191,852.81","107,191,251.60",,"45,158.84","96,287,943.84","74,982,533.84",,"2,794,346.00","2,794,346.00","3,588,338.00","1,055.89"
经营活动现金流出小计,"423,616,003.17","490,420,617.87","493,335,037.44","296,155,767.82","476,610,463.83","643,734,369.78","298,493,798.45","503,843,738.75","748,038,599.78","1,006,861,021.48","274,055,443.25","505,659,490.41","697,568,638.47","928,254,906.14","257,605,125.91","475,600,069.32","731,851,543.41","1,046,153,231.95","378,912,995.74","652,724,162.94","912,309,295.21","1,226,286,860.11","334,331,480.02","680,424,538.54","969,653,597.61","1,291,772,511.85","425,308,559.12","847,854,264.15","1,216,135,772.92","1,625,791,568.72","461,959,990.38","1,014,531,702.71","1,484,514,658.61","1,998,360,913.92","724,307,374.37","1,537,992,333.79","2,113,662,605.10","2,768,543,258.96","317,241,961.67"
偿还债务支付的现金,"24,653,180.69","80,639,352.41","41,948,840.64","21,297,149.00","21,297,149.00","51,297,149.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生的现金流量净额,"24,306,772.64","77,764,759.47","73,417,748.92","-41,894,793.18","-49,837,417.41","45,184,449.71","-69,511,808.44","-116,569,528.13","-138,884,449.94","-9,716,080.51","-77,607,905.25","-97,416,793.50","-42,076,540.18","55,094,629.94","-37,499,238.89","-19,327,594.98","5,766,719.31","111,456,555.16","-125,230,135.08","-131,626,398.83","-37,943,006.31","137,331,965.13","-21,744,623.92","-48,249,787.92","30,490,521.77","236,085,056.38","-110,031,856.64","-173,382,663.39","-109,739,982.96","118,421,627.64","-33,533,390.13","-29,606,384.35","29,937,345.42","399,486,635.29","-244,214,785.79","-408,843,058.42","-307,721,794.49","-89,694,878.76","226,829,133.48"
分配股利、利润或偿还利息支付的现金,"1,368,261.29","10,491,264.75","1,411,698.59","264,596.37","708,571.37","1,480,432.48","50,150.00","34,550,150.00","34,550,150.00","34,550,150.00",,"34,328,436.50","34,500,000.00","34,500,000.00",,"30,391,988.28","30,391,988.28","31,006,462.50",,"20,542,510.62","20,542,510.62","20,742,732.62",,"43,224,133.88","43,224,133.88","43,664,205.23",,"73,934,886.78","74,032,886.78","75,289,714.33","315,000.00","89,808,338.78","90,130,338.78","90,448,838.78","315,000.00","115,974,458.92","116,296,458.92","116,655,758.44","315,000.00"
收回投资收到的现金,,,,,,,"6,500,000.00","6,500,000.00","6,500,000.00","6,500,000.00",,,,,,"10,000,000.00","120,000,000.00","460,420,000.00","109,140,000.00","549,030,000.00","665,030,000.00","1,029,030,000.00","264,000,000.00","806,480,000.00","1,757,870,000.00","2,210,260,000.00","741,530,000.00","1,191,850,000.00","1,553,350,000.00","2,091,400,000.00","579,000,000.00","1,008,000,000.00","1,346,694,590.00","1,518,000,000.00","503,000,000.00","713,000,000.00","743,351,590.76","743,000,000.00","438,010,000.00"
支付其他与筹资活动有关的现金,"3,873,957.00","10,206,521.28","14,759,846.96","9,982,724.95","23,132,207.04","35,271,669.57","2,552,828.47","3,972,428.47","4,122,428.47","3,651,609.15","669,900.00","937,971.00","1,641,589.52","2,699,160.52","384,750.00","384,750.00","384,750.00","530,074.09",,"266,000.00","441,464.00","612,464.00","429,840.00","429,840.00","1,629,980.38","2,064,980.38",,"1,349,839.00","1,537,000.60","2,540,203.51",,,"535,161.00","2,756,157.00","44,248.00","5,238,552.73","18,907,137.73","59,712,129.11",
取得投资收益收到的现金,,,,,,,,,,,,,,,,"1,283,135.62","2,809,993.16","10,426,210.05","1,083,856.44","10,513,000.28","11,380,845.48","16,022,244.10","2,330,804.11","13,971,109.59","25,091,422.24","29,080,921.24","5,206,714.42","8,500,086.27","10,580,031.49","15,546,613.41","3,116,205.48","7,988,852.06","10,491,224.67","12,732,913.26","5,920,904.31","11,538,242.36","9,641,388.07","11,346,429.35","876,619.70"
筹资活动现金流出小计,"29,895,398.98","101,337,138.44","58,120,386.19","31,544,470.32","45,137,927.41","88,049,251.05","22,602,978.47","58,522,578.47","58,672,578.47","58,201,759.15","669,900.00","35,266,407.50","36,141,589.52","37,199,160.52","384,750.00","30,776,738.28","30,776,738.28","31,536,536.59",,"20,808,510.62","20,983,974.62","21,355,196.62","429,840.00","43,653,973.88","44,854,114.26","45,729,185.61",,"75,284,725.78","75,569,887.38","77,829,917.84","315,000.00","89,808,338.78","90,665,499.78","93,204,995.78","359,248.00","121,213,011.65","135,203,596.65","176,367,887.55","315,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,321,807.19",,"60,000.00",,,,"76,500.00","76,500.00","76,500.00","76,500.00","84,000.00","168,000.00","296,300.00","296,300.00",,,"10,914.00","11,414.00",,"110,000.00","110,000.00","203,870.00",,,,,,,,,35.00,,"243,058.70","243,058.70","240,000.00","-2,467,344.48",,"240,000.00",
筹资活动产生的现金流量净额,"22,066,192.11","-20,470,827.81","14,452,141.54","25,095,547.96","20,086,130.24","893,017,279.82","-4,722,908.43","-38,874,155.62","-28,030,155.62","-26,424,851.11","-262,033.00","-34,721,050.41","-35,596,232.43","-35,803,303.43","-384,750.00","-29,926,430.80","-4,069,860.80","-4,628,935.59","36,947.22","-20,808,510.62","-20,983,974.62","-20,743,393.76","280,560.00","-42,513,733.88","-43,713,874.26","-40,588,945.61","450,000.00","-74,834,725.78","31,621,965.43","29,361,333.76","-315,000.00","-89,763,179.94","5,622,444.06","-18,222,461.94","-359,248.00","-118,418,665.65","-132,409,250.65","-172,779,549.55","-313,944.11"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000.00","10,000.00",
四、汇率变动对现金的影响,"-20,780.33","-39,957.37","4,466.22","-19,837.76","-43,680.16","-114,763.70","78,525.41","-86,402.03","-178,748.89","-260,557.46","-35,192.00","-75,240.70","-154,821.11","-341,550.70","-92,194.97","-601,227.39","-599,459.05","-922,495.50","228,921.99","961,271.76","900,727.62","-955,351.01","78,827.95","16,815.49","348,806.28","542,720.66","-35,157.30","297,451.56","383,970.85","1,010,046.18","-848,618.52","-3,641,473.17","878,018.71","1,803,962.30","-2,025,622.57","-2,494,930.50","-1,546,501.03","2,359,745.42","-2,469,314.40"
收到其他与投资活动有关的现金,,,,,,,"1,125.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,321,807.19",,"60,000.00",,,,"6,577,625.55","6,576,500.00","6,576,500.00","6,576,500.00","84,000.00","168,000.00","296,300.00","296,300.00",,"11,283,135.62","122,820,907.16","470,857,624.05","110,223,856.44","559,653,000.28","676,520,845.48","1,045,256,114.10","266,330,804.11","820,451,109.59","1,782,961,422.24","2,239,340,921.24","746,736,714.42","1,200,350,086.27","1,563,930,031.49","2,106,946,613.41","582,116,240.48","1,015,988,852.06","1,357,428,873.37","1,530,975,971.96","509,160,904.31","722,070,897.88","753,002,978.83","754,596,429.35","438,886,619.70"
五、现金及现金等价物净增加额,"-3,977,236.21","16,656,897.05","52,104,011.51","-32,413,522.69","-54,202,435.06","882,926,496.82","-101,692,021.38","-205,782,335.25","-258,585,079.01","-149,181,884.70","-108,320,404.78","-190,705,010.67","-176,909,394.10","-112,296,675.92","-67,747,862.54","-527,768,276.68","-519,409,635.95","-464,645,162.69","-101,710,156.41","-114,333,319.02","-40,830,341.01","-66,237,859.42","-805,889.46","-1,833,369.15","-13,468,984.45","31,078,886.61","146,410,864.46","-58,808,885.51","57,789,965.31","222,682,010.83","74,812,114.23","64,841,130.16","306,289,616.08","147,860,291.10","31,726,556.75","-58,726,996.57","-4,747,354.27","8,194,013.65","10,273,537.83"
购建固定资产、无形资产和其他长期资产支付的现金,"49,900,447.24","34,764,679.12","35,830,345.17","15,594,439.71","24,407,467.73","48,660,469.01","34,113,455.47","56,828,749.47","93,693,224.56","114,981,895.62","30,499,274.53","58,659,926.06","99,378,100.38","131,542,751.73","29,771,678.68","54,196,159.13","147,907,942.57","161,487,910.81","17,439,746.98","25,982,681.61","46,794,933.18","55,847,193.88","5,751,457.60","13,367,772.43","24,045,860.48","37,528,573.28","8,588,836.02","19,619,034.17","24,616,019.50","40,243,410.16","21,607,117.60","67,136,684.44","97,193,865.48","172,800,616.51","87,364,691.20","107,729,633.09","142,761,180.14","164,186,126.02","63,658,956.84"
期初现金及现金等价物余额,"22,885,383.14","18,908,146.93","35,565,043.98","87,669,055.49","87,669,055.49","87,669,055.49","970,594,980.78","970,595,552.31","970,595,552.31","970,595,552.31","821,413,667.61","821,413,667.61","821,413,667.61","821,413,667.61","709,116,991.69","709,116,991.69","709,116,991.69","709,116,991.69","244,471,829.00","244,471,829.00","244,471,829.00","244,471,829.00","178,233,969.58","178,233,969.58","178,233,969.58","178,233,969.58","209,312,856.19","209,312,856.19","209,312,856.19","209,312,856.19","431,994,867.02","431,994,867.02","431,994,867.02","431,994,867.02","583,601,154.12","579,855,158.12","579,855,158.12","579,855,158.12","588,049,171.77"
投资支付的现金,"3,750,780.58","5,832,398.12",,,,"6,500,000.00",,,"4,375,000.00","4,375,000.00",,,,,,"435,000,000.00","495,420,000.00","879,920,000.00","69,530,000.00","496,530,000.00","612,530,000.00","1,171,280,000.00","240,000,000.00","718,170,000.00","1,759,510,000.00","2,366,040,000.00","482,120,000.00","991,620,000.00","1,403,790,000.00","1,988,670,000.00","451,000,000.00","761,000,000.00","990,383,200.00","1,593,383,200.00","143,470,000.00","110,300,000.00","140,000,000.00","289,090,000.00","589,000,000.00"
期末现金及现金等价物余额,"18,908,146.93","35,565,043.98","87,669,055.49","55,255,532.80","33,466,620.43","970,595,552.31","868,902,959.40","764,813,217.06","712,010,473.30","821,413,667.61","713,093,262.83","630,708,656.94","644,504,273.51","709,116,991.69","641,369,129.15","181,348,715.01","189,707,355.74","244,471,829.00","142,761,672.59","130,138,509.98","203,641,487.99","178,233,969.58","177,428,080.12","176,400,600.43","164,764,985.13","209,312,856.19","355,723,720.65","150,503,970.68","267,102,821.50","431,994,867.02","506,806,981.25","496,835,997.18","738,284,483.10","579,855,158.12","615,327,710.87","521,128,161.55","575,107,803.85","588,049,171.77","598,322,709.60"
