科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"47,087,823.46","79,505,339.89","52,976,292.41","77,015,252.48","90,596,884.20","28,139,471.36","53,532,381.37","81,100,660.00","120,519,518.05","36,333,988.50","66,848,355.15","111,156,767.19","156,259,760.86","45,147,963.62","83,602,597.62","128,736,108.99","192,985,711.37","55,590,040.25","107,981,676.66","165,250,190.99","239,047,877.42","57,897,103.39","119,081,968.46","193,162,429.77","269,890,082.88","78,259,557.16","145,725,710.33","210,464,783.44","281,622,225.99","72,342,385.35","131,048,960.91","199,647,687.57","250,427,640.46","67,888,228.74","129,198,871.24","199,791,853.93","248,011,069.81","77,286,623.42"
取得借款收到的现金,"37,700,000.00","82,600,000.00",,,,,,,,,,,,,"22,000,000.00","57,400,000.00","83,463,684.06","214,376,282.65","289,140,141.65","302,835,975.05","346,026,832.90","4,642,773.76","41,620,839.04","41,620,839.04","41,620,839.04",,,,,,,,,,,,,
支付的各项税费,"18,052,447.43","50,933,962.63","29,795,829.25","45,772,674.97","52,959,383.69","25,157,904.17","34,227,159.72","44,133,963.76","16,763,826.32","16,021,680.45","22,510,347.72","28,761,142.18","25,731,732.55","6,231,005.09","8,940,606.81","12,370,235.25","18,110,118.03","5,804,202.17","19,814,479.01","31,821,358.83","38,605,106.56","19,199,424.46","52,145,912.99","92,412,282.06","119,719,963.63","34,145,905.14","72,843,186.30","105,889,603.91","123,384,127.45","36,275,067.18","72,659,222.92","104,992,943.04","106,799,205.31","67,406,628.56","105,334,622.48","166,811,537.86","180,444,297.74","73,932,777.35"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"25,440,257.87","57,379,351.73","34,581,595.32","61,302,377.58","50,742,313.86","28,714,284.58","48,567,057.48","59,283,088.09","79,794,011.88","18,674,381.83","67,211,196.13","99,829,128.73","78,614,608.29","32,827,835.89","44,598,604.20","171,817,795.35","99,013,621.17","28,346,206.37","111,835,864.67","150,400,041.61","124,090,589.19","25,424,603.15","120,346,478.82","179,197,664.83","134,285,541.79","24,723,954.47","52,116,352.95","75,874,608.45","139,868,373.32","26,615,927.29","60,801,683.17","106,236,057.46","89,450,727.02","65,062,842.92","57,505,130.46","100,992,401.38","159,842,863.90","46,726,752.15"
筹资活动现金流入小计,"113,244,875.00","82,600,000.00",,,"1,395,360,000.00",,,,"88,200,000.00",,"66,150,000.00","66,150,000.00","213,150,000.00",,"111,200,000.00","196,600,000.00","222,663,684.06","244,376,282.65","289,140,141.65","302,835,975.05","346,026,832.90","4,642,773.76","41,620,839.04","41,620,839.04","41,620,839.04",,,,,,,,,,,,"800,000.00","17,000,000.00"
经营活动现金流出小计,"1,059,395,321.45","1,390,921,735.02","453,593,636.15","733,153,233.62","1,109,032,075.40","358,306,771.13","628,693,779.39","946,242,096.23","1,201,628,234.81","275,863,468.29","650,852,350.45","1,025,941,465.32","1,508,671,200.75","294,204,806.39","556,439,234.11","921,214,459.14","1,921,844,266.36","446,217,433.67","963,211,214.15","1,615,484,869.27","2,846,319,520.23","572,185,603.54","1,286,464,831.56","1,995,479,192.50","3,680,280,010.59","546,289,808.11","1,082,629,045.88","1,691,335,959.23","4,358,148,665.92","495,240,742.02","1,123,743,168.75","1,664,427,928.87","4,240,959,274.22","435,542,004.98","1,008,604,390.24","1,615,434,331.33","2,521,604,464.81","516,555,309.03"
偿还债务支付的现金,"32,700,000.00","80,300,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,"1,500,000.00",,"16,500,000.00","16,500,000.00","18,200,000.00",,"43,907,344.75","46,637,344.75","65,191,661.05","29,500,000.00","74,763,684.06","75,263,684.06","95,263,684.06","85,956,010.89","85,956,010.89","85,956,010.89","85,956,010.89",,,,,
经营活动产生的现金流量净额,"79,079,069.28","150,983,651.59","181,939,193.33","182,647,138.63","249,251,817.47","13,851,525.93","49,081,105.60","111,784,447.46","183,344,886.34","10,134,191.83","4,903,942.56","89,531,704.43","153,548,124.68","40,732,518.79","90,461,204.53","93,899,941.31","65,731,564.47","38,039,193.78","165,534,497.45","194,413,317.82","200,247,619.26","127,884,600.46","201,248,697.60","409,091,660.46","497,378,961.91","-84,033,947.90","15,590,285.04","11,680,328.59","86,680,677.56","137,099,634.90","280,497,380.20","445,033,856.10","582,752,117.31","-17,788,634.09","116,047,146.94","200,504,064.25","397,769,286.71","82,704,536.65"
分配股利、利润或偿还利息支付的现金,"11,080,614.46","69,886,652.97","25,432,960.62","25,432,960.62","25,432,960.62",,"176,553,681.46","176,553,681.46","206,553,681.46",,"60,000,000.00","60,000,000.00","60,000,000.00",,"45,000,000.00","45,000,000.00","46,809,358.83","731,545.47","18,567,183.10","22,895,601.93","26,736,256.16","5,015,088.83","29,130,785.04","38,488,983.48","48,680,302.33","784,414.92","66,784,796.32","68,981,971.43","72,187,927.82","3,778,483.37","44,271,582.35","90,821,582.35","103,218,615.99",,"67,864,268.09","67,864,268.09","92,482,740.98",
收回投资收到的现金,"5,000,000.00",,,,,,,,,,,,,,,,,,,,"1,110,134,505.15","692,370,000.00","1,428,370,000.00","2,239,370,000.00","2,989,570,000.00","768,220,000.00","1,474,120,000.00","2,193,470,000.00","3,144,360,000.00","752,600,000.00","1,323,600,000.00","1,886,400,000.00","2,126,400,000.00","457,800,000.00","838,800,000.00","1,215,800,000.00","2,120,800,000.00","490,000,000.00"
支付其他与筹资活动有关的现金,,,,,"1,619,976.32","5,771,451.00",,,"9,261,073.07",,,,,,,,,"30,000,000.00",,,,,,,,,,"15,125,837.18","15,125,837.18","9,617,473.11","9,617,473.11","9,617,473.11","9,617,473.13",,,,,
取得投资收益收到的现金,"300,000.00",,,,,,,,,,,,,,,,,,"2,341,444.99","4,494,950.12","8,096,617.02","2,940,040.96","23,404,936.16","32,182,963.01","40,041,110.64","7,433,607.25","16,285,014.71","24,910,356.17","31,168,113.75","6,437,930.36","12,963,473.82","17,616,941.35","20,128,842.93","4,994,685.27","9,253,696.52","15,006,202.07","18,258,583.79","4,630,589.05"
筹资活动现金流出小计,"43,780,614.46","150,186,652.97","65,432,960.62","65,432,960.62","67,052,936.94","5,771,451.00","176,553,681.46","176,553,681.46","215,814,754.53",,"60,000,000.00","60,000,000.00","60,000,000.00",,"45,000,000.00","45,000,000.00","48,309,358.83","30,731,545.47","35,067,183.10","39,395,601.93","44,936,256.16","5,015,088.83","73,038,129.79","85,126,328.23","113,871,963.38","30,284,414.92","141,548,480.38","159,371,492.67","182,577,449.06","99,351,967.37","139,845,066.35","186,395,066.35","198,792,100.01",,"67,864,268.09","67,864,268.09","92,482,740.98",
处置固定资产、无形资产和其他长期资产收回的现金净额,"141,233.21","2,935,799.74",,"292,880.00","212,868.62","70,000.00","223,300.00","900,000.00","1,212,127.34","209,040.00","481,485.00","14,746.14","453,008.00",,"105,434.53","578,434.53","797,815.92",,"7,148,362.17","14,097,150.19","14,530,930.07","964,253.00","3,596,370.00","3,981,768.84","10,064,159.18",,"2,000,900.00","2,000,900.00","6,802,207.38",,"72,347.01","185,166.91","639,884.94","28,301.89","28,301.89","224,049.46","3,423,372.04","118,000.00"
筹资活动产生的现金流量净额,"69,464,260.54","-67,586,652.97","-65,432,960.62","-65,432,960.62","1,328,307,063.06","-5,771,451.00","-176,553,681.46","-176,553,681.46","-127,614,754.53",,"6,150,000.00","6,150,000.00","153,150,000.00",,"66,200,000.00","151,600,000.00","174,354,325.23","213,644,737.18","254,072,958.55","263,440,373.12","301,090,576.74","-372,315.07","-31,417,290.75","-43,505,489.19","-72,251,124.34","-30,284,414.92","-141,548,480.38","-159,371,492.67","-182,577,449.06","-99,351,967.37","-139,845,066.35","-186,395,066.35","-198,792,100.01",,"-67,864,268.09","-67,864,268.09","-91,682,740.98","17,000,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"77,000,000.00","77,000,000.00","30,787,988.28","101,742,224.71",,,,"26,859,549.16",,"27,500,000.00","27,500,000.00","27,500,000.00",,,,,
四、汇率变动对现金的影响,,,,,"-5,254,706.38",,"-331,622.95","634,752.03","-3,023,265.06",,"-3,823,901.24","-3,442,768.74","-7,337,530.98","-25,349.24","53,452.23","861,171.17","521,642.83","1,593,065.85","-240,985.52","46,079.25","-3,497,800.70","145,260.19","82,074.51","100,483.99","-252,982.75","105,199.66","-5,503.09","3,639,828.44","12,158,765.94","-3,212,061.45","1,618,161.39","1,618,161.39","5,881,934.69","-1,257,177.40","-5,920,293.88","-11,666,768.54","-13,659,682.66","-4,726,198.22"
收到其他与投资活动有关的现金,,,,,,,,,,,,,"58,790,000.00",,,,,,"587,000,000.00","1,039,000,000.00",,,,"519,907.68","22,400,000.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,441,233.21","2,935,799.74",,"292,880.00","212,868.62","70,000.00","223,300.00","900,000.00","1,212,127.34","209,040.00","481,485.00","14,746.14","59,243,008.00",,"105,434.53","578,434.53","797,815.92",,"596,489,807.16","1,057,592,100.31","1,132,762,052.24","773,274,293.96","1,532,371,306.16","2,306,842,627.81","3,163,817,494.53","775,653,607.25","1,492,405,914.71","2,220,381,256.17","3,209,189,870.29","759,037,930.36","1,364,135,820.83","1,931,702,108.26","2,174,668,727.87","462,822,987.16","848,081,998.41","1,231,030,251.53","2,142,481,955.83","494,748,589.05"
五、现金及现金等价物净增加额,"100,889,011.33","17,190,901.08","81,160,449.24","78,098,736.22","1,537,682,965.38","-864,532.78","-210,063,922.55","-271,615,880.90","-298,724,231.98","-151,952,269.26","-307,289,188.65","-423,955,638.57","-323,089,818.98","-102,612,385.20","-88,769,297.95","-104,640,156.31","-271,728,350.03","96,529,797.50","-406,868,089.77","-458,754,719.08","-427,237,861.86","186,459,790.67","7,970,008.33","49,853,890.43","98,085,123.36","-112,591,295.62","-124,034,266.12","-259,730,650.86","-253,084,250.09","4,737,275.39","122,367,990.14","242,362,051.53","129,757,303.96","10,709,326.22","30,460,542.13","-77,569,318.72","-39,866,432.31","-63,401,212.12"
购建固定资产、无形资产和其他长期资产支付的现金,"39,595,551.70","69,141,897.28","35,345,783.47","39,408,321.79","34,834,077.39","9,014,607.71","56,710,846.87","182,038,865.47","326,871,049.20","162,295,501.09","315,000,714.97","516,209,320.40","681,693,420.68","142,018,445.63","245,589,389.24","351,579,703.32","513,133,698.48","156,747,199.31","280,724,367.41","362,746,589.58","376,931,514.40","67,812,048.87","119,654,779.19","157,815,392.64","245,372,091.30","75,031,739.71","111,026,482.40","137,410,571.39","122,196,114.82","50,036,261.05","85,788,305.93","150,547,007.87","346,703,375.90","34,067,849.45","70,884,041.25","120,572,597.87","200,775,251.21","97,928,139.60"
期初现金及现金等价物余额,"51,500,481.05","152,389,492.38","169,580,393.46","169,580,393.46","169,580,393.46","1,707,263,358.84","1,707,263,358.84","1,707,263,358.84","1,707,263,358.84","1,408,342,754.70","1,408,539,126.86","1,405,585,013.05","1,408,539,126.86","1,085,449,307.88","1,085,449,307.88","1,085,449,307.88","1,085,449,307.88","815,302,873.63","815,302,873.63","816,055,611.25","813,720,957.85","342,709,802.80","386,709,802.80","386,709,802.80","386,483,095.99","484,764,219.35","484,764,219.35","484,764,219.35","484,568,219.35","231,483,969.26","231,483,969.26","231,483,969.26","231,483,969.26","361,241,273.22","361,241,273.22","361,241,273.22","361,241,273.22","321,374,840.91"
投资支付的现金,"13,500,000.00",,,,,,"25,772,176.87","26,342,533.46",,,,,,"1,301,109.12",,,,,,"86,500,000.00","1,595,134,505.15","646,660,000.00","1,574,660,000.00","2,464,860,000.00","3,243,190,000.00","699,000,000.00","1,379,450,000.00","2,198,650,000.00","3,256,340,000.00","738,800,000.00","1,298,250,000.00","1,799,050,000.00","2,088,050,000.00","399,000,000.00","789,000,000.00","1,309,000,000.00","2,274,000,000.00","555,200,000.00"
期末现金及现金等价物余额,"152,389,492.38","169,580,393.46","250,740,842.70","247,679,129.68","1,707,263,358.84","1,706,398,826.06","1,497,199,436.29","1,435,647,477.94","1,408,539,126.86","1,256,390,485.44","1,101,249,938.21","981,629,374.48","1,085,449,307.88","982,836,922.68","996,680,009.93","980,809,151.57","813,720,957.85","911,832,671.13","408,434,783.86","357,300,892.17","386,483,095.99","529,169,593.47","394,679,811.13","436,563,693.23","484,568,219.35","372,172,923.73","360,729,953.23","225,033,568.49","231,483,969.26","236,221,244.65","353,851,959.40","473,846,020.79","361,241,273.22","371,950,599.44","391,701,815.35","283,671,954.50","321,374,840.91","257,973,628.79"
