科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"8,730,003.33","10,617,899.16","13,625,205.63","3,933,191.34","7,851,487.38","13,306,903.05","17,504,304.89","5,109,098.77","10,434,457.93","16,064,053.02","24,420,195.85","7,697,423.37","14,592,124.87","20,390,138.66","30,932,512.35","6,609,792.88","13,731,167.60","20,611,992.71","29,572,581.29","6,557,094.00","13,879,714.42","21,706,488.52","32,806,981.08","7,901,184.57","16,753,492.99","25,332,969.83","33,590,207.15","9,795,304.73","19,760,643.85","31,761,709.38","42,410,421.97","11,754,422.53","24,263,748.04","38,663,747.82","53,150,745.72","13,563,661.42"
取得借款收到的现金,"62,244,555.11","119,010,000.00","131,250,000.00","5,000,000.00","5,000,000.00","48,750,000.00","48,750,000.00",,"14,000,000.00","39,000,000.00","149,000,000.00",,,,,,,,,,,"110,000,000.00","110,000,000.00",,,,,,,,"28,000,000.00","25,000,000.00","30,000,000.00","77,500,000.00","40,000,000.00","38,515,457.02"
支付的各项税费,"5,731,885.08","9,686,876.04","17,902,489.54","6,576,541.94","10,318,629.40","13,249,759.53","19,796,373.75","2,092,180.03","6,493,045.04","12,259,195.34","19,319,348.89","8,107,725.99","25,459,774.28","29,094,856.48","32,454,067.21","3,650,047.20","6,423,569.50","10,113,628.34","11,370,899.51","4,446,630.03","11,056,870.80","16,723,815.87","23,930,376.91","6,332,199.18","14,635,733.96","17,504,027.50","18,242,638.96","1,928,048.87","6,274,375.00","9,673,870.96","10,152,808.67","1,898,015.25","7,223,064.25","11,916,241.43","16,139,143.54","5,639,231.76"
收到其他与筹资活动有关的现金,"2,400,000.00","1,200,000.00","5,362,000.00",,"5,630,000.00","5,630,000.00",,,,,,,,,"2,000,000.00",,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","3,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","9,500,000.00",,,,,"3,800,000.00","3,800,000.00",,"10,000,000.00",
支付其他与经营活动有关的现金,"8,642,033.12","8,177,075.76","10,956,603.66","2,616,220.26","4,960,899.10","9,973,601.57","15,198,650.48","4,671,485.78","12,794,357.67","17,407,707.40","19,316,747.97","4,493,861.52","13,167,147.82","18,392,207.90","13,894,678.80","5,010,349.96","8,913,436.81","16,024,309.24","18,977,127.07","5,077,388.94","7,278,185.19","12,132,528.19","11,674,500.57","22,696,764.43","29,640,261.93","32,903,367.71","44,756,765.46","2,371,952.17","5,213,965.16","9,931,232.25","18,666,776.51","4,011,296.18","9,387,534.39","11,736,306.82","22,390,221.55","3,732,537.43"
筹资活动现金流入小计,"64,644,555.11","120,210,000.00","136,612,000.00","5,000,000.00","159,508,310.00","203,258,310.00","205,250,000.00",,"14,000,000.00","149,000,000.00","149,000,000.00",,,,"2,000,000.00",,,,"2,000,000.00","2,000,000.00","2,000,000.00","112,000,000.00","477,551,778.68","1,500,000.00","1,500,000.00","1,500,000.00","9,500,000.00",,,,"28,000,000.00","28,800,000.00","42,255,200.00","85,955,200.00","58,455,200.00","260,715,457.02"
经营活动现金流出小计,"113,558,023.84","166,086,983.76","191,895,373.71","39,277,257.56","81,444,550.31","103,206,315.45","118,575,050.57","27,901,830.34","83,389,692.57","144,436,388.03","243,838,344.88","87,513,740.62","189,586,775.75","250,176,135.21","307,729,730.12","47,477,517.06","90,988,186.44","120,521,931.88","152,750,708.95","31,557,689.14","62,167,949.82","94,871,882.37","122,744,232.68","50,817,333.90","90,336,588.70","120,828,754.55","152,687,037.59","36,197,117.37","81,683,685.82","146,397,121.22","173,514,479.55","60,337,046.13","104,430,920.87","174,022,498.45","234,238,697.93","49,198,752.58"
偿还债务支付的现金,"51,039,908.04","114,043,274.33","131,466,615.94",,,"54,750,000.00","59,500,000.00","5,000,000.00","19,000,000.00","83,000,000.00","83,000,000.00",,,,,,,,,,,"110,000,000.00","220,000,000.00",,,,,,,,"800,000.00","800,000.00","6,350,000.00","18,950,000.00","7,700,000.00","68,195,556.66"
经营活动产生的现金流量净额,"-4,169,084.96","13,827,994.13","11,883,765.20","36,220.61","13,182,741.79","7,625,538.11","26,366,707.82","-2,933,429.12","5,527,723.02","5,655,953.09","5,456,624.15","5,981,394.35","14,325,147.95","14,235,723.77","9,083,277.23","-19,833,932.98","-20,674,845.52","-21,120,594.25","-12,236,765.88","4,626,035.79","9,809,451.12","21,976,187.68","45,574,107.27","-14,225,704.66","-9,996,485.73","11,298,378.57","40,537,614.79","-6,616,371.51","1,139,582.22","-24,456,863.38","-3,116,974.51","-13,437,852.63","17,742,294.83","18,228,225.75","60,001,285.47","25,732,244.52"
分配股利、利润或偿还利息支付的现金,"4,922,617.83","9,210,027.74","5,312,899.76","2,535,473.44","5,349,144.64","6,159,833.26","6,714,879.67","698,490.17","8,737,325.26","9,366,389.76","5,702,603.86",,"7,287,935.06","16,287,935.06","17,116,465.60",,"8,372,237.76","17,172,237.76","17,256,708.89",,"2,167,554.00","12,159,465.30","14,607,377.38",,"4,268,085.62","4,268,085.62","4,268,085.62",,"7,210,742.66","7,210,742.66","7,394,750.41","512,188.90","10,993,577.15","11,654,944.07","12,764,173.24","980,644.47"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","375,000,000.00","675,000,000.00","885,000,000.00","1,185,000,000.00","162,200,000.00","192,200,000.00","227,200,000.00","257,200,000.00",,,,,
支付其他与筹资活动有关的现金,"295,800.00","424,800.00","345,180.00",,,"5,630,000.00","8,050,260.00",,"88,000.00","88,000.00","3,888,000.00",,,,"500,000.00",,,,,,,,,,,,,,,,"488,000.00",,"20,000,000.00","20,000,000.00","26,851,666.67",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,"526,465.75","1,306,712.32","2,379,260.27","2,992,980.72","3,327,282.06","499,886.29","772,418.57","1,076,631.68","1,259,728.18",,,,,
筹资活动现金流出小计,"56,258,325.87","123,678,102.07","137,124,695.70","2,535,473.44","5,349,144.64","66,539,833.26","74,265,139.67","5,698,490.17","27,825,325.26","92,454,389.76","92,590,603.86",,"7,287,935.06","16,287,935.06","17,616,465.60",,"8,372,237.76","17,172,237.76","17,256,708.89",,"2,167,554.00","122,159,465.30","234,607,377.38",,"4,268,085.62","4,268,085.62","4,268,085.62",,"7,210,742.66","7,210,742.66","8,682,750.41","1,312,188.90","37,343,577.15","50,604,944.07","47,315,839.91","69,176,201.13"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"899,000.00",,,,"46,060.00","46,060.00",,,"23,500.00","23,500.00","99,127.10","102,327.00","102,327.00","244,325.00",,,,,,,,,,,,,,,,"56,741.43",,,,,
筹资活动产生的现金流量净额,"8,386,229.24","-3,468,102.07","-512,695.70","2,464,526.56","154,159,165.36","136,718,476.74","130,984,860.33","-5,698,490.17","-13,825,325.26","56,545,610.24","56,409,396.14",,"-7,287,935.06","-16,287,935.06","-15,616,465.60",,"-8,372,237.76","-17,172,237.76","-15,256,708.89","2,000,000.00","-167,554.00","-10,159,465.30","242,944,401.30","1,500,000.00","-2,768,085.62","-2,768,085.62","5,231,914.38",,"-7,210,742.66","-7,210,742.66","19,317,249.59","27,487,811.10","4,911,622.85","35,350,255.93","11,139,360.09","191,539,255.89"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"899,000.00",,,,"46,060.00","46,060.00",,,"23,500.00","23,500.00","99,127.10","102,327.00","102,327.00","244,325.00",,,,,,,,"200,526,465.75","376,306,712.32","677,379,260.27","887,992,980.72","1,188,327,282.06","162,699,886.29","192,972,418.57","228,276,631.68","258,516,469.61",,,,,
五、现金及现金等价物净增加额,"303,715.68","1,518,768.91","1,683,769.42","1,981,361.29","163,840,960.68","121,571,852.09","105,324,293.34","-23,300,495.77","-44,994,633.82","9,340,384.45","8,178,516.67","-791,610.11","-4,608,609.94","-19,358,192.36","-30,056,419.83","-20,535,197.43","-30,962,270.67","-40,364,023.64","-41,437,001.36","-3,252,418.96","-2,445,077.66","-42,227,006.85","204,617,880.51","-29,368,055.41","-70,178,237.23","-119,776,535.98","-112,722,836.80","-29,326,546.23","-118,978,906.86","-115,831,940.31","-87,998,871.37","9,684,877.27","10,755,731.12","27,748,899.52","12,967,386.11","185,095,426.87"
购建固定资产、无形资产和其他长期资产支付的现金,"3,913,428.60","9,740,123.15","9,687,300.08","519,385.88","3,500,946.47","22,818,222.76","52,073,334.81","14,668,576.48","36,697,031.58","52,884,678.88","53,711,003.62","6,872,131.56","11,748,149.83","17,408,308.07","23,767,556.46","701,264.45","1,915,187.39","2,071,191.63","13,943,526.59","9,878,454.75","12,086,974.78","54,043,729.23","84,427,093.81","16,149,063.07","57,992,926.15","127,209,809.65","157,729,648.03","23,210,061.01","46,965,164.99","53,525,965.95","103,800,616.06","4,365,081.20","11,898,186.56","22,889,582.16","55,233,259.45","29,176,073.54"
期初现金及现金等价物余额,"4,770,552.82","5,074,268.50","6,593,037.41","8,276,806.83","8,276,806.83","8,276,806.83","8,276,806.83","113,601,100.17","113,601,100.17","113,601,100.17","113,601,100.17","121,779,616.84","121,779,616.84","121,779,616.84","121,779,616.84","91,723,197.01","91,723,197.01","91,723,197.01","91,723,197.01","50,286,195.65","50,286,195.65","50,286,195.65","50,286,195.65","254,904,076.16","254,904,076.16","254,904,076.16","254,904,076.16","142,181,239.36","142,181,239.36","142,181,239.36","142,181,239.36","54,182,367.99","54,182,367.99","54,182,367.99","54,182,367.99","67,149,754.10"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","376,800,000.00","676,800,000.00","889,090,000.00","1,189,090,000.00","162,200,000.00","258,915,000.00","258,915,000.00","258,915,000.00",,,"2,940,000.00","2,940,000.00","3,000,000.00"
期末现金及现金等价物余额,"5,074,268.50","6,593,037.41","8,276,806.83","10,258,168.12","172,117,767.51","129,848,658.92","113,601,100.17","90,300,604.40","68,606,466.35","122,941,484.62","121,779,616.84","120,988,006.73","117,171,006.90","102,421,424.48","91,723,197.01","71,187,999.58","60,760,926.34","51,359,173.37","50,286,195.65","47,033,776.69","47,841,117.99","8,059,188.80","254,904,076.16","225,536,020.75","184,725,838.93","135,127,540.18","142,181,239.36","112,854,693.13","23,202,332.50","26,349,299.05","54,182,367.99","63,867,245.26","64,938,099.11","81,931,267.51","67,149,754.10","252,245,180.97"
