科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"12,040,689.27","17,925,372.77","27,786,044.01","7,218,979.16","13,259,146.88","21,660,462.35","33,119,650.17","10,844,888.22","21,062,690.49","32,344,564.71","44,450,254.12","11,193,778.83","26,477,785.44","41,233,192.53","55,240,595.86","22,161,942.86","38,293,022.49","56,667,575.19","64,382,692.20","19,871,982.28","35,877,764.88","61,938,458.43","76,084,202.77","24,393,207.53","42,889,564.22","66,544,723.74","88,821,005.08","27,841,080.51","49,861,105.00","68,681,032.05","104,112,747.29","34,267,684.85","59,602,260.02","88,361,888.93","117,545,605.09","35,083,769.00"
取得借款收到的现金,"30,000,000.00","60,000,000.00","42,600,000.00",,,,,,,,,"18,000,000.00","23,000,000.00","36,000,000.00","45,383,478.50","10,000,000.00","10,000,000.00","22,000,000.00","26,949,254.59","18,007,207.03","27,007,207.03","39,007,207.03","62,007,207.03","14,950,000.00","29,950,000.00","29,950,000.00","34,950,000.00","23,000,000.00","49,000,000.00","49,000,000.00","55,209,232.80",,,,,
支付的各项税费,"13,733,347.22","37,391,102.33","31,284,708.26","10,794,160.00","17,093,635.25","22,886,091.04","36,077,350.30","9,516,933.45","14,741,394.00","23,273,688.01","32,900,333.80","8,893,974.23","14,047,670.67","29,132,361.27","42,454,413.90","8,240,249.80","20,002,402.26","36,316,983.98","53,966,575.96","8,589,326.74","25,286,258.36","38,345,853.08","56,546,219.59","13,270,500.50","38,322,598.16","53,995,534.96","74,415,273.31","18,032,814.29","38,054,478.46","56,665,949.43","73,401,070.21","18,358,985.16","36,359,672.46","47,160,424.86","63,321,553.80","11,964,737.58"
收到其他与筹资活动有关的现金,"10,940,253.53","14,701,453.16",,,,,"4,050,000.00","1,000,000.00","105,000.00","105,000.00",,,,,,,,,,,,,"12,968,800.00","4,129,200.00","4,129,200.00","4,129,200.00",,,"15,000,000.00","16,000,000.00","16,000,000.00",,,,"3,648,354.29",
支付其他与经营活动有关的现金,"7,265,532.16","8,667,856.65","16,489,382.09","8,188,412.39","12,548,521.03","17,546,797.82","26,335,690.29","4,785,167.90","8,947,897.10","16,304,163.24","20,683,417.50","20,429,493.83","15,236,430.84","56,670,421.63","56,463,414.06","7,101,072.01","14,582,457.38","22,635,306.03","50,606,275.93","8,001,812.69","18,359,162.00","30,754,673.56","44,769,842.38","13,331,095.26","27,196,159.92","34,554,340.06","54,264,691.94","11,998,823.78","25,918,718.17","39,282,111.56","63,571,727.66","27,262,237.62","43,805,478.44","60,222,207.51","77,204,314.34","13,819,396.03"
筹资活动现金流入小计,"80,761,053.53","79,191,453.16","54,926,000.00","617,500,000.00","619,950,000.00","621,950,000.00","626,000,000.00","1,000,000.00","105,000.00","105,000.00",,"22,900,000.00","27,900,000.00","40,900,000.00","50,283,478.50","10,000,000.00","18,000,000.00","30,000,000.00","34,949,254.59","18,007,207.03","37,007,207.03","40,187,207.03","74,976,007.03","19,079,200.00","34,079,200.00","158,876,540.00","159,747,340.00","23,000,000.00","64,000,000.00","65,000,000.00","71,209,232.80",,,,"3,648,354.29",
经营活动现金流出小计,"270,481,033.79","300,474,544.16","280,866,918.68","79,077,591.59","158,883,713.38","253,194,417.76","382,101,601.33","97,583,297.78","220,565,844.59","343,631,618.33","470,988,992.07","118,122,015.67","234,246,535.31","412,459,284.15","565,096,069.07","125,201,994.15","277,203,620.29","435,880,823.15","613,819,491.17","130,005,728.27","305,459,490.64","480,616,498.73","643,657,215.54","151,683,845.15","306,423,933.72","454,066,053.89","578,101,654.61","147,926,232.26","298,518,959.76","448,063,517.58","643,800,947.35","167,752,347.65","340,275,471.83","477,893,892.18","667,217,029.74","156,743,425.83"
偿还债务支付的现金,,"60,000,000.00","50,000,000.00","7,600,000.00","22,600,000.00","22,600,000.00","22,600,000.00",,,,,,"28,500,000.00","21,000,000.00","28,000,000.00","15,427,259.00","15,427,259.00","29,427,259.00","34,427,259.00","8,000,000.00","18,017,870.22","27,995,404.06","46,995,404.06","25,000,000.00","41,950,000.00","49,950,000.00","59,950,000.00","21,000,000.00","41,000,000.00","44,000,000.00","49,000,000.00",,,,,
经营活动产生的现金流量净额,"2,070,621.68","5,698,991.13","78,015,004.20","-15,662,368.18","-3,205,297.53","15,773,409.08","17,755,598.52","3,794,184.63","-1,384,364.11","3,378,006.46","20,225,555.58","-21,739,665.60","24,658,523.33","43,169,893.80","76,160,056.41","9,403,495.30","12,805,052.02","46,969,084.35","94,752,531.31","9,377,394.47","26,840,381.19","34,151,918.56","108,112,136.83","9,736,939.66","39,501,576.62","76,561,393.06","131,328,044.22","6,428,269.20","28,209,458.18","65,268,206.91","108,436,842.56","-33,865,247.28","-36,374,088.61","3,979,332.07","58,073,490.48","-15,914,932.86"
分配股利、利润或偿还利息支付的现金,,"27,089,548.13","20,717,185.18","199,125.00","384,654.00","18,598,336.28","18,598,336.28",,"20,800,000.00","20,800,000.00","20,800,000.00","147,620.00","21,256,280.00","21,498,242.04","21,778,661.88","331,483.92","23,829,952.96","24,011,517.85","24,093,397.84","179,766.66","16,089,339.57","20,221,556.28","20,544,840.94","171,111.11","39,912,676.45","40,042,207.70","40,147,594.72","44,984.00","38,316,392.28","38,328,292.28","38,500,165.94",,"20,800,665.24","20,800,665.24","24,000,665.24",
收回投资收到的现金,"14,247,800.54","1,049,010.70",,,,,,,,,,,,,"180,000.00",,,,,,,"8,000,000.00","35,000,000.00",,,,"75,000,000.00",,"95,000,000.00","165,000,000.00","455,000,000.00","190,000,000.00","380,000,000.00","570,000,000.00","910,000,000.00","5,000,000.00"
支付其他与筹资活动有关的现金,"300,000.00","3,705,000.00","2,200,000.00","895,366.00","5,083,856.45","5,083,856.45","4,630,280.11","255,554.89","396,179.89","396,179.89","446,179.89",,,,,,,,"7,043,617.64",,,,"1,500,000.00",,,"13,625,549.00","13,053,695.00",,,,"3,084,895.00",,,,"40,255.71",
取得投资收益收到的现金,"2,687,749.15","5,982.85",,,,,,,,,,,,,,,,,,"1,500,000.00","3,500,000.00","12,846,880.77",,,,,"268,125.00","1,257,205.48","2,532,205.48","3,249,410.95","5,985,315.05","1,117,305.93","3,094,840.18","4,591,388.12","7,875,018.26","1,500,000.00"
筹资活动现金流出小计,"300,000.00","90,794,548.13","72,917,185.18","8,694,491.00","28,068,510.45","46,282,192.73","45,828,616.39","255,554.89","21,196,179.89","21,196,179.89","21,246,179.89","147,620.00","49,756,280.00","42,498,242.04","49,778,661.88","15,758,742.92","39,257,211.96","53,438,776.85","65,564,274.48","8,179,766.66","34,107,209.79","48,216,960.34","69,040,245.00","25,171,111.11","81,862,676.45","103,617,756.70","113,151,289.72","21,044,984.00","79,316,392.28","82,328,292.28","90,585,060.94",,"20,800,665.24","20,800,665.24","24,040,920.95",
处置固定资产、无形资产和其他长期资产收回的现金净额,,"14,734.00","2,852,100.00",,,,"10,040,445.00",,,,,"21,500.00","21,500.00","28,800.00","6,841,500.00",,,"6,800.00","6,800.00",,"8,000.00","117,860.00","114,500.00","52,000.00","74,000.00","5,074,000.00","57,262,000.00",,"16,510.00","49,010.00","71,060.00",800.00,"65,887.10","65,887.10","65,887.10",
筹资活动产生的现金流量净额,"80,461,053.53","-11,603,094.97","-17,991,185.18","608,805,509.00","591,881,489.55","575,667,807.27","580,171,383.61","744,445.11","-21,091,179.89","-21,091,179.89","-21,246,179.89","22,752,380.00","-21,856,280.00","-1,598,242.04","504,816.62","-5,758,742.92","-21,257,211.96","-23,438,776.85","-30,615,019.89","9,827,440.37","2,899,997.24","-8,029,753.31","5,935,762.03","-6,091,911.11","-47,783,476.45","55,258,783.30","46,596,050.28","1,955,016.00","-15,316,392.28","-17,328,292.28","-19,375,828.14",,"-20,800,665.24","-20,800,665.24","-20,392,566.66",
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"3,100,000.00",,,"180,000.00",,,,,,,"7,071,284.66","7,071,284.66","7,071,284.66",,,,,,,,,,,,,
四、汇率变动对现金的影响,"28,001.86","31,884.87","46,397.33",,"-5,021.12","52,625.05","-79,899.34","42,297.72","34,349.94","-217,275.15","-787,019.32","-8,006.91","-195,317.29","-128,461.86","-399,972.74","-109,972.24","-1,083,188.52","1,491,671.84","-1,550,569.12","24,267.88","-197,542.58","-13,307.65","-83,000.83","55,279.69","202,024.47","375,702.32","1,204,316.72","-3,824.94","175,297.69","68,818.17","194,044.29","-2,841.73","-75,079.38","-149,577.48","-432,474.44","1,331.95"
收到其他与投资活动有关的现金,,,,,,,,,,,"6,466,551.28","1,939,650.00","3,020,150.00","3,020,150.00","659,100.00","400,000.00","400,000.00","400,000.00","800,000.00","10,000,000.00","20,124,381.04","20,124,381.04","20,387,023.51",,,,"4,129,200.00",,,,,"224,500,000.00","480,500,000.00","815,000,000.00","1,121,000,000.00","3,500,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"16,935,549.69","1,069,727.55","2,852,100.00",,,,"10,040,445.00",,,,"9,566,551.28","1,961,150.00","3,041,650.00","3,228,950.00","7,680,600.00","400,000.00","400,000.00","406,800.00","806,800.00","11,500,000.00","30,703,665.70","48,160,406.47","62,572,808.17","52,000.00","74,000.00","5,074,000.00","136,659,325.00","1,257,205.48","97,548,715.48","168,298,420.95","461,056,375.05","415,618,105.93","863,660,727.28","1,389,657,275.22","2,038,940,905.36","10,000,000.00"
五、现金及现金等价物净增加额,"67,041,598.18","-26,722,956.37","8,918,261.67","587,265,473.32","576,465,281.21","570,359,919.88","550,586,029.21","1,950,201.40","-29,584,510.33","-28,577,324.78","-47,317,673.32","-41,809,002.51","-93,626,098.12","-88,982,718.60","-65,677,158.21","-4,264,602.91","-25,049,394.79","-13,064,318.72","-72,949,080.18","-5,201,643.73","7,904,797.41","4,148,226.60","94,711,242.15","-21,913,549.59","-45,200,745.26","-10,550,527.61","89,319,625.49","-709,513.19","-38,130,230.78","-65,055,058.90","-240,812,065.87","-217,167,298.07","-210,110,745.44","-174,456,549.95","211,822,910.80","-382,185,895.79"
购建固定资产、无形资产和其他长期资产支付的现金,"18,205,828.04","20,623,733.86","54,004,054.68","5,877,667.50","12,205,889.69","21,133,921.52","57,301,498.58","2,630,726.06","6,216,316.27","9,719,876.20","13,713,218.16","14,184,860.00","41,369,674.16","68,099,858.50","79,067,658.50","6,345,383.05","14,060,046.33","36,639,098.06","44,348,822.48","24,692,121.45","41,103,079.14","58,882,412.47","70,587,839.05","25,665,857.83","37,194,869.90","47,820,406.29","51,017,955.67","5,346,178.93","8,187,309.85","10,802,212.65","15,063,499.63","28,417,314.99","31,821,639.49","34,942,914.52","38,166,443.94","7,772,294.88"
期初现金及现金等价物余额,"2,528,264.77","69,569,862.95","42,846,906.58","51,765,168.25","51,765,168.25","51,765,168.25","51,765,168.25","602,351,197.46","602,351,197.46","602,351,197.46","602,351,197.46","555,033,524.14","555,033,524.14","555,033,524.14","555,033,524.14","489,356,365.93","489,356,365.93","489,356,365.93","489,356,365.93","416,929,171.49","416,492,285.75","416,492,285.75","416,407,285.75","511,118,527.90","511,118,527.90","511,118,527.90","511,118,527.90","600,438,153.39","600,438,153.39","600,438,153.39","600,438,153.39","359,626,087.52","359,626,087.52","359,626,087.52","359,626,087.52","571,448,998.32"
投资支付的现金,"14,247,800.54","1,296,731.09",,,,,,,"927,000.00","927,000.00","41,041,000.00","30,590,000.00","57,905,000.00","65,555,000.00","27,315,000.00","1,854,000.00","1,854,000.00","1,854,000.00","71,194,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,"100,000,000.00","175,000,000.00","5,000,000.00","140,000,000.00","270,000,000.00","435,560,000.00","350,000,000.00","550,200,000.00","785,200,000.00","935,200,000.00","200,000,000.00"
期末现金及现金等价物余额,"69,569,862.95","42,846,906.58","51,765,168.25","639,030,641.57","628,230,449.46","622,125,088.13","602,351,197.46","604,301,398.86","572,766,687.13","573,773,872.68","555,033,524.14","513,224,521.63","461,407,426.02","466,050,805.54","489,356,365.93","485,091,763.02","464,306,971.14","476,292,047.21","416,407,285.75","411,727,527.76","424,397,083.16","420,640,512.35","511,118,527.90","489,204,978.31","465,917,782.64","500,568,000.29","600,438,153.39","599,728,640.20","562,307,922.61","535,383,094.49","359,626,087.52","142,458,789.45","149,515,342.08","185,169,537.57","571,448,998.32","189,263,102.53"
