科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"16,307,028.01","30,136,321.13","28,008,238.66","35,916,875.92","48,370,314.44","14,878,143.07","25,914,463.20","35,533,883.46","45,371,045.61","26,077,940.99","44,213,504.06","59,414,468.17","79,883,279.47","32,490,195.50","54,689,724.87","75,805,835.59","95,180,149.49","28,156,498.96","51,121,090.99","71,440,305.51","99,175,660.27","25,628,029.21","48,912,531.01","74,028,951.46","96,949,414.73","35,031,196.52","70,074,118.27","93,716,210.92","117,344,406.26","26,456,299.40","51,496,808.10","84,711,597.71","109,188,431.57","27,022,699.43","48,580,940.38","73,629,303.75","128,777,061.57","43,647,486.10","88,420,699.28","117,400,395.85","156,286,912.28","32,330,893.26"
取得借款收到的现金,,,,,,,,,,,,"40,000,000.00","40,000,000.00",,"30,000,000.00","50,000,000.00","52,638,402.26","12,754,579.93","43,513,114.86","54,312,723.23","75,230,357.02","29,000,000.00","31,038,000.00","65,083,000.00","83,745,000.00","65,000,000.00","100,000,000.00","170,000,000.00","230,000,000.00","155,000,000.00","265,000,000.00","252,000,214.22","310,000,000.00","210,000,000.00","213,000,000.00","290,000,000.00","659,000,000.00","60,000,000.00",,"-19,300,000.00","373,900,000.00","50,000,000.00"
支付的各项税费,"1,335,410.11","18,000,219.76","2,555,987.46","5,067,754.55","7,031,536.10","3,390,753.43","5,740,059.18","9,530,808.73","15,967,693.58","4,118,911.72","11,262,769.21","16,116,132.94","23,727,355.16","8,460,918.69","13,431,873.53","21,488,839.48","25,964,938.52","3,273,347.56","5,915,430.99","8,478,438.63","9,708,816.71","4,300,530.66","14,701,900.81","23,837,495.19","26,873,165.40","15,644,689.48","17,963,514.44","24,783,675.93","39,778,931.95","21,676,588.89","41,383,026.99","73,782,605.35","80,199,065.58","20,660,161.07","44,114,954.54","70,812,525.89","162,205,260.72","20,769,130.19","36,551,602.79","45,079,723.37","51,883,520.92","2,976,055.16"
收到其他与筹资活动有关的现金,,,,,"1,100,000.00",,,,"2,400,000.00",,,,,,,,"6,000,000.00",,,,"1,500,000.00",,,,"10,000,000.00",,,,"1,100,000.00",,,,,,,,"177,310,000.00",,,"347,495,356.50","190,500,000.00","8,500,000.00"
支付其他与经营活动有关的现金,"5,138,275.05","7,769,995.64","1,934,737.94","4,115,459.49","6,607,179.41","4,225,283.89","6,207,360.11","12,508,112.46","9,848,972.58","3,346,896.93","12,604,222.00","28,303,871.25","23,177,381.42","11,881,172.32","14,691,841.24","23,283,231.34","23,449,182.89","11,057,637.21","22,594,070.91","36,097,897.72","27,595,623.53","19,360,543.27","29,908,550.15","43,921,647.13","219,223,910.42","17,522,649.10","21,433,734.29","118,071,387.74","154,817,007.55","63,589,740.22","56,489,971.41","636,239,180.13","160,876,731.19","50,013,846.82","142,129,035.29","300,357,175.16","362,991,968.01","83,916,856.61","209,322,839.37","229,211,582.11","852,071,535.39","53,378,777.58"
筹资活动现金流入小计,"15,150,800.00",,,"331,199,120.00","351,380,000.00",,"12,000,000.00","12,000,000.00","14,400,000.00",,"5,000,000.00","47,000,000.00","47,000,000.00","300,000.00","30,300,000.00","50,300,000.00","58,938,402.26","12,754,579.93","43,513,114.86","54,312,723.23","81,650,357.02","29,300,000.00","86,337,998.58","120,382,998.58","143,044,998.58","65,000,000.00","100,000,000.00","170,000,000.00","276,622,800.00","1,245,979,611.92","1,352,979,611.92","1,339,979,826.14","1,431,887,861.92","210,000,000.00","213,000,000.00","290,000,000.00","841,028,000.00","60,000,000.00",,"328,195,356.50","564,400,000.00","58,500,000.00"
经营活动现金流出小计,"47,775,100.13","84,261,952.83","42,081,812.50","60,982,278.88","76,961,280.04","25,456,160.99","91,294,335.85","128,416,584.68","165,882,711.26","56,952,683.71","142,583,345.64","230,264,441.38","296,315,719.01","79,522,266.84","159,982,645.71","231,643,942.74","296,850,459.73","64,420,718.73","145,809,743.76","224,076,624.77","272,132,186.41","96,932,243.19","177,817,053.57","345,097,219.03","781,079,551.24","208,943,886.11","537,546,380.95","921,123,105.52","1,274,741,658.53","332,931,471.21","979,265,471.26","1,764,034,682.52","1,571,359,420.75","298,059,395.92","632,732,459.30","1,216,719,262.02","2,284,670,626.87","432,467,361.64","819,952,158.03","1,089,580,809.31","1,635,683,745.02","263,899,434.86"
偿还债务支付的现金,,,,,,,,,,,,,,,"30,000,000.00","40,000,000.00","40,000,000.00",,"30,000,000.00","50,000,000.00","68,196,286.99","30,000,000.00","30,000,000.00","40,000,000.00","59,672,472.29","25,000,000.00","45,000,000.00","55,300,000.00","123,745,000.00","70,000,000.00","160,000,000.00","110,065,205.56","190,000,000.00","235,000,000.00","233,000,000.00","235,000,000.00","584,000,000.00","60,000,000.00","145,000,747.00","410,242,705.83","485,500,000.00","55,887,870.55"
经营活动产生的现金流量净额,"41,866,142.21","68,792,403.00","10,923,794.20","18,159,117.35","33,572,986.83","-271,785.68","45,782,628.60","73,882,890.12","84,563,681.79","11,949,980.90","-16,693,326.14","-29,171,690.82","-10,424,477.93","-40,028,060.16","-23,312,920.21","-45,721,105.99","-39,042,830.11","-13,724,920.01","-20,089,928.14","2,207,604.80","88,209,519.65","-43,232,221.14","-50,953,131.50","-50,277,164.94","-23,705,930.02","-70,541,276.29","-85,107,290.05","-110,517,435.27","-62,766,614.79","-94,615,096.61","-250,240,529.26","-366,532,104.64","-203,308,506.78","-43,029,347.77","54,901,426.38","-156,065,298.36","-125,373,123.94","-95,759,274.12","34,394,696.38","-48,780,650.29","-19,996,367.48","5,285,112.19"
分配股利、利润或偿还利息支付的现金,"15,685,158.78","141,892.64",41.18,41.18,41.18,,"30,240,000.00","30,240,000.00","30,240,000.00","25,704,000.00","25,704,000.00","25,986,626.66","26,716,244.43","729,617.77","26,255,887.49","26,987,087.21","28,465,700.01","322,500.00","19,465,011.01","20,350,144.34","21,439,371.10","218,283.33","11,735,700.89","12,435,133.59","15,608,390.42","1,643,565.67","14,121,901.49","15,317,334.82","18,263,937.08","2,218,394.08","5,150,608.78","4,977,924.16","15,502,982.87","3,773,817.06","40,081,586.55","40,909,633.22","50,874,822.89","1,322,404.15","21,886,524.21","22,850,849.21","33,626,492.91","3,288,568.46"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","5,814,000.00",,,"1,189,350.50",,,"4,000,000.00",,"74,172,962.00",,,"80,000.00",,"1,600,000.00"
支付其他与筹资活动有关的现金,,,,"1,188,220.90","27,651,425.90",,,,,"7,311,988.00","7,311,988.00","7,311,988.00","6,000,000.00",,,,,,,,,,"8,023,604.81","9,034,592.70","6,378,394.42","44,127.35","10,000,000.00","10,000,000.00","119,904.70","37,055.56","1,313,250.00","37,055.56","1,313,250.00","213,800.00",,,"240,900,000.00","213,800.00",,"-9,989,253.00","206,125,388.89","5,000,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,283,064.00","1,368,064.00",,"640,000.00","431,177.00","757,000.00",,"3,725,887.00","3,725,887.00","3,857,887.00",,"2,799,320.40","3,759,320.40","3,899,320.40","3,000,000.00"
筹资活动现金流出小计,"15,685,158.78","141,892.64",41.18,"1,188,262.08","27,651,467.08",,"30,240,000.00","30,240,000.00","30,240,000.00","33,015,988.00","33,015,988.00","33,298,614.66","32,716,244.43","729,617.77","56,255,887.49","66,987,087.21","68,465,700.01","322,500.00","49,465,011.01","70,350,144.34","89,635,658.09","30,218,283.33","49,759,305.70","61,469,726.29","81,659,257.13","26,687,693.02","69,121,901.49","80,617,334.82","142,128,841.78","72,255,449.64","166,463,858.78","115,080,185.28","206,816,232.87","238,987,617.06","273,081,586.55","275,909,633.22","875,774,822.89","61,536,204.15","166,887,271.21","423,104,302.04","725,251,881.80","64,176,439.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,"182,641.06",,,,,,"14,000.00",,"20,200.00","37,000.00","37,000.00",,"243,445.59",,,,,,"120,000.00","126,000.00","164,252.47","230,000.00","230,000.00","230,000.00","230,000.00",,"6,480.00","6,480.00","25,050.57",,"74,255.72",,"95,533.23",,,,,,"131,788.68","50,203,432.68","52,932,386.85",
筹资活动产生的现金流量净额,"-534,358.78","-141,892.64",-41.18,"330,010,857.92","323,728,532.92",,"-18,240,000.00","-18,240,000.00","-15,840,000.00","-33,015,988.00","-28,015,988.00","13,701,385.34","14,283,755.57","-429,617.77","-25,955,887.49","-16,687,087.21","-9,527,297.75","12,432,079.93","-5,951,896.15","-16,037,421.11","-7,985,301.07","-918,283.33","36,578,692.88","58,913,272.29","61,385,741.45","38,312,306.98","30,878,098.51","89,382,665.18","134,493,958.22","1,173,724,162.28","1,186,515,753.14","1,224,899,640.86","1,225,071,629.05","-28,987,617.06","-60,081,586.55","14,090,366.78","-34,746,822.89","-1,536,204.15","-166,887,271.21","-94,908,945.54","-160,851,881.80","-5,676,439.01"
处置子公司及其他营业单位收到的现金净额,,,,,,,,"20,200.00",,,,"37,000.00",,,,,,,,,,,,"2,363,878.91","2,509,107.70",,,,,,,"500,000.00",,,,,"4,000,000.00",,,,,
四、汇率变动对现金的影响,,,,,,,,,"-4,784.12",,,,-44.63,,,,,,,,,,,,"-82,922.64",,"-108,546.67","-108,546.67","203,864.75",,"137,596.95",,"-3,453.20","-28,450.53","-223,854.24",,"-2,541,255.81","-331,380.37",,,"-75,063.22",
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"5,200,000.00",,,,,,,,,,,9.00,,"7,376.00",,"7,391.61","80,000.00","1,600,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"182,641.06",,,,,,"14,000.00","20,200.00","20,200.00","37,000.00","37,000.00","37,000.00","243,445.59",,,,,,"120,000.00","126,000.00","164,252.47","230,000.00","230,000.00","2,593,878.91","7,939,107.70",,"15,006,480.00","16,289,544.00","7,207,114.57",,"714,255.72","2,120,527.50","852,533.23",,"7,725,887.00","3,725,896.00","82,030,849.00","7,376.00","2,931,109.08","54,050,144.69","56,911,707.25","6,200,000.00"
五、现金及现金等价物净增加额,"36,747,515.07","25,476,039.82","-5,744,005.74","328,703,260.25","302,543,343.00","-7,946,539.94","12,842,756.23","35,405,161.18","49,177,610.58","-44,173,832.10","-96,558,559.28","-84,628,453.02","-104,478,119.33","-56,666,950.85","-65,641,279.29","-91,154,302.80","-94,668,675.45","-12,232,989.94","-45,027,399.49","-41,595,396.60","50,370,908.29","-72,603,980.34","-105,437,338.45","-139,129,023.47","-140,576,663.23","-38,805,992.15","-106,518,594.78","-78,116,024.53","-2,347,983.10","410,663,729.71","269,773,195.96","180,745,469.41","341,209,137.70","-76,110,035.56","-2,196,929.34","-144,831,630.44","-274,408,516.54","-142,787,301.44","-187,222,640.04","-154,967,925.43","-187,497,407.84","-1,309,292.40"
购建固定资产、无形资产和其他长期资产支付的现金,"1,300,509.42","43,174,470.54","16,667,758.76","19,466,715.02","54,758,176.75","7,674,754.26","14,713,872.37","20,257,928.94","19,561,487.09","23,144,825.00","51,886,245.14","59,916,037.99","81,287,694.38","16,209,272.92","16,372,471.59","25,746,109.60","43,098,547.59","10,940,149.86","16,105,575.20","24,891,580.29","27,017,562.76","27,783,475.87","57,146,802.01","68,854,041.91","88,046,352.84","2,555,718.87","3,187,336.57","9,158,371.77","17,486,305.85","4,718,012.96","8,100,675.37","19,162,594.31","22,493,044.85","3,764,620.20","4,218,801.93","6,230,625.61","57,869,102.90","167,818.80","12,661,174.29","12,828,474.29","3,485,802.59","117,965.58"
期初现金及现金等价物余额,"20,744,504.64","57,492,019.71","82,968,059.53","82,968,059.53","82,968,059.53","385,511,402.53","385,511,402.53","385,511,402.53","385,511,402.53","449,086,447.27","449,086,447.27","449,086,447.27","449,086,447.27","344,608,327.94","344,608,327.94","344,608,327.94","344,608,327.94","249,939,652.49","249,939,652.49","249,939,652.49","249,939,652.49","300,310,560.78","300,310,560.78","300,310,560.78","300,310,560.78","159,733,897.55","159,733,897.55","159,733,897.55","159,733,897.55","157,385,914.45","157,385,914.45","157,385,914.45","157,385,914.45","498,595,052.15","498,595,052.15","498,595,052.15","531,298,978.42","256,890,461.88","256,890,461.88","256,890,461.88","256,890,461.88","69,393,054.04"
投资支付的现金,"3,466,400.00",,,,,,,,,,,,"18,311,988.00",,,"3,000,000.00","3,000,000.00",,"3,000,000.00","3,000,000.00","3,000,000.00","900,000.00","4,400,000.00","51,758,870.00","66,758,870.00","4,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","660,500,000.00",,"660,580,000.00","80,000.00","300,000.00","300,000.00","350,000.00","35,427,140.06","45,000,000.00","45,000,000.00","52,500,000.00",,"7,000,000.00"
期末现金及现金等价物余额,"57,492,019.71","82,968,059.53","77,224,053.79","411,671,319.78","385,511,402.53","377,564,862.59","398,354,158.76","420,916,563.71","434,689,013.11","404,912,615.17","352,527,887.99","364,457,994.25","344,608,327.94","287,941,377.09","278,967,048.65","253,454,025.14","249,939,652.49","237,706,662.55","204,912,253.00","208,344,255.89","300,310,560.78","227,706,580.44","194,873,222.33","161,181,537.31","159,733,897.55","120,927,905.40","53,215,302.77","81,617,873.02","157,385,914.45","568,049,644.16","427,159,110.41","338,131,383.86","498,595,052.15","422,485,016.59","496,398,122.81","353,763,421.71","256,890,461.88","114,103,160.44","69,667,821.84","101,922,536.45","69,393,054.04","68,083,761.64"
