科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"208,060,531.90","291,919,232.50","468,397,149.16","535,006,889.53","587,221,389.09","793,407,733.55","1,529,268,619.68","1,480,966,467.95","1,455,042,191.41","1,661,358,150.67","1,706,665,681.40","1,776,411,624.67","1,734,966,675.50","1,596,351,870.58","1,674,068,833.20"
流动负债合计,"159,509,635.64","233,469,570.49","334,850,167.39","345,209,225.54","382,877,500.06","571,158,152.41","622,207,009.99","593,947,043.35","570,565,181.14","777,212,214.39","765,593,401.21","830,590,274.09","798,228,827.47","610,214,353.12","640,673,464.35"
可供出售金融资产,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","6,621,018.98","6,621,018.98","6,621,018.98","6,371,018.98",
长期借款,"3,600,000.00",,"8,280,000.00","26,480,000.00","26,480,000.00","26,480,000.00",,,,,"50,000,000.00","35,000,000.00","30,000,000.00","30,000,000.00",
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,"721,830.01","1,468,632.94","1,429,112.57","1,147,713.21","1,109,805.18",,"14,120,000.00","38,356,274.62","39,322,224.94","39,371,055.81","42,577,354.94","42,448,633.75","42,608,437.64"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"2,454,610.84","2,287,843.09","2,121,075.37","2,037,691.51","2,037,691.51","1,954,307.65","1,912,615.72","1,870,923.79","1,829,231.86","1,787,539.93","1,745,848.00","1,704,156.07","1,662,464.14","1,620,772.21","1,579,080.28"
预计负债,"5,738,416.91","10,007,255.63","12,651,327.58","23,564,725.98","22,152,412.13","21,364,578.66","5,538,889.34","8,261,857.61","14,731,965.81","22,862,715.18","14,319,969.56","21,401,355.44","29,882,858.38","23,206,122.49","19,621,725.94"
固定资产,"53,067,550.38","93,771,583.73","100,783,241.56","116,257,906.68","126,453,285.95","136,274,447.24","148,727,877.03","181,261,397.29","335,909,879.52","368,549,819.04","375,566,347.61","380,612,796.28","374,896,196.62","369,517,500.74","355,358,906.72"
递延所得税负债,"608,026.20",,,,,,,,,,,,,,
在建工程,"18,608,295.10","1,160,000.00","46,455,263.39","63,484,236.08","66,609,558.44","80,305,427.70","80,447,899.48","134,777,004.04","15,426,661.01","6,918,087.66","17,644,720.08","6,182,221.37","17,656,011.45","28,030,081.19","22,465,058.01"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"13,333,198.44","13,322,206.96","24,174,474.91","53,251,971.31","51,839,657.46","51,851,121.99","9,475,281.67","12,128,098.94","18,528,056.14","26,736,591.30","69,920,413.55","61,868,367.30","65,216,438.11","58,454,999.95","34,848,417.52"
固定资产清理,,,,,,,"17,127.25","17,377.33","17,377.33",,,,,,
负债合计,"172,842,834.08","246,791,777.45","359,024,642.30","398,461,196.85","434,717,157.52","623,009,274.40","631,682,291.66","606,075,142.29","589,093,237.28","803,948,805.69","835,513,814.76","892,458,641.39","863,445,265.58","668,669,353.07","675,521,881.87"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","52,500,000.00","52,500,000.00","52,500,000.00","52,500,000.00","52,500,000.00","70,000,000.00","70,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"70,355,555.17","84,419,737.51","84,419,737.51","84,419,737.51","85,059,911.66","85,059,911.66","797,003,460.12","801,941,984.40","737,868,213.53","739,021,811.61","725,880,474.36","731,407,314.80","735,942,955.01","724,639,436.91","727,124,190.06"
无形资产,"16,608,897.08","31,818,064.30","31,790,033.01","31,345,317.39","31,884,769.52","33,328,051.99","33,330,592.59","33,279,910.96","34,334,734.20","71,219,456.81","70,444,516.85","70,661,205.16","71,138,762.25","70,364,356.70","69,650,820.70"
盈余公积,"1,874,640.67","8,008,556.35","21,574,915.75","21,574,915.75","21,574,915.75","26,250,000.00","26,250,000.00","26,250,000.00","26,250,000.00","48,618,407.93","48,618,407.93","48,618,407.93","48,618,407.93","70,000,000.00","70,000,000.00"
开发支出,,,,"832,644.37","2,729,317.07","3,010,846.97","4,315,372.43","6,139,627.48","7,990,561.57",,,,,,
减:库存股,,,,,,,,,,,,,,,"2,494,078.43"
商誉,,,,,,,,"322,660.29","322,660.29","322,660.29","322,660.29","322,660.29","517,381.28","524,488.05","524,488.05"
未分配利润,"5,241,397.33","48,186,708.41","151,072,721.59","212,143,433.97","251,617,442.69","287,418,199.67","300,322,086.85","356,673,643.51","400,426,460.56","439,225,220.27","497,479,229.42","510,549,824.20","511,017,044.86","555,053,907.08","612,821,608.23"
长期待摊费用,,"11,475,693.36","6,543,189.45","1,565,962.43","13,327,122.56","11,041,543.58","9,492,460.43","9,504,420.43","8,763,222.50","9,317,006.19","9,228,709.54","8,072,307.82","7,570,788.62","12,474,573.71","10,794,775.02"
少数股东权益,"3,046,821.28","2,130,702.21","3,201,002.64","3,650,324.57","4,788,534.45","5,912,702.07","8,717,801.39","11,057,952.34","14,805,543.98","16,325,290.62","12,371,457.96","12,614,994.50","9,270,757.51","8,465,209.83","4,933,481.88"
递延所得税资产,"3,385,946.87","4,734,896.75","5,320,310.65","9,885,354.20","12,317,095.36","8,106,218.79","6,802,366.30","11,236,152.84","18,432,283.03","21,651,200.48","22,733,869.90","28,223,062.81","35,852,327.02","31,492,297.01","29,633,067.75"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"1,175,416.36","4,870,168.20","9,660,927.19","10,864,973.52","6,248,620.00","11,573,797.12","18,550,903.93","11,622,780.14","15,254,652.63","6,659,340.43","9,567,786.84","17,467,073.56","14,835,450.09","7,618,498.54","14,811,485.98"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"95,300,716.63","150,118,249.43","203,395,870.63","237,742,719.12","263,036,572.98","286,742,354.25","304,707,020.34","391,032,254.59","453,401,263.94","525,781,385.45","553,197,703.03","559,237,558.15","573,327,755.39","570,462,220.88","553,797,139.13"
所有者权益(或股东权益)合计,"130,518,414.45","195,245,704.48","312,768,377.49","374,288,411.80","415,540,804.55","457,140,813.40","1,202,293,348.36","1,265,923,580.25","1,319,350,218.07","1,383,190,730.43","1,424,349,569.67","1,443,190,541.43","1,444,849,165.31","1,498,144,738.39","1,552,344,090.46"
资产总计,"303,361,248.53","442,037,481.93","671,793,019.79","772,749,608.65","850,257,962.07","1,080,150,087.80","1,833,975,640.02","1,871,998,722.54","1,908,443,455.35","2,187,139,536.12","2,259,863,384.43","2,335,649,182.82","2,308,294,430.89","2,166,814,091.46","2,227,865,972.33"
负债和所有者(或股东权益)合计,"303,361,248.53","442,037,481.93","671,793,019.79","772,749,608.65","850,257,962.07","1,080,150,087.80","1,833,975,640.02","1,871,998,722.54","1,908,443,455.35","2,187,139,536.12","2,259,863,384.43","2,335,649,182.82","2,308,294,430.89","2,166,814,091.46","2,227,865,972.33"
