科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"2,262,675,033.50","3,503,210,814.16","4,297,727,995.95",,"5,366,994,714.24","5,436,000,591.55","4,782,191,367.69","5,091,668,279.89","5,234,520,084.20","4,908,315,027.64","4,955,377,198.55","5,021,121,042.98","5,259,574,024.27","5,323,947,915.17","5,325,115,619.68","5,670,827,604.34"
应付职工薪酬,"426,121,350.61","574,500,053.55","649,037,577.53",,"724,329,748.63","668,562,363.60","601,724,088.89","529,659,275.70","603,006,709.00","572,352,186.96","597,395,528.37","524,288,896.45","600,561,608.57","599,608,826.19","626,357,522.53","579,714,589.70"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"708,047,833.67","1,170,552,174.61","1,394,031,947.22",,"430,605,839.57","344,117,762.03","501,532,931.28","529,183,126.17","414,467,521.24","493,233,014.92","646,366,601.53","478,874,615.19","408,062,839.15","539,830,807.35","748,817,680.19","718,052,409.39"
应收利息,,,,,,,"1,744,944.44",,,,"89,166.67",,,,"1,718,333.33",
应付利息,,"22,164,109.60","261,000.00",,"42,570,722.22","4,853,885.57","6,536,475.90","92,033.68",,,"41,333,282.23","16,830,234.72","30,429,520.83","8,621,765.28","21,090,109.45","2,013,764.44"
应收股利,"2,888,019.02","2,888,019.02","2,879,766.93",,"1,461,200.37","367,373.86","367,373.91","367,373.91","367,373.91","367,373.91","367,373.91","367,373.91","367,373.91","367,373.91","24,000,000.00","24,000,000.00"
应付股利,"1,685,439.88","5,323,354.88","33,508,354.88",,"37,910,145.06","1,197,539.88","32,522,489.88","24,856,014.88","194,499,542.06","62,650,280.42","47,480,130.42","45,947,080.42","188,895,401.74","57,237,234.85","50,059,779.60","48,394,029.60"
存货,"9,832,452,619.75","14,721,266,459.40","18,991,579,282.42",,"21,056,920,203.23","22,530,949,594.20","24,295,213,247.82","25,832,846,474.65","26,680,267,334.20","27,739,654,289.83","26,702,786,756.63","27,929,214,029.00","30,386,725,619.38","32,208,812,212.31","28,350,552,971.72","31,456,139,512.77"
其他应付款,"1,879,961,263.15","1,815,572,635.78","2,220,228,402.79",,"2,925,537,144.51","3,370,618,611.99","2,952,003,300.61","2,662,653,232.64","2,707,812,265.36","2,875,395,359.79","2,948,728,939.87","3,187,897,229.28","3,655,422,215.74","3,783,787,115.87","3,709,033,779.31","4,087,634,252.41"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"83,000,000.00","83,000,000.00","72,100,000.00","196,100,000.00","157,000,000.00","114,000,000.00"
一年内到期的非流动负债,"239,256,252.64","521,180,150.00","813,155,000.00",,"573,535,800.00","1,215,862,200.00","552,370,600.00","527,737,400.00","577,076,200.00","475,897,000.00","473,657,800.00","704,690,000.00","1,355,978,699.77","1,183,162,000.00","2,721,887,066.62","2,340,887,066.62"
其他流动资产,"14,202,975.90","14,311,111.85","25,181,895.95",,"122,444,325.43","108,913,510.50","156,965,121.90","192,760,494.06","260,368,678.39","250,331,359.21","405,922,776.26","505,407,238.49","725,308,895.54","952,254,434.61","1,023,231,299.05","1,175,943,947.46"
其他流动负债,,"1,300,000,000.00",,,"300,000,000.00","300,000,000.00","479,302,394.33","139,625,596.65","153,627,701.52","168,538,308.04","449,413,115.31","413,525,551.12","562,212,342.61","634,716,081.54","2,107,284,387.10","1,934,484,669.97"
流动资产合计,"25,267,319,537.96","34,479,081,821.63","46,569,307,919.80",,"49,165,087,643.45","57,711,491,087.12","53,973,897,255.45","55,227,621,581.71","58,933,224,823.39","61,065,482,818.50","61,712,309,978.23","59,974,101,018.76","65,294,568,735.88","71,745,224,095.74","70,246,132,893.42","73,076,717,782.97"
流动负债合计,"27,336,564,012.68","36,326,800,323.45","46,042,281,357.90",,"46,896,208,857.98","56,465,111,196.96","52,771,610,015.24","52,243,039,179.63","53,456,229,818.72","54,850,490,897.27","57,916,416,569.30","56,484,260,170.34","61,155,300,648.27","66,967,001,815.90","71,344,105,145.57","71,763,643,477.99"
可供出售金融资产,"126,630,118.52","152,468,368.52","205,572,416.00",,"245,958,416.00","604,335,016.00","686,432,443.00","720,219,343.00","895,866,493.00","1,026,238,193.00","1,003,052,547.00","1,010,948,047.00","1,086,265,688.66","1,085,888,230.17","1,085,902,538.66",
长期借款,"739,019,965.00","2,737,900,000.00","3,396,450,000.00",,"3,585,500,000.00","2,778,750,000.00","3,112,250,000.00","4,686,635,300.00","5,991,262,400.00","6,951,612,900.00","7,681,445,851.24","7,682,767,618.00","9,877,045,296.46","11,459,288,216.42","10,138,415,838.00","10,136,483,868.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,"500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00",,
长期应收款,"2,787,425,096.70","4,855,778,357.60","5,020,036,404.53",,"4,967,571,728.16","4,870,629,071.56","5,139,328,101.78","5,228,574,339.02","3,871,043,944.92","3,978,804,227.04","6,287,231,671.11","6,072,332,783.71","6,937,284,219.67","7,226,547,003.29","8,713,484,102.30","7,919,042,826.54"
长期应付款,"463,444,607.68","423,826,792.92","381,636,233.02",,"361,422,074.50","318,018,418.65","271,715,798.70","222,264,832.25","244,369,191.63","242,179,779.62","240,299,274.57","239,145,557.34",,"33,447,285.50","53,533,973.51","52,110,150.72"
长期股权投资,"366,465,942.96","326,722,439.14","386,317,208.30",,"399,063,018.90","484,946,429.66","435,275,556.49","435,748,033.62","470,916,285.92","503,536,707.71","710,575,332.50","756,272,391.91","707,630,034.95","859,483,618.09","670,422,946.02","698,324,375.47"
专项应付款,"9,712,538.00","5,063,215.49","2,283,848.00",,"2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00","2,283,848.00",,,
投资性房地产,"30,458,434.95","24,441,442.71","23,169,903.24",,"22,515,925.39","22,188,936.45","21,861,947.57","21,534,958.64","21,207,969.76","20,880,980.81","20,553,991.95","20,227,003.01","68,752,172.87","68,032,215.67","67,312,258.55","66,592,301.35"
预计负债,,,"9,000,000.00",,"9,000,000.00","10,131,810.56","10,131,810.56",,,,,,,,,
固定资产,"3,171,082,197.41","3,038,823,652.46","2,939,641,715.61",,"2,865,046,798.21","2,909,269,508.51","3,378,138,884.32","3,325,487,061.29","3,298,279,441.58","3,250,612,396.13","3,373,123,349.21","3,318,202,165.14","3,454,966,373.39","3,420,076,931.39","3,540,476,075.08","3,498,519,777.44"
递延所得税负债,"2,644,629.23","48,250.00","2,439,500.00",,"2,411,000.00","2,411,000.00","8,099,000.00","8,099,000.00","7,686,750.00","6,449,250.00","6,057,416.67","6,019,916.67","4,824,666.67","4,909,666.67","4,011,916.40","4,011,916.40"
在建工程,"377,281,560.34","577,022,381.05","735,478,696.98",,"780,050,432.97","746,719,716.91","326,795,112.64","359,998,861.07","396,322,188.37","785,253,854.06","2,157,562,589.46","2,670,565,488.63","3,381,132,894.78","4,599,315,474.34","7,403,101,798.21","8,749,775,415.10"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,"450,448.60",,"450,448.60","16,384.15",,,,,,,,,,
非流动负债合计,"1,855,857,527.13","3,805,298,209.05","4,367,373,385.57",,"4,509,024,505.37","3,653,433,280.56","4,443,038,558.13","5,946,898,158.51","7,263,948,617.66","8,219,661,773.30","8,962,390,019.22","8,958,811,566.36","10,927,328,479.58","12,537,087,172.34","10,714,507,382.24","10,697,705,433.66"
固定资产清理,"1,589,617.34","1,440,843.50","973,999.88",,"1,127,725.40","1,656,550.21",,,"27,754.91","36,104.91",,,,,,
负债合计,"29,192,421,539.81","40,132,098,532.50","50,409,654,743.47","47,089,531,400.00","51,405,233,363.35","60,118,544,477.52","57,214,648,573.37","58,189,937,338.14","60,720,178,436.38","63,070,152,670.57","66,878,806,588.52","65,443,071,736.70","72,082,629,127.85","79,504,088,988.24","82,058,612,527.81","82,461,348,911.65"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"2,100,000,000.00","2,100,000,000.00","2,100,000,000.00",,"2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00","2,625,000,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"-99,896,935.26","-99,896,935.26","-121,362,567.33",,"1,097,977,639.23","1,100,206,948.44","1,097,977,639.23","1,097,977,639.23","1,097,977,639.23","1,097,977,639.23","1,184,528,397.38","1,184,528,397.38","1,184,528,397.38","1,184,528,397.38","1,194,704,819.21","1,194,704,819.21"
无形资产,"484,284,055.74","517,681,418.82","518,833,737.60",,"511,164,428.17","500,854,557.19","558,372,131.67","554,575,777.38","549,276,308.73","544,238,826.28","552,085,598.67","550,551,618.04","534,865,756.85","535,336,724.58","521,565,283.16","513,214,955.69"
盈余公积,"9,834,237.72","24,465,843.12","40,135,112.36",,"40,135,112.36","40,135,112.36","52,452,843.92","52,452,843.92","52,452,843.92","52,452,843.92","85,757,600.68","85,757,600.68","85,757,600.68","85,757,600.68","96,915,581.37","96,915,581.37"
开发支出,,,,,,,,,,"147,646.77",,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,"53,478,721.82","11,327,860.47","11,327,860.47",,"11,327,860.47","11,327,860.47","11,327,860.47","11,327,860.47","11,327,860.47","11,327,860.47","11,327,860.47","10,537,373.04","11,327,860.47","11,327,860.47","15,916,405.45","15,916,405.45"
未分配利润,"1,394,095,987.73","2,043,828,745.10","2,673,764,740.17",,"2,945,705,783.47","3,176,787,100.06","3,375,217,970.21","3,485,120,728.72","3,484,292,773.49","3,700,089,899.67","3,915,510,949.89","4,044,999,318.03","4,117,531,704.04","4,360,193,190.97","4,634,586,442.92","4,791,546,338.69"
长期待摊费用,"12,672,599.60","5,306,443.41","3,496,506.64",,"4,423,903.35","17,751,692.33","11,458,542.29","13,976,217.52","15,310,172.06","19,453,714.07","19,695,606.85","25,151,548.22","22,894,856.27","40,233,485.69","25,490,104.68","22,209,722.06"
少数股东权益,"811,802,068.17","508,167,770.43","728,379,333.03",,"858,332,324.53","890,374,056.58","906,239,953.14","953,458,077.80","1,055,200,662.56","1,107,309,114.05","1,863,707,221.11","1,789,070,241.80","1,971,651,711.15","2,283,615,270.87","2,373,270,327.34","2,069,918,667.73"
递延所得税资产,"228,612,322.93","271,623,005.48","344,707,533.77",,"344,815,874.55","347,301,386.67","439,452,130.19","446,168,398.54","438,896,200.78","432,360,958.80","531,831,785.37","544,341,021.26","550,186,432.32","585,689,736.01","705,956,164.10","696,897,777.76"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"502,403,659.03","456,995,134.48","400,898,603.35",,"458,274,412.49","455,303,443.65","435,595,248.99","422,293,961.97","426,690,680.54","423,478,951.21","406,365,593.15","432,877,255.87","433,602,527.17","278,640,241.94","338,214,197.92","326,661,289.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"8,142,384,327.34","10,239,631,347.64","10,590,905,034.97",,"11,178,940,972.66","11,638,950,553.76","12,691,327,959.41","12,583,604,812.52","11,514,975,301.04","12,015,245,421.26","16,330,657,460.63","16,690,484,940.57","18,292,515,341.81","19,814,904,706.09","24,259,871,875.43","23,678,323,563.66"
所有者权益(或股东权益)合计,"4,217,282,325.49","4,586,614,636.77","6,750,558,211.30","6,869,762,500.00","8,938,795,252.76","9,231,897,163.36","9,450,576,641.49","9,621,289,056.09","9,728,021,688.05","10,010,575,569.19","11,164,160,850.34","11,221,514,222.63","11,504,454,949.84","12,056,039,813.59","12,447,392,241.04","14,293,692,434.98"
资产总计,"33,409,703,865.30","44,718,713,169.27","57,160,212,954.77","53,959,293,900.00","60,344,028,616.11","69,350,441,640.88","66,665,225,214.86","67,811,226,394.23","70,448,200,124.43","73,080,728,239.76","78,042,967,438.86","76,664,585,959.33","83,587,084,077.69","91,560,128,801.83","94,506,004,768.85","96,755,041,346.63"
负债和所有者(或股东权益)合计,"33,409,703,865.30","44,718,713,169.27","57,160,212,954.77",,"60,344,028,616.11","69,350,441,640.88","66,665,225,214.86","67,811,226,394.23","70,448,200,124.43","73,080,728,239.76","78,042,967,438.86","76,664,585,959.33","83,587,084,077.69","91,560,128,801.83","94,506,004,768.85","96,755,041,346.63"
