科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
筹资活动现金流入小计,"35,555,000.00",,,"31,712,000.00","233,712,000.00","293,712,000.00","345,177,000.00",,,,"42,502,628.81","20,800,000.00","40,800,000.00","117,175,989.01","186,000,000.00","266,300,000.00","354,700,000.00","660,095,000.00","727,615,000.00","492,000,000.00","1,488,000,000.00","1,492,000,000.00","1,420,340,000.00","761,595,010.50","859,151,260.50","866,126,260.50","988,943,233.73","353,900,000.00","797,028,249.00","1,176,505,517.19","3,251,757,073.38","383,000,000.00"
经营活动现金流出小计,"76,667,698.95","98,033,700.15","140,913,813.95","35,816,149.00","79,321,276.98","135,198,329.08","424,540,919.57","213,100,313.30","568,216,662.41","739,736,789.29","1,060,807,138.07","345,139,149.84","575,128,855.84","1,002,440,571.50","1,840,741,034.29","507,095,564.54","1,437,365,201.91","3,765,396,145.56","9,358,753,336.12","4,570,570,079.02","11,209,005,074.81","18,190,469,604.38","25,976,689,908.53","7,766,621,374.42","19,959,631,805.84","33,737,067,449.27","51,830,539,591.52","16,537,473,070.92","37,246,706,433.84","61,271,533,158.35","89,223,065,539.77","21,025,230,399.32"
偿还债务支付的现金,"1,504,166.90","13,495,833.10",,,,,,,,,,"20,800,000.00","58,800,000.00","50,800,000.00","80,800,000.00","50,000,000.00","142,000,000.00","158,000,000.00","269,400,000.00","40,400,000.00","249,042,000.00","505,942,000.00","544,300,000.00","102,123,250.00","190,900,000.00","190,900,000.00","245,900,000.00","10,000,000.00","335,905,100.00","595,405,100.00","1,457,506,193.42","453,574,963.16"
经营活动产生的现金流量净额,"23,953,437.15","44,437,629.89","46,795,252.17","17,239,538.76","28,401,090.32","34,436,333.49","-112,951,121.85","4,309,403.03","-8,178,928.67","64,918,180.00","-19,741,646.10","-6,336,520.13","115,970,127.54","-43,964,319.33","3,273,982.16","-54,667,910.50","-188,351,798.84","-301,493,583.21","-430,370,798.64","-224,678,938.73","-459,052,135.26","-100,345,094.79","-158,153,632.53","-47,253,981.42","-232,890,304.99","-524,899,647.90","-770,553,118.70","-231,679,819.12","-404,815,034.53","-509,993,199.23","-1,257,798,828.52","70,964,115.79"
分配股利、利润或偿还利息支付的现金,"363,860.02","3,566,985.77",,,,,"198,733.43",,"6,738,833.71","6,738,833.71","6,831,233.71","2,434,177.78","6,723,044.45","7,265,815.11","8,973,850.20","4,654,203.55","14,813,795.54","18,895,079.75","22,411,548.78","4,453,257.21","13,534,929.01","19,027,267.23","22,514,000.14","2,305,305.86","4,192,130.12","5,057,025.95","6,147,487.60","3,552,378.46","8,263,298.59","18,840,766.38","24,882,837.02","9,306,688.67"
收回投资收到的现金,,"40,000.00","800,000.00",,,,,,,,,,,,,,"1,060,000.00","1,060,000.00",,"11,960,000.00","11,960,000.00","11,960,000.00","13,967,033.30",,,,"17,143,315.09",,"23,439,922.47","39,439,922.47","49,341,316.82","21,500,000.00"
支付其他与筹资活动有关的现金,,,,,,"3,932,434.00","5,397,434.00",,,,"1,541,500.00",,,,"12,154,000.00",,,,"1,700,000.00",,,,"1,789,214.00",,,,"78,515,834.20",,"3,334,650.00",,"147,791,752.58",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,924,693.75",,
筹资活动现金流出小计,"1,868,026.92","17,062,818.87",,,,"3,932,434.00","5,596,167.43",,"6,738,833.71","6,738,833.71","8,372,733.71","23,234,177.78","65,523,044.45","58,065,815.11","101,927,850.20","54,654,203.55","156,813,795.54","176,895,079.75","293,511,548.78","44,853,257.21","262,576,929.01","524,969,267.23","568,603,214.14","104,428,555.86","195,092,130.12","195,957,025.95","330,563,321.80","13,552,378.46","347,503,048.59","614,245,866.38","1,630,180,783.02","462,881,651.83"
处置固定资产、无形资产和其他长期资产收回的现金净额,"62,684.00",,700.00,,,,,,,,"21,900.00",,"4,129.00","4,129.00","4,929.00",,600.00,"1,600.00","2,302,074.79","3,000.00","3,300.00","121,535.00","112,311.97",,,,"86,630.00","7,400.00","7,400.00","7,400.00",,
筹资活动产生的现金流量净额,"33,686,973.08","-17,062,818.87",,"31,712,000.00","233,712,000.00","289,779,566.00","339,580,832.57",,"-6,738,833.71","-6,738,833.71","34,129,895.10","-2,434,177.78","-24,723,044.45","59,110,173.90","84,072,149.80","211,645,796.45","197,886,204.46","483,199,920.25","434,103,451.22","447,146,742.79","1,225,423,070.99","967,030,732.77","851,736,785.86","657,166,454.64","664,059,130.38","670,169,234.55","658,379,911.93","340,347,621.54","449,525,200.41","562,259,650.81","1,621,576,290.36","-79,881,651.83"
处置子公司及其他营业单位收到的现金净额,,"-34,179.55",,,,,,,,,,,,,,,,,,"2,007,033.31","2,007,033.31","2,007,033.31",,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"2,550,000.00",,,,,,,,,,,,,,,"1,060,000.00",,,,"1,108,000.00","1,108,000.00","1,108,000.00",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,612,684.00","5,820.45","800,700.00",,,,,,,,"21,900.00",,"4,129.00","4,129.00","4,929.00","1,060,000.00","1,060,600.00","1,061,600.00","2,302,074.79","15,078,033.31","15,078,333.31","15,196,568.31","14,079,345.27",,,,"17,229,945.09","7,400.00","23,447,322.47","41,372,016.22","49,341,316.82","21,500,000.00"
五、现金及现金等价物净增加额,"34,617,991.33","16,971,072.37","13,894,130.86","46,266,554.76","256,643,613.97","308,833,457.07","174,265,335.80","-6,431,986.60","-56,418,068.31","-3,929,804.64","-71,135,629.34","-60,304,099.84","34,434,623.16","-51,766,783.30","15,690,241.22","134,620,712.95","-22,334,202.86","147,212,203.56","-36,348,264.41","230,738,016.27","261,969,835.94","356,010,649.49","148,842,971.71","588,421,680.84","405,192,366.01","109,622,673.79","-165,288,453.37","108,051,324.81","45,722,129.74","37,668,442.95","356,479,541.36","-20,571,001.85"
购建固定资产、无形资产和其他长期资产支付的现金,"24,595,102.90","10,409,559.10","33,701,821.31","2,684,984.00","5,469,476.35","15,382,442.42","52,364,374.92","10,741,389.63","31,500,305.93","50,567,650.93","73,585,778.34","36,783,401.93","39,342,588.93","46,362,766.87","50,200,819.74","13,417,173.00","15,529,208.48","18,155,733.48","24,982,991.78","2,007,821.10","5,679,433.10","8,071,556.80","9,019,526.89","3,490,792.38","4,976,459.38","7,126,051.12","19,745,190.69","623,877.61","3,035,358.61","6,070,024.85","6,938,552.32","153,465.81"
期初现金及现金等价物余额,"10,109,456.23","44,727,447.56","61,698,519.93","75,592,650.79","75,592,650.79","75,592,650.79","75,592,650.79","249,857,986.59","249,857,986.59","249,857,986.59","249,857,986.59","181,122,357.25","181,122,357.25","181,122,357.25","178,722,357.25","194,412,598.47","194,412,598.47","194,412,598.47","194,412,598.47","158,064,334.06","158,064,334.06","158,064,334.06","158,064,334.06","306,907,305.77","306,907,305.77","306,907,305.77","306,907,305.77","141,618,852.40","141,618,852.40","141,618,852.40","141,618,852.40","498,098,393.76"
投资支付的现金,"1,040,000.00",,,,,,,,"10,000,000.00","11,541,500.00","11,960,000.00","14,750,000.00","17,474,000.00","20,554,000.00","21,460,000.00","10,000,000.00","17,400,000.00","17,400,000.00","17,400,000.00","4,800,000.00","513,800,000.00","517,800,000.00","549,800,000.00","18,000,000.00","21,000,000.00","27,000,000.00","50,600,001.00",,"19,400,000.00","49,900,000.00","49,000,000.00","33,000,000.00"
期末现金及现金等价物余额,"44,727,447.56","61,698,519.93","75,592,650.79","121,859,205.55","332,236,264.76","384,426,107.86","249,857,986.59","243,425,999.99","193,439,918.28","245,928,181.95","178,722,357.25","120,818,257.41","215,556,980.41","129,355,573.95","194,412,598.47","329,033,311.42","172,078,395.61","341,624,802.03","158,064,334.06","388,802,350.33","420,034,170.00","514,074,983.55","306,907,305.77","895,328,986.61","712,099,671.78","416,529,979.56","141,618,852.40","249,670,177.21","187,340,982.14","179,287,295.35","498,098,393.76","477,527,391.91"
