科目,2011-12-31,2012-12-31,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应交税费,"3,227,034.65","-7,842,199.02","-10,262,361.73",,"18,021,885.92","26,905,618.73","23,704,330.65","17,364,202.64","11,957,866.09","11,608,471.29","19,300,941.06","17,961,753.93","12,219,814.18","14,432,770.23","26,798,212.34","17,101,049.17","17,887,460.56","16,672,289.04","23,347,779.23","10,591,593.93"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"95,837.50",,,,"95,837.50",,,,"39,875.00",
应收股利,"12,611,148.31","12,611,148.31","12,611,148.31",,"12,611,148.31",,,,,,,,,,,,,,,
应付股利,,,,,,"78,787,996.11","78,787,996.11","78,787,996.11","78,787,996.11","78,787,996.11","78,787,996.11","78,787,996.11","77,763,746.11","75,219,026.11","75,219,026.11","75,219,026.11","75,219,026.11","75,219,026.11","75,219,026.11","75,219,026.11"
存货,"254,057,153.15","301,465,051.26","487,135,850.53",,"539,034,616.88","724,551,049.10","607,557,456.61","551,404,261.09","555,311,178.10","566,889,012.34","515,776,137.17","536,074,673.38","586,527,030.35","590,056,331.38","534,340,789.76","549,256,776.63","540,250,566.61","547,210,602.60","533,275,992.26","578,766,446.26"
其他应付款,"6,863,377.60","13,707,027.75","15,802,199.07",,"16,503,733.37","37,746,560.63","29,542,989.92","30,205,431.21","33,867,642.69","35,084,172.12","24,850,525.95","23,567,607.37","24,925,123.35","20,656,948.07","19,355,112.08","16,180,169.33","17,284,496.25","22,687,977.68","18,441,486.93","16,981,812.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,,,
一年内到期的非流动负债,,"10,000,000.00","160,000,000.00",,"160,000,000.00","129,000,000.00","84,000,000.00","19,000,000.00",,,,,,,"60,000,000.00","60,000,000.00",,,,
其他流动资产,,,,,"26,916,979.93","19,658,002.05","37,208,506.36","33,149,981.92","33,924,808.71","27,809,508.05","30,610,624.43","22,767,126.51","21,517,167.34","25,749,604.21","29,542,663.00","34,121,718.29","35,063,553.79","31,865,489.17","33,869,505.97","32,051,894.03"
其他流动负债,"2,000,000.00",,,,,,,,,,,,,,,,,,,
流动资产合计,"1,021,627,849.77","1,046,231,609.07","1,093,511,116.49",,"1,146,496,061.11","1,821,431,466.65","1,851,072,788.48","1,725,035,688.53","1,744,898,475.16","1,721,372,347.93","1,661,414,067.60","1,720,909,488.86","1,969,145,514.96","2,111,922,539.09","2,098,635,648.35","2,011,546,247.01","1,991,395,738.14","2,028,669,295.70","1,969,147,075.20","2,033,020,936.71"
流动负债合计,"761,333,638.60","684,221,430.28","899,513,748.15",,"945,560,253.91","1,266,049,191.52","1,358,436,999.56","1,263,281,304.88","1,289,498,254.90","1,262,246,411.61","1,183,668,064.57","1,211,771,671.17","1,299,940,899.94","1,400,845,591.00","1,454,654,785.98","1,352,866,245.04","1,346,423,863.61","1,329,845,389.38","1,219,253,647.58","1,266,242,594.52"
可供出售金融资产,,,,,,"20,625,761.61","22,396,956.09","22,396,956.09","22,396,956.09","22,396,956.09","22,321,405.41","22,321,405.41","22,151,416.38","66,907,880.08","65,258,931.55","65,258,931.55","63,779,244.82","63,779,244.82","54,879,812.67","54,879,812.67"
长期借款,,"205,000,000.00","45,000,000.00",,"58,376,697.86","79,936,657.44","89,128,828.86","89,256,680.34","88,669,889.94","111,228,056.68","89,224,890.00","89,689,447.50","136,837,261.25","136,055,960.00","78,197,818.25","77,552,039.00","71,419,735.21","69,085,893.66","67,583,763.20","64,538,607.80"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,"81,150,000.00","44,236,000.00","38,988,243.00","42,405,511.59","45,486,640.99","24,753,088.84","13,835,929.10",,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,"70,529,347.73","205,529,347.73","240,119,818.47",,"243,971,110.03",,,,,,,,,,"1,976,809.90","1,976,809.90","1,971,876.71","1,971,876.71","1,870,813.75","1,870,813.75"
专项应付款,,,,,,"78,400,000.00","78,400,000.00","78,400,000.00","78,400,000.00","70,477,775.10","71,030,239.72","70,830,567.72","66,515,608.44","62,708,128.80",,,,,,
投资性房地产,"7,333,243.27","63,508,891.27","62,150,788.91",,"61,431,207.97","61,071,417.50","60,711,627.02","60,351,836.55","59,992,046.07","59,632,255.60","59,272,465.14","58,912,674.71","58,548,945.39","58,193,093.82","60,647,438.54","60,245,029.71","59,842,880.66","59,440,731.64","61,648,516.22","41,410,722.18"
预计负债,"77,410,297.17","50,061,465.07","27,741,124.40",,"19,046,578.03","18,885,734.57","24,796,029.23","25,829,438.52","26,200,818.25","26,426,239.46","27,648,968.52","26,935,519.61","26,032,639.78","28,478,572.42","34,343,920.14","34,154,188.93","31,369,237.06","31,108,976.71","36,823,143.79","32,049,757.01"
固定资产,"372,652,956.66","408,338,578.78","421,039,249.07",,"451,585,496.90","524,629,542.68","518,262,444.74","565,472,273.27","562,386,930.48","809,748,946.44","865,889,943.47","845,460,177.68","829,221,097.00","811,332,673.97","878,181,882.05","879,290,726.25","840,003,752.17","906,848,720.94","877,172,854.60","877,891,858.42"
递延所得税负债,,,,,,"74,083.64","167,262.81","167,262.81","167,262.81","167,262.81","155,930.21","155,930.21","130,431.85","6,843,901.41","6,596,559.13","6,596,559.13","6,374,606.12","6,374,606.12","5,358,253.92","5,358,253.92"
在建工程,"110,198,701.61","91,628,147.67","109,405,189.61","57,553,206.64","96,128,819.31","243,799,524.36","303,058,593.27","316,940,434.20","318,726,900.07","97,753,220.79","80,459,851.05","99,423,729.37","101,247,030.90","126,609,034.42","81,758,372.92","82,106,864.22","103,452,021.98","39,450,715.61","42,129,600.55","46,173,894.33"
其他非流动负债,"7,999,666.67","18,879,965.01","16,351,922.51",,"15,468,592.51","15,806,260.84",,,,,"2,331,771.50","2,368,837.24","2,380,630.88","2,318,293.06","2,634,482.43","2,579,949.96","2,577,638.72","2,485,442.99","2,483,120.64","2,283,939.84"
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"85,409,963.84","273,941,430.08","89,093,046.91",,"92,891,868.40","193,102,736.49","207,161,958.84","209,771,702.35","209,168,626.68","223,501,133.65","208,883,904.51","208,070,296.84","248,536,947.75","263,942,641.24","207,958,220.19","204,583,660.25","192,347,623.35","187,510,208.69","192,952,200.06","182,226,944.81"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"846,743,602.44","958,162,860.36","988,606,795.06",,"1,038,452,122.31","1,459,151,928.01","1,565,598,958.40","1,473,053,007.23","1,498,666,881.58","1,485,747,545.26","1,392,551,969.08","1,419,841,968.01","1,548,477,847.69","1,664,788,232.24","1,662,613,006.17","1,557,449,905.29","1,538,771,486.96","1,517,355,598.07","1,412,205,847.64","1,448,469,539.33"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"327,000,000.00","327,000,000.00","327,000,000.00",,"327,000,000.00","407,000,000.00","407,000,000.00","407,000,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00","610,500,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"144,293,213.60","144,293,213.60","146,030,193.44",,"146,030,193.44","124,977,114.99","153,161,647.27","153,161,647.27","71,761,647.27","71,761,647.27","71,761,647.27","71,761,647.27","71,761,647.27","71,761,647.27","71,774,620.14","71,774,620.14","71,774,620.14","71,774,620.14","71,774,620.14","71,774,620.14"
无形资产,"65,631,519.64","64,110,474.79","62,536,318.36",,"61,534,203.78","154,944,872.54","154,120,545.14","153,310,303.29","152,302,631.43","151,296,586.05","150,365,455.75","149,370,284.94","148,481,737.20","147,799,968.41","168,643,293.07","167,506,579.97","167,249,056.26","166,244,942.58","165,552,870.60","164,416,760.85"
盈余公积,"37,921,236.09","46,186,787.82","53,370,123.02",,"53,370,123.02","82,494,184.93","57,936,176.76","57,936,176.76","57,936,176.76","57,936,176.76","63,859,119.25","63,859,119.25","63,859,119.25","63,859,119.25","73,717,758.47","73,717,758.47","73,717,758.47","73,717,758.47","85,791,208.13","85,791,208.13"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"314,873,537.12","430,552,292.06","497,093,624.48",,"520,369,302.52","662,878,906.69","676,575,657.31","696,219,365.71","562,642,860.18","579,034,247.13","623,083,086.79","642,756,577.62","649,950,154.67","686,038,659.58","711,124,183.16","727,084,425.83","731,641,576.91","765,595,488.90","789,432,815.66","797,818,031.53"
长期待摊费用,"986,525.33","9,198,418.65","8,312,104.53",,"7,482,836.16","7,040,366.55","6,578,744.51","6,119,455.81","5,660,167.11","5,200,878.41","5,216,246.29","5,459,560.92","4,535,085.11","4,205,896.54","3,894,893.36","3,598,056.60","3,303,756.94","3,009,457.28","2,715,157.62","2,420,857.96"
少数股东权益,,"977,017.72","893,768.82",,"823,766.09","196,034,902.31","201,285,436.47","202,747,063.90","207,532,385.38","208,698,277.76","209,697,839.43","210,296,063.37","212,930,138.69","230,028,101.42","233,323,687.12","234,645,525.51","231,373,335.96","235,431,476.04","235,512,868.84","236,235,751.37"
递延所得税资产,"22,748,292.51","19,239,778.58","18,612,481.25",,"19,093,958.95","22,173,185.83","26,055,111.62","26,167,031.05","25,960,817.18","26,837,151.00","26,838,577.98","26,761,241.62","27,573,099.56","29,241,864.23","32,260,484.13","32,260,484.13","33,878,534.99","33,945,295.76","34,183,021.79","33,919,888.24"
外币报表折算价差,,,"-637,621.86",,"-816,527.51","-152,105.69",,,,,,,,,,,,,,
其他非流动资产,,,,,,,"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,,,,"21,213,249.24",,"19,936,707.18","19,936,707.18"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"650,080,586.75","861,553,637.47","922,175,950.20",,"941,227,633.10","1,115,434,671.07","1,215,420,022.39","1,269,746,533.26","1,269,831,960.02","1,298,352,635.37","1,315,117,033.93","1,301,545,003.75","1,191,758,411.54","1,244,290,411.47","1,292,622,105.52","1,292,243,482.33","1,294,694,373.77","1,274,690,985.34","1,260,089,354.98","1,242,921,315.58"
所有者权益(或股东权益)合计,"824,964,834.08","949,622,386.18","1,027,080,271.63","1,047,089,577.94","1,049,271,571.90","1,477,714,209.71","1,500,893,852.47","1,521,729,214.56","1,516,063,553.60","1,533,977,438.04","1,583,979,132.45","1,602,612,524.60","1,612,426,078.81","1,691,424,718.32","1,728,644,747.70","1,746,339,824.05","1,747,318,624.95","1,786,004,682.97","1,817,030,582.54","1,827,472,712.96"
资产总计,"1,671,708,436.52","1,907,785,246.54","2,015,687,066.69","2,036,172,532.88","2,087,723,694.21","2,936,866,137.72","3,066,492,810.87","2,994,782,221.79","3,014,730,435.18","3,019,724,983.30","2,976,531,101.53","3,022,454,492.61","3,160,903,926.50","3,356,212,950.56","3,391,257,753.87","3,303,789,729.34","3,286,090,111.91","3,303,360,281.04","3,229,236,430.18","3,275,942,252.29"
负债和所有者(或股东权益)合计,"1,671,708,436.52","1,907,785,246.54","2,015,687,066.69","2,036,172,532.88","2,087,723,694.21","2,936,866,137.72","3,066,492,810.87","2,994,782,221.79","3,014,730,435.18","3,019,724,983.30","2,976,531,101.53","3,022,454,492.61","3,160,903,926.50","3,356,212,950.56","3,391,257,753.87","3,303,789,729.34","3,286,090,111.91","3,303,360,281.04","3,229,236,430.18","3,275,942,252.29"
