科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动现金流出小计,"113,946,437.63","151,717,344.13","173,839,725.73","109,093,844.06","202,717,175.73","281,773,841.41","100,089,580.54","297,574,598.37","464,814,753.79","580,208,056.61","104,920,826.82","263,913,018.54","472,888,438.86","666,217,744.26","163,327,462.58","318,952,445.29","481,223,017.33","645,783,793.81","154,656,336.91","277,723,952.00","384,220,665.43","481,667,946.18","115,391,704.21","280,531,169.11","540,440,287.97","491,410,758.21","120,548,477.58","276,220,331.10","454,897,870.44","689,904,375.83","197,278,608.89","310,839,831.31","515,418,150.60","859,566,933.34","391,871,373.45"
偿还债务支付的现金,,"25,000,000.00","27,500,000.00","27,000,000.00","53,000,000.00","92,000,000.00","10,500,000.00","30,500,000.00","30,500,000.00","59,500,000.00",,"9,800,000.00","24,800,000.00","63,900,000.00","22,000,000.00","22,000,000.00",,"232,810,000.00","4,200,000.00","114,000,000.00","164,000,000.00","266,000,000.00","82,500,000.00","172,300,000.00","257,800,000.00","363,600,000.00","131,883,739.30","251,960,987.35","391,078,853.70","601,116,858.18","114,206,913.48","347,666,214.16","514,744,011.59","709,375,306.26","140,028,424.37"
经营活动产生的现金流量净额,"1,190,969.65","5,659,622.69","15,683,353.00","27,652,572.04","10,983,395.92","34,462,170.95","5,974,995.21","28,548,163.80","-36,557,087.27","31,994,067.12","7,600,314.89","-35,113,681.99","-99,722,239.77","26,949,354.47","-23,261,565.50","-81,855,014.32","-127,783,442.51","-68,956,713.20","-36,351,217.12","-86,327,535.33","-96,070,958.90","6,392,381.59","-46,728,212.04","-38,222,597.48","-33,737,997.45","122,804,856.29","-82,453,534.80","-102,824,727.68","-86,733,068.68","-311,576.01","-92,264,469.92","-114,958,116.30","-135,878,178.56","-11,326,226.08","-145,952,775.74"
分配股利、利润或偿还利息支付的现金,"1,889,200.47","4,521,874.86","3,904,957.88","1,790,472.67","2,774,430.10","3,975,492.97","583,566.74","9,865,533.23","10,615,732.95","11,850,235.71","907,149.60","15,435,607.53","17,140,017.40","18,897,731.07","2,060,447.13","17,795,858.67","21,573,177.31","25,614,708.20","3,308,912.47","13,128,576.60","21,008,373.09","23,083,341.82","5,742,121.64","20,586,310.65","25,530,510.68","20,040,828.02","5,316,806.09","17,637,479.89","24,839,119.46","31,107,511.59","7,246,047.70","14,372,844.93","20,566,317.44","32,573,079.96","12,822,708.24"
收回投资收到的现金,,,,,,,,,,,,"30,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,"8,335,706.03","6,076,483.78",,,,,,,,,,,,"237,735.85",,,,"3,508,425.00","9,522,703.22","16,967,035.86","23,800,528.58","9,677,475.00","29,343,361.64",,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,"4,580,034.84",,,,"462,053.20",,,,,,,,,,,,"94,701.37",,,,,"956,789.35"
筹资活动现金流出小计,"1,889,200.47","29,521,874.86","31,404,957.88","28,790,472.67","64,110,136.13","102,051,976.75","11,083,566.74","40,365,533.23","41,115,732.95","71,350,235.71","907,149.60","25,235,607.53","41,940,017.40","82,797,731.07","24,060,447.13","39,795,858.67","21,573,177.31","258,662,444.05","7,508,912.47","127,128,576.60","185,008,373.09","292,591,766.82","97,764,824.86","209,853,346.51","307,131,039.26","393,318,303.02","166,543,907.03","269,598,467.24","415,917,973.16","632,224,369.77","121,452,961.18","362,039,059.09","535,310,329.03","741,948,386.22","152,851,132.61"
处置固定资产、无形资产和其他长期资产收回的现金净额,"30,000.00",,,,"25,000.00","38,480.00",,,440.00,"19,699.76",,"12,950.00","14,850.00","17,650.00",,,,"6,774.32",,,,,,,,"171,369.61",,,,"128,482.37",,,,"427,814.00",188.00
筹资活动产生的现金流量净额,"23,540,799.53","11,098,125.14","60,095,042.12","7,709,527.33","598,628,263.87","581,686,423.25","-11,083,566.74","-38,936,642.57","-31,215,732.95","-32,450,235.71","-907,149.60","14,464,392.47","37,759,982.60","78,002,268.93","3,939,552.87","30,404,141.33","63,161,622.69","615,355.95","25,887,911.53","57,044,242.16","138,115,004.09","162,708,233.18","11,568,104.10","-27,100,057.14","-21,038,104.62","165,089,565.34","-48,943,907.03","-8,898,948.52","-16,318,454.44","60,460,940.95","-18,552,961.18","40,930,406.90","37,159,136.96","-4,737,152.28","135,148,867.39"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,030,000.00",
四、汇率变动对现金的影响,"-18,749.74","-23,102.22","-85,893.09","-123,055.59","-113,353.59","-117,734.95","34,217.51","20,189.94","-76,289.88","-493,606.75","33,494.68","31,082.61","42,319.43","-532,985.21","3,919.78","-32,429.09","-765,768.87","696,806.55","-548,001.90","-541,361.45","-429,153.19","-3,895,823.33","281,637.63","189,827.76","388,188.16","877,264.32",,"505,697.78","370,329.81","1,163,313.91",,,,"852,382.67",
收到其他与投资活动有关的现金,,,,,,,,,,"3,700,000.00",,,,"175,000,000.00","20,000,000.00","20,000,000.00","40,000,000.00","60,616,312.80",,,,"800,000.00",,,,"29,965,129.00",,,,"16,603,200.00",,,,"86,696,385.77","16,718,435.47"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,
投资活动现金流入小计,"30,000.00",,,,"25,000.00","38,480.00",,,440.00,"3,719,699.76",,"30,012,950.00","50,014,850.00","179,597,684.84","20,000,000.00","20,000,000.00","40,000,000.00","61,085,140.32",,,,"800,000.00",,,,"30,136,498.61",,,,"16,826,383.74",,,,"91,154,199.77","17,675,412.82"
五、现金及现金等价物净增加额,"6,842,289.79","-674,905.37","30,389,006.01","9,217,779.65","571,778,523.17","548,228,663.71","-22,764,447.68","-63,544,241.64","-149,882,486.04","-321,690,395.48","-18,245,415.24","-100,328,100.89","-152,805,132.00","87,998,459.84","-29,155,962.35","-116,882,838.40","-206,487,306.05","-217,673,618.64","-33,139,988.65","-68,352,814.21","-30,620,112.92","10,876,193.47","-83,011,846.37","-96,729,173.24","-101,160,855.64","112,344,216.56","-165,286,328.06","-199,206,166.96","-204,414,432.05","-62,312,150.27","-150,288,050.36","-110,037,407.71","-130,874,704.28","-11,557,370.38","-13,577,969.78"
购建固定资产、无形资产和其他长期资产支付的现金,"10,900,729.65","12,502,944.60","45,303,496.02","25,557,769.13","37,281,288.03","67,377,180.54","17,690,093.66","53,175,952.81","72,033,815.94","131,625,901.00","18,042,535.21","70,793,303.98","82,426,639.29","92,005,679.41","29,837,869.50","65,399,536.32","161,099,717.36","171,114,208.26","17,128,681.16","28,528,159.59","62,235,004.92","145,128,597.97","41,932,776.06","30,395,746.38","45,572,341.73","132,777,686.17","33,888,886.23","87,988,188.54","101,733,238.74","94,784,210.76","37,980,053.25","36,009,698.31","29,005,793.89","87,500,574.47","20,449,474.25"
期初现金及现金等价物余额,"931,429.59","7,773,719.38","7,098,814.01","37,487,820.02","37,487,820.02","37,487,820.02","585,716,483.73","585,716,483.73","585,716,483.73","585,716,483.73","439,026,088.25","264,026,088.25","264,026,088.25","264,026,088.25","352,024,548.10","352,024,548.09","352,024,548.09","352,024,548.09","134,979,524.37","134,979,524.37","134,979,524.37","134,350,929.45","168,124,842.01","168,424,842.01","168,424,842.01","145,227,122.92","265,353,008.34","267,675,103.39","282,876,480.38","257,571,339.48","195,259,189.21","204,252,577.57","298,107,119.49","195,259,189.21","183,701,818.83"
投资支付的现金,"7,000,000.00","4,906,606.38",,"463,495.00","463,495.00","463,495.00",,,"10,000,000.00","175,000,000.00","6,929,540.00","18,929,540.00","6,473,404.97","20,000,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00",,"6,200,600.00","1,200,600.00","1,200,600.00","1,200,600.00",,,,,,,"3,149,868.79",,
期末现金及现金等价物余额,"7,773,719.38","7,098,814.01","37,487,820.02","46,705,599.67","609,266,343.19","585,716,483.73","562,952,036.05","522,172,242.09","435,833,997.69","264,026,088.25","420,780,673.01","163,697,987.36","111,220,956.25","352,024,548.09","322,868,585.75","235,141,709.69","145,537,242.04","134,350,929.45","101,839,535.72","66,626,710.16","104,359,411.45","145,227,122.92","85,112,995.64","71,695,668.77","67,263,986.37","257,571,339.48","100,066,680.28","68,468,936.43","78,462,048.33","195,259,189.21","44,971,138.85","94,215,169.86","167,232,415.21","183,701,818.83","170,123,849.05"
