科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"74,530,757.94","85,959,209.05","101,688,217.44","37,706,614.53","67,586,832.98","98,108,698.42","132,207,242.83","51,037,473.78","87,356,630.74","126,392,642.61","173,315,916.39","79,264,419.97","135,960,995.28","194,964,604.04","270,853,313.36","102,727,186.48","179,871,819.73","258,407,738.50","347,593,573.37","119,566,528.26"
取得借款收到的现金,"112,984,082.60","260,600,000.00","397,250,000.00","106,000,000.00","227,000,000.00","448,032,983.53","621,225,045.36","182,328,201.23","590,976,040.29","1,050,676,040.29","1,243,823,040.29","434,300,000.00","1,071,600,000.00","1,823,606,918.17","2,110,285,841.66","546,844,447.50","1,071,259,267.31","2,085,179,315.11","2,508,657,591.72","834,084,481.73"
支付的各项税费,"66,278,308.03","66,140,199.53","63,634,968.88","19,108,752.19","37,014,750.03","56,892,588.41","67,828,532.44","27,050,794.88","70,493,576.04","95,673,553.58","121,707,982.78","54,721,849.76","121,936,601.04","181,840,387.75","259,942,916.30","134,975,215.25","255,894,163.75","344,154,030.94","434,934,061.08","132,947,803.49"
收到其他与筹资活动有关的现金,"600,000.00","500,000.00","46,951,355.11",,"20,009,640.00","20,009,640.00","20,009,640.00","84,536,760.00","84,536,760.00","84,536,760.00","87,569,760.00",,,,"7,380,000.00","20,000,000.00","72,324,000.00","291,774,000.00","479,804,639.52","50,427,844.59"
支付其他与经营活动有关的现金,"75,023,991.33","84,547,148.09","113,312,088.04","21,954,844.43","56,113,656.68","102,628,966.94","105,895,622.07","29,147,928.75","90,160,759.63","136,240,609.70","223,203,543.55","137,259,274.54","251,959,588.71","362,352,639.13","364,913,212.81","94,621,425.08","249,471,383.99","417,383,941.92","444,414,325.16","152,780,201.51"
筹资活动现金流入小计,"113,584,082.60","261,100,000.00","444,446,355.11","106,980,000.00","617,939,640.00","838,972,623.53","1,013,614,685.36","268,194,961.23","682,592,800.29","1,142,592,800.29","2,444,385,085.83","447,290,000.00","1,084,860,000.00","2,488,665,918.17","3,091,414,841.66","566,844,447.50","1,152,481,267.31","2,386,803,315.11","3,005,612,231.24","890,312,326.32"
经营活动现金流出小计,"825,160,043.59","1,093,402,942.89","1,468,332,690.86","392,304,415.56","824,637,182.61","1,438,823,222.31","1,939,448,620.74","489,488,278.14","1,032,681,991.77","1,671,285,588.07","2,500,454,256.15","969,666,919.56","2,032,470,666.50","3,245,621,944.08","4,626,800,443.20","1,360,395,060.97","2,825,083,370.30","4,546,009,446.74","5,829,358,391.35","1,630,656,291.02"
偿还债务支付的现金,"71,084,082.60","120,850,000.00","370,250,000.00","50,000,000.00","151,800,000.00","338,000,000.00","383,046,075.18","135,996,332.99","254,464,830.06","531,615,236.23","616,616,575.47","357,022,383.46","745,311,168.83","1,184,658,783.41","1,415,164,499.71","459,393,430.86","1,092,587,287.48","2,445,173,703.19","3,070,347,539.03","590,291,372.23"
经营活动产生的现金流量净额,"38,700,972.26","31,623,690.91","36,114,224.15","-62,052,747.08","-64,245,706.16","-237,437,748.64","-226,686,903.45","-40,549,264.02","-65,607,764.65","-106,564,945.29","-125,474,686.69","-85,850,485.55","-92,273,484.29","-150,388,851.98","-87,852,783.61","-4,450,083.80","162,954,410.22","225,482,253.05","538,902,960.72","30,634,860.49"
分配股利、利润或偿还利息支付的现金,"6,168,971.55","17,236,359.00","32,808,132.58","13,569,223.73","21,746,542.32","31,715,289.03","39,903,812.46","9,101,010.78","38,888,617.46","59,098,902.31","73,837,517.05","16,532,131.21","59,997,718.73","82,724,165.83","108,257,157.70","27,878,820.05","100,176,976.19","170,586,017.27","227,039,293.35","42,558,498.59"
收回投资收到的现金,,,,,,,,"8,006,000.00","8,006,000.00","8,006,000.00","55,773,700.00","13,500,000.00","88,500,000.00","166,000,000.00","237,500,000.00","146,000,000.00","487,000,000.00","695,500,000.00","856,050,000.00","228,400,000.00"
支付其他与筹资活动有关的现金,"615,000.00","1,222,000.00","3,221,396.73","3,305,805.34","12,911,622.65","21,351,019.09","28,293,325.40","12,589,912.85","29,081,428.31","35,953,554.63","85,520,101.28","6,387,950.11","13,203,674.03","19,991,705.02","122,926,219.52","8,055,204.32","20,011,118.89","42,948,070.83","136,036,854.05","90,172,928.33"
取得投资收益收到的现金,,,,,,,,"139,992.18","407,304.96","507,978.08","513,978.08","8,856.18","81,927.42","281,000.76","401,230.90","205,405.47","3,899,139.69","5,300,660.83","12,556,510.39","565,958.90"
筹资活动现金流出小计,"77,868,054.15","139,308,359.00","406,279,529.31","66,875,029.07","186,458,164.97","391,066,308.12","451,243,213.04","157,687,256.62","322,434,875.83","626,667,693.17","775,974,193.80","379,942,464.78","818,512,561.59","1,287,374,654.26","1,646,347,876.93","495,327,455.23","1,212,775,382.56","2,658,707,791.29","3,433,423,686.43","723,022,799.15"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,692,745.69","1,569,620.13","1,904,218.10","2,888,377.94","1,616,887.89","1,617,737.89","3,216,398.33","812,902.75","838,323.98","2,198,982.05","5,802,769.90","209,184.00","514,540.86","693,339.01","3,257,377.87","597,121.00","4,085,293.89","5,443,955.81","12,491,002.42","1,937,952.19"
筹资活动产生的现金流量净额,"35,716,028.45","121,791,641.00","38,166,825.80","40,104,970.93","431,481,475.03","447,906,315.41","562,371,472.32","110,507,704.61","360,157,924.46","515,925,107.12","1,668,410,892.03","67,347,535.22","266,347,438.41","1,201,291,263.91","1,445,066,964.73","71,516,992.27","-60,294,115.25","-271,904,476.18","-427,811,455.19","167,289,527.17"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"1,982.23","-16,995.73","-20,752.05","6,971.94","48,826.36","48,832.79","28,134.12","38,022.94","40,233.02","42,053.08","80,983.13",-693.27,"4,525.04","6,540.53","-34,110.38","-77,381.25","-36,978.39","168,249.24","177,039.19","-145,646.05"
收到其他与投资活动有关的现金,,"4,810,000.00",,,"310,847.46","310,847.46","1,450,847.46","1,350,000.00","2,330,000.00","2,330,000.00","3,910,000.00","11,000,000.00","11,000,000.00","11,000,000.00","6,000,000.00","96,713,317.45","95,349,208.18","95,349,208.18","100,349,208.18",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,692,745.69","6,379,620.13","1,904,218.10","2,888,377.94","1,927,735.35","1,928,585.35","4,667,245.79","10,308,894.93","11,581,628.94","13,042,960.13","66,000,447.98","24,718,040.18","100,096,468.28","177,974,339.77","247,158,608.77","243,515,843.92","590,333,641.76","801,593,824.82","981,446,720.99","230,903,911.09"
五、现金及现金等价物净增加额,"24,064,267.54","73,901,196.26","-50,936,797.44","-49,379,829.17","279,354,555.76","42,602,721.07","53,915,455.03","10,940,190.21","139,814,032.53","54,256,670.20","714,040,507.07","-418,764,928.85","-486,140,049.12","-342,905,644.60","-392,963,638.64","-10,351,934.63","96,775,847.44","-223,671,357.84","-189,580,767.55","162,665,609.55"
购建固定资产、无形资产和其他长期资产支付的现金,"50,047,461.09","85,876,760.05","125,351,313.44","29,727,402.90","83,238,174.82","137,505,745.84","231,182,093.75","27,975,388.61","91,875,403.75","146,784,452.47","288,477,081.29","58,355,643.63","169,168,455.65","254,395,809.32","346,395,845.76","49,961,036.50","91,592,810.90","157,903,908.77","264,428,481.92","36,781,923.15"
期初现金及现金等价物余额,"83,486,460.64","107,550,728.18","181,451,924.44","130,515,127.00","130,515,127.00","130,515,127.00","130,515,127.00","184,430,582.03","184,430,582.03","184,430,582.03","184,430,582.03","898,471,089.10","898,471,089.10","898,471,089.10","898,471,089.10","505,507,450.46","505,507,450.46","505,507,450.46","505,507,450.46","315,926,682.91"
投资支付的现金,"3,000,000.00",,"1,750,000.00","600,000.00","6,619,600.00","32,337,518.00","55,282,400.00","41,389,779.64","74,482,585.49","219,404,052.37","231,551,634.35","213,649,872.81","320,705,931.92","990,599,931.92","618,492,587.01","273,185,677.49","504,393,700.00","819,393,700.00","780,555,700.00","228,900,000.00"
期末现金及现金等价物余额,"107,550,728.18","181,451,924.44","130,515,127.00","81,135,297.83","409,869,682.76","173,117,848.07","184,430,582.03","195,370,772.24","324,244,614.56","238,687,252.23","898,471,089.10","479,706,160.25","412,331,039.98","555,565,444.50","505,507,450.46","495,155,515.83","602,283,297.90","281,836,092.62","315,926,682.91","478,592,292.46"
