科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"37,714,429.36","59,155,465.38","74,507,298.25","51,250,402.98","83,239,924.19","115,450,935.80","51,839,702.18","102,178,601.66","166,859,544.48","236,076,953.54","65,487,499.13","156,015,128.25","267,080,059.58","381,187,556.78","108,693,707.81","209,473,557.27","310,558,422.19","425,839,628.32","128,617,870.61","286,998,887.45","425,267,583.52","551,740,269.79","140,476,728.11","300,968,613.06","433,201,194.52","551,318,285.65","130,943,631.27","279,783,025.80","408,803,336.61","569,666,421.31","142,829,717.33","278,445,452.44","408,812,384.58"
取得借款收到的现金,,"239,714,505.08","440,889,661.76","109,774,000.00","169,630,000.00","169,630,000.00",,,"92,576,207.82","97,307,960.55","3,233,794.93","248,807,165.99","305,463,526.71","334,202,878.70","60,000,000.00","81,632,100.00","97,694,380.00","116,111,223.28","63,297,000.00","137,740,000.00","272,014,556.11","441,862,200.00","182,077,500.00","651,221,510.98","957,999,162.32","1,174,675,438.88","336,087,000.00","671,439,000.00","911,339,000.00","1,186,339,000.00","408,106,631.09","722,105,334.52","982,437,454.52"
支付的各项税费,"21,906,796.21","47,141,689.08","81,004,168.18","25,181,070.39","49,345,891.46","111,180,302.36","30,861,817.10","59,187,475.38","69,950,167.51","87,457,558.61","7,594,167.40","13,420,628.34","37,730,632.86","67,344,985.33","24,229,109.07","42,310,284.15","48,832,347.16","68,270,698.53","17,679,188.74","51,775,418.95","74,669,389.23","106,973,585.65","41,770,104.02","90,344,281.54","105,217,466.15","123,007,680.87","28,539,611.37","63,274,759.40","85,511,609.59","113,677,996.46","21,245,522.46","59,600,506.13","85,550,590.54"
收到其他与筹资活动有关的现金,,"52,879,919.94",,,,,,,,,,,,"157,966,560.70",,,,,,,"169,000,000.00",,"75,232.40",,"273,450.00","150,000,000.00",,"101,500,000.00","101,500,000.00","101,723,181.79",,,
支付其他与经营活动有关的现金,"26,583,289.52","40,494,625.09","44,338,454.33","22,110,415.90","45,088,449.85","54,863,945.54","13,286,812.25","32,500,971.87","60,814,563.09","90,609,345.88","30,361,460.03","66,863,093.71","130,765,338.75","160,219,412.79","43,125,054.37","82,193,387.99","119,798,875.19","144,963,694.59","36,973,506.80","72,980,824.84","170,747,750.98","179,777,409.35","44,150,907.31","93,867,166.16","168,994,345.65","266,198,736.15","48,458,316.02","93,278,435.82","143,041,009.32","212,372,345.41","58,549,210.32","100,099,997.67","153,755,050.75"
筹资活动现金流入小计,,"292,994,425.02","643,039,661.76","109,774,000.00","169,630,000.00","2,045,310,000.00",,,"92,576,207.82","127,307,960.55","3,233,794.93","248,811,965.99","305,468,326.71","492,179,039.40","60,000,000.00","81,632,100.00","97,694,380.00","116,111,223.28","66,297,000.00","142,060,000.00","445,334,556.11","449,582,200.00","182,152,732.40","651,221,510.98","958,272,612.32","1,324,675,438.88","336,087,000.00","772,939,000.00","4,474,288,923.78","4,749,512,105.57","408,106,631.09","722,105,334.52","982,437,454.52"
经营活动现金流出小计,"277,884,884.68","435,082,219.60","503,020,631.00","265,439,168.21","473,822,919.99","660,524,458.34","281,195,335.98","526,350,882.94","837,071,006.61","1,172,027,383.16","281,364,558.59","644,970,079.54","1,206,760,134.32","1,714,008,215.65","451,721,598.44","865,502,176.99","1,353,840,197.25","1,805,637,146.15","527,974,144.84","1,191,272,494.76","1,909,878,859.17","2,330,156,271.74","509,773,263.70","1,108,871,251.70","1,711,785,158.69","2,411,673,423.20","540,520,770.50","1,112,473,674.10","1,698,196,613.69","2,445,998,592.71","577,847,547.63","1,110,393,585.32","1,597,423,727.43"
偿还债务支付的现金,,"249,705,839.79","446,463,602.52","124,264,932.53","133,893,065.41","244,120,932.53",,,"2,768,424.61","63,213,094.61","103,818.12","6,119,468.70","40,248,557.94","103,134,131.38","130,583,669.77","188,564,936.70","265,432,321.77","315,143,968.44","79,538,883.43","96,876,392.98","147,041,176.24","286,855,382.60","214,000,000.00","231,403,320.00","299,727,239.75","455,000,977.71","244,353,290.95","473,832,432.93","739,600,084.27","1,167,358,639.12","399,797,979.33","853,050,631.08","1,057,950,631.08"
经营活动产生的现金流量净额,"31,685,738.60","79,901,202.00","141,828,145.59","68,834,791.80","90,386,733.55","190,425,586.09","130,049,815.39","141,309,973.05","178,965,059.64","118,952,321.40","31,206,693.01","23,086,419.18","-92,263,031.54","-129,258,993.73","88,738,150.49","63,121,699.27","20,052,748.58","219,849,861.18","45,258,455.23","109,082,566.02","210,613,257.44","475,708,464.86","116,819,117.44","146,487,538.37","46,841,193.86","140,999,698.32","34,281,666.10","138,736,440.99","151,100,406.99","338,357,459.61","-13,078,375.55","99,362,261.85","99,240,453.97"
分配股利、利润或偿还利息支付的现金,"7,170,622.11","71,222,805.67","152,677,208.91","1,027,765.04","1,355,110.20","3,401,680.58","196,800,000.00","196,800,000.00","290,725,796.65","293,886,062.81","820,065.71","5,009,109.88","10,153,403.61","14,063,934.68","4,231,578.91","6,963,076.96","8,943,346.87","10,618,798.33","7,373,553.52","8,621,694.43","170,341,921.14","163,221,192.11","1,682,761.68","180,555,771.96","184,378,558.29","209,848,748.09","14,908,599.31","161,727,905.28","174,880,450.73","313,211,400.53","12,167,571.88","26,163,955.04","37,262,451.92"
收回投资收到的现金,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"9,964,135.83","1,302,276.55","47,297,275.98","787,541.54","1,736,681.04","5,481,920.14","182,306.72","303,338.92","972,734.92","1,274,213.73","460,888.58","1,445,217.64","1,851,606.51","5,478,235.04","38,253,546.66","158,204,867.18","158,659,199.54","158,432,770.60","243,911.28","562,488.33","3,674,168.20","5,824,270.60","188,565.22","1,008,693.23","6,383,366.55","23,490,654.91","16,138,302.50","35,929,753.30","59,107,772.97","81,877,155.90","16,861,406.25","34,013,264.18","50,939,252.10"
取得投资收益收到的现金,,,,,,,,,,,,"3,025.00","31,750.00","163,165.00","114,089.00","487,747.00","1,151,985.71","1,564,357.60",,"37,645.00","833,786.93","1,713,340.31",,"24,154.45","42,863.52","42,863.52",,"35,865.68","53,892.72","49,140.00",,"4,537,192.13","4,534,536.15"
筹资活动现金流出小计,"17,134,757.94","322,230,922.01","646,438,087.41","126,080,239.11","136,984,856.65","253,004,533.25","196,982,306.72","197,103,338.92","294,466,956.18","358,373,371.15","1,384,772.41","12,573,796.22","52,253,568.06","122,676,301.10","173,068,795.34","353,732,880.84","433,034,868.18","484,195,537.37","87,156,348.23","106,060,575.74","321,057,265.58","455,900,845.31","215,871,326.90","412,967,785.19","490,489,164.59","688,340,380.71","275,400,192.76","671,490,091.51","973,588,307.97","1,562,447,195.55","428,826,957.46","913,227,850.30","1,146,152,335.10"
处置固定资产、无形资产和其他长期资产收回的现金净额,"583,000.00",,"13,105,992.78",,"560,000.00","2,529,214.18",,"369,939.00","379,439.00","467,239.00","77,439.64","335,198.30","353,067.77","683,197.58","83,771.00","425,527.00","505,527.00","505,527.00","32,000.00","32,000.00","239,978.63","85,418.80","2,621,700.00","34,015,600.00","34,063,648.00","29,651,968.41",,"1,710,000.00","5,771,104.84","9,052,353.39",,"1,299,881.84","1,602,591.84"
筹资活动产生的现金流量净额,"-17,134,757.94","-29,236,496.99","-3,398,425.65","-16,306,239.11","32,645,143.35","1,792,305,466.75","-196,982,306.72","-197,103,338.92","-201,890,748.36","-231,065,410.60","1,849,022.52","236,238,169.77","253,214,758.65","369,502,738.30","-113,068,795.34","-272,100,780.84","-335,340,488.18","-368,084,314.09","-20,859,348.23","35,999,424.26","124,277,290.53","-6,318,645.31","-33,718,594.50","238,253,725.79","467,783,447.73","636,335,058.17","60,686,807.24","101,448,908.49","3,500,700,615.81","3,187,064,910.02","-20,720,326.37","-191,122,515.78","-163,714,880.58"
处置子公司及其他营业单位收到的现金净额,,"8,398,945.39",,,,,,,,,,,"17,263,015.50","17,263,015.50",,"61,388,187.59","61,388,187.59","61,388,187.59",,"-9,028,618.42",,"-2,332,238.76",,,"33,154,140.05","33,154,140.05",,,,,,,
四、汇率变动对现金的影响,"114,991.47","2,024,998.32","1,198,353.18","261,178.46","119,999.10","1,515,743.15","-462,003.33","-1,833,228.80","-3,672,663.83","1,342,317.09","-146,192.53","172,731.50","2,649,299.05","-3,475,909.59","-1,244,688.75","-6,547,784.81","-8,211,647.05","-11,345,962.63","-1,854,019.86","448,129.63","975,326.99","-415,255.39","3,931,959.91","5,366,559.21","8,351,376.95","10,034,375.05","602,098.89","2,191,943.86","2,739,547.51","6,123,001.05","-62,073.84","-2,351,551.16","-5,275,469.22"
收到其他与投资活动有关的现金,"395,493.34","1,458,944.94","255,406.27","123,589.68","170,762.18","1,171,034.41","2,930,938.86","11,897,481.92","16,901,118.27","32,553,679.38","5,885,535.99","235,050,755.37","367,660,254.01","377,662,647.73","644,936,249.51","213,093,370.06","245,489,961.61","250,649,479.95","19,718,596.98","64,878,540.00","314,030,700.59","449,495,170.53","892,101.29","30,109,542.60","24,096,068.58","4,341,159.28","678,407.38","1,074,999.51","1,375,555.52","3,807,747.36","2,765,232.90","493,674,450.92","494,361,529.26"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"978,493.34","9,857,890.33","13,361,399.05","123,589.68","730,762.18","3,700,248.59","2,930,938.86","12,267,420.92","17,280,557.27","33,020,918.38","8,962,975.63","238,388,978.67","388,308,087.28","398,772,025.81","645,134,109.51","275,394,831.65","308,535,661.91","314,107,552.14","19,750,596.98","55,919,566.58","315,104,466.15","448,961,690.88","3,513,801.29","64,149,297.05","91,356,720.15","67,190,131.26","678,407.38","2,820,865.19","7,200,553.08","12,909,240.75","2,765,232.90","499,511,524.89","500,498,657.25"
五、现金及现金等价物净增加额,"-11,803,980.67","8,448,617.54","33,005,136.03","21,723,411.79","24,014,131.46","1,855,128,685.23","-105,769,580.92","-1,718,607,432.05","-1,601,132,187.40","-1,461,119,276.38","-88,033,589.93","171,634,136.88","110,898,531.37","-73,675,302.27","551,419,297.04","-51,283,581.13","-151,305,900.52","-9,390,390.67","-10,339,580.03","63,603,869.18","76,501,943.09","201,747,857.03","-58,805,158.00","-38,420,009.41","-192,728,242.85","-295,491,840.20","-40,542,213.05","74,329,187.82","3,446,820,026.89","865,231,727.71","-67,123,330.03","325,436,510.84","324,993,998.99"
购建固定资产、无形资产和其他长期资产支付的现金,"27,448,446.14","54,098,976.12","95,691,036.14","31,189,909.04","99,868,506.72","132,818,359.35","41,306,025.12","123,509,990.86","260,715,981.37","408,540,225.26","129,906,088.56","311,516,405.09","395,178,598.64","530,002,233.36","48,771,731.41","82,919,158.23","115,714,428.32","143,230,397.73","43,313,792.45","135,858,726.82","563,394,123.16","711,670,544.33","149,311,553.21","242,444,256.79","343,478,541.23","395,496,785.29","136,747,152.66","170,807,029.20","214,841,127.95","424,222,883.72","36,027,787.17","79,963,208.96","105,754,762.43"
期初现金及现金等价物余额,"40,846,255.23","29,042,274.56","37,490,892.10","70,496,028.13","70,496,028.13","70,496,028.13","1,925,624,713.36","1,925,624,713.36","1,925,624,713.36","1,925,624,713.36","464,505,436.98","464,505,436.98","464,505,436.98","464,505,436.98","390,830,134.71","390,830,134.71","390,830,134.71","390,830,134.71","381,439,744.04","381,439,744.04","381,482,983.00","381,439,744.04","583,187,601.07","583,187,601.07","583,187,601.07","583,187,601.07","287,695,760.87","287,695,760.87","287,695,760.87","287,695,760.87","1,152,927,488.58","1,152,927,488.58","1,152,927,488.58"
投资支付的现金,,,,,,,,,,"3,000,000.00",,"3,000,000.00","3,000,000.00","3,000,000.00",,"756,000.00","2,016,000.00","2,016,000.00",,"2,000,000.00","2,000,000.00","4,500,000.00",,,,"772,160,000.00",,,,,,,
期末现金及现金等价物余额,"29,042,274.56","37,490,892.10","70,496,028.13","92,219,439.92","94,510,159.59","1,925,624,713.36","1,819,855,132.44","207,017,281.31","324,492,525.96","464,505,436.98","376,471,847.05","636,139,573.86","575,403,968.35","390,830,134.71","942,249,431.75","339,546,553.58","239,524,234.19","381,439,744.04","371,100,164.01","445,043,613.22","457,984,926.09","583,187,601.07","524,382,443.07","544,767,591.66","390,459,358.22","287,695,760.87","247,153,547.82","362,024,948.69","3,734,515,787.76","1,152,927,488.58","1,085,804,158.55","1,478,363,999.42","1,477,921,487.57"
