科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"15,952,682.48","16,023,527.27","7,586,008.17","11,477,317.91","15,811,205.92","4,806,461.69","11,667,273.58","17,868,743.43","23,331,069.11","7,441,339.86","15,797,025.93","24,465,460.63","31,553,348.92","11,169,604.36","21,085,092.25","32,853,579.85","43,489,130.59","7,836,791.26","20,134,773.86","35,096,934.41","47,446,972.81","8,102,498.51","24,331,917.52","28,496,534.85","50,784,439.51","10,602,901.60","26,005,723.87","41,705,410.20","60,003,565.02","14,399,721.47","31,963,892.20","47,888,326.85","67,014,970.32","21,093,046.59","42,913,645.43","63,062,946.46","76,468,412.52","18,979,749.64"
取得借款收到的现金,"480,080,000.00","361,180,000.00","131,680,000.00","255,680,000.00","306,680,000.00","76,000,000.00","165,800,000.00","204,800,000.00","224,800,000.00","55,000,000.00","103,800,000.00","145,800,000.00","145,800,000.00","42,000,000.00","150,800,000.00","179,800,000.00","179,800,000.00","50,000,000.00","100,000,000.00","105,000,000.00","110,865,000.00","35,000,000.00","64,500,000.00","69,500,000.00","69,500,000.00","59,000,000.00","218,500,000.00","218,500,000.00","243,500,000.00","70,000,000.00","105,000,000.00","125,000,000.00","130,000,000.00","70,000,000.00","140,000,000.00","180,000,000.00","273,800,000.00","151,200,000.00"
支付的各项税费,"27,041,320.14","40,851,320.18","9,817,803.84","17,066,546.11","20,687,940.73","3,742,941.65","10,062,393.73","15,655,199.93","20,053,682.52","3,735,705.33","8,395,113.30","15,073,472.09","21,401,694.73","8,477,340.29","20,827,772.92","40,874,449.99","48,998,874.51","11,013,657.63","21,134,951.60","29,863,581.80","46,719,280.79","3,491,204.69","9,606,570.26","14,011,362.40","20,888,216.33","6,134,417.47","12,521,775.21","19,390,335.36","22,148,361.88","3,291,173.52","12,139,706.91","15,170,300.41","23,862,963.16","9,289,071.16","20,164,999.54","34,223,828.98","37,583,134.91","5,956,784.05"
收到其他与筹资活动有关的现金,,,,,"2,453,947.08",,"1,560,000.00","1,560,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"25,076,174.32","21,814,813.04","8,953,957.39","15,206,238.05","17,934,739.91","13,845,501.37","24,671,849.26","37,625,734.05","49,358,976.18","16,327,965.53","30,481,148.28","54,182,315.07","78,810,091.47","17,008,455.39","29,934,517.20","46,657,020.88","60,227,910.79","17,162,656.52","26,272,366.73","30,442,611.95","54,540,361.84","16,997,643.06","27,073,070.41","36,400,362.53","58,785,169.16","12,319,014.34","39,338,456.50","62,400,934.69","79,766,844.66","19,978,943.79","43,489,543.92","87,152,130.09","91,390,565.96","21,185,716.14","53,365,572.51","80,412,162.63","88,435,161.24","88,160,517.07"
筹资活动现金流入小计,"527,530,000.00","361,180,000.00","131,680,000.00","640,966,150.00","694,420,097.08","76,000,000.00","167,360,000.00","206,360,000.00","224,800,000.00","55,000,000.00","103,800,000.00","145,800,000.00","146,200,000.00","42,000,000.00","150,800,000.00","179,800,000.00","179,800,000.00","50,000,000.00","699,992,789.05","704,992,789.05","710,857,789.05","35,000,000.00","64,500,000.00","69,500,000.00","69,500,000.00","59,000,000.00","218,500,000.00","218,500,000.00","243,500,000.00","70,000,000.00","105,000,000.00","127,940,000.00","132,940,000.00","70,000,000.00","140,000,000.00","180,067,000.00","273,808,473.50","151,200,000.00"
经营活动现金流出小计,"399,507,570.23","480,866,763.17","240,179,656.73","379,064,127.06","542,973,211.34","119,624,498.52","337,767,647.88","534,667,164.00","768,299,679.62","205,372,765.88","508,615,027.59","736,190,037.35","939,181,159.15","223,878,581.36","529,355,699.77","758,030,717.98","937,543,634.78","248,634,496.06","481,152,541.53","705,112,498.28","994,227,263.29","224,607,782.27","537,745,090.61","788,613,526.11","1,031,920,019.53","370,713,628.35","748,275,582.96","1,006,492,094.20","1,265,831,048.93","325,023,867.15","741,573,470.34","1,108,244,219.62","1,542,259,442.49","408,000,185.42","928,186,414.65","1,344,935,616.51","1,801,654,361.64","505,805,039.79"
偿还债务支付的现金,"412,599,000.00","271,680,000.00","136,180,000.00","212,980,000.00","379,180,000.00","62,380,000.00","215,680,000.00","269,180,000.00","362,180,000.00","46,000,000.00","126,525,000.00","177,525,000.00","207,525,000.00","65,275,000.00","108,800,000.00","194,075,000.00","204,075,000.00","55,000,000.00","128,800,000.00","158,800,000.00","158,800,000.00","55,000,000.00","85,000,000.00","90,000,000.00","90,000,000.00","25,000,000.00","74,500,000.00","138,500,000.00","188,000,000.00","50,000,000.00","90,000,000.00","110,000,000.00","125,000,000.00","80,000,000.00","105,000,000.00","135,000,000.00","150,000,000.00","93,800,000.00"
经营活动产生的现金流量净额,"78,975,088.46","110,771,426.43","15,339,524.88","35,687,574.29","44,510,310.88","46,574,125.13","32,893,929.16","61,762,959.00","27,448,383.16","46,534,700.65","19,954,173.29","130,755,818.39","171,698,983.51","38,437,829.25","24,924,766.07","95,805,963.03","94,152,652.06","10,031,901.89","27,859,061.42","80,065,063.40","85,597,750.85","34,504,802.22","-12,755,845.84","20,439,777.03","101,769,169.55","-70,903,931.55","-89,574,607.48","18,252,525.36","77,485,824.48","-22,208,330.38","-20,783,155.69","48,292,737.23","108,983,613.98","-7,273,424.30","-28,642,240.82","19,540,705.15","-36,907,072.09","33,978,190.86"
分配股利、利润或偿还利息支付的现金,"28,509,319.99","32,568,337.10","15,846,050.07","22,618,460.74","29,844,700.58","5,676,400.00","15,218,627.83","20,191,545.97","23,668,424.23","3,056,986.96","6,410,965.92","9,579,858.32","13,063,939.38","2,263,959.14","15,366,011.70","18,207,521.19","20,771,793.64","2,057,983.28","31,571,818.16","32,936,287.68","34,405,734.19","937,500.03","11,155,650.04","12,024,733.36","12,957,233.35","935,444.43","14,666,373.43","17,168,866.53","18,895,771.37","1,375,164.04","24,412,514.20","25,857,807.42","27,855,601.25","1,429,478.39","2,812,382.31","34,422,540.91","36,756,673.07","7,244,075.26"
收回投资收到的现金,,,,,,,,,,"4,117,576.37","3,700,000.00","3,700,000.00","4,117,576.37",,,,,,,,,"67,000,000.00",,"82,000,000.00",,"75,000,000.00",,"13,214,304.00",,,"6,385,696.00","14,385,696.00",,,"144,500,000.00","5,000,000.00",,"2,680,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"391,036.00",,,,,,,,,,,,,,,,"7,500,000.00",
取得投资收益收到的现金,"300,000.00","330,000.00","300,000.00","300,000.00","300,000.00",,"324,000.00","324,000.00","324,000.00",,"417,576.37","867,576.37","450,000.00",,,"5,785.74","5,785.74","690,486.00","1,253,932.00","2,434,452.56","4,207,229.26","2,125,626.02","4,974,374.55","7,167,330.43","1,767,526.11","2,182,886.29","4,592,900.03","2,046,073.37","2,403,723.37",,"3,219,964.78","4,141,043.95","5,713,575.59",,,"4,488,860.22","5,747,327.86",
筹资活动现金流出小计,"441,108,319.99","304,248,337.10","152,026,050.07","235,598,460.74","409,024,700.58","68,056,400.00","230,898,627.83","289,371,545.97","385,848,424.23","49,056,986.96","132,935,965.92","187,104,858.32","220,588,939.38","67,538,959.14","124,166,011.70","212,282,521.19","224,846,793.64","57,057,983.28","160,371,818.16","191,736,287.68","193,596,770.19","55,937,500.03","96,155,650.04","102,024,733.36","102,957,233.35","25,935,444.43","89,166,373.43","155,668,866.53","206,895,771.37","51,375,164.04","114,412,514.20","135,857,807.42","152,855,601.25","81,429,478.39","107,812,382.31","169,422,540.91","194,256,673.07","101,044,075.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,"23,000,000.00","53,000,000.00","53,000,000.00","53,007,800.00",,"20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"254,951.46",
筹资活动产生的现金流量净额,"86,421,680.01","56,931,662.90","-20,346,050.07","405,367,689.26","285,395,396.50","7,943,600.00","-63,538,627.83","-83,011,545.97","-161,048,424.23","5,943,013.04","-29,135,965.92","-41,304,858.32","-74,388,939.38","-25,538,959.14","26,633,988.30","-32,482,521.19","-45,046,793.64","-7,057,983.28","539,620,970.89","513,256,501.37","517,261,018.86","-20,937,500.03","-31,655,650.04","-32,524,733.36","-33,457,233.35","33,064,555.57","129,333,626.57","62,831,133.47","36,604,228.63","18,624,835.96","-9,412,514.20","-7,917,807.42","-19,915,601.25","-11,429,478.39","32,187,617.69","10,644,459.09","79,551,800.43","50,155,924.74"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-296,208.06","324,735.60","-28,854.43",-404.16,"-254,427.18","5,537.16","-45,683.61","-73,432.00","-39,979.80","-246,248.64","-400,315.81","-650,372.81","-525,439.39",-488.39,"-64,686.06","-139,852.75","-308,471.25","-305,922.38","-791,203.09","-1,158,817.47","-1,466,410.36","-24,796.19","-602,776.19","-578,960.95","346,213.72","457,672.58","-744,707.14","1,566,870.88","2,839,187.66","50,292.67","360,082.84","270,310.70","1,055,366.50","-332,188.38","-1,005,914.30","-2,064,342.55","-4,080,974.99","-2,037,688.37"
收到其他与投资活动有关的现金,,,,,,,,,,,,,"8,250,000.00",,,,"10,000,000.00",,,,"14,500,000.00",,"207,000,000.00",,"1,583,437,686.60",,"650,700,000.00","620,990,982.22","230,871,594.53","30,145,389.30","164,740,394.35","164,740,394.35","305,953,679.82","50,317,855.71","80,531,426.75","394,472,921.75","600,328,130.13","171,803,802.87"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"300,000.00","330,000.00","300,000.00","300,000.00","300,000.00","23,000,000.00","53,324,000.00","53,324,000.00","53,331,800.00","4,117,576.37","24,117,576.37","24,567,576.37","32,817,576.37",,,"5,785.74","10,005,785.74","690,486.00","1,253,932.00","2,434,452.56","18,707,229.26","69,125,626.02","211,974,374.55","89,167,330.43","1,585,205,212.71","77,182,886.29","655,292,900.03","636,251,359.59","233,275,317.90","30,145,389.30","174,346,055.13","183,267,134.30","311,667,255.41","50,317,855.71","225,031,426.75","403,961,781.97","606,330,409.45","174,483,802.87"
五、现金及现金等价物净增加额,"-66,292,301.46","98,844,370.56","-25,347,883.18","393,466,991.50","236,437,012.53","-6,230,458.55","-75,129,370.01","-72,588,985.07","-244,828,010.65","4,352,241.21","-52,411,432.87","26,033,046.16","-11,510,445.30","-5,379,103.65","16,072,943.85","17,319,842.04","-8,693,751.81","-29,298,238.08","387,547,869.56","329,654,715.05","233,992,445.18","7,882,589.67","-41,243,748.34","-79,328,145.59","-250,050,390.96","-15,108,925.42","142,425,993.87","93,941,563.79","132,887,497.75","-131,864,288.22","-37,390,351.86","-81,994,241.23","6,664,570.17","-117,006,636.69","-76,491,954.85","-118,525,469.65","-87,142,925.62","16,801,067.28"
购建固定资产、无形资产和其他长期资产支付的现金,"231,692,861.87","69,513,454.37","20,612,503.56","47,887,867.89","93,514,267.67","80,053,720.84","94,062,987.73","100,890,966.10","160,819,789.78","51,996,800.21","66,946,900.80","87,335,117.47","132,313,476.41","18,277,485.37","35,421,124.46","45,869,532.79","67,496,924.72","32,656,720.31","40,394,891.66","78,162,484.81","147,467,143.43","74,785,542.35","108,203,850.82","155,831,558.74","272,913,753.59","54,910,108.31","110,881,218.11","153,359,101.31","199,398,683.32","44,249,665.77","49,500,819.94","73,506,616.04","96,526,064.47","29,251,563.33","84,962,844.17","102,708,365.91","98,957,088.42","57,469,007.82"
期初现金及现金等价物余额,"115,366,692.07","49,074,390.61","147,918,761.17","147,918,761.17","147,918,761.17","384,355,773.70","384,355,773.70","384,355,773.70","384,355,773.70","139,527,763.05","139,527,763.05","139,527,763.05","139,527,763.05","128,017,317.75","128,017,317.75","128,017,317.75","128,017,317.75","119,323,565.94","119,323,565.94","119,323,565.94","119,323,565.94","353,316,011.12","353,316,011.12","353,316,011.12","353,316,011.12","103,265,620.16","103,265,620.16","103,265,620.16","103,265,620.16","236,153,117.91","236,153,117.91","236,153,117.91","236,153,117.91","242,817,888.08","242,817,688.08","242,817,888.08","242,817,688.08","155,674,762.46"
投资支付的现金,,,,,,"3,700,000.00","3,700,000.00","3,700,000.00","3,700,000.00",,,,"8,799,150.00",,,,,,,"6,780,000.00","31,640,000.00",,,,,,,"26,600,000.00","6,385,696.00",,"22,400,000.00","22,400,000.00","18,600,000.00","17,900,000.00","99,100,000.00","500,000.00",,"43,296,250.00"
期末现金及现金等价物余额,"49,074,390.61","147,918,761.17","122,570,877.99","541,385,752.67","384,355,773.70","378,125,315.15","309,226,403.69","311,766,788.63","139,527,763.05","143,880,004.26","87,116,330.18","165,560,809.21","128,017,317.75","122,638,214.10","144,090,261.60","145,337,159.79","119,323,565.94","90,025,327.86","506,871,435.50","448,978,280.99","353,316,011.12","361,198,600.79","312,072,262.78","273,987,865.53","103,265,620.16","88,156,694.74","245,691,614.03","197,207,183.95","236,153,117.91","104,288,829.69","198,762,766.05","154,158,876.68","242,817,688.08","125,811,251.39","166,325,733.23","124,292,418.43","155,674,762.46","172,475,829.74"
