科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"30,322,298.79","38,826,566.92","49,839,473.43","13,669,695.03","29,673,483.80","44,085,270.28","62,183,128.14","20,342,611.18","37,817,772.26","55,526,132.25","76,255,773.21","25,592,454.55","49,979,541.12","72,302,555.04","88,631,236.75","32,278,106.13","59,569,773.82","84,429,534.82","115,267,668.66","40,827,716.91","69,388,581.90","102,387,369.86","135,044,330.25","44,140,180.18","78,178,192.94","115,273,522.78","157,159,657.35","53,688,424.07","92,291,626.49","131,905,702.73","172,652,074.96","55,380,490.48","95,744,547.35","136,212,052.99","184,683,252.71","54,416,151.73"
取得借款收到的现金,"167,789,929.90","194,798,506.21","272,141,792.89","80,664,350.06","152,386,364.28","178,801,464.59","184,740,009.24","8,533,021.77","78,389,434.73","131,194,484.11","323,501,459.02","49,368,063.33","210,274,455.66","516,427,570.32","575,025,098.63","127,512,184.43","289,765,948.95","393,063,982.42","506,668,934.35","147,831,470.71","320,631,146.58","380,800,285.88","391,589,338.06","110,263,285.09","138,919,077.17","409,224,478.15","495,079,797.69","266,163,789.03","347,247,233.78","495,975,631.51","753,239,146.16","171,096,710.53","550,415,589.50","874,865,513.99","1,392,460,012.57","393,615,036.27"
支付的各项税费,"41,844,975.83","36,130,972.55","58,225,162.03","14,612,235.45","28,972,545.65","46,936,319.77","59,782,668.28","14,506,232.93","23,970,656.45","41,608,301.09","49,709,428.43","10,101,369.62","26,718,283.73","45,517,863.48","62,367,222.77","12,257,373.95","32,566,399.63","54,508,206.01","76,486,661.61","19,080,757.42","42,103,953.03","59,497,609.80","83,562,714.95","20,213,046.49","46,142,727.09","67,677,267.33","93,049,018.61","29,633,877.00","51,017,306.00","63,741,731.41","81,427,383.85","20,269,447.42","40,998,791.78","61,161,307.62","78,520,546.66","38,408,174.58"
收到其他与筹资活动有关的现金,"14,275,685.10",,"47,113,676.75","14,349,435.50","32,196,116.52","33,487,510.65","34,140,159.88",,,,,,,,,,,,"86,185,000.00",,,,,,,,"30,000,000.00",,,,"30,000,000.00",,,,"90,000,000.00",
支付其他与经营活动有关的现金,"55,307,401.11","55,402,512.45","76,728,733.88","23,222,752.55","41,146,395.64","66,855,969.92","96,002,158.72","11,564,519.58","44,430,811.48","76,038,466.76","111,600,917.40","67,429,542.69","182,273,008.40","218,638,335.07","242,692,765.60","50,500,875.28","65,020,782.94","113,746,741.92","137,805,497.54","40,529,910.32","82,185,456.77","133,543,091.45","155,536,006.04","107,406,522.26","126,912,137.46","155,339,030.09","201,129,633.66","57,138,461.70","110,729,043.71","134,200,275.06","183,884,881.10","79,888,046.46","122,098,298.24","141,496,139.21","413,451,330.04","496,410,399.68"
筹资活动现金流入小计,"293,816,815.00","194,798,506.21","319,255,469.64","95,013,785.56","761,371,159.34","789,077,653.78","790,306,538.56","8,533,021.77","78,389,434.73","131,194,484.11","323,501,459.02","49,368,063.33","210,274,455.66","516,427,570.32","575,025,098.63","127,512,184.43","289,765,948.95","393,063,982.42","592,853,934.35","147,831,470.71","320,631,146.58","944,920,284.87","956,709,337.05","110,263,285.09","138,919,077.17","424,224,478.15","570,079,797.69","266,163,789.03","347,247,233.78","495,975,631.51","783,248,946.16","171,096,710.53","550,415,589.50","874,865,513.99","1,482,460,012.57","393,615,036.27"
经营活动现金流出小计,"859,892,912.62","953,126,698.31","1,324,637,044.23","366,444,759.30","714,835,588.08","1,120,517,500.70","1,496,659,398.81","362,420,349.08","735,716,132.01","1,241,040,970.81","1,527,172,156.67","434,401,965.04","1,279,073,607.99","1,908,893,191.78","2,232,932,235.46","631,005,435.49","1,078,218,530.59","1,599,869,975.88","2,583,249,716.34","561,998,835.07","1,105,160,656.50","1,689,347,587.34","2,445,753,557.90","639,961,121.30","1,207,225,171.11","1,846,224,057.21","3,070,367,150.11","880,568,341.86","1,730,068,427.39","2,390,836,504.60","3,344,756,289.51","930,999,514.25","1,721,737,597.99","2,615,781,255.33","3,229,420,213.77","1,226,155,863.14"
偿还债务支付的现金,"114,264,460.05","139,854,494.97","260,847,106.48","85,070,352.43","176,913,774.40","310,061,118.75","334,022,262.64","4,523,365.58","13,095,927.18","38,727,282.44","180,326,238.10","90,152,293.49","174,738,537.11","444,499,856.30","490,599,072.60","172,283,864.98","308,816,756.58","422,745,256.27","525,869,365.08","150,766,429.40","283,178,246.96","367,886,424.79","401,417,117.80","134,027,195.71","252,642,333.69","462,233,289.55","583,542,695.94","211,693,256.80","275,543,490.76","404,301,785.44","607,150,155.62","35,405,836.30","240,852,571.49","434,205,233.86","540,499,517.51","262,300,276.82"
经营活动产生的现金流量净额,"35,245,670.83","49,543,766.86","40,155,818.67","-18,649,154.12","-13,504,894.36","-54,425,249.03","-34,244,486.09","2,975,537.09","1,371,015.54","30,703,910.64","13,554,377.89","70,429,034.15","-34,467,450.18","-47,786,342.33","32,283,126.97","-8,997,508.74","1,735,165.80","18,919,938.20","104,508,649.31","-20,669,993.63","20,267,077.31","-26,337,089.04","128,791,427.99","-119,148,645.23","-69,315,429.34","-38,106,009.00","11,002,035.87","-93,752,316.74","-47,879,817.32","-24,051,930.83","-19,245,071.29","-130,799,424.29","-18,317,701.84","47,038,524.67","-97,102,373.41","-313,818,166.78"
分配股利、利润或偿还利息支付的现金,"16,100,584.25","12,846,824.24","17,213,594.27","1,963,260.64","3,878,406.40","4,586,887.24","35,871,943.51","72,154.28","28,244,853.79","29,425,083.73","34,695,272.78","1,890,993.44","64,655,279.11","65,788,322.49","69,098,199.89","1,545,708.34","10,485,839.08","13,518,339.16","17,079,173.97","2,656,652.25","12,762,609.80","17,886,720.21","23,175,774.03","4,278,077.82","28,504,911.72","29,589,710.95","31,203,869.62","1,806,458.92","33,400,030.58","34,851,580.52","38,454,332.86","7,159,834.74","13,559,948.50","26,991,724.12","50,562,932.37","18,513,270.92"
收回投资收到的现金,"29,173.40","39,441.14",,,,,,,,,,,"4,470.00","4,470.00",,,,,,,,,"238,451,200.00","360,000,000.00","730,000,000.00","811,000,000.00","861,000,000.00","60,000,000.00","157,000,000.00","177,009,800.00","397,000,000.00","361,500,000.00","391,550,000.00","391,550,000.00","391,550,000.00","51,000.00"
支付其他与筹资活动有关的现金,"73,034,645.64","75,774,833.77",,,"5,245,532.20","5,245,532.20",,"4,150,241.32","5,799,407.83","49,344,846.72",,,,,,,,,"30,000,000.00",,,"26,185,000.00","26,185,000.00",,,,"30,000,000.00",,,,"45,000,000.00",,,,"138,076,923.08",
取得投资收益收到的现金,,,,,,,,,,,,,,,"1,421,689.40","41,256.00","626,601.04","1,004,133.31","865,282.58",,"35,537.29","205,156.26","727,394.61","1,274,250.55","1,931,802.51","2,200,921.09","2,355,741.86","64,643.16","921,622.04","1,012,909.72","1,129,827.97","1,307,589.90","6,334,784.82","6,334,784.82","1,334,784.82",
筹资活动现金流出小计,"203,399,689.94","228,476,152.98","278,060,700.75","87,033,613.07","186,037,713.00","319,893,538.19","369,894,206.15","8,745,761.18","47,140,188.80","117,497,212.89","215,021,510.88","92,043,286.93","239,393,816.22","510,288,178.79","559,697,272.49","173,829,573.32","319,302,595.66","436,263,595.43","572,948,539.05","153,423,081.65","295,940,856.76","411,958,145.00","450,777,891.83","138,305,273.53","281,147,245.41","491,823,000.50","644,746,565.56","213,499,715.72","308,943,521.34","439,153,365.96","690,604,488.48","42,565,671.04","254,412,519.99","461,196,957.98","729,139,372.96","280,813,547.74"
处置固定资产、无形资产和其他长期资产收回的现金净额,"524,998.63","102,917.37","188,151.29",,"6,000.00","90,500.00","197,851.31","18,600.00","18,600.00","47,600.00","115,982.40","6,012.91","3,061.00","50,076.00","594,415.21","572,312.00","594,656.86","939,924.24","1,082,629.62",,"24,660.05","678,794.90","2,295,222.96","389,280.00","655,499.45","1,791,402.78","3,187,924.92","2,500.00","519,397.92","663,750.83","643,198.72","4,279.86","643,670.00","719,930.00","1,640,573.10","26,858.50"
筹资活动产生的现金流量净额,"90,417,125.06","-33,677,646.77","41,194,768.89","7,980,172.49","575,333,446.34","469,184,115.59","420,412,332.41","-212,739.41","31,249,245.93","13,697,271.22","108,479,948.14","-42,675,223.60","-29,119,360.56","6,139,391.53","15,327,826.14","-46,317,388.89","-29,536,646.71","-43,199,613.01","19,905,395.30","-5,591,610.94","24,690,289.82","532,962,139.87","505,931,445.22","-28,041,988.44","-142,228,168.24","-67,598,522.35","-74,666,767.87","52,664,073.31","38,303,712.44","56,822,265.55","92,644,457.68","128,531,039.49","296,003,069.51","413,668,556.01","753,320,639.61","112,801,488.53"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,084,428.08","9,584,428.08","10,084,428.08","10,084,428.08","2,761,291.55","4,961,291.55","4,961,291.55","5,149,933.59",
四、汇率变动对现金的影响,"-758,014.68","-75,654.11","-717,168.71","-627,365.58","-1,038,066.92","-1,018,038.14","-18,389.53","-70,615.98","-359,121.33","-495,427.93","-59,008.93","-444,214.00","774,768.90","1,361,505.19","-156,546.48","541,679.55","669,052.74","900,681.90","-1,012,331.18","-288,668.37","-912,434.94","-70,519.47","-1,927,704.03","-1,187,524.87","4,419,496.51","4,780,642.66","992,695.55","-349,846.67","-172,504.78","-2,678,231.73","-1,465,982.19","-4,885,890.32","-1,112,963.47","-3,185,714.01","-562,211.74","-1,609,441.43"
收到其他与投资活动有关的现金,,,,,,,,,,,"9,583,255.31","985,723.69","37,900,827.25","70,728,543.43","167,617,514.44","84,104,392.31","84,104,392.31","84,104,392.31","84,104,392.31",,,,"181,624,867.94","151,554,027.78","159,585,684.86","173,985,684.86","150,139,001.07",,,,"20,628,982.29",,,,"10,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"554,172.03","142,358.51","188,151.29",,"6,000.00","90,500.00","197,851.31","18,600.00","18,600.00","47,600.00","9,699,237.71","991,736.60","37,908,358.25","70,783,089.43","169,633,619.05","84,717,960.31","85,325,650.21","86,048,449.86","86,052,304.51",,"60,197.34","883,951.16","423,098,685.51","513,217,558.33","892,172,986.82","988,978,008.73","1,016,682,667.85","62,151,571.24","168,025,448.04","188,770,888.63","429,486,437.06","365,573,161.31","403,489,746.37","403,566,006.37","409,675,291.51","77,858.50"
五、现金及现金等价物净增加额,"65,034,132.51","-41,979,559.48","32,107,410.41","-23,365,910.60","539,646,173.37","377,888,945.87","331,898,441.39","-24,189,326.18","-14,149,923.40","-19,497,118.27","-213,947,930.40","-26,678,792.34","-93,515,308.42","-63,702,957.23","89,381,424.57","-29,579,218.14","-65,371,114.29","-177,979,097.65","-89,913,451.24","-38,454,475.77","1,208,596.39","41,716,994.86","387,474,084.88","-9,783,463.95","-284,782,826.20","-247,678,447.20","-282,752,250.51","-94,399,642.16","-7,392,521.40","15,805,166.03","-39,975,238.41","28,143,893.10","23,575,016.26","167,094,353.38","366,289,235.29","-202,738,771.77"
购建固定资产、无形资产和其他长期资产支付的现金,"54,624,820.73","57,912,383.97","48,714,159.73","12,069,563.39","21,150,311.69","35,942,382.55","54,448,866.71","26,900,107.88","46,429,663.54","63,450,472.20","92,779,955.69","51,594,401.80","64,732,652.79","86,001,518.42","118,293,271.71","25,543,886.86","33,459,262.82","60,543,481.09","97,270,551.15","11,904,202.83","27,896,533.14","67,039,844.21","95,375,020.82","14,113,850.43","31,730,329.95","34,717,785.24","82,495,401.08","13,113,123.30","23,669,359.78","41,057,825.59","36,345,079.67","4,002,291.43","7,885,846.63","11,025,308.81","15,998,959.55","190,510.59"
期初现金及现金等价物余额,"17,627,981.89","82,662,114.40","40,682,554.92","72,789,965.33","72,789,965.33","72,789,965.33","72,789,965.33","404,688,406.72","404,688,406.72","404,688,406.72","404,688,406.72","190,740,476.32","190,740,476.32","190,740,476.32","190,740,476.32","280,121,900.89","280,121,900.89","280,121,900.89","280,121,900.89","190,208,449.65","190,208,449.65","190,208,449.65","190,208,449.65","577,682,534.53","577,682,534.53","577,682,534.53","577,682,534.53","294,930,284.02","294,930,284.02","294,930,284.02","294,930,284.02","254,955,045.61","254,955,045.61","254,955,045.61","254,955,045.61","621,244,280.90"
投资支付的现金,"5,035,000.00",,,,,,,,,,,,,,"9,413,329.40",,"10,000,000.00","100,000,000.00","99,900,000.00",,"15,000,000.00","68,026,360.27","243,044,748.99","360,000,000.00","905,454,080.83","1,028,267,480.83","1,134,267,480.83","100,000,000.00","140,000,000.00","160,000,000.00","500,050,000.00","326,272,701.66","270,000,000.00","270,000,000.00","270,051,000.00",
期末现金及现金等价物余额,"82,662,114.40","40,682,554.92","72,789,965.33","49,424,054.73","612,436,138.70","450,678,911.20","404,688,406.72","380,499,080.54","390,538,483.32","385,191,288.45","190,740,476.32","164,061,683.98","97,225,167.90","127,037,519.09","280,121,900.89","250,542,682.75","214,750,786.60","102,142,803.24","190,208,449.65","151,753,973.88","191,417,046.04","231,925,444.51","577,682,534.53","567,899,070.58","292,899,708.33","330,004,087.33","294,930,284.02","200,530,641.86","287,537,762.62","310,735,450.05","254,955,045.61","283,098,938.71","278,530,061.87","422,049,398.99","621,244,280.90","418,505,509.13"
