科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
存货,"33,595,299.87","26,261,460.79","32,553,925.22","36,202,662.11","36,367,152.97","36,575,084.96","39,164,854.17","47,174,901.44","48,909,404.40","45,111,270.95","46,770,068.28","49,346,343.13","44,293,694.84","44,753,811.47","43,543,830.88","53,268,267.77","59,294,862.02","62,194,760.65","68,662,383.99","67,897,421.96","72,694,435.22","57,188,242.08","57,880,403.43","69,125,171.71","69,186,337.47","74,905,782.86","70,827,458.81","82,695,788.96","81,016,219.42"
其他应付款,"9,072,023.63","1,963,301.62","909,830.41","1,152,966.82","1,215,645.30","627,655.82","1,069,887.82","1,016,948.52","1,600,295.48","1,736,237.09","1,732,736.04","2,554,063.09","4,283,722.76","2,989,084.41","2,202,222.32","3,938,540.37","3,251,574.45","6,900,912.30","4,742,518.37","3,914,799.02","3,512,256.28","26,425,224.19","30,677,204.53","27,259,230.25","27,372,807.29","215,580,048.29","209,452,082.53","202,883,164.12","173,225,722.32"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"43,000,000.00","36,000,000.00","36,000,000.00","16,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,"18,765,598.05","10,000,000.00","6,802,297.56","6,126,208.97","9,036,421.70","9,330,206.24","9,101,870.43","9,605,393.27","8,379,834.20","9,576,995.41","8,155,264.75","6,152,869.48","6,121,010.81","7,878,664.06"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"84,446,294.60","88,060,212.91","133,815,103.79","151,101,664.58","168,642,641.19","518,252,333.62","508,275,334.67","503,467,330.89","523,414,349.12","540,976,542.75","549,672,888.62","561,253,458.16","588,851,865.79","618,740,932.05","634,166,513.02","628,454,211.33","620,177,029.03","603,226,540.65","579,152,418.98","551,734,625.28","530,622,639.71","489,975,194.38","494,641,187.58","457,075,601.48","460,260,410.28","526,971,505.89","577,843,306.57","594,985,328.52","668,224,706.49"
流动负债合计,"55,949,853.37","38,417,836.14","41,602,151.18","40,219,430.17","43,739,246.09","44,170,900.97","40,404,562.91","49,940,944.45","51,883,633.11","52,594,500.18","50,073,967.20","63,421,120.23","59,062,407.61","59,772,988.25","67,817,160.87","93,201,544.21","85,869,835.44","95,757,463.28","120,475,374.31","118,091,175.74","181,257,160.36","209,728,352.47","234,060,470.33","227,614,158.42","249,678,703.22","387,089,324.33","421,517,902.56","435,374,939.85","341,661,044.65"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","21,000,000.00","21,000,000.00","24,500,000.00","24,500,000.00","24,500,000.00","24,500,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00","43,000,000.00",,,,"44,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"117,729,660.11","121,215,484.33","122,842,624.61","125,193,447.44","127,503,025.34","131,553,887.40","132,650,872.98","136,666,411.11","14,566,641.10"
专项应付款,,,,,,,,,,,,,,,,,"4,400,000.00",,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,595,172.53","2,763,725.48","3,486,917.71","5,084,891.30","5,376,548.37","5,446,934.01","7,593,311.90","8,205,194.86","8,040,538.60","7,735,192.18","7,398,488.29","63,301,702.33","99,989,835.83","96,688,167.99","95,461,956.23","111,543,726.91","113,256,185.56","113,274,160.31","112,519,876.06","140,792,066.00","137,948,682.39","142,367,635.23","139,168,645.47","135,952,846.33","132,683,420.45","129,783,607.58","126,527,174.44","124,147,287.58","121,019,111.57"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"994,878.30","1,059,019.30","1,858,674.53","2,193,296.98","3,994,784.98","18,189,506.98","34,571,530.33","50,480,187.23","53,249,658.37","62,604,653.24","66,439,602.05","16,733,510.98","2,191,880.26","15,679,842.07","16,709,587.56","5,188,302.31","20,885,935.24","20,757,377.18","68,289,800.49","47,405,195.47","47,405,195.47",,,,,"1,360,969.17","1,360,969.17","1,826,989.56","1,968,202.26"
其他非流动负债,,,"1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,900,000.00","1,800,000.00","1,700,000.00","1,600,000.00","5,747,811.07","5,647,811.07","3,747,811.07","1,607,811.07",,,,,,,,"864,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,600,000.00","1,900,000.00","1,800,000.00","1,700,000.00","6,000,000.00","5,747,811.07","5,647,811.07","3,747,811.07","51,607,811.07","47,805,683.07","47,705,684.07","46,586,001.00","46,407,001.00","3,228,001.00","3,049,001.00","2,870,001.00","47,555,001.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"55,949,853.37","38,417,836.14","43,202,151.18","41,819,430.17","45,339,246.09","45,770,900.97","42,004,562.91","51,540,944.45","53,483,633.11","54,194,500.18","51,673,967.20","65,021,120.23","60,662,407.61","61,672,988.25","69,617,160.87","94,901,544.21","91,869,835.44","101,505,274.35","126,123,185.38","121,838,986.81","232,864,971.43","257,534,035.54","281,766,154.40","274,200,159.42","296,085,704.22","390,317,325.33","424,566,903.56","438,244,940.85","389,216,045.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"11,000,000.00","11,000,000.00","44,000,000.00","44,000,000.00","44,000,000.00","58,670,000.00","58,670,000.00","82,138,000.00","82,138,000.00","82,138,000.00","82,138,000.00","164,276,000.00","168,776,000.00","168,776,000.00","168,776,000.00","168,731,000.00","168,731,000.00","168,731,000.00","169,231,000.00","169,101,000.00","169,101,000.00","167,536,000.00","167,536,000.00","167,536,000.00","167,536,000.00","165,772,800.00","165,772,800.00","164,276,000.00","164,276,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"5,133,156.64","5,133,156.64","5,133,156.64","329,855,566.89","329,855,566.89","306,387,566.89","306,387,566.89","306,387,566.89","306,387,566.89","224,249,566.89","250,304,891.89","251,790,817.73","253,276,755.86","254,476,922.11","255,928,188.35","253,542,056.18","258,472,854.20","258,365,821.66","259,305,697.96","247,424,927.96","247,079,473.51","247,433,357.16","247,666,318.03","235,305,855.43","235,305,855.43","224,843,999.83","224,843,999.83"
无形资产,"4,140,844.88","4,124,581.78","4,077,742.75","4,047,371.86","4,057,385.23","4,029,917.52","4,463,917.67","4,193,782.12","4,223,321.14","4,187,715.79","4,145,219.56","4,102,189.57","4,389,622.34","4,647,649.39","4,599,832.56","41,663,860.76","42,599,201.53","40,627,887.67","40,034,927.63","39,413,968.37","38,767,645.58","38,175,126.96","37,522,622.06","36,904,176.85","36,261,183.38","35,631,050.38","34,987,745.40","34,520,103.59","33,872,326.75"
盈余公积,"2,517,633.15","5,040,884.81","6,198,118.58","6,198,118.58","6,198,118.58","12,306,136.17","12,306,136.17","12,306,136.17","12,306,136.17","20,819,497.05","20,819,497.05","20,819,497.05","20,819,497.05","30,984,261.44","30,984,261.44","30,984,261.44","30,984,261.44","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56","34,656,228.56"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"22,838,703.46","22,838,703.46","22,838,703.46","22,838,703.46","10,957,047.62","10,957,047.62",,
商誉,,,,,,,,,,,,,,,,"7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13","7,362,796.13"
未分配利润,"22,198,474.26","42,121,452.01","45,381,342.59","66,065,371.74","82,343,353.13","100,353,500.92","113,105,241.42","115,309,851.45","136,108,702.22","153,505,748.85","168,178,376.39","173,014,057.43","197,188,232.37","220,312,462.85","228,674,709.51","226,141,427.57","238,877,043.85","229,659,944.69","218,268,008.21","194,652,192.51","177,240,066.44","158,542,986.36","137,795,853.64","127,612,408.46","110,542,476.97","88,644,920.18","105,306,599.18","113,542,013.08","119,064,685.34"
长期待摊费用,,,,,,,,,,,,,,,"2,364,564.28","2,223,426.25","2,230,773.22","3,577,885.23","3,181,864.92","2,834,299.61","2,449,694.30","2,065,088.99","1,680,483.68","1,295,878.37","944,498.06","593,117.75","241,737.44",,
少数股东权益,,,,,,,,,,,,,,"4,991,308.62","5,059,261.45","24,863,539.93","24,295,049.97","22,624,471.57","21,423,800.67","19,966,853.52","18,448,594.40","19,001,641.65","18,787,660.40","16,904,840.66","14,387,207.08","17,110,976.78","14,747,393.67","12,748,473.54","9,175,892.48"
递延所得税资产,"488,770.47","572,633.49","676,330.21","788,852.41","942,514.67","1,037,412.82","1,037,412.82","1,336,003.86","1,496,171.16","1,541,209.01","1,541,209.01","1,989,380.56","2,327,824.70","2,771,247.39","3,085,695.48","3,662,371.57","4,173,458.34","4,854,907.06","5,701,805.72","5,751,988.54","6,170,596.44","16,613,998.10","17,482,515.03","17,637,751.71","19,336,224.87","19,814,210.36","20,644,216.65","21,222,825.37","20,982,639.56"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"17,037,421.12","11,931,587.09","3,286,143.66","3,159,648.66","43,081,792.49","43,081,792.49","43,081,792.49","42,683,672.89","43,279,914.00","43,279,914.00","43,079,914.00","48,736,428.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"7,219,666.18","8,519,960.05","10,099,665.20","12,114,412.55","14,371,233.25","28,703,771.33","47,666,172.72","64,215,168.07","67,009,689.27","76,068,770.22","79,524,518.91","86,126,783.44","108,899,163.13","119,786,906.84","122,221,636.11","171,644,483.93","190,508,350.02","207,492,434.70","249,022,658.04","246,846,457.78","360,993,919.08","371,881,922.23","370,141,479.47","388,428,689.32","387,774,821.12","393,879,552.77","391,555,426.21","393,326,327.34","273,008,145.37"
所有者权益(或股东权益)合计,"35,716,107.41","58,162,336.82","100,712,617.81","121,396,646.96","137,674,628.35","501,185,203.98","513,936,944.48","516,141,554.51","536,940,405.28","562,850,812.79","577,523,440.33","582,359,121.37","637,088,621.31","676,854,850.64","686,770,988.26","705,197,151.05","718,815,543.61","709,213,701.00","702,051,891.64","676,742,096.25","658,751,587.36","604,323,081.07","583,016,512.65","571,304,131.38","551,949,527.18","530,533,733.33","544,831,829.22","550,066,715.01","552,016,806.21"
资产总计,"91,665,960.78","96,580,172.96","143,914,768.99","163,216,077.13","183,013,874.44","546,956,104.95","555,941,507.39","567,682,498.96","590,424,038.39","617,045,312.97","629,197,407.53","647,380,241.60","697,751,028.92","738,527,838.89","756,388,149.13","800,098,695.26","810,685,379.05","810,718,975.35","828,175,077.02","798,581,083.06","891,616,558.79","861,857,116.61","864,782,667.05","845,504,290.80","848,035,231.40","920,851,058.66","969,398,732.78","988,311,655.86","941,232,851.86"
负债和所有者(或股东权益)合计,"91,665,960.78","96,580,172.96","143,914,768.99","163,216,077.13","183,013,874.44","546,956,104.95","555,941,507.39","567,682,498.96","590,424,038.39","617,045,312.97","629,197,407.53","647,380,241.60","697,751,028.92","738,527,838.89","756,388,149.13","800,098,695.26","810,685,379.05","810,718,975.35","828,175,077.02","798,581,083.06","891,616,558.79","861,857,116.61","864,782,667.05","845,504,290.80","848,035,231.40","920,851,058.66","969,398,732.78","988,311,655.86","941,232,851.86"
