科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"496,917,760.49","576,900,337.24","911,673,396.39","924,166,615.28","931,646,502.51","973,411,269.29","964,492,319.05","970,546,364.16","967,413,651.20","1,149,734,258.48","1,161,470,892.82","1,217,110,842.75","1,224,309,141.89","1,383,600,395.15","1,399,246,967.66"
递延所得税负债,,,,,,,,,,,,,"777,365.74","27,496,043.52","41,549,336.60"
在建工程,"26,234,629.74","126,232,561.75","30,054,309.78","75,224,785.16","89,017,379.46","107,640,036.42","127,790,821.33","151,403,153.38","205,551,568.06","86,753,767.49","93,824,577.85","134,685,240.69","202,890,379.25","178,389,320.04","179,279,871.04"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"35,791,179.32","49,443,340.40","46,460,622.82","53,968,250.94","55,991,925.70","61,317,541.59","59,508,858.81","60,289,426.99","63,523,286.52","62,579,266.65","63,111,954.07","64,289,186.78","414,468,262.77","462,542,495.33","481,225,898.11"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"792,089,095.83","1,043,470,886.39","1,287,978,356.36","1,149,819,599.82","1,223,386,565.95","1,473,985,525.54","1,603,250,800.16","1,309,986,595.55","1,317,789,260.25","1,557,496,576.74","1,714,926,333.38","1,648,799,210.49","2,056,950,531.93","2,515,276,069.12","2,486,325,805.33"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"162,030,000.00","162,030,000.00","162,030,000.00","162,030,000.00","162,030,000.00","162,030,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,040,000.00","216,042,409.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"109,291,794.07","109,291,794.07","109,291,794.07","109,291,794.07","109,291,794.07","109,291,794.07","595,127,994.07","595,127,994.07","595,127,994.07","595,127,994.07","595,127,994.07","595,127,994.07","595,127,994.07","595,127,994.07","595,211,529.09"
无形资产,"76,922,037.09","74,829,808.40","73,337,729.09","72,303,379.08","90,501,347.37","90,019,443.16","89,245,086.07","88,522,793.44","88,072,411.00","88,092,398.56","99,898,336.67","99,823,353.75","99,241,923.69","103,217,183.92","102,322,932.80"
盈余公积,"23,292,289.86","32,053,335.61","38,903,881.01","38,903,881.01","38,903,881.01","48,585,467.95","48,585,467.95","48,585,467.95","48,585,467.95","55,154,001.86","55,154,001.86","55,154,001.86","55,154,001.86","72,874,600.41","72,874,600.41"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59","1,059,552.59"
未分配利润,"273,895,688.22","395,425,834.72","516,918,814.22","618,538,546.59","644,266,052.31","684,644,323.08","729,651,375.01","734,880,806.43","770,385,105.58","827,146,274.85","881,391,561.96","908,570,878.59","962,669,213.31","1,018,758,667.94","1,107,704,046.76"
长期待摊费用,"10,014,251.01","11,784,849.41","10,446,479.17","10,445,788.62","10,843,782.23","10,872,074.08","13,132,277.05","19,883,942.00","21,126,816.82","20,213,624.95","22,089,474.87","20,256,268.23","22,277,519.02","21,270,538.68","22,948,790.07"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"7,458,689.12","11,385,349.72","12,009,037.73","13,609,686.63","13,619,081.78","11,036,540.03","11,729,568.04","15,482,149.05","19,131,268.01","19,161,849.50","25,839,837.77","19,358,294.67","24,236,556.89","33,287,693.23","36,841,994.97"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"1,960,083.57","8,825,064.50","7,678,646.58","9,125,529.03","11,203,181.79","13,912,850.20","13,991,416.61","9,080,616.24","19,506,994.76","15,777,795.79","107,705,157.82","23,362,676.79","47,501,352.14","38,594,206.52","35,310,958.51"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"620,567,003.61","811,017,523.61","1,046,259,151.33","1,105,935,336.39","1,147,890,827.73","1,207,951,765.77","1,221,441,040.74","1,255,978,570.86","1,321,862,262.44","1,380,793,247.36","1,511,887,830.39","1,595,456,229.47","1,701,316,425.47","1,839,218,890.13","1,889,900,040.05"
所有者权益(或股东权益)合计,"568,509,772.15","698,800,964.40","827,144,489.30","928,764,221.67","954,491,727.39","1,004,551,585.10","1,589,404,837.03","1,594,634,268.45","1,630,138,567.60","1,693,468,270.78","1,747,713,557.89","1,774,892,874.52","1,974,170,048.72","2,047,980,101.90","2,136,986,453.98"
资产总计,"1,360,598,867.98","1,742,271,850.79","2,115,122,845.66","2,078,583,821.49","2,177,878,293.34","2,478,537,110.64","3,192,655,637.19","2,904,620,864.00","2,947,927,827.85","3,250,964,847.52","3,462,639,891.27","3,423,692,085.01","4,031,120,580.65","4,563,256,171.02","4,623,312,259.31"
负债和所有者(或股东权益)合计,"1,360,598,867.98","1,742,271,850.79","2,115,122,845.66","2,078,583,821.49","2,177,878,293.34","2,478,537,110.64","3,192,655,637.19","2,904,620,864.00","2,947,927,827.85","3,250,964,847.52","3,462,639,891.27","3,423,692,085.01","4,031,120,580.65","4,563,256,171.02","4,623,312,259.31"
