科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
实收资本(或股本),"77,600,000.00","77,600,000.00","77,600,000.00","77,600,000.00","104,600,000.00","104,600,000.00","104,600,000.00","104,600,000.00","104,600,000.00","156,900,000.00","156,900,000.00","156,900,000.00","156,900,000.00","156,900,000.00","156,900,000.00","156,900,000.00","156,900,000.00","315,451,200.00","315,586,100.00","315,688,300.00","315,873,660.00","318,563,307.00","318,983,700.00","319,221,700.00","322,703,180.00","323,072,900.00","323,355,400.00","323,541,800.00","323,595,800.00","336,184,800.00","357,955,482.00","357,955,482.00","357,733,482.00","357,733,482.00","357,733,482.00","399,737,270.00","399,737,270.00","399,083,860.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"16,010,877.13","16,010,877.13","16,010,877.13","16,010,877.13","742,921,397.18","742,921,397.18","741,966,197.58","748,051,777.53","748,051,777.53","695,751,777.53","679,283,353.09","678,873,114.65","680,168,787.36","681,788,378.25","626,302,702.99","627,116,352.00","628,204,575.66","481,470,801.76","483,133,719.69","485,621,756.39","487,254,734.75","502,676,555.09","505,447,284.38","506,927,901.89","526,478,623.17","528,539,812.17","529,138,691.22","530,174,143.21","530,474,113.22","628,327,260.65","1,052,373,592.43","1,054,936,763.08","1,054,783,406.29","1,056,432,776.10","1,058,031,042.61","1,724,637,961.61","1,722,276,778.30","1,717,997,627.48"
无形资产,"4,161,072.55","17,847,456.87","24,388,209.63","35,361,063.09","33,536,926.57","31,702,679.88","41,936,347.34","39,893,215.14","37,109,920.85","95,674,475.58","102,400,122.86","96,676,250.02","90,713,800.06","89,447,522.72","173,219,664.61","161,953,035.56","151,671,038.13","141,270,152.51","130,846,615.25","180,231,453.31","167,204,796.02","154,287,732.40","141,288,712.34","213,588,861.69","262,169,986.79","243,399,581.03","224,516,182.74","209,264,507.63","270,674,162.25","251,336,296.56","231,350,840.42","212,410,785.92","285,110,537.19","260,541,141.87","239,051,598.73","218,898,326.69","292,966,493.63","266,393,414.19"
盈余公积,"3,698,142.76","7,893,738.64","7,893,738.64","13,877,856.63","13,877,856.63","13,877,856.63","13,877,856.63","20,083,734.09","20,083,734.09","20,083,734.09","20,083,734.09","26,928,645.24","26,928,645.24","26,928,645.24","26,928,645.24","35,540,891.02","35,540,891.02","35,540,891.02","35,540,891.02","48,357,011.85","48,357,011.85","48,357,011.85","48,357,011.85","52,596,327.59","52,596,327.59","52,596,327.59","52,596,327.59","57,411,458.96","57,411,458.96","57,411,458.96","57,411,458.96","62,108,823.27","62,108,823.27","62,108,823.27","62,108,823.27","69,641,144.99","69,641,144.99","69,641,144.99"
开发支出,"11,748,495.40","8,720,522.18","15,467,864.88","10,561,086.76","24,610,404.96","35,739,013.73","43,489,202.34","67,587,165.30","84,943,405.75","45,472,955.78","67,264,053.26","78,286,444.62","97,694,252.33","118,086,725.34","47,367,551.56","55,511,795.24","70,994,305.54","87,985,197.72","105,157,593.52","68,017,304.42","86,178,704.58","103,535,430.84","124,127,484.78","65,343,223.15","18,057,846.83","36,558,563.18","56,587,186.68","80,871,050.28","21,863,669.51","45,003,279.63","69,478,053.50","95,393,515.23","21,674,900.62","44,416,843.38","70,544,025.46","95,660,153.66","25,152,351.82","50,030,627.60"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,270,149.97","1,809,297.37","2,634,017.80","2,634,017.80",
商誉,,,,,,,"27,470,629.76","27,673,109.50","27,673,109.50","29,151,429.27","29,151,429.27","29,151,429.28","29,151,429.28","31,915,474.00","31,915,474.00","36,189,482.29","36,189,482.29","36,189,482.29","36,189,482.29","35,169,464.38","35,169,464.38","35,169,464.38","35,169,464.38","35,169,464.38","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","42,234,395.52","653,999,913.24","653,999,913.24","653,999,913.24"
未分配利润,"33,283,284.83","71,043,647.77","99,517,213.88","110,715,630.51","114,060,993.86","95,101,866.76","115,630,460.85","135,317,140.03","138,812,156.65","120,495,624.44","142,186,844.51","178,344,328.01","181,965,806.83","151,675,704.44","177,697,229.46","222,392,486.76","226,421,251.73","201,846,498.70","209,677,529.89","300,376,760.86","304,108,148.64","292,725,622.64","295,360,941.33","346,290,845.61","322,319,579.15","337,151,553.42","352,308,267.26","398,141,421.00","386,378,405.06","394,450,903.00","415,745,935.20","501,876,949.04","503,142,379.17","500,559,548.59","522,425,554.54","637,749,133.72","642,871,305.94","660,122,180.90"
长期待摊费用,"587,500.00","1,718,849.61","1,805,674.72","1,695,796.88","1,607,337.56","2,288,550.82","2,196,605.65","2,030,154.78","3,470,234.14","3,804,491.93","3,526,501.95","2,362,304.95","2,118,419.01","2,298,848.72","2,380,113.28","2,335,965.08","3,095,132.79","2,818,571.89","2,544,374.71","2,334,359.23","2,061,439.14","1,888,075.23","1,668,878.50","2,518,057.56","2,968,488.89","4,241,022.31","4,347,096.93","1,566,991.22","1,444,974.65","1,327,124.63","1,652,501.06","1,633,441.12","1,650,691.33","2,662,905.12","6,003,299.23","7,564,687.11","8,376,639.51","7,795,414.92"
少数股东权益,,,"842,791.90","561,664.93","213,360.72","-139,603.90","9,018,871.78","10,246,917.75","10,200,214.18","14,348,715.01","13,352,522.12","18,348,090.58","17,957,844.70","30,988,160.39","15,548,026.95","19,678,943.39","20,569,684.07","24,827,008.47","25,000,085.91","28,619,238.81","29,936,128.68","29,933,102.14","34,907,164.80","34,973,206.43","36,406,137.44","38,956,902.60","41,029,916.14","46,944,429.51","49,716,577.26","48,449,759.82","51,425,826.04","59,881,621.80","61,862,592.18","69,119,543.24","74,919,843.34","84,206,940.44","85,087,621.78","94,321,553.50"
递延所得税资产,"313,626.90","519,854.76","848,619.05","1,939,267.61","1,917,156.43","1,651,551.50","1,815,817.92","1,304,814.70","2,199,099.59","2,620,393.86","3,176,846.44","4,182,380.87","4,405,733.38","4,850,577.84","5,572,290.65","4,570,627.94","7,367,684.20","8,209,786.11","9,033,891.23","7,634,982.29","8,220,651.29","8,833,145.92","9,339,183.67","9,946,631.72","15,901,600.22","16,780,329.52","17,668,571.27","20,138,162.25","20,461,437.16","21,843,704.53","28,972,929.56","35,047,227.73","34,167,079.02","38,315,736.83","40,709,402.52","43,668,694.56","43,662,600.30","44,422,201.80"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,879,988.37","114,879,988.37","119,322,290.02","181,413,693.83","82,019,346.91","82,476,145.73","80,199,794.38"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"27,474,415.25","39,600,926.37","59,302,728.76","67,725,588.12","80,399,385.52","155,491,763.11","195,063,620.37","219,754,828.76","263,127,400.42","284,842,266.75","335,472,908.49","356,837,183.67","391,322,714.62","434,155,761.79","471,844,975.84","492,719,538.00","515,844,176.38","545,518,880.37","568,077,625.62","603,086,682.20","633,783,749.69","662,281,853.46","682,305,035.33","705,976,870.40","729,041,456.19","740,363,143.38","765,985,919.04","794,687,130.99","803,446,891.60","810,166,901.96","804,773,112.22","943,675,097.74","941,153,625.75","951,039,806.93","1,030,486,585.08","1,630,172,452.55","1,654,050,545.95","1,663,884,233.84"
所有者权益(或股东权益)合计,"130,592,304.72","172,548,263.54","201,864,621.55","218,766,029.20","975,673,608.39","956,361,516.67","985,093,386.84","1,018,299,569.40","1,021,747,882.45","1,007,579,851.07","1,011,806,453.81","1,059,394,178.48","1,063,921,084.13","1,048,280,888.32","1,003,376,604.64","1,061,628,673.17","1,067,636,402.48","1,059,136,399.95","1,068,938,326.51","1,178,663,067.91","1,185,529,683.92","1,192,255,598.72","1,203,056,102.36","1,260,009,981.52","1,260,503,847.35","1,280,317,495.78","1,298,428,602.21","1,356,213,252.68","1,347,576,354.50","1,464,824,182.43","1,934,912,294.63","2,036,759,639.19","2,039,630,682.91","2,044,684,023.23","2,073,409,448.39","2,913,338,432.96","2,916,980,103.21","2,941,166,366.87"
资产总计,"180,804,373.76","197,412,130.66","246,374,567.59","256,589,226.14","990,239,550.50","973,250,358.70","1,000,203,736.44","1,044,617,516.17","1,038,513,561.87","1,030,482,888.54","1,028,274,933.10","1,102,226,898.10","1,104,614,678.66","1,174,479,433.94","1,139,766,321.34","1,250,111,370.59","1,264,521,242.04","1,353,334,736.63","1,391,277,175.87","1,576,229,608.94","1,608,233,127.47","1,758,529,528.31","1,783,557,906.30","1,907,433,920.71","1,832,498,260.42","1,973,239,429.02","2,192,939,317.83","2,417,278,485.05","2,421,811,398.24","2,695,399,848.75","3,039,030,631.41","3,182,734,894.63","3,140,243,269.12","3,164,923,850.24","3,118,523,878.48","4,095,014,277.32","3,936,230,973.66","4,155,933,700.30"
负债和所有者(或股东权益)合计,"180,804,373.76","197,412,130.66","246,374,567.59","256,589,226.14","990,239,550.50","973,250,358.70","1,000,203,736.44","1,044,617,516.17","1,038,513,561.87","1,030,482,888.54","1,028,274,933.10","1,102,226,898.10","1,104,614,678.66","1,174,479,433.94","1,139,766,321.34","1,250,111,370.59","1,264,521,242.04","1,353,334,736.63","1,391,277,175.87","1,576,229,608.94","1,608,233,127.47","1,758,529,528.31","1,783,557,906.30","1,907,433,920.71","1,832,498,260.42","1,973,239,429.02","2,192,939,317.83","2,417,278,485.05","2,421,811,398.24","2,695,399,848.75","3,039,030,631.41","3,182,734,894.63","3,140,243,269.12","3,164,923,850.24","3,118,523,878.48","4,095,014,277.32","3,936,230,973.66","4,155,933,700.30"
