科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
资本公积,"67,199,049.10","67,199,049.10","67,199,049.10","67,199,049.10","462,054,718.96","462,054,718.96","462,054,718.96","462,054,718.96","462,054,718.96","462,054,718.96","462,054,718.96","462,402,183.89","478,979,143.77","480,021,538.56","477,589,284.05","477,589,284.05"
无形资产,"7,827,044.37","8,346,750.10","7,986,266.56","7,794,199.28","7,670,859.62","7,501,359.01","7,269,832.22","6,960,549.33","6,866,836.75","6,761,252.36","6,987,690.67","7,642,639.16","7,717,173.26","56,572,284.21","55,081,621.45","53,348,651.11"
盈余公积,"31,948,433.16","43,512,070.08","50,524,377.87","50,524,377.87","50,524,377.87","50,524,377.87","56,215,191.83","56,092,252.92","56,215,191.83","56,215,191.83","62,472,021.34","62,472,021.34","62,472,021.34","62,472,021.34","62,547,809.07","62,547,809.07"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,"17,419,632.09","17,419,632.09","18,081,215.09","18,081,215.09"
商誉,,,,,,,,,,,,,,,,
未分配利润,"220,621,278.17","264,532,718.67","360,341,254.45","393,961,268.02","414,024,474.49","415,940,639.82","435,140,664.97","473,690,556.29","422,336,884.60","399,555,433.28","390,541,632.82","426,764,801.59","371,368,148.93","340,705,682.55","271,578,245.68","291,633,705.65"
长期待摊费用,"5,298,406.73","6,807,980.96","5,191,534.53","4,990,201.45","7,196,404.95","8,046,216.44","8,609,757.82","3,031,032.25","3,133,903.05","2,520,647.88","2,820,253.04","2,698,915.68","2,709,183.78","3,368,798.85","4,856,851.46","6,339,617.41"
少数股东权益,"15,510,976.66","14,737,737.36","18,091,249.02","17,430,742.87","15,298,832.27","15,684,179.04","14,628,099.75","14,408,929.73","13,207,804.06","13,340,741.80","11,550,484.67","11,289,741.96","10,279,597.86","9,937,305.34","6,562,958.58","5,804,517.66"
递延所得税资产,"25,718,206.32","27,659,074.12","45,992,533.71","47,327,686.55","43,481,022.41","57,389,272.01","55,113,789.62","55,643,363.25","57,417,483.13","65,336,398.95","64,892,384.05","60,449,695.69","60,073,186.34","69,032,929.05","36,084,444.53","32,330,055.05"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"270,857.28","20,120,724.34","20,120,724.34","20,120,724.34","21,275,847.81","25,150,905.43","25,150,905.43","25,150,905.43","25,807,928.90","30,181,086.52","30,181,086.52",,"13,200.00",
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"210,388,900.86","201,201,736.44","209,183,354.85","226,509,610.20","221,392,379.56","234,105,301.09","230,919,656.72","237,749,975.78","234,264,133.20","235,894,662.47","229,443,566.23","223,912,073.05","220,465,904.05","259,724,667.45","224,155,422.46","216,758,336.65"
所有者权益(或股东权益)合计,"498,123,305.08","552,802,519.80","658,993,957.67","691,955,427.46","1,159,107,754.73","1,161,402,036.98","1,185,252,097.00","1,223,454,184.53","1,171,015,028.87","1,148,373,120.27","1,143,821,789.92","1,180,141,495.58","1,125,436,175.01","1,095,463,418.61","1,019,939,107.94","1,039,251,693.36"
资产总计,"1,419,902,250.96","1,256,357,070.06","1,227,259,809.87","1,224,807,871.81","1,677,696,328.23","1,437,942,783.84","1,488,710,512.30","1,434,520,420.31","1,392,114,368.79","1,405,504,482.10","1,437,751,945.99","1,447,602,921.08","1,354,725,292.00","1,393,011,631.86","1,317,716,727.01","1,242,170,541.19"
负债和所有者(或股东权益)合计,"1,419,902,250.96","1,256,357,070.06","1,227,259,809.87","1,224,807,871.81","1,677,696,328.23","1,437,942,783.84","1,488,710,512.30","1,434,520,420.31","1,392,114,368.79","1,405,504,482.10","1,437,751,945.99","1,447,602,921.08","1,354,725,292.00","1,393,011,631.86","1,317,716,727.01","1,242,170,541.19"
