科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,744,997.97","7,078,704.21","7,011,844.35","2,261,860.48","3,902,692.05","5,667,766.25","-259,021.66","-1,404,972.43","-4,397,252.35","-6,229,810.35","-3,680,803.65","-5,364,475.41","-5,627,701.75","-5,229,613.52","344,196.39","2,424,227.80","3,008,404.65","5,783,227.33","2,479,597.47","5,799,942.64","12,599,451.64","24,617,707.92","15,551,206.22","33,642,163.87","54,273,892.35","79,031,872.72","23,977,081.45","49,560,321.25","76,195,055.61","97,929,746.87","24,667,940.25","56,799,399.31","97,171,115.43","117,696,497.02","30,315,221.86","72,471,129.82","113,348,408.82","155,271,452.69","33,596,713.97"
三、利润总额,"32,612,547.22","28,738,389.16","44,265,503.22","15,312,993.41","26,855,868.28","58,730,952.53","1,088,818.73","8,882,943.82","31,108,189.67","94,129,196.14","1,600,235.28","13,764,193.21","43,269,477.91","125,756,006.19","705,867.42","17,054,320.08","48,599,318.19","143,947,214.15","2,102,044.47","22,707,986.15","69,893,270.24","224,022,684.64","1,544,711.89","28,461,381.35","84,098,438.09","274,257,596.62","3,203,959.46","33,388,470.83","96,821,660.76","269,850,254.85","3,467,108.26","45,003,826.60","114,096,803.99","367,095,900.63","4,642,340.14","78,553,900.83","166,809,105.14","256,570,275.92","25,423,578.58"
资产减值损失,"117,487.92","973,034.21","-105,200.56","347,069.32","297,413.17","1,476,133.30","931,156.58","1,879,731.93","2,779,771.89","2,985,615.91","3,341,825.61","3,497,393.65","4,701,071.04","1,760,979.36","2,689,182.04","3,864,965.62","7,362,443.46","5,004,148.27","4,972,657.62","6,306,691.20","10,431,173.44","18,605,670.05","1,556,938.36","5,065,121.77","7,706,048.97","20,767,845.06","6,316,481.74","8,953,767.47","13,361,573.00","24,867,135.19","5,687,411.60","10,943,003.39","19,085,098.77","75,081,156.09","11,043,461.42","19,137,852.70","25,872,874.10","75,842,932.12","11,560,529.38"
减:所得税,"2,608,858.55","3,353,578.39","4,331,555.02","2,822,698.53","4,746,539.94","5,995,138.83","349,254.92","1,230,473.65","4,950,620.28","13,095,822.74","897,660.55","3,825,790.19","9,433,667.77","20,373,978.52","102,353.41","3,451,039.11","3,614,822.28","6,811,235.56","1,544,101.76","4,406,138.20","8,979,631.98","25,024,461.72","1,299,676.53","7,074,232.01","16,651,493.12","44,834,564.81","2,943,996.85","6,242,313.15","17,087,770.20","27,790,851.03","2,644,136.72","12,683,657.53","16,787,120.51","42,425,235.95","3,666,050.65","6,606,642.48","24,157,513.32","31,325,625.44","10,262,684.01"
加:公允价值变动净收益,,,,,,"17,708.19",,,,"5,576.53",,"17,322.60","23,691.11","44,800.95",,"46,280.04","69,656.25","63,378.62","-5,308.11","14,215.68","23,186.83","47,693.70","8,891.77","8,247.89","-20,679.05","-21,648.27","25,900.65","-16,307.22","9,466.47","64,639.76","26,250.67","20,702.35","38,503.82","-26,410.29","-9,183.59","7,229.33","-144,772.40","167,949.81","-33,964.81"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"161,399.11","1,170,799.34","315,185.79","15,836.29","315,836.29","468,450.80",,,,"558,225.38",,"-71,399.66","-36,822.99","-58,291.65",,"-723,591.25","-926,452.79","-238,039.74","-57,534.48","291,940.56","5,443,563.67","5,237,623.15","207,966.73","-204,026.06","-49,330.90","2,015,934.68","893,014.27","11,572,439.09","25,023,072.44","26,412,016.65","200,856.11","-624,649.35","-429,947.05","54,685,183.49","-724,575.99","40,260,320.40","39,978,980.34","55,321,388.93","8,419,922.93"
四、净利润,"30,003,688.67","25,384,810.77","39,933,948.20","12,490,294.88","22,109,328.34","52,735,813.70","739,563.81","7,652,470.17","26,157,569.39","81,033,373.40","702,574.73","9,938,403.02","33,835,810.14","105,382,027.67","603,514.01","13,603,280.97","44,984,495.91","137,135,978.59","557,942.71","18,301,847.95","60,913,638.26","198,998,222.92","245,035.36","21,387,149.34","67,446,944.97","229,423,031.81","259,962.61","27,146,157.68","79,733,890.56","242,059,403.82","822,971.54","32,320,169.07","97,309,683.48","324,670,664.68","976,289.49","71,947,258.35","142,651,591.82","225,244,650.48","15,160,894.57"
其中:对联营企业和合营企业的投资权益,"-407,106.07","20,799.34","28,385.79","15,836.29","15,836.29","168,450.80",,,,"258,225.38",,"-71,399.66","-36,822.99","-358,291.65",,"-723,591.25","-926,452.79","-238,039.74","-57,534.48","290,877.77","442,500.88","236,560.36","154,927.96","-428,073.73","-367,479.06","1,165,921.63","358,886.35","11,102,663.41","24,341,542.50","25,147,179.65","119,973.16","-998,676.40","-1,695,094.22","53,393,449.44","-1,246,171.53","-2,486,020.83","-4,530,008.89","-2,920,676.82","-1,820,339.15"
归属于母公司所有者的净利润,"30,055,628.27","25,384,810.77","39,933,948.20","12,560,046.80","22,179,080.26","53,167,734.77","867,959.83","7,970,293.38","26,663,665.06","81,815,033.64","1,089,271.54","11,260,064.34","37,611,368.62","111,436,631.79","1,605,560.71","15,735,992.41","49,235,664.86","146,713,211.97","2,674,989.66","21,100,169.82","64,626,444.30","189,928,919.36","3,953,777.63","27,217,085.91","75,509,807.98","230,820,458.65","4,967,448.38","32,035,586.68","87,528,307.48","238,273,171.08","4,403,088.11","38,286,902.39","111,245,550.58","326,506,950.26","4,907,737.20","77,197,289.98","151,996,687.54","231,999,258.41","18,017,292.13"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-51,939.60",,,"-69,751.92","-69,751.92","-431,921.07","-128,396.02","-317,823.21","-506,095.67","-781,660.24","-386,696.81","-1,321,661.32","-3,775,558.48","-6,054,604.12","-1,002,046.70","-2,132,711.44","-4,251,168.95","-9,577,233.38","-2,117,046.95","-2,798,321.87","-3,712,806.04","9,069,303.56","-3,708,742.27","-5,829,936.57","-8,062,863.01","-1,397,426.84","-4,707,485.77","-4,889,429.00","-7,794,416.92","3,786,232.74","-3,580,116.57","-5,966,733.32","-13,935,867.10","-1,836,285.58","-3,931,447.71","-5,250,031.63","-9,345,095.72","-6,754,607.93","-2,856,397.56"
