科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"109,241,675.80","143,475,973.62","197,337,949.15","108,668,332.72","174,985,894.95","243,204,688.15","65,791,595.20","125,214,907.69","189,349,853.36","276,489,729.61","78,370,682.59","159,418,826.05","245,403,018.60","343,879,500.58","107,902,234.37","201,145,986.59","301,408,810.46","447,207,994.17","110,723,284.02","214,742,644.03","329,143,771.76","489,329,946.20","138,854,954.52","263,977,231.17","379,075,041.49","534,542,657.94","97,782,541.18","249,568,148.71","367,891,741.56","534,848,949.87","115,117,877.16","245,504,136.35","407,553,289.80","638,758,643.71","174,887,881.95","331,485,183.41","495,216,071.55","710,172,884.82","173,852,619.38"
取得借款收到的现金,"146,000,000.00","1,366,500,000.00","175,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","58,170,000.00","208,170,000.00","1,357,580,000.00","1,706,970,000.00","500,000,000.00","900,000,000.00","919,390,000.00","919,390,000.00","125,000,000.00","641,950,000.00","906,950,000.00","1,156,950,000.00","289,232,901.04","529,837,496.00","1,064,315,431.50","1,139,615,428.50","345,084,571.50","345,084,571.50","345,084,571.50","345,084,571.50",,,,,,,"165,121,619.65","281,000,000.00","300,000,000.00","972,659,524.58","1,673,422,326.44","2,631,977,609.57","1,324,055,694.15"
支付的各项税费,"119,636,868.33","204,393,801.40","220,879,385.92","139,067,017.24","201,791,396.39","231,160,591.92","92,978,729.22","188,164,663.26","209,091,752.67","259,947,506.43","160,123,883.89","257,823,928.21","333,673,926.24","405,473,626.53","84,190,483.08","193,699,741.93","257,869,855.54","286,381,855.92","102,529,152.84","237,292,063.05","297,974,569.39","338,722,664.28","147,933,004.24","355,810,774.81","401,134,664.85","455,199,395.11","199,005,724.63","367,222,244.53","460,279,089.84","516,285,017.71","168,363,646.78","237,569,232.48","329,726,177.17","456,001,218.69","120,883,532.30","346,200,872.88","428,754,209.38","456,153,349.83","129,421,838.98"
收到其他与筹资活动有关的现金,,"22,174,524.17",,,,"7,768,663.40",,,,,,,,,,,,,"300,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","1,000,000,000.00","1,300,000,000.00","1,300,000,000.00","2,000,000,000.00",,,,"100,000,000.00",,,,,
支付其他与经营活动有关的现金,"552,421,752.11","842,359,736.03","558,142,108.22","304,433,654.28","455,190,609.61","601,449,321.07","125,268,765.90","419,427,714.20","549,829,729.22","576,003,706.97","110,160,533.52","221,715,338.68","498,688,370.59","784,428,454.49","354,994,442.53","988,085,479.38","1,970,081,377.99","2,885,225,738.32","774,095,273.73","1,311,641,216.06","2,117,995,599.13","2,439,574,242.53","298,604,401.72","701,113,506.75","907,999,867.24","1,046,409,270.97","94,777,910.42","375,419,684.55","489,450,834.31","410,150,878.77","128,392,833.05","234,610,381.46","348,963,609.33","986,150,651.77","297,089,850.21","716,627,046.99","972,747,276.49","1,231,930,531.19","212,358,487.35"
筹资活动现金流入小计,"318,960,971.55","1,561,021,196.17","175,000,000.00","1,652,550,000.00","1,656,200,000.00","1,664,028,663.40","58,170,000.00","208,170,000.00","2,430,606,859.69","2,779,996,859.69","504,000,000.00","904,000,000.00","923,390,000.00","923,390,000.00","140,000,000.00","656,950,000.00","921,950,000.00","1,192,566,000.00","589,232,901.04","1,329,837,496.00","1,864,315,431.50","1,950,415,428.50","745,884,571.50","3,426,849,375.36","3,427,613,903.66","3,427,613,903.66","1,000,000,000.00","1,300,000,000.00","1,300,000,000.00","3,167,068,876.69",,,"165,121,619.65","441,000,000.00","300,000,000.00","972,659,524.58","1,673,422,326.44","2,631,977,609.57","1,324,055,694.15"
经营活动现金流出小计,"1,297,151,469.11","1,616,459,092.03","2,110,656,036.30","1,265,114,346.52","1,804,640,556.71","2,367,224,488.52","616,011,283.29","1,460,754,182.32","2,159,902,033.14","2,854,124,525.16","886,500,338.93","1,816,680,872.03","2,837,149,908.06","3,525,897,501.39","1,106,454,158.14","2,736,366,146.04","4,334,417,526.10","6,407,999,445.76","1,634,211,417.75","3,334,763,527.05","5,236,001,896.87","6,727,534,309.15","1,072,289,056.84","2,582,136,674.77","3,514,185,702.82","4,872,783,146.49","1,192,500,725.26","2,834,893,748.18","4,295,465,995.78","4,658,418,763.00","1,083,883,547.91","1,918,078,501.68","3,089,140,942.38","6,100,095,252.91","2,035,501,504.35","5,199,697,275.30","7,759,964,181.35","12,004,645,155.40","2,606,978,369.46"
偿还债务支付的现金,"51,400,000.00","81,600,000.00","205,100,000.00","66,575,000.00","768,500,000.00","905,800,000.00","65,100,000.00","68,000,000.00","170,900,000.00","288,800,000.00","671,730,000.00","718,300,000.00","721,200,000.00","739,100,000.00","125,400,000.00","522,200,000.00","525,100,000.00","733,000,000.00","285,400,000.00","463,000,000.00","874,900,000.00","1,131,510,000.00","275,400,000.00","974,535,769.00","1,811,890,000.00","2,028,680,000.00","762,500,000.00","762,500,000.00","762,500,000.00","808,500,000.00",,,"92,469,149.22","71,919,000.00","45,000,000.00","726,524,471.96","1,379,640,177.54","2,127,466,160.87","1,051,596,109.59"
经营活动产生的现金流量净额,"149,246,167.03","191,450,812.16","447,821,087.57","343,547,777.10","552,666,320.17","695,360,699.37","173,289,206.94","280,476,863.42","490,955,316.52","594,669,812.20","196,658,037.56","531,341,187.69","710,290,376.10","1,134,130,606.94","119,832,681.27","277,109,592.84","681,827,876.58","1,018,784,893.94","100,942,252.24","327,347,547.18","518,956,634.58","1,306,499,289.06","265,622,251.55","316,249,900.36","866,498,905.31","1,084,798,501.66","171,141,463.40","145,577,359.33","1,020,806,791.27","1,522,692,831.60","397,546,336.14","751,037,719.63","1,242,368,999.70","1,594,998,319.60","264,327,044.74","841,399,584.91","1,381,565,778.01","1,701,029,406.41","72,842,234.60"
分配股利、利润或偿还利息支付的现金,"62,020,190.22","240,520,396.29","185,815,173.14","257,134,559.15","270,156,827.41","279,502,452.76","9,384,419.87","155,072,016.72","231,140,807.45","275,313,893.33","45,847,735.38","183,193,458.33","248,162,713.22","296,502,583.13","47,261,880.67","197,895,095.81","247,782,735.35","318,565,387.33","67,086,948.53","221,846,766.94","278,445,158.53","371,393,298.39","51,777,501.82","119,763,771.55","377,237,815.74","407,275,818.08","38,903,303.34","402,962,073.52","416,113,457.92","455,158,477.95","18,910,447.25","499,260,719.69","530,890,895.36","545,438,926.75","14,748,976.66","406,122,409.30","424,978,487.07","445,691,826.18","16,442,466.41"
收回投资收到的现金,,"4,668,000.00","25,000.00",,"27,000.00","27,000.00",,,,"1,077,807.48","35,000.00","35,000.00","35,000.00","35,000.00",,,,,,,,,,,,,,,,"34,000,000.00",,,"11,078,255.69",,"21,400,000.00","127,644,020.00","142,644,020.00","500,576,020.00","14,000,000.00"
支付其他与筹资活动有关的现金,"67,000.00",,,,"7,933,555.00","4,856,400.00",,,,,,,,6.93,,,,,"3,000,000.00","8,860,662.50","15,764,625.00","65,356,470.83","49,511,845.83","773,696,563.55","773,696,563.55","773,696,563.55","400,000,000.00","400,000,000.00","400,000,000.00","1,400,000,000.00","301,200,000.00","301,200,000.00","1,001,200,000.00","1,123,809,342.96","5,652,335.74","11,304,671.48","16,957,007.22","22,609,342.96","5,652,335.74"
取得投资收益收到的现金,"2,171,491.46","642,358.28","2,163,638.58","7,569,669.64","7,569,669.64","7,569,669.64",,,,"10,200,000.00",,"859,025.95","859,025.95","11,059,025.95",,,,"30,638,582.98",,"17,412,469.36","19,810,587.36","40,210,584.36",,"39,876,001.43","39,876,001.43","41,908,670.37",,"30,968,200.00","30,968,200.00","37,139,249.79",,"13,086,692.00","60,805,538.40","155,292,970.68",,"97,351,452.75","103,938,952.75","201,015,457.04",
筹资活动现金流出小计,"113,487,190.22","322,120,396.29","390,915,173.14","323,709,559.15","1,046,590,382.41","1,190,158,852.76","74,484,419.87","223,072,016.72","402,040,807.45","564,113,893.33","717,577,735.38","901,493,458.33","969,362,713.22","1,035,602,590.06","172,661,880.67","720,095,095.81","772,882,735.35","1,051,565,387.33","355,486,948.53","693,707,429.44","1,169,109,783.53","1,568,259,769.22","376,689,347.65","1,867,996,104.10","2,962,824,379.29","3,209,652,381.63","1,201,403,303.34","1,565,462,073.52","1,578,613,457.92","2,663,658,477.95","320,110,447.25","800,460,719.69","1,624,560,044.58","1,741,167,269.71","65,401,312.40","1,143,951,552.74","1,821,575,671.83","2,595,767,330.01","1,073,690,911.74"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,556,231.36","194,743,258.44","9,490,759.00","-4,077.67","-9,033.01","272,966.99",,"26,789,424.35","28,542,662.08","28,542,662.08",,"209,000.00","389,906.79","487,772.81",,"571,874.66","614,574.66","992,672.48","236,680.00","236,680.00","404,554.00","1,286,284.00","24,285.00","24,285.00","67,986.00","86,306.00",,,"196,620.00","199,060.25",,,"2,100.00","2,500.00","124,690.00","136,790.00","175,510.00","180,920.96","2,245.00"
筹资活动产生的现金流量净额,"205,473,781.33","1,238,900,799.88","-215,915,173.14","1,328,840,440.85","609,609,617.59","473,869,810.64","-16,314,419.87","-14,902,016.72","2,028,566,052.24","2,215,882,966.36","-213,577,735.38","2,506,541.67","-45,972,713.22","-112,212,590.06","-32,661,880.67","-63,145,095.81","149,067,264.65","141,000,612.67","233,745,952.51","636,130,066.56","695,205,647.97","382,155,659.28","369,195,223.85","1,558,853,271.26","464,789,524.37","217,961,522.03","-201,403,303.34","-265,462,073.52","-278,613,457.92","503,410,398.74","-320,110,447.25","-800,460,719.69","-1,459,438,424.93","-1,300,167,269.71","234,598,687.60","-171,292,028.16","-148,153,345.39","36,210,279.56","250,364,782.41"
处置子公司及其他营业单位收到的现金净额,,"29,952,960.00",,,,,,"1,070,807.48","1,070,807.48",,,,,,,,,,,,,,,"-586,174.83","-586,174.83","-586,174.83",,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,490.18","2,060.80",29.87,-588.93,"-1,940.60","-3,343.22",-456.86,"9,512.51","8,201.52","-4,993.69",153.14,"2,787.15","3,148.10",265.04,"-9,226.76","-15,254.31","-16,462.12","-86,651.70","-34,252.69","8,881.04","15,723.34","29,424.05","-2,284.54","4,740.13","53,589.42","56,571.52",-40.91,"2,725.05","3,121.80","73,000.70","-6,717.42","-54,780.75","-151,735.14","-1,116,370.05","-2,285,314.19","896,943.51","5,361,072.32","4,369,854.73","-7,763,894.03"
收到其他与投资活动有关的现金,"13,527,827.32","22,463,083.16","30,000,000.00",,900.00,"3,280,900.00","627,483.44","1,447,464.28","10,267,041.97","4,893,871.88",,,,,,,,,,,,,,"237,496,950.00","237,496,950.00","237,496,950.00",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"18,255,550.14","252,469,659.88","41,679,397.58","7,565,591.97","7,588,536.63","11,150,536.63","627,483.44","29,307,696.11","39,880,511.53","44,714,341.44","35,000.00","1,103,025.95","1,283,932.74","11,581,798.76",,"571,874.66","614,574.66","31,631,255.46","236,680.00","17,649,149.36","20,215,141.36","41,496,868.36","24,285.00","276,811,061.60","276,854,762.60","278,905,751.54",,"30,968,200.00","31,164,820.00","71,338,310.04",,"13,086,692.00","71,885,894.09","155,295,470.68","21,524,690.00","225,132,262.75","246,758,482.75","701,772,398.00","14,002,245.00"
五、现金及现金等价物净增加额,"44,612,339.52","14,801,451.16","-125,223,624.43","1,569,235,784.48","898,186,188.05","645,203,912.38","8,602,650.72","-40,436,831.88","317,086,633.29","413,042,138.26","-162,780,069.60","-94,517,976.59","-177,406,166.16","-13,131,032.83","-203,924,817.98","-265,202,600.23","80,274,596.73","50,754,609.84","-277,927,449.48","72,945,399.15","-357,313,263.91","-142,253,565.21","176,273,335.83","1,576,169,335.42","987,913,927.59","850,871,003.96","-98,406,592.67","-228,430,756.06","627,431,132.20","1,793,201,268.49","-995,009,026.60","-1,241,820,784.19","-1,470,499,250.95","-1,447,357,555.07","25,273,431.33","-187,812,949.33","38,837,531.07","786,087,799.92","-189,483,727.51"
购建固定资产、无形资产和其他长期资产支付的现金,"296,898,426.15","1,568,991,008.22","355,807,129.51","110,717,436.51","240,473,326.29","503,914,784.01","148,999,162.93","238,637,173.76","1,590,586,585.08","1,785,320,054.61","145,389,442.08","628,965,436.21","842,504,827.04","1,016,098,507.67","256,258,169.86","444,895,495.65","716,390,435.08","1,004,365,912.57","456,050,357.54","689,382,520.99","1,372,898,687.16","1,653,627,081.96","458,566,140.03","562,749,637.93","591,229,454.11","684,999,822.56","68,144,711.82","139,516,966.92","145,930,142.95","304,313,272.59","253,942,007.49","366,933,504.80","470,589,538.40","878,073,790.01","490,891,676.82","686,017,592.34","1,008,661,087.80","1,168,771,185.56","226,309,297.27"
期初现金及现金等价物余额,"285,607,136.46","330,219,475.98","345,020,927.14","219,797,302.71","219,797,302.71","219,797,302.71","865,001,215.09","865,001,215.09","1,025,046,466.62","1,025,046,466.62","1,438,088,604.88","1,438,088,604.88","1,438,088,604.88","1,438,088,604.88","1,424,957,572.05","1,424,957,572.05","1,424,957,572.05","1,424,957,572.05","1,475,712,181.89","1,475,712,181.89","1,475,712,181.89","1,475,712,181.89","1,333,458,616.68","1,333,458,616.68","1,333,466,172.43","1,333,458,616.68","2,184,329,620.64","2,184,329,620.64","2,184,329,620.64","2,184,329,620.64","3,977,530,889.13","3,977,530,889.13","3,977,530,889.13","4,140,102,457.34","2,692,744,902.27","2,692,744,902.27","2,692,744,902.27","2,692,744,902.27","3,478,832,702.19"
投资支付的现金,"4,715,444.91","94,593,640.61","13,001,836.80",,"30,450,000.00","30,450,000.00",,"96,470,000.00","647,225,780.00","101,633,070.00",,,,,,,,"96,097,024.00","156,767,724.00","218,807,724.00","218,807,724.00","218,807,724.00",,"13,000,000.00","13,000,000.00","13,000,000.00",,,,,"818,496,190.58","838,496,190.58","854,574,446.27","893,403,715.58","2,000,000.00","397,932,120.00","438,033,368.82","488,522,953.22","292,619,798.22"
期末现金及现金等价物余额,"330,219,475.98","345,020,927.14","219,797,302.71","1,789,033,087.19","1,117,983,490.76","865,001,215.09","873,603,865.81","824,564,383.21","1,342,133,099.91","1,438,088,604.88","1,275,308,535.28","1,343,570,628.29","1,260,682,438.72","1,424,957,572.05","1,221,032,754.07","1,159,754,971.82","1,505,232,168.78","1,475,712,181.89","1,197,784,732.41","1,548,657,581.04","1,118,398,917.98","1,333,458,616.68","1,509,731,952.51","2,909,627,952.10","2,321,380,100.02","2,184,329,620.64","2,085,923,027.97","1,955,898,864.58","2,811,760,752.84","3,977,530,889.13","2,982,521,862.53","2,735,710,104.94","2,507,031,638.18","2,692,744,902.27","2,718,018,333.60","2,504,931,952.94","2,731,582,433.34","3,478,832,702.19","3,289,348,974.68"
