科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"5,556,862.15","6,869,115.84","2,389,594.30","4,123,070.68","6,306,459.72","1,424,639.68","668,194.49","12,039.17","1,352,894.56","433,514.60","4,024,507.29","10,163,311.07","15,320,461.83","8,338,144.30","18,278,230.57","25,687,195.08","35,696,782.71","-305,964.80","2,393,585.92","7,728,896.31","20,662,818.74","8,033,258.41","13,661,235.93","20,117,919.57","31,191,750.40","6,728,571.96","13,186,507.51","16,035,736.27","26,475,099.95","10,293,268.45","19,376,388.28","28,010,496.84","42,846,024.17","11,480,094.54","25,791,762.66","46,929,444.01","62,622,379.58","16,318,272.10"
三、利润总额,"63,839,298.48","70,572,428.20","50,514,367.32","71,633,636.93","106,189,611.82","32,681,802.68","65,030,701.32","96,957,006.55","128,783,952.38","37,352,432.23","78,064,612.89","119,546,445.16","157,600,228.40","32,249,130.02","55,767,676.63","75,137,530.26","84,338,081.82","50,265,523.81","74,261,659.75","91,868,616.33","93,633,885.88","30,599,021.64","49,760,286.52","60,275,170.08","67,099,111.22","10,644,895.62","21,749,577.62","29,807,494.08","41,985,875.81","32,579,314.17","51,484,049.37","71,399,271.53","98,357,890.99","48,149,784.10","72,178,781.38","100,838,776.61","113,834,903.67","44,015,559.84"
资产减值损失,"-4,388,737.88","1,642,319.64","-1,919,497.18","-1,919,497.18","-2,203,579.52",,"896,074.47","896,074.47","1,944,409.49","676,711.27","2,784,490.42","4,096,804.28","4,960,132.48","854,486.48","1,372,239.04","1,531,864.63","2,057,600.56","2,805,502.75","1,396,624.18","-737,539.66","-224,707.24","-866,106.03","386,156.02","377,401.26","2,122,489.35","-1,600,759.74","727,037.50","1,752,070.01","13,542,230.17","3,325,123.92","3,307,784.04","3,708,190.52","11,525,503.28","-176,786.71","4,011,936.70","4,159,458.05","16,288,384.70","98,242.16"
减:所得税,"14,877,894.17","17,773,629.28","12,193,407.45","17,344,007.95","25,962,122.09","8,170,450.67","16,248,025.69","24,059,909.86","32,671,973.58","9,352,038.76","19,430,480.00","29,845,511.09","39,544,702.73","8,048,102.84","13,218,198.17","18,774,144.21","21,336,584.55","12,576,532.51","18,579,741.19","22,997,534.43","23,596,201.72","7,544,565.78","12,392,154.58","15,205,634.37","17,081,080.40","2,751,988.08","6,773,596.95","8,701,304.80","9,323,537.23","7,060,708.10","8,708,348.59","12,421,370.79","15,702,656.81","8,442,985.50","11,574,990.82","15,947,733.36","15,498,447.84","7,215,566.10"
加:公允价值变动净收益,"148,660.00","-182,840.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"30,300.00","172,063.60","42,416.00","42,416.00","42,416.00","38,598.56","38,598.56","38,598.56","38,598.56",,"338,533.00","338,533.00","338,533.00",,,,,,,,"8,390,383.56","1,856,654.44","2,228,547.95","3,320,008.82","3,723,550.68","1,007,360.73","643,780.82","3,817,816.02","3,157,327.79","1,060,800.28","1,862,501.37","2,258,534.28","2,838,189.27","71,745.20","708,952.63","697,951.69","503,903.85","233,299.83"
四、净利润,"48,961,404.31","52,798,798.92","38,320,959.87","54,289,628.98","80,227,489.73","24,511,352.01","48,782,675.63","72,897,096.69","96,111,978.80","28,000,393.47","58,634,132.89","89,700,934.07","118,055,525.67","24,201,027.18","42,549,478.46","56,363,386.05","63,001,497.27","37,688,991.30","55,681,918.56","68,871,081.90","70,037,684.16","23,054,455.86","37,368,131.94","45,069,535.71","50,018,030.82","7,892,907.54","14,975,980.67","21,106,189.28","32,662,338.58","25,518,606.07","42,775,700.78","58,977,900.74","82,655,234.18","39,706,798.60","60,603,790.56","84,891,043.25","98,336,455.83","36,799,993.74"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"39,087,152.69","51,613,504.82","37,122,388.42","52,747,159.63","78,312,408.49","24,248,206.86","48,280,792.01","72,350,525.55","95,504,375.07","27,869,388.36","58,405,468.15","89,463,670.77","117,821,754.14","24,187,914.34","42,569,958.24","56,379,593.10","62,990,506.09","37,677,350.41","55,648,323.39","68,796,132.55","69,937,893.49","23,038,145.63","37,324,179.88","45,008,942.68","49,940,443.30","7,885,239.86","14,946,007.33","21,063,663.84","27,307,483.15","16,195,867.33","28,027,260.00","39,038,584.70","50,816,334.77","25,048,985.82","40,003,878.00","55,068,249.74","62,167,361.87","25,084,543.84"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,
少数股东损益,"9,874,251.62","1,185,294.10","1,198,571.45","1,542,469.35","1,915,081.24","263,145.15","501,883.62","546,571.14","607,603.73","131,005.11","228,664.74","237,263.30","233,771.53","13,112.84","-20,479.78","-16,207.05","10,991.18","11,640.89","33,595.17","74,949.35","99,790.67","16,310.23","43,952.06","60,593.03","77,587.52","7,667.68","29,973.34","42,525.44","5,354,855.43","9,322,738.74","14,748,440.78","19,939,316.04","31,838,899.41","14,657,812.78","20,599,912.56","29,822,793.51","36,169,093.96","11,715,449.90"
