科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"130,000,000.00","150,000,000.00","40,000,000.00",,,,,,,,,,,,
支付的各项税费,"283,671,942.29","225,417,783.11","225,540,487.66","50,120,355.97","99,092,836.60","232,774,997.08","29,577,948.34","45,591,267.84","69,024,599.63","250,362,768.01","15,617,781.84","54,188,403.09","116,113,348.53","228,837,355.38","28,048,313.54"
收到其他与筹资活动有关的现金,,,,,,"585,625,600.00",,,,,,,,,
支付其他与经营活动有关的现金,"390,687,598.59","391,374,109.94","386,325,280.42","185,276,817.67","297,768,721.83","406,952,054.88","1,029,751,558.63","194,942,465.75","356,327,876.05","453,847,436.51","114,552,409.53","219,635,112.24","382,414,661.87","540,392,690.17","118,719,999.86"
筹资活动现金流入小计,"130,000,000.00","150,000,000.00","40,000,000.00",,,"585,625,600.00",,,,,,,,,
经营活动现金流出小计,"1,813,245,060.35","1,837,824,363.00","1,911,371,235.38","740,229,074.36","1,089,476,437.91","1,917,332,559.49","1,487,848,575.04","791,267,111.04","1,302,726,705.55","2,092,748,497.39","355,442,580.45","803,766,736.99","1,412,619,889.69","2,296,094,602.03","472,512,443.43"
偿还债务支付的现金,"133,153,180.98","184,199,827.89","44,575,701.06",,,,,,,,,,,,
经营活动产生的现金流量净额,"224,865,459.84","218,083,264.46","290,375,691.63","36,008,900.77","472,371,847.33","285,536,687.12","-33,103,594.72","58,224,867.01","438,518,992.56","324,748,214.93","-32,389,193.70","130,455,111.77","554,033,697.29","365,296,419.61","-54,461,576.56"
分配股利、利润或偿还利息支付的现金,"97,803,811.96","121,484,616.45","50,050,087.50","77,107,374.99","77,108,781.42","77,110,169.11","217,377.53","55,201,508.36","55,201,508.36","55,200,000.00",,"110,400,000.00","110,400,000.00","110,400,000.00",
收回投资收到的现金,"100,000,000.00","719,000,000.00","628,000,000.00","574,000,000.00","749,000,000.00","1,198,000,000.00","348,999,901.00","639,000,000.00","639,000,000.00","2,551,000,000.00","1,682,000,000.00","2,622,000,000.00","3,397,000,000.00","5,065,000,000.00","630,000,000.00"
支付其他与筹资活动有关的现金,"104,997,701.90","4,609,486.55","3,483,156.10","247,155.04","434,130.11","1,639,995.43","248,490.40",,,,,,,,
取得投资收益收到的现金,"4,147,684.92","5,977,922.44","5,663,872.20","5,047,958.57","6,559,587.27","9,374,946.38","2,688,727.94","7,569,541.06","19,252,425.02","27,590,699.36","9,720,089.04","15,988,235.96","22,201,077.89","37,483,221.33","9,664,357.40"
筹资活动现金流出小计,"335,954,694.84","310,293,930.89","98,108,944.66","77,354,530.03","77,542,911.53","78,750,164.54","465,867.93","55,201,508.36","55,201,508.36","55,200,000.00",,"110,400,000.00","110,400,000.00","110,400,000.00",
处置固定资产、无形资产和其他长期资产收回的现金净额,"45,312,963.85","1,960,227.57","1,551,084.60","1,455,203.23","1,455,292.56","2,321,971.32","89,535.52","1,329,228.81","3,415,985.57","7,006,195.40","233,635.16","951,262.33","1,558,787.58","12,023,125.72","1,371,442.79"
筹资活动产生的现金流量净额,"-205,954,694.84","-160,293,930.89","-58,108,944.66","-77,354,530.03","-77,542,911.53","506,875,435.46","-465,867.93","-55,201,508.36","-55,201,508.36","-55,200,000.00",,"-110,400,000.00","-110,400,000.00","-110,400,000.00",
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-2,295,351.73","-2,143,886.87","59,366.57","393,602.58","1,056,176.09","963,356.98",,,,"179,423.23",,,,"199,278.84",
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"149,460,648.77","726,938,150.01","635,214,956.80","580,503,161.80","757,014,879.83","1,209,696,917.70","351,778,164.46","647,898,769.87","661,668,410.59","2,585,596,894.76","1,691,953,724.20","2,638,939,498.29","3,420,759,865.47","5,114,506,347.05","641,035,800.19"
五、现金及现金等价物净增加额,"87,653,749.93","-195,582,541.27","44,594,105.10","26,308,761.92","65,373,751.72","620,070,908.68","311,224,387.81","-427,403,207.54","-397,708,146.11","-591,650,034.25","-23,259,487.63","33,642,610.47","25,336,948.58","2,989,780.23","13,112,658.30"
购建固定资产、无形资产和其他长期资产支付的现金,"78,422,312.11","89,166,137.98","127,946,965.24","41,242,373.20","56,526,240.00","73,001,488.58","6,984,314.00","43,325,336.06","65,694,040.90","132,974,567.17","36,868,750.73","64,396,732.19","100,101,346.78","114,602,772.28","21,461,565.33"
期初现金及现金等价物余额,"177,749,851.37","265,403,601.30","69,821,060.03","114,415,165.13","114,415,165.13","114,415,165.13","734,486,073.81","734,486,073.81","734,486,073.81","734,486,073.81","142,836,039.56","142,836,039.56","142,836,039.56","142,836,039.56","145,825,819.79"
投资支付的现金,,"889,000,000.00","695,000,000.00","472,000,000.00","1,031,000,000.00","1,310,000,000.00",,"1,035,000,000.00","1,377,000,000.00","3,314,000,000.00","1,645,955,267.40","2,560,955,267.40","3,738,955,267.40","5,004,708,911.38","552,000,000.00"
期末现金及现金等价物余额,"265,403,601.30","69,821,060.03","114,415,165.13","140,723,927.05","179,788,916.85","734,486,073.81","1,045,710,461.62","307,082,866.27","336,777,927.70","142,836,039.56","119,576,551.93","176,478,650.03","168,172,988.14","145,825,819.79","158,938,478.09"
