科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"277,205.12","210,000.00","840,000.04","746,666.73","670,833.42","595,000.11","2,519,166.80","2,443,333.49","2,367,500.18","2,291,666.87","2,175,000.24","8,774,786.92","11,569,933.60","2,000,000.28","2,000,000.28"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"148,850,963.09","160,850,772.65","193,212,446.48","135,020,818.44","144,072,521.02","171,718,092.67","106,767,813.94","172,425,289.32","182,085,858.81","206,594,005.18","173,592,771.16","228,510,393.21","249,769,613.22","333,414,240.14","250,035,919.35"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"33,517,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,790,000.00","109,989,994.00","109,989,994.00","109,989,994.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"3,733,000.00","83,359,584.99","83,359,584.99","83,359,584.99","83,359,584.99","83,359,584.99","235,672,486.76","235,672,486.76","235,672,486.76","235,762,672.31","235,762,672.31","244,880,588.97","220,275,069.96","220,869,544.98","220,869,544.98"
无形资产,"113,258.20","95,900.21","82,440.33","77,815.87","72,524.38","215,061.13","741,147.12","706,439.58","655,445.72","606,765.08","558,101.69","509,438.30","476,996.04","3,196,057.94","3,007,614.80"
盈余公积,"4,146,492.67","1,258,428.42","4,794,990.52","4,794,990.52","4,794,990.52","8,692,386.38","8,548,529.98","8,548,529.98","9,927,317.85","12,858,038.21","12,858,038.21","12,858,038.21","12,858,038.21","18,194,697.22","18,194,697.22"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,"9,511,600.00","9,511,600.00","9,511,600.00","9,511,600.00"
商誉,"942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95","942,906.95"
未分配利润,"36,922,374.63","10,892,987.97","42,572,837.37","54,554,936.50","66,381,680.19","77,713,104.01","79,742,531.33","86,069,574.62","99,169,264.86","111,086,146.34","114,661,664.48","120,680,868.30","136,099,999.69","154,246,729.03","158,375,693.57"
长期待摊费用,"47,458.32","18,983.28",,,,,,,,"1,355,982.89","1,175,125.23","1,086,422.25","1,079,100.59","861,338.13","1,828,671.46"
少数股东权益,"293,283.09","166,859.39","107,759.02","22,169.74","-26,713.88","131,922.58","148,933.61","980,932.72","1,024,786.97","1,018,061.72","715,057.98","788,588.00","1,086,008.44","2,154,605.58","2,125,768.33"
递延所得税资产,"1,578,117.95","1,524,805.89","1,841,995.25","2,125,582.60","2,175,189.14","1,911,692.48","2,196,206.65","2,583,425.70","2,855,926.41","3,123,990.18","3,212,056.03","3,878,892.11","4,319,182.69","4,155,080.56","4,263,989.64"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"29,484,696.26","37,662,129.67","37,736,783.28","38,946,516.68","38,522,615.36","39,370,371.53","40,197,546.01","46,774,741.39","47,306,128.62","49,368,282.74","49,058,349.09","54,229,907.51","54,485,815.49","55,788,711.87","55,691,749.92"
所有者权益(或股东权益)合计,"78,612,150.39","158,677,860.77","193,835,171.90","205,731,681.75","217,509,541.82","232,896,997.96","408,112,481.68","415,271,524.08","429,793,856.44","444,724,918.58","447,997,432.98","454,486,483.48","470,797,510.30","495,943,970.81","500,044,098.10"
资产总计,"227,463,113.48","319,528,633.42","387,047,618.38","340,752,500.19","361,582,062.84","404,615,090.63","514,880,295.62","587,696,813.40","611,879,715.25","651,318,923.76","621,590,204.14","682,996,876.69","720,567,123.52","829,358,210.95","750,080,017.45"
负债和所有者(或股东权益)合计,"227,463,113.48","319,528,633.42","387,047,618.38","340,752,500.19","361,582,062.84","404,615,090.63","514,880,295.62","587,696,813.40","611,879,715.25","651,318,923.76","621,590,204.14","682,996,876.69","720,567,123.52","829,358,210.95","750,080,017.45"
